graph_only_eigenvector,full_gcsr_eigenvector_rolling,graph_only_pagerank,full_gcsr_pagerank_rolling,graph_only_softmax,full_gcsr_softmax_rolling,full_gcsr_eigenvector_ewma,full_gcsr_pagerank_ewma,full_gcsr_softmax_ewma,full_gcsr_eigenvector_shrinkage,full_gcsr_pagerank_shrinkage,full_gcsr_softmax_shrinkage,full_gcsr_eigenvector_diagonal,full_gcsr_pagerank_diagonal,full_gcsr_softmax_diagonal
0.7225856298763693,0.3599999999991598,1.14042768303157,0.3854239201835845,1.0741743023894867,0.3788619449585622,0.3599999999991598,0.35999999999916,0.3678122586120145,0.500395502958831,0.520995884862812,0.5275368742894412,0.9617954118977492,0.984011299470242,0.9846643683216311
0.09406168958293427,0.08999999999957996,0.45648314290684466,0.09602056193440336,0.29074909987164216,0.08999999999957996,0.08999999999957996,0.08999999999958003,0.08999999999958017,0.12200449733576328,0.1385113797530046,0.12819654337811198,0.508044983732831,0.5454187565975116,0.5300625483678629
9.330152351771052e-08,0.002916562310815069,0.06240635107644945,0.0001698089041628273,0.06387846055000378,0.00016578509455668618,0.005431851739688402,5.4070452689746666e-05,5.6354820278951036e-05,0.0021497763661785622,0.0089605002397201,0.008939328921124805,0.04987137068879132,0.0600777720082579,0.059593636200578094
0.2847899808733614,0.22747108767126567,0.0494509707762643,0.2510009627539103,0.2219151074082075,0.2401908316040242,0.49000000000112,0.49000000000111965,0.4900000000011198,0.11674008527584165,0.15013265832409695,0.12403526637747342,0.003045908747328228,0.006061474643693927,0.003672883330505781
0.08976834286170617,0.0504104913338044,0.012518718665401963,0.04818527999665705,0.018566737152528004,0.04784986416247897,0.04319533575472335,0.04198072518426395,0.04172454607562657,0.04988685406632141,0.0338410630122523,0.035347190696573105,0.025422185252219613,0.021540251385490743,0.02200104660588615
0.10401783773304936,0.28780806713774015,0.11154612794352185,0.2891939092442126,0.11581068189940326,0.2873363944893668,0.29102788966550225,0.27990050661360383,0.30571004126265555,0.28883476548146236,0.29664076907890097,0.29821626030889503,0.13600942841670136,0.13600942841670136,0.13600942841670136
0.03925009481696232,0.033811094319499434,2.999194523095286e-07,0.0329745011690036,0.004023151368321045,0.03148852454326261,0.03274704752170621,0.03167464916776947,0.03131181535234129,0.032802344487602074,0.032191239284141804,0.0314001519217482,0.00887758383684594,0.00887758383684594,0.00887758383684594
0.004142101251437505,0.02950081385926282,0.007045054276132217,0.029232321150386858,0.011152427368301696,0.02509797217857918,0.03299730851725939,0.034547925817011854,0.034547925817011854,0.028277217380782656,0.028033213426437147,0.026808852221066895,0.017556250949347662,0.017556250949347662,0.017556250949347662
0.1716200071735567,0.22632578174616147,0.23387880738690248,0.22732541008949936,0.27335349086809313,0.22452737976147977,0.2224314944346711,0.22547119891392672,0.22578693014283838,0.22418932416339135,0.225904402717409,0.22391682425344211,0.272745657124496,0.272745657124496,0.272745657124496
0.3591774546964421,0.2758388512641323,0.24725287422650616,0.283281213630301,0.21922224375294874,0.2756492328206617,0.2765715069996633,0.27837212764484803,0.27809720882288075,0.2790021927356921,0.2804305917632163,0.2786483510598044,0.22889658776751357,0.22889658776751357,0.2413047509285446
