oos_period,variant,row_model,col_model,adjacency
153,legacy,8,1,0.23324846380421485
153,legacy,8,2,0.0
153,legacy,8,3,0.30013951814035084
153,legacy,8,4,0.0
153,legacy,8,5,0.0
153,legacy,8,6,0.0
153,legacy,8,7,0.03383894817604157
153,legacy,8,8,0.0
154,legacy,1,1,0.0
154,legacy,1,2,0.0
154,legacy,1,3,0.0
154,legacy,1,4,0.8592317485976037
154,legacy,1,5,1.3682230054390654
154,legacy,1,6,0.0
154,legacy,1,7,0.0
154,legacy,1,8,1.9802612206510934
154,legacy,2,1,0.3689457925510485
154,legacy,2,2,0.0
154,legacy,2,3,0.0037293204690841556
154,legacy,2,4,0.054501484732094777
154,legacy,2,5,34554.480169060655
154,legacy,2,6,0.0
154,legacy,2,7,0.0
154,legacy,2,8,1.484487038902934
154,legacy,3,1,0.07996621115827765
154,legacy,3,2,0.0
154,legacy,3,3,0.0
154,legacy,3,4,0.0
154,legacy,3,5,0.0
154,legacy,3,6,0.0
154,legacy,3,7,0.0
154,legacy,3,8,0.0
154,legacy,4,1,0.0
154,legacy,4,2,0.0
154,legacy,4,3,0.14124830165045502
154,legacy,4,4,0.0
154,legacy,4,5,0.0
154,legacy,4,6,0.0
154,legacy,4,7,0.04470935900206602
154,legacy,4,8,0.20118640169459578
154,legacy,5,1,0.0
154,legacy,5,2,0.0
154,legacy,5,3,0.5213252416556999
154,legacy,5,4,0.07584750221075011
154,legacy,5,5,0.0
154,legacy,5,6,0.0
154,legacy,5,7,0.2306374581334319
154,legacy,5,8,1.0875460151989458
154,legacy,6,1,0.4412805035732186
154,legacy,6,2,0.352824599050096
154,legacy,6,3,0.13328023252527124
154,legacy,6,4,0.07264025668356817
154,legacy,6,5,4.195113622154384
154,legacy,6,6,0.0
154,legacy,6,7,0.0
154,legacy,6,8,1.8464923890046974
154,legacy,7,1,0.47398170106258114
154,legacy,7,2,0.1987607473508246
154,legacy,7,3,0.09214305176826726
154,legacy,7,4,0.0
154,legacy,7,5,0.0
154,legacy,7,6,0.15869170922715364
154,legacy,7,7,0.0
154,legacy,7,8,0.058896864542421275
154,legacy,8,1,0.0
154,legacy,8,2,0.0
154,legacy,8,3,0.004039824433189496
154,legacy,8,4,0.0
154,legacy,8,5,0.0
154,legacy,8,6,0.0
154,legacy,8,7,0.0
154,legacy,8,8,0.0
155,legacy,1,1,0.0
155,legacy,1,2,0.0
155,legacy,1,3,0.17101873562201858
155,legacy,1,4,0.0
155,legacy,1,5,0.0
155,legacy,1,6,0.0
155,legacy,1,7,0.08876568330283752
155,legacy,1,8,0.10294408045621899
155,legacy,2,1,0.14075336462582194
155,legacy,2,2,0.0
155,legacy,2,3,0.0
155,legacy,2,4,0.0
155,legacy,2,5,0.07695552507119344
155,legacy,2,6,0.0
155,legacy,2,7,0.0
155,legacy,2,8,0.421496750254641
155,legacy,3,1,0.0
155,legacy,3,2,0.2831049270532854
155,legacy,3,3,0.0
155,legacy,3,4,0.0
155,legacy,3,5,0.0
155,legacy,3,6,0.0
155,legacy,3,7,0.0
155,legacy,3,8,0.0
155,legacy,4,1,0.14445559418747367
155,legacy,4,2,0.3261430024294919
155,legacy,4,3,0.17304475402310882
155,legacy,4,4,0.0
155,legacy,4,5,0.0
155,legacy,4,6,0.0
155,legacy,4,7,0.07650162831074711
155,legacy,4,8,0.1906365084391665
155,legacy,5,1,0.25180861237032814
155,legacy,5,2,0.0
155,legacy,5,3,0.545205896408676
155,legacy,5,4,0.03621074788653482
155,legacy,5,5,0.0
155,legacy,5,6,0.0
155,legacy,5,7,0.256211543013991
155,legacy,5,8,0.8181860800547796
155,legacy,6,1,0.5960810457284306
155,legacy,6,2,0.8612600217717015
155,legacy,6,3,0.4683782881337703
155,legacy,6,4,0.27022574273914685
155,legacy,6,5,0.5947705288293402
155,legacy,6,6,0.0
155,legacy,6,7,0.3122185794298446
155,legacy,6,8,0.5680577690258451
155,legacy,7,1,0.0
155,legacy,7,2,0.32608027601094536
155,legacy,7,3,0.1301623298460517
155,legacy,7,4,0.0
155,legacy,7,5,0.0
155,legacy,7,6,0.0
155,legacy,7,7,0.0
155,legacy,7,8,0.07098444204142502
155,legacy,8,1,0.0
155,legacy,8,2,0.0
155,legacy,8,3,0.06044093305676646
155,legacy,8,4,0.0
155,legacy,8,5,0.0
155,legacy,8,6,0.0
155,legacy,8,7,0.0
155,legacy,8,8,0.0
156,legacy,1,1,0.0
156,legacy,1,2,0.027769821561775723
156,legacy,1,3,0.20344497870313535
156,legacy,1,4,0.0
156,legacy,1,5,0.0
156,legacy,1,6,0.0
156,legacy,1,7,0.05416445454066994
156,legacy,1,8,0.25225342431303693
156,legacy,2,1,0.0
156,legacy,2,2,0.0
156,legacy,2,3,0.37610249271744395
156,legacy,2,4,0.14800835121581885
156,legacy,2,5,0.0
156,legacy,2,6,0.0
156,legacy,2,7,0.039769394453523
156,legacy,2,8,0.16755449445130194
156,legacy,3,1,0.0
156,legacy,3,2,0.0
156,legacy,3,3,0.0
156,legacy,3,4,0.0
156,legacy,3,5,0.0
156,legacy,3,6,0.0
156,legacy,3,7,0.0
156,legacy,3,8,0.0
156,legacy,4,1,0.16794682582293524
156,legacy,4,2,0.0
156,legacy,4,3,0.1213731174972651
156,legacy,4,4,0.0
156,legacy,4,5,0.0
156,legacy,4,6,0.0
156,legacy,4,7,0.0
156,legacy,4,8,0.14642011145971695
156,legacy,5,1,0.2866972138421618
156,legacy,5,2,0.6125400162718054
156,legacy,5,3,0.5302300554167608
156,legacy,5,4,0.021209877288679707
156,legacy,5,5,0.0
156,legacy,5,6,0.0
156,legacy,5,7,0.0787377247822891
156,legacy,5,8,1.1167848727729255
156,legacy,6,1,0.5473539434601981
156,legacy,6,2,0.720034235343797
156,legacy,6,3,0.5831868039831076
156,legacy,6,4,0.4149116995166942
156,legacy,6,5,0.4427081918632679
156,legacy,6,6,0.0
156,legacy,6,7,0.30188075820049887
156,legacy,6,8,0.5989645855854479
156,legacy,7,1,0.0
156,legacy,7,2,0.0
156,legacy,7,3,0.16752296637695183
156,legacy,7,4,0.09510964105858205
156,legacy,7,5,0.0
156,legacy,7,6,0.0
156,legacy,7,7,0.0
