oos_period,model_1,model_2,model_3,model_4,model_5,model_6,model_7,model_8
200,1.78261418061907e-18,0.2746486337666042,3.118153087202207e-18,0.40884210876901533,0.05422461963905297,0.056613984020818915,0.20567065380350852,0.0
201,0.03830770198558771,0.3252154902679431,1.2273507405702538e-18,0.381731377479591,0.045759601413316246,1.9298375153749052e-17,0.20898582885256187,0.0
202,1.3467355299517417e-17,0.22273481456278377,0.035426654794739006,0.442345834227942,0.029229593915453517,2.3689252779372244e-17,0.2702631024980815,0.0
203,0.24060925145513093,0.26949077336415483,0.10365361608520028,0.0,0.0,0.07380926872172876,0.312437090372785,3.2363964244251973e-17
204,0.23411950307849005,3.7028468805658333e-17,0.08626964219774334,0.3309397343500053,0.13040919767643652,0.0,0.2182619226963248,4.9202555719177e-18
205,0.18553887864743038,0.20698234565845555,0.005637137441306838,0.233302577937366,0.08958938499343023,0.03752344034169832,0.24142623497931276,7.119047223869259e-19
206,0.1268490544531525,0.35175230680278785,0.010696759886190644,0.2066090791614202,0.05749906159414428,0.028549453162205272,0.2180442849390991,2.7309665708431417e-17
207,0.2065746160842302,0.21244068744093145,0.1606843660821864,0.02045475824385745,0.0,0.2004673851262212,0.19937818702157337,3.0820881972593005e-17
208,0.14851017297380797,0.32736872007839235,0.033209164943070496,0.14735896015379357,0.04043443025536265,0.18620563482727742,0.11691291676729537,1.508311569174224e-17
209,0.024653264685831112,0.2191169119146639,0.05060654640933121,0.19215079247162786,0.1411423440589965,7.829337289700483e-18,0.31080572713110255,0.06152441332744694
210,0.0302326618859657,0.25450692689534116,2.5607195658900977e-18,0.24061370375774876,0.16421512272581718,0.04598194680263009,0.21404067304222962,0.05040896488926746
211,0.16250185407306234,0.27003155961690434,0.005072788836782535,0.2214250870869203,0.11427793952790508,0.060185663607817956,0.1665051072496074,0.0
212,0.10835161175174253,0.22252451004042703,0.12591767255119143,0.15185667204783587,0.07608281934392779,0.11136743216382487,0.16807640789430026,0.03582287420575026
213,0.21983257638049453,0.04864984012724256,0.18533720248060423,0.11638714648502622,0.07853980885668777,0.12416772715671216,0.2080232291474116,0.019062469364820915
214,0.17808700793760354,0.27683298677807283,0.0,0.19499034632169768,0.09182455981053839,0.059843440555623253,0.18639060266296426,0.012031055932500092
215,0.0,0.12360804863587865,1.0836455438139328e-16,0.12769249620281847,0.32850775298455326,0.0,0.4201917021757495,0.0
216,0.13353737924584141,0.26375747417433665,0.00029131018532432986,0.12216865151738385,0.116066568376865,0.07511711186894915,0.210279838223437,0.07878166640686254
217,0.07030876991153641,0.08615009414679889,0.18893370020057065,0.0,0.02709732748849357,0.1121100581973912,0.39359270865734036,0.12180734139686887
218,3.7120823987908036e-17,0.22190339073130916,4.089100790954036e-17,0.0,0.3430250912596073,0.0,0.4168369256161354,0.018234592391948194
219,0.14142434773655185,0.12194153125886119,0.0,0.157496743467541,0.2334256849052338,0.03617362151931969,0.2612767781271176,0.0482612929843749
220,0.1310418793942651,0.24509781904220382,8.609484144031603e-18,0.035857812810170725,0.2362643719102261,0.0,0.2985696726155483,0.05316844422658594
221,0.13423198845418952,0.2537412073902292,0.03404345640089634,0.025378764102487624,0.13810774407554366,0.0,0.3251394676289907,0.08935737194666296
222,0.04995831034608853,0.296939800643038,0.02335484521581005,0.1899424076442212,0.016898186284916884,0.18198711659197472,0.10341979567047482,0.13749953760247596
223,0.18840155278715412,0.25559026060587414,0.03754537717127762,0.05175108067583386,0.1299805111632032,0.04287766727823032,0.22858034184625053,0.06527320847117617
