oos_period,variant,row_model,col_model,mu
202,legacy,8,7,1.4875353663488673
202,legacy,8,8,0.0
203,legacy,1,1,0.0
203,legacy,1,2,0.1434766946904858
203,legacy,1,3,0.3087304231054541
203,legacy,1,4,-3.615302455139713
203,legacy,1,5,-1.2796405559047606
203,legacy,1,6,-0.1831490293496949
203,legacy,1,7,0.06651552481561684
203,legacy,1,8,1.0216468735816124
203,legacy,2,1,-0.1434766946904858
203,legacy,2,2,0.0
203,legacy,2,3,-0.5953226226438746
203,legacy,2,4,-1.6995758073436549
203,legacy,2,5,-3.608989805617228
203,legacy,2,6,-1.2024297243802533
203,legacy,2,7,1.425167019802327
203,legacy,2,8,0.7154151965613218
203,legacy,3,1,-0.3087304231054541
203,legacy,3,2,0.5953226226438746
203,legacy,3,3,0.0
203,legacy,3,4,-3.7593152469057185
203,legacy,3,5,0.5403304003327626
203,legacy,3,6,0.551334102891636
203,legacy,3,7,1.042185572495739
203,legacy,3,8,-0.34609433939419887
203,legacy,4,1,3.615302455139713
203,legacy,4,2,1.6995758073436549
203,legacy,4,3,3.7593152469057185
203,legacy,4,4,0.0
203,legacy,4,5,-3.0369272806022094
203,legacy,4,6,5.223274677609628
203,legacy,4,7,3.651501298962873
203,legacy,4,8,-0.04675079450229558
203,legacy,5,1,1.2796405559047606
203,legacy,5,2,3.608989805617228
203,legacy,5,3,-0.5403304003327626
203,legacy,5,4,3.0369272806022094
203,legacy,5,5,0.0
203,legacy,5,6,0.07913272044811427
203,legacy,5,7,0.787478429453405
203,legacy,5,8,-1.1105991464940113
203,legacy,6,1,0.1831490293496949
203,legacy,6,2,1.2024297243802533
203,legacy,6,3,-0.551334102891636
203,legacy,6,4,-5.223274677609628
203,legacy,6,5,-0.07913272044811427
203,legacy,6,6,0.0
203,legacy,6,7,0.726238606657789
203,legacy,6,8,-0.6725287386114274
203,legacy,7,1,-0.06651552481561684
203,legacy,7,2,-1.425167019802327
203,legacy,7,3,-1.042185572495739
203,legacy,7,4,-3.651501298962873
203,legacy,7,5,-0.787478429453405
203,legacy,7,6,-0.726238606657789
203,legacy,7,7,0.0
203,legacy,7,8,-1.421533656009438
203,legacy,8,1,-1.0216468735816124
203,legacy,8,2,-0.7154151965613218
203,legacy,8,3,0.34609433939419887
203,legacy,8,4,0.04675079450229558
203,legacy,8,5,1.1105991464940113
203,legacy,8,6,0.6725287386114274
203,legacy,8,7,1.421533656009438
203,legacy,8,8,0.0
204,legacy,1,1,0.0
204,legacy,1,2,-0.16853777527213354
204,legacy,1,3,0.10589963010415358
204,legacy,1,4,-1.3068593121300605
204,legacy,1,5,0.4759704449171936
204,legacy,1,6,1.1056633793221518
204,legacy,1,7,3.560455197980872
204,legacy,1,8,-0.19813487802250307
204,legacy,2,1,0.16853777527213354
204,legacy,2,2,0.0
204,legacy,2,3,0.10422296095530367
204,legacy,2,4,-0.8524045217319735
204,legacy,2,5,-0.11377004969730098
204,legacy,2,6,0.5164992135614139
204,legacy,2,7,1.505131385445524
204,legacy,2,8,-0.12462839265093661
204,legacy,3,1,-0.10589963010415358
204,legacy,3,2,-0.10422296095530367
204,legacy,3,3,0.0
204,legacy,3,4,-1.134069889700248
204,legacy,3,5,0.21739121244168974
204,legacy,3,6,1.1354589605313086
204,legacy,3,7,0.9278387523992344
204,legacy,3,8,-0.7711823557123567
204,legacy,4,1,1.3068593121300605
204,legacy,4,2,0.8524045217319735
204,legacy,4,3,1.134069889700248
204,legacy,4,4,0.0
204,legacy,4,5,1.1045547562427869
204,legacy,4,6,1.0457661389309107
204,legacy,4,7,2.1607650890411625
204,legacy,4,8,1.6560122891286326
204,legacy,5,1,-0.4759704449171936
204,legacy,5,2,0.11377004969730098
204,legacy,5,3,-0.21739121244168974
204,legacy,5,4,-1.1045547562427869
204,legacy,5,5,0.0
204,legacy,5,6,-0.022248009392832405
204,legacy,5,7,0.45328603479229074
204,legacy,5,8,1.673216736867031
204,legacy,6,1,-1.1056633793221518
204,legacy,6,2,-0.5164992135614139
204,legacy,6,3,-1.1354589605313086
204,legacy,6,4,-1.0457661389309107
204,legacy,6,5,0.022248009392832405
204,legacy,6,6,0.0
204,legacy,6,7,0.7603063909409675
204,legacy,6,8,-0.9984653274184448
204,legacy,7,1,-3.560455197980872
204,legacy,7,2,-1.505131385445524
204,legacy,7,3,-0.9278387523992344
204,legacy,7,4,-2.1607650890411625
204,legacy,7,5,-0.45328603479229074
204,legacy,7,6,-0.7603063909409675
204,legacy,7,7,0.0
204,legacy,7,8,-1.7066703060286967
204,legacy,8,1,0.19813487802250307
204,legacy,8,2,0.12462839265093661
204,legacy,8,3,0.7711823557123567
204,legacy,8,4,-1.6560122891286326
204,legacy,8,5,-1.673216736867031
204,legacy,8,6,0.9984653274184448
204,legacy,8,7,1.7066703060286967
204,legacy,8,8,0.0
205,legacy,1,1,0.0
205,legacy,1,2,0.2289827784029247
205,legacy,1,3,0.2102532549161199
205,legacy,1,4,0.24091740425185743
205,legacy,1,5,0.0914640771257011
205,legacy,1,6,-1.0764700739283581
205,legacy,1,7,0.4894403968957004
205,legacy,1,8,-1.2775067396320368
205,legacy,2,1,-0.2289827784029247
205,legacy,2,2,0.0
205,legacy,2,3,0.0543693731478036
205,legacy,2,4,-0.6377426705850997
205,legacy,2,5,0.5381009200571133
205,legacy,2,6,-0.23067276285555777
205,legacy,2,7,0.8746585990988964
205,legacy,2,8,-0.9979309845781784
205,legacy,3,1,-0.2102532549161199
205,legacy,3,2,-0.0543693731478036
205,legacy,3,3,0.0
205,legacy,3,4,-0.508721879004415
205,legacy,3,5,0.2663080084848718
205,legacy,3,6,0.9432010991955445
205,legacy,3,7,0.5924213403513147
205,legacy,3,8,-1.0172142444953722
205,legacy,4,1,-0.24091740425185743
205,legacy,4,2,0.6377426705850997
205,legacy,4,3,0.508721879004415
205,legacy,4,4,0.0
205,legacy,4,5,1.4304228164222104
205,legacy,4,6,-1.7092583317696493
205,legacy,4,7,1.694159358508636
205,legacy,4,8,0.027842580356381826
205,legacy,5,1,-0.0914640771257011
205,legacy,5,2,-0.5381009200571133
205,legacy,5,3,-0.2663080084848718
205,legacy,5,4,-1.4304228164222104
205,legacy,5,5,0.0
205,legacy,5,6,-3.891580969942824
205,legacy,5,7,0.40440560144991416
205,legacy,5,8,-2.022323566258596
205,legacy,6,1,1.0764700739283581
205,legacy,6,2,0.23067276285555777
205,legacy,6,3,-0.9432010991955445
205,legacy,6,4,1.7092583317696493
205,legacy,6,5,3.891580969942824
205,legacy,6,6,0.0
205,legacy,6,7,-3.4260187898658034
205,legacy,6,8,-4.441609973087232
205,legacy,7,1,-0.4894403968957004
205,legacy,7,2,-0.8746585990988964
205,legacy,7,3,-0.5924213403513147
205,legacy,7,4,-1.694159358508636
205,legacy,7,5,-0.40440560144991416
205,legacy,7,6,3.4260187898658034
205,legacy,7,7,0.0
205,legacy,7,8,-1.6899965291768644
205,legacy,8,1,1.2775067396320368
205,legacy,8,2,0.9979309845781784
