oos_period,model_1,model_2,model_3,model_4,model_5,model_6,model_7,model_8
200,0.07693458643020867,0.0649190754636219,0.055735817558913076,0.23106016652795755,0.059515036656775794,0.3481018123191819,0.07992284340035108,0.08381066164299004
201,0.08358808840845112,0.06095761718699526,0.05459271872441895,0.23810848768174459,0.05886351963471959,0.33734323505335484,0.07120592102191262,0.09534041228840305
202,0.09224924945997566,0.06119872995733756,0.054298461854132576,0.23922604146718074,0.05834923176696357,0.3345737586271301,0.06519556930926823,0.09490895755801157
203,0.1502176459587525,0.06973043061545572,0.06049178392193146,0.39286384867700197,0.06529113096099971,0.06500697844335074,0.07425865734306192,0.12213952407944595
204,0.12407654145029803,0.08651962840510782,0.06952475269957227,0.405092715894597,0.06179110106380094,0.07149923131166813,0.07554995665985689,0.10594607251509906
205,0.11724697851636133,0.06581874610434879,0.07198724237835394,0.40020259112433815,0.06127152530696093,0.08933917920023123,0.07963762691672736,0.1144961104526783
206,0.14375436059233765,0.06577193964707671,0.06340443855568205,0.3887472633291016,0.06005439672871705,0.10282481415790161,0.07205135179972866,0.1033914351894546
207,0.16654756065855575,0.06781979314880571,0.06270218854283158,0.379738629408769,0.059097229374681697,0.09291317017769159,0.06591544195102732,0.1052659867376373
208,0.1725200905691813,0.06374851714726207,0.06293300983541762,0.3799649400781705,0.05912127488330562,0.08873042268716021,0.06658649800076624,0.10639524679873655
209,0.17691804157532487,0.06299057584387822,0.06392651720964017,0.38046881307654357,0.05917481138938275,0.08385685071359011,0.06764053102661505,0.1050238591650253
210,0.18067787399666904,0.06261731520292156,0.0635819505444301,0.37621373157724436,0.058722708980082215,0.07144363136649695,0.06789981461677108,0.11884297371538478
211,0.36520167611620585,0.06256387858220305,0.06541131312529205,0.20859788797609222,0.05755267808734687,0.06777364617785382,0.06079239172782717,0.112106528207179
212,0.36807999933092506,0.06496506861880481,0.0632653673851482,0.1970367132623402,0.057858499928910796,0.06867571038717922,0.061625978928646984,0.11849266215804473
213,0.1669511067571479,0.0679287581355458,0.06575329158724792,0.3764344666831469,0.05874616208508436,0.06990938693530872,0.06359949839703016,0.1306773294194883
214,0.16529913138752753,0.06652559086466979,0.0664914038303904,0.37715751461223107,0.058822985927549566,0.07196762470767006,0.06262685610416856,0.1311088925657931
215,0.06666452813369848,0.07455827065444678,0.06317585186592523,0.20446262463825657,0.0587104642689696,0.09250989554444139,0.06381987765690098,0.37609848723736095
216,0.07402937402698359,0.09496055324769552,0.07119537175324957,0.41145580029187945,0.062467178781012184,0.10189872109430995,0.06931392727710126,0.11467907352776845
217,0.078193826839745,0.11429639826081485,0.06660896927624464,0.4016263441288427,0.06142279903533745,0.1018202367703379,0.06821754140813276,0.10781388428054481
218,0.055424403061501676,0.3196805592042915,0.06502680124150732,0.0864011960755383,0.05271605941545597,0.14386705109928447,0.06325806900499557,0.21362586089742513
219,0.062330035408036326,0.35833895695967083,0.08175977612882677,0.061544184322456535,0.056823514176965025,0.11958236188810425,0.07350458809528511,0.18611658302065512
220,0.06948641952219291,0.37432424199863007,0.11130937273187952,0.061091522196447895,0.05852195071235445,0.07549638864624048,0.07274108038388537,0.17702902380836935
221,0.057806825225156545,0.16481971095532014,0.12323491110811906,0.06513676424742149,0.060009572517660155,0.08346870890786688,0.0779298578605119,0.3675936491779439
222,0.057390090219975896,0.11568237353287822,0.36367143736447904,0.06468552466752871,0.06000916777447377,0.07457360968993551,0.0856129933904281,0.17837480336030065
223,0.05603046815311448,0.16711756623086516,0.3508749943822539,0.11970319741695047,0.058331616661986475,0.07503365884251596,0.06583190356308818,0.1070765947492254
224,0.018750000000000003,0.21884163123505668,0.2908152781128683,0.279735077708868,0.01946252228257939,0.02604540601815391,0.022163686654738345,0.12418639798773544
225,0.0578262434488843,0.18419938585282847,0.36777640893067565,0.08947118115374207,0.06056553509997804,0.06793436180089442,0.07589719210367567,0.0963296916093214
226,0.05876227412268179,0.3765861093899463,0.17851827568635845,0.07821506544552699,0.06176935595314931,0.06822899212038182,0.08530989775443362,0.09261002952752179
