oos_period,full_gcsr_eigenvector,full_gcsr_pagerank,full_gcsr_softmax,graph_only_eigenvector,graph_only_pagerank,graph_only_softmax,rs_selection,rs_selection_v2,bates_granger_mv,var_error,recent_best
169,3.1346852963826546,3.5765431651998183,3.5187550327362267,10.538635642295565,1.3183358164712478,3.801614135123982,16.917534535126503,16.3475818088196,4.15692333455486,0.5113311674708456,17.02821762096574
170,3.128058877182487,3.7938445729661443,3.634483208006475,10.642646130252867,2.6307765007527326,3.9843057830791806,16.66752589505282,24.467349313555246,4.122278013215974,0.7596656343116177,25.147985125701386
171,3.0563189492130336,3.7329486177771436,3.5803266083044583,11.21915353301358,2.6742537999782106,4.041990907569452,16.596201891686984,25.571505062954337,4.036894082791128,0.7331104224588793,26.252140875100476
172,3.474448564338201,4.140338986050735,3.965117595796517,11.814005260500652,2.7819474438499174,4.072723061588978,19.010584266596627,25.69200632640403,4.5298359118661145,0.6436954423456053,28.66652325001012
173,3.473501746193128,4.139392167905662,3.964170777651444,11.84144912684125,2.7785343957532507,4.073890757527157,19.41141001675178,25.748415785023447,4.528327044766331,0.6720859752064103,28.722932708629536
174,3.476294080038958,4.141165564849575,3.9647579739471976,12.208081293323001,2.897413477636485,4.199817937785385,20.018452078000227,26.355457846271893,4.529258780878616,0.672343789718281,29.1856797580521
175,3.579728043524809,4.244599528335426,4.068191937433049,13.081477839651145,3.5428368853875365,4.5698825268837835,21.388254227167277,27.725259995438943,4.673740788123727,0.7331301934190426,29.207764206158092
176,3.5645727382682706,4.229444223078888,4.053036632176511,12.875334909364316,3.3319911848463986,4.461032930230858,21.387620112060294,27.72462588033196,4.652106797054887,0.7311228441828634,29.20713009105111
177,4.0202653995241,4.685136884334717,4.50872929343234,12.647016370277006,3.125893233981571,4.393626803791228,22.887814826743355,29.35174390326753,5.121673430398376,1.1839731314269426,30.83424811398668
178,3.881018660881015,4.545890145691632,4.369482554789255,12.706876561709503,2.762888694889643,4.344788153362282,23.896407907749495,30.36033698427367,4.968727264061116,1.0655608682020083,31.84284119499282
179,3.9074383626464355,4.567799265009216,4.389602347734574,12.836304131479261,2.8548518281874378,4.401933201430026,23.962561205183018,32.72141088427253,4.999880617997039,1.1079393044785084,32.019250661191094
180,4.103883377332991,4.764244279695772,4.586047362421129,16.938103841538833,3.395823080622419,4.204791712427836,30.59529523276096,39.354144911850476,5.267940631115479,1.4170442376606143,30.557623333585816
181,4.129690344811705,4.773323293564197,4.595904224233202,16.63512788003296,3.217639147233328,4.1470345212889725,30.277682732341958,39.634034751042805,5.279986037585981,1.5246243001657234,30.837513172778145
182,4.306495331298173,4.950128280050666,4.77270921071967,16.747753686197804,3.4880426792882373,4.353267188065451,32.20955273263887,39.35528651055628,5.47874684667388,1.930521818321062,32.769383173075056
183,4.063675520880075,4.707308469632568,4.529889400301572,16.67257460635989,3.4458872616027096,4.337016911660272,32.240894406597356,39.38662818451477,5.221741574081621,1.6828980520400918,32.51602298141617
184,3.843880173443655,4.48277270432661,4.305353634995615,16.71013178136176,3.263295864426614,4.189951528360934,33.95531607911348,38.96131453454486,4.986735216568544,1.4911764706810098,32.68792806769162
185,3.8474174942193198,4.486310025102275,4.308890955771281,17.284267415571765,3.3376723900433336,4.201644906871926,35.63462042250964,40.64061887794102,4.993208025525697,1.5618431092735072,34.367232411087784
186,3.8098850478026143,4.44877757868557,4.271358509354576,16.89526313686994,3.119570434203439,3.950757052178936,35.245257455976464,40.251255911407846,4.9534582317439595,1.528526830309168,33.97786944455461
187,4.445285699852151,5.084178230735107,4.906759161404112,18.431558039219222,3.606833335451661,4.072924285459541,37.08526775655414,42.09126621198552,5.675385627846979,1.786856169368681,35.81787974513228
188,4.4625688583722285,5.101461389255185,4.92404231992419,18.506841412377312,3.587739233049613,3.986414679440905,37.49614529433405,43.25630400603561,5.679848553526971,1.7940754631127245,36.982917539182374
189,4.470443003299961,5.1085821629038115,4.931163093572817,19.02655121442004,3.6586255456694854,4.020282590725618,38.59621219357782,44.356370905279384,5.688554765314961,1.8034913881026484,38.082984438426145
190,4.37278292668198,5.02458218711778,4.833503016954836,19.464758511876653,3.9423505981088045,4.177249741147717,39.837537172659246,44.243647451533036,5.589102428831855,1.7950876647764056,37.9702609846798
191,4.531154378377328,5.182953638813127,4.991874468650184,19.273166053411433,3.7653260952670973,3.9875927032200407,39.65151878614439,44.05762906501818,5.780141532859265,1.9913957815695476,37.784242598164944
192,4.51729967268599,5.16909893312179,4.978019762958846,21.055507555033373,4.498429421980133,4.435921750332649,44.70997150644754,49.11608178532133,5.730654056402153,1.8403735583312348,42.84269531846809
193,4.4559472516343375,5.107746512070137,4.916667341907194,21.313162342440723,4.316862564409585,4.366603320163422,45.08621875651885,49.02841116894319,5.67149064269458,1.910565881330496,42.75502470208995
194,4.340836480347871,4.9928106871330735,4.80173151697013,21.355677479634846,4.172132861192724,4.325692444919042,45.04108287160521,48.983275284029546,5.528453472671398,1.7197985108857183,42.70988881717631
195,4.212752263691284,4.864726470476486,4.673647300313543,21.23077828642237,4.041099915188126,4.298735286459459,45.37061137493319,49.312803787357524,5.383549968184727,1.5732490996389163,43.039417320504285
196,4.150819535503015,4.802793742288217,4.6117145721252735,21.506584299442927,4.198864585463306,4.596643104748972,45.47778655128847,49.4199789637128,5.296810647747485,1.3885882637400098,43.14659249685956
197,4.789926056661386,5.431827796854197,5.24101748306993,21.790289650313632,4.219553251082791,4.539418732796518,47.208853043619015,51.15104545604335,6.018097021110363,1.6673512031101736,44.87765898919011
198,4.865014355864943,5.506916096057754,5.316105782273487,21.833780200087475,4.257734098549688,4.553598680240705,47.622861064730664,51.74616239735052,6.123473499923357,1.9672735989319534,45.29166701030176
199,4.70975199648228,5.355005859432677,5.185359512634241,21.685705983088923,4.160095259454003,4.54247516000377,47.421104999039,51.544406331658855,5.9715516826666795,1.7906132644439856,44.98044543580247
200,4.690889660457499,5.328131934519586,5.151127747425737,21.584790999976487,3.965530576483561,4.410888703808366,47.48348070213433,51.60678203475418,5.936082896963251,1.696105209546404,44.78549996880977
201,4.776842391346098,5.421703295077181,5.226787083804431,22.043632944879228,4.026318459911824,4.420092170338922,47.942383286652664,52.06568461927252,6.048738183432513,1.7066119096044277,46.152527893914645
202,4.5409447110953955,5.185649769015288,4.9907808831415785,22.00634668542163,3.9612255418393705,4.447034426593174,47.90486419096278,52.028165523582636,5.831865740758825,1.496686376807552,46.115008798224764
203,4.5205393250540595,5.143617308952247,4.943327967664399,22.371098531206297,4.189087315693711,4.479837253237279,50.40242322472044,54.52572455734029,5.653650586136172,1.2134235870263053,48.61256783198242
204,5.107852991586838,5.729614205732008,5.545084307856211,22.667594982339246,4.389113998893092,4.914033538446974,50.171806723174974,54.29510805579483,6.358716726441557,2.0184264597884023,48.381951330436955
205,5.1045704364503734,5.726010595151061,5.540988017326603,22.70228442802602,4.464888526114304,4.925728838841469,50.18177315583219,55.14490238055045,6.357109077027058,2.019973180819073,49.231745655192576
206,5.16968834242474,5.792307582102754,5.6058752456902,23.127373498992483,4.53825103722514,4.929457529881154,50.6069580376193,55.57008726233756,6.4188808067750225,2.0351781006892775,49.65693053697969
207,5.242175259380257,5.872553499802053,5.688388553951973,22.795201462732862,4.492876566709883,4.951369532182428,50.27465187824043,55.237781102958685,6.549535036606266,2.6534588806235018,49.32462437760081
208,5.249889084572819,5.884782353967813,5.704767196332538,24.140290960741915,4.5002897923749465,4.9572179434674695,50.41809283374916,56.66476432087172,6.576377795431192,2.8444432812575773,50.751607595513846
209,5.194777286239348,5.827503481415123,5.647488323779848,24.884614729084824,4.574385720858489,4.7964494932241735,51.16296869073044,57.409640177853,6.517128048538964,2.89562860558814,51.49648345249513
210,4.780643135874082,5.381397691658235,5.19315205147931,25.651087046603752,4.867795088252405,4.976472425415268,51.92952946978439,58.17620095690695,6.03805787421933,2.6083095485355474,52.26304423154908
211,4.931514117712643,5.532268673496796,5.344023033317871,27.87717224266503,5.210457204039153,5.184973641752973,52.36298514128445,58.60965662840701,6.206857263866613,2.707024781729295,52.956565456224595
212,5.174843716510905,5.775598272295058,5.587352632116133,27.169772209461307,5.031443562447796,5.106412623643457,52.79632243892952,59.042993926052084,6.486670715795546,2.5254390290267055,54.77218847838769
213,5.121074439182006,5.72182899496616,5.533583354787234,27.110778421562816,4.976157514995353,5.065936452337991,52.74803902816748,58.994710515290045,6.432759288513426,2.4790025916007004,54.72390506762565
214,4.969463201944757,5.57021775772891,5.381972117549985,26.632145213601973,4.652993972595945,4.972262136218805,52.15417179817528,58.40084328529784,6.319132323042063,2.3001574974955012,54.13657056719133
215,5.422225739562326,6.022980295346479,5.834734655167554,25.534116822975978,4.168168505704236,4.667654630829542,53.5828511769024,59.829522664024964,6.82883008877311,3.1489197320920486,53.22057580388903
216,6.471465232514017,6.819200598651886,6.630954958472961,35.35449720981249,6.996259195088948,7.258788997166803,57.04758246091156,60.11419626860352,7.673973348311254,3.216195992448302,63.99096252732909
217,6.76278842891558,7.095406160358771,6.921068542392158,35.7878266431751,6.7736279896786815,7.5307493785190305,57.912020005063155,58.83565398387013,8.063302659091107,3.4894416718878505,62.7124202425957
218,6.718507080178403,7.0511248116215945,6.876787193654982,34.1385249517836,5.977695749695213,7.077454632531278,56.44855206494633,57.3721860437533,8.156941732886583,3.5997121957028773,61.24895230247887
219,6.749825628592765,7.0956142473119375,6.891785104331595,35.490636111001315,6.237618415105394,7.176933489517073,60.12257382768559,58.96466885282268,8.177538728327159,3.7272190382780246,62.84143511154825
220,6.813510144596014,7.159298763315187,6.955469620334845,37.66951746013399,6.26837763531449,7.224143490985927,64.12561298778309,62.96770801292017,8.252983237444198,3.7462833592049,66.84447427164574
221,6.774422177411597,7.1267454718160375,6.935662341413974,37.64546651575847,6.22616302428678,7.211901849549195,64.10129024093942,62.943385266076504,8.210827125757564,3.701520618322505,69.23759630924413
222,6.9291766349897195,7.344655917576183,7.1665932955720235,37.61387753520183,6.1368621914747905,7.173552236126027,63.95813729924224,62.80023232437932,8.476280654112378,3.9847299451642653,72.00545192230375
223,6.94505396503736,7.360980708998378,7.169866389657702,38.3650648298869,6.169730008116022,7.176528384057496,65.13986444183791,63.981959466975,8.476049402416884,3.9840685797134214,73.18717906489942
224,6.869389727989057,7.3400073587974095,7.159153269215298,38.393955770228914,6.246989952233491,7.380597145761329,66.05051462281521,64.8926096479523,8.401454118825859,3.8857267136027116,74.09782924587672
225,6.868559874271796,7.338773697987207,7.158323415498037,38.41421946084683,6.2715777411802165,7.470693225358736,66.24531268305911,64.90785091968768,8.402812521002247,3.889317666806903,74.1130705176121
226,6.789035000610674,7.256727472414198,7.076034457779641,38.01078305223676,6.060907353414042,7.27975949904441,65.78392696994315,64.44646520657172,8.416711555768483,3.8611195736655506,73.65168480449614
227,6.327139555294089,6.79357547264982,6.6715505007246785,37.32820965999317,5.75283452794339,7.115296032117678,65.08066804620879,63.743206282837356,7.994257562279201,3.298353187105096,72.94842588076177
228,6.273367216981748,6.722403497774541,6.5939817091609685,37.35335915839333,5.726367567840645,7.019398253342987,65.17120895436582,63.8337471909944,7.990510351700566,3.1151913928262345,73.03896678891881
229,6.417478174017407,6.791210396307798,6.607563480011419,38.26221560783341,5.962505158004811,7.149928166304584,66.25877998842248,64.92131822505105,7.938258911679534,3.1934383012275256,74.12653782297546
230,6.345169708501217,6.722302196739238,6.581246873443356,39.70177976691664,6.403779707150947,7.76564751797667,67.41500330282301,67.52294774567338,7.8581809123553334,3.1722315691534564,76.72816734359779
231,6.35392744020296,6.720567258629352,6.591086339602991,39.7133130676706,6.632654840288674,7.765622786516289,67.41674130016865,67.6001446301935,7.872922217764402,3.170496608397114,76.80536422811791
232,6.587649173760489,7.166203312893491,7.041540959887802,41.7404547306069,8.239716508383388,8.786322705222982,68.40691125142764,68.23626382295589,7.972049427151299,3.739414542548845,77.4414834208803
233,6.856325428121794,7.470085936223162,7.37102996706462,43.6864440913244,8.947558402233543,9.585028339810806,70.71622500013103,70.54557757165928,8.15156194118129,4.066874020209248,79.75079716958369
234,6.880647773076943,7.612878048804949,7.563063901158364,46.30152053898826,9.949075747682402,10.2904921276499,73.70821506375152,72.82948978531809,8.211423906777618,4.1576106898037875,82.0347093832425
235,6.874657754101631,7.601027543436827,7.554831757628504,46.30552326825833,9.933468405224223,10.288785077749772,73.99407374296858,73.11534846453515,8.201375331244163,4.141211810102085,82.32056806245956
236,7.254650050258583,7.9983438495030885,7.92285145120859,48.249827590948286,10.628442928658563,10.524199216862359,75.735095127473,74.85636984903957,8.473075996541732,4.295364517292303,84.06158944696398
237,7.2225594545356095,8.00109889143638,7.88359146689774,48.20839123629683,10.671493317541719,10.461269151526494,76.13610947553317,75.25738419709974,8.461495392247384,4.197476874062393,84.46260379502415
238,7.136238255856721,7.928496741992358,7.819223636792669,47.829281540831566,10.73536785338819,10.73007280258905,75.39492106046625,74.51619578203281,8.449356579010036,4.068299076787877,83.72141537995722
239,7.2530102865132475,8.0278853968584,7.918612291658711,47.707846839526105,10.603742053186684,10.63231240239101,75.24612037625579,75.11297390997659,8.623205578313893,4.041133081386005,83.72773118590064
240,7.2592737976941395,8.038898973036833,7.924983815699594,47.73383743333042,10.611963881853764,10.64439710931041,75.24492493762509,75.11177847134589,8.631917864988557,4.043138669073058,84.58560397370314
241,6.900017986196246,7.691766522703226,7.57471182272283,48.10251307967514,10.730247439471844,10.850625929674647,75.04610264807701,74.91295618179781,8.260865070912867,3.634295808951741,84.63574838696744
242,6.467112674158866,7.052749061309338,7.095129479294144,46.62704318880735,9.721766372588327,10.278286829636775,72.81047466130559,72.67732819502639,7.855121521050581,2.7586755095618294,85.23527738578484
243,6.466507810089214,7.039883302493658,7.130149336806448,46.60955461665484,9.77474722962316,10.283954825767642,73.51071729327094,73.10331637412978,7.890595619684266,2.77575261214366,85.66126556488823
244,6.195646678947632,6.777460367811571,7.0052353155879,46.05005996532188,9.329483179695595,10.032666155364232,73.19107055758586,72.78366963844469,7.944247126121594,2.6926474059469014,85.34161882920314
245,6.208865779679265,6.742699930435616,7.104212233367042,45.808167848593996,9.130682277585244,10.085455825083576,72.5585912143385,72.15119029519734,8.088220355235295,2.780513474975921,84.70913948595579
246,5.177095696880119,5.689069296019488,6.104910097201054,44.8887145092953,8.668825637340756,9.7074124998141,71.46978991961971,71.06238900047855,7.103077924902976,2.0205052605243345,83.620338191237
247,4.5862971676575555,5.135321613381434,5.623774161347205,44.03287550555138,7.892015559062143,8.994573096864347,68.97757980166949,68.57017888252832,7.160147274778064,1.2722817350842766,81.12812807328677
248,4.933046268913428,5.762496440690031,6.653416684006457,43.66805909009333,8.123064821755,10.092550552136657,68.48766740470678,68.08026648556562,7.899692891542439,1.8056218214216386,80.63821567632407
249,5.030156647368704,5.935762980747152,6.817098242016894,43.255520846416296,8.019202960803398,9.98952305993852,68.03298663024628,67.62558571110512,8.270590102322808,2.1083761387440445,80.18353490186357
250,5.086810389713691,5.9814884229350636,6.861107187160461,43.31131406284769,7.971276257460083,9.895459579468834,68.44428921329465,68.03688829415348,8.413829754941073,1.9335437680150989,80.59483748491193
251,5.085623530099651,5.989048813191708,6.873459719054236,43.310123113459625,7.988851945172557,9.955327574372886,68.98740790689607,68.5800069877549,8.429892985992836,1.952174500560994,81.13795617851335
252,6.728424408954212,7.51499308060508,8.737127420362,46.066983897973955,9.077062507554274,11.118262586747559,72.09040091455249,71.68299999541132,9.420277623554902,3.540748047102122,84.24094918616977
253,6.256297774318654,7.036843194670469,8.163510454379878,45.53144378915937,8.720226419826528,10.762069252810665,71.56665587430595,71.10777662565148,8.841746345916064,3.074789418773654,83.66572581640993
254,6.3807227838777445,7.529098104651582,8.410294527034086,45.52839623101651,8.992827040594442,10.889999890000741,73.98803561093285,73.52915636227839,9.021723762573048,4.134458352241953,86.08710555303684
255,6.380271338450535,7.531097358640488,8.413774187743158,46.216325083176706,9.06078028485312,10.91175214106625,75.75314980754618,74.23037088036206,9.01974237104243,4.128760744870001,86.78832007112051
256,6.485361675042851,7.648161955421869,8.518672292715536,46.27119111471983,9.084166333300743,10.929349995953743,75.8850548326813,74.36227590549719,9.14187396968823,4.299376996431001,86.92022509625563
257,6.592842060716438,7.819570402929138,8.739113692062123,45.828249626679984,8.948310436736561,10.991036543440881,75.3846811156107,73.86190218842658,9.578908621838146,4.5814152307482905,86.41985137918503
258,8.589414057762593,9.456088970871486,9.798923063477025,50.90812290818688,10.182043527688121,11.664199015118534,82.18548974896699,80.66271082178287,10.175918361898576,5.800363272987461,93.22066001254132
259,8.598587541978906,9.4652624550878,9.808096547693339,50.903297657309196,10.172323814681773,11.652157178329528,82.54449339098532,82.3169767110227,10.191717096973251,5.788344183732188,93.56621731981542
260,8.017129582890089,8.912858712571296,9.266892536327564,50.27612073890581,10.036478313047482,11.696529823407095,82.75504005322354,82.52752337326092,9.46827656196848,5.132346357361567,92.704501089196
261,8.038720647620027,8.932515655107856,9.300962114232028,50.72663074261313,10.06272523990096,11.87308684979516,82.84074323241106,84.26568429529995,9.468150959439399,5.13231122884054,94.44266201123503
262,8.604947368043659,9.498742375531489,9.86718883465566,52.63173984236581,10.768555443851435,12.280372986067741,85.50380357909629,86.92874464198518,10.09069033526625,5.372078928058635,96.91567182915004
263,8.529619617272125,9.423414624759955,9.791861083884127,52.55773379902089,10.732836035140489,12.173587266874502,85.37847115054032,87.61987680642784,9.985718972002948,5.088151814155759,97.6068039935927
264,8.63947534600745,9.594766398247959,9.856226665951827,52.714787490133865,10.867953445856065,12.177292777811848,87.19304297946294,87.70711987764716,10.060997638501867,5.307914025478295,99.42137582251533
265,8.644456063975706,9.599747116216216,9.861207383920084,52.63081021319113,10.832102586398063,12.059092328048465,87.37042622391121,87.88450312209542,10.056445817944518,5.50598779684176,99.5987590669636
266,8.639427450281289,9.594718502521799,9.856178770225666,52.62636431564673,10.835328452637746,12.054757963406749,87.5854935379719,87.93341835496022,10.059951427793415,5.64188554180687,99.6476742998284
267,9.020257458163499,9.975548510404009,10.237008778107876,52.258786572518346,10.551106275709687,12.195614888493898,85.43947202137299,85.78739683836132,10.724458151334586,7.069867519433819,97.50165278322949
268,9.056656584107946,10.011947636348456,10.273407904052323,52.713440242949574,10.867019127788966,12.578563137287352,86.37574944134865,86.72367425833697,10.788527889542403,7.1182957463157415,98.43793020320514
269,9.731531020527878,10.686822072768388,10.948282340472256,55.77119821378366,12.067367662563031,13.519917097465129,90.00516065443787,90.3530854714262,11.823662676072281,6.892369295773973,102.06734141629437
270,9.241938899810325,10.197229952050835,10.458690219754702,55.99345884495601,12.458302664921264,13.576478499287884,88.89015041276586,89.0085306048208,10.998241392888534,5.856504241596582,100.72278654968898
271,9.746431418471547,10.701722470712056,10.866247786781107,56.29783281376505,13.13938494405813,13.62397371093862,88.43591164360738,89.9965579315457,11.679559596420443,5.963643558175474,101.71081387641387
272,10.01334457239405,10.96863562463456,11.133160940703611,56.64250061506732,12.857234534489704,13.507350168476417,90.54286597844148,91.19804883233252,12.00608798972908,7.19663192039228,102.91230477720069
273,10.234590662723072,11.189881714963581,11.354407031032633,56.792552960209704,12.923531996821334,13.550520078713888,90.76036807423637,91.4155509281274,12.4983401725706,7.288098120206647,103.12980687299557
274,10.235839950229138,11.191131002469648,11.356100781964447,57.21921434384935,12.99001903631797,13.58438729421849,91.33472864201308,91.98991149590411,12.494534755899322,7.32892758856928,103.70416744077228
275,10.441786462852114,11.397077515092624,11.5813286893935,57.791922732497504,13.303240108983491,13.813190498078615,92.5770888972476,93.23227175113864,12.811362119145357,8.139595723124586,104.94652769600681
276,10.294354643750154,11.250498857720757,11.423331248585528,57.683427220495375,13.208333140917148,13.707782346493472,92.81978715791317,92.65312238493425,12.572787159858168,8.08209893477633,104.36737832980242
277,10.279429440788254,11.235573654758857,11.408406045623629,57.78101904924293,13.265639735632897,13.73341637172598,93.13370757312096,92.96704280014204,12.555677435878033,8.222643985418525,104.68129874501021
278,10.302903916049639,11.259048130020242,11.432862594341977,58.05589209326488,13.296512028137968,13.734345317103507,93.58823998478528,93.42157521180636,12.636704298591802,8.241496812756134,105.13583115667453
279,10.328846216404846,11.28499043037545,11.458355871040265,58.051932337139185,13.31160850142961,13.739358201778492,93.55521557975472,93.3885508067758,12.654763086317692,8.162895632876943,105.10280675164397
280,10.35839467286078,11.314538886831382,11.487904327496198,57.86699921474699,13.18061930544181,13.631245387701572,93.43592690404961,93.26926213107069,12.701889139483384,8.337937928290359,104.98351807593886
281,10.614747932400821,11.570892146371424,11.747076201012346,58.56662567450895,13.349750290008256,13.72118166246012,94.50126838806538,94.33460361508646,13.460406721636355,8.355205602633738,104.82669371429547
282,9.938680702773375,10.894824916743978,11.071008971384899,57.46716947754324,12.789226950111061,13.274350616790459,93.50297405471547,93.33630928173655,12.34749573108038,8.163776711950469,103.44391956420931
283,10.658314889029956,11.50330295074835,11.96707446239272,58.33612259273208,13.145808419783467,13.877262539952344,96.32056837547069,98.1392410028695,12.854962912133631,8.544118495588394,104.64149778702416
284,11.094521306500846,11.946170348718567,12.399114692414622,58.533905553565845,13.456751101093174,14.725891377059789,96.98593643269612,98.80460906009493,13.470381986145156,8.7983612162534,105.3068658442496
285,11.025309734550504,11.884086276816983,12.3526562906773,59.27992559882503,13.420122110230778,14.648967093706132,98.64146905625931,100.46014168365812,13.469087924776812,8.72515542472133,106.96239846781279
286,11.082132111095131,11.94090865336161,12.410345013447797,59.252309732652016,13.333693454886486,14.670653414526624,99.00680136208588,100.82547398948469,13.580253527623345,9.009917739975243,107.32773077363936
287,11.357900137960058,12.216676680226538,12.686113040312724,60.665494251062995,13.689615663947423,14.818243083745973,100.61372290799446,102.43239553539327,14.23764795134141,9.424464251039652,108.84061514580496
288,11.280103105115161,12.138879647381641,12.608316007467828,61.032481187743635,13.960670988325315,14.88732574285513,100.30035974388575,102.11903237128456,14.088241849698488,9.40370431046243,108.59152571787871
289,11.043864864659925,11.902641406926405,12.380596128597965,61.36714108041888,14.160123896883364,14.773504325469048,100.03729837362242,101.88015013368553,13.82574302697977,9.18198596504131,108.32846434761538
290,11.129462092431762,11.991518748348517,12.694252232224672,61.37028097542287,14.27350814284163,15.335204788738844,100.42716313611365,102.27001489617676,13.961765829633533,9.298501011442081,107.61907776801962
291,11.10520357708129,11.9748461910301,12.662249821111638,61.3944780283115,14.267355406050342,15.294336263608777,100.4260185381775,102.26887029824061,13.924948292001512,9.232006083595289,107.61793317008348
292,10.86899134268196,11.73863395663077,12.426037586712308,61.05014818100021,14.059037162937559,15.21121746154918,99.74009510980663,101.58294686986974,13.640748794962978,9.107991732452883,107.90433854329677
293,10.47968248283399,11.349325096782799,12.036728726864338,60.71265607120555,13.830837657802535,14.988877841443204,99.45711461178794,101.29996637185106,13.201732378799285,8.813486292256789,107.62135804527809
294,10.293343600607148,11.162986214555957,11.866614926105125,59.705716880565156,13.407251888384941,15.138685120160144,96.50611400988888,98.34896576995199,13.000538971024286,9.373989428825766,104.67035744337902
295,10.295938685338571,11.16558129928738,11.869210010836548,59.71612147042584,13.418472315145591,15.138073159121088,97.14964939473211,98.99250115479522,13.00852108320564,9.392675432780488,105.31389282822225
296,10.2040049366958,11.07820904703007,11.77189021972458,59.604563967040804,13.313980196719776,15.033409262531967,97.04942096288147,98.89227272294458,12.912225637234865,9.27531170224965,105.21366439637161
297,10.27647816279853,11.150990346006184,11.844644027558736,59.563707890561055,13.304789535823405,15.01689992904696,97.00159547235647,98.84444723241958,12.987896609284977,9.257994990441363,105.16583890584661
298,9.795557420018438,10.670069603226093,11.363723284778645,57.539894491229504,12.292844397809192,14.431225271686136,94.87859114372661,96.72144290378972,12.376410394187884,9.33586603456944,103.04283457721675
299,10.35904408371017,11.439804266211393,12.027797401456539,61.30082649175055,13.811477629381855,15.453374735071073,99.89978896320625,101.74264072326936,12.79907124991008,9.506094499637587,108.06403239669639
