oos_period,model_1,model_2,model_3,model_4,model_5,model_6,model_7,model_8
200,0.14123937555415617,0.24932673263765961,0.02767224601077502,0.1956888898904581,0.06591447134730388,0.0021061337885861565,0.27755084467307145,0.040501306096989466
201,0.11392518935316462,0.19426319675540074,0.0361556526802244,0.18315177211511946,0.06954504078160681,0.056847663754942795,0.2755957626732086,0.07051572188533234
202,0.10792770592854972,0.19170024939483876,0.04392022100088026,0.15676329763556499,0.08248549442849126,0.08758426987110955,0.25976028660580924,0.06985847513375619
203,0.12991090649517903,0.2176435526229913,0.039979020529868146,0.16078179387105707,0.08625919953316159,0.031569108180423716,0.2781609981373809,0.05569542062893827
204,0.13223450971195921,0.22063650313635136,0.037777174169467596,0.15935812451658088,0.08838844135797896,0.029766911461023556,0.27451291083816665,0.05732542480747157
205,0.16402964600621045,0.2176055509592039,1.4879421418170952e-17,0.1791177890490669,0.06570181582125033,0.04773231741974307,0.2604754441478879,0.06533743659563743
206,0.1548523652375632,0.2032616805873001,0.0,0.19483408122352894,0.07892151590116772,0.07307899304051933,0.21988221364158891,0.0751691503673318
207,0.17261213286838403,0.21963364228222515,0.0,0.14254864803775685,0.10410325942043415,0.0620884501407087,0.22509418699202857,0.07391968025746264
208,0.1735226692962436,0.2213442615265594,0.0,0.14403834739429144,0.10305836605067213,0.06067958357084607,0.22435197860141692,0.0730047935589704
209,0.16966511927643818,0.21598004087495593,6.029503449861221e-17,0.1430613853435315,0.10446180541335795,0.06696197509575903,0.22301759311399175,0.07685208088096553
210,0.14534282292925216,0.21505396868213578,0.0,0.1537259519212729,0.12515132813695645,0.053878734286729055,0.23288806297207879,0.07395913107057481
211,0.20474403043939932,0.19261873060234236,0.0,0.11760109041003203,0.12577404754064334,0.050939789386751075,0.21890450527045788,0.08941780634937396
212,0.18207758279559166,0.19957157293208147,0.0,0.09353616867218205,0.12862858433245286,0.07197560409717804,0.23065600887368373,0.09355447829583016
213,0.14183548635451854,0.20682275866816194,0.00255094193593011,0.10045564167812956,0.13735564067880868,0.08723908889154354,0.23753146877781686,0.08620897301409075
214,0.14867079683259368,0.21621977284381555,0.011808084255065247,0.09066455841814311,0.13181130422457643,0.09164855092959553,0.23728196014069128,0.07189497235451911
215,0.12579000787373534,0.2133249782218863,0.03726874941045161,0.06974696268304303,0.13248944876158672,0.09946233810133169,0.23569747122564863,0.08622004372131657
216,0.13119189870202672,0.21984025931509205,0.02345788941793216,0.05221447514245362,0.13928093218452406,0.09598753541520402,0.24636130099905473,0.09166570882271259
217,0.13141188874989868,0.20835151033261456,0.03289318750257018,0.07454491120891131,0.1400565825903989,0.08128742267966557,0.24278991957097798,0.0886645773639627
218,0.1437084960539372,0.2058022916506271,0.02762794500599923,0.08284597505797232,0.13174243600747598,0.08194622975861032,0.23625321990365208,0.09007340656072578
219,0.1690271687503753,0.20766825989427315,0.03471692481118298,0.08142973906477168,0.11105225527743318,0.07353806432451727,0.2297664480140758,0.09280113986237062
220,0.17129109694452394,0.2022222225886986,0.05126533466645897,0.06374557601201121,0.10481745920549985,0.08584249953845902,0.22473259301317608,0.09608321803017225
221,0.17872381242233118,0.19783403081191392,0.051355243625788576,0.05802977604369704,0.10202149752909243,0.09087862405758707,0.21941913952808387,0.10173787598050592
222,0.1869488139933429,0.20011579647419195,0.06927435993587555,0.05763754596670946,0.10110635825760583,0.09041493705056286,0.21104729806437122,0.08345489025634019
223,0.21177941478654677,0.21472214013744095,0.06601586834318775,0.08461722098635575,0.0978047949728649,0.09909236547016007,0.1717361016380405,0.0542320936644032
224,0.21361736058901926,0.21554859787087358,0.06211305912105309,0.08364663388039319,0.0991732017768211,0.10419260904869669,0.16837562718021068,0.05333291053193235
225,0.2388976356377468,0.24495357733963075,0.06147207346448989,0.06604701146577065,0.07661350303653514,0.09310773000587991,0.13187575109493582,0.08703271795401099
226,0.21568982063583197,0.2465484918359788,0.04289442796573329,0.0950479714241731,0.07056571221305312,0.10066176371742858,0.11208611373186919,0.11650569847493186
227,0.21904124600415814,0.238724944049901,0.05244169655964772,0.08636712005389456,0.07892286623406734,0.09098196709532828,0.11598334305111829,0.11753681695088457
228,0.22012356132662056,0.2429316077170188,0.047077940247523195,0.09363589825508178,0.08207869135565808,0.08630665622114007,0.10574904027252836,0.12209660460342914
229,0.21769671869162063,0.22518510677559553,0.05588585161205891,0.10361832534069373,0.09609240177256789,0.07857869541762363,0.09905954921094301,0.12388335117789645
230,0.2096494943415839,0.23643673466498527,0.042457803085285774,0.11613919243524246,0.08943547404411266,0.08911421778342016,0.09321097714888237,0.12355610649548748
