oos_period,condition_number,trace
150,6.293957789467508,9.856447921653201
151,6.241803191798168,9.944395332651862
152,6.372815755845096,9.926865498998414
153,5.655157650185901,10.074051062065017
154,5.72000631060279,10.197529631174717
155,5.0321028933382355,9.939004336014374
156,5.060060535533497,9.756499800433689
157,4.926835540566177,9.778092329002606
158,4.477453363502211,9.585286761562207
159,4.152992606108085,9.186058675499254
160,4.167895935988899,9.163695026979331
161,4.529719634058715,9.222147014149385
162,4.566524134201932,9.184480308224593
163,4.549640933727393,9.123704408833927
164,4.53986893307604,9.020639265274161
165,5.2831325569875585,9.216115888838466
166,5.243793866289914,9.513921739376478
167,5.158897562561287,9.7259169645686
168,5.448724329103033,9.645855780239568
169,5.221123436548624,9.789209182021525
170,5.195076504471352,9.642305671498722
171,5.1182794526108175,9.744430413044775
172,5.232867791139663,9.880844224118583
173,5.150603917450636,10.069539553043457
174,5.130731284356222,10.092245023151657
175,5.030106690748118,10.148269161757181
176,4.959425461425169,10.051088935154596
177,5.239839362989866,10.158858850063199
178,5.309412842681581,10.30712212474425
179,5.150459715327582,10.051208059308745
180,5.001362291960801,9.930884232223821
181,4.665173129387376,9.744659421901938
182,4.376472804515653,9.75128251360729
183,4.35466164807078,9.876782950902436
184,4.0930417822242,9.795152732851172
185,4.106615599367516,9.721834247567507
186,4.28386728933136,9.741900018447641
187,4.322129246381193,9.641420882023496
188,4.323170388638819,9.773433402298668
189,4.307797695554367,9.633285811406274
190,4.22709699379157,9.602524118393806
191,4.28354908251352,9.621662503346526
192,4.379092228726458,9.873898201491222
193,4.364278631933323,9.748824605721891
194,4.359915739863489,9.720909906038258
195,4.41430841505433,9.892176196841973
196,4.279772267847826,9.987039503906797
197,4.629621080357448,10.178921201372509
198,4.419070078505018,10.23731363576648
199,4.259944621570895,10.104662206471897
200,4.900217391499323,10.057498360865427
201,4.951195132508578,9.929690818934105
202,5.090941868320539,10.051352872858484
203,5.136900322845568,10.360992660503289
204,4.937413550362401,10.377175332967138
205,5.050349078472775,10.519065597087154
206,4.8282162469773375,10.561862255815914
207,4.589119134605999,10.268934545059427
208,4.815269431890638,10.339012994132432
209,4.5320826178117475,10.619139913637987
210,4.581782547131559,10.6353879025164
211,4.978180218292837,10.597026163380647
212,5.016523951208067,10.533114501829495
213,5.179103556351371,10.662459193811905
214,5.28660852476783,10.49787077027728
215,4.995457037801569,10.278287316574414
216,5.055977252059381,10.202325371750073
217,6.586833029887075,10.357651847361083
218,6.405201404887053,10.327154785789446
219,6.552981222456078,10.31426118714839
220,6.086862986961912,10.363803322639184
221,6.077212103834949,10.31560019484035
222,5.467826742521691,10.327933944477895
223,5.948795365818851,10.185859531434133
224,5.785354633501977,10.250997485116457
225,5.325218226483644,10.362503157164324
226,5.312222726547612,10.403813133132426
227,5.281477889053501,10.27859317742398
228,5.02441246131322,10.332740736300371
229,5.031060880639625,10.366126437646356
230,5.190844108129571,10.330905444922877
231,4.859656047602406,10.272704976203107
232,4.664366698281591,10.336609393873719
233,4.928902919090555,10.405414646895835
234,5.067145271499685,10.481654120253626
235,5.103949380703794,10.547581402867479
236,5.1931312188663314,10.510844728908797
237,5.436768409545228,10.844573115084584
238,5.360845434821629,10.793915825728625
239,5.518482857253186,10.864766583501368
240,5.455611211006281,10.907838923063805
241,5.496058469095684,11.003768425730069
242,5.4765359238201015,10.878323246011856
243,5.83715974095731,11.022595143657696
244,5.830880226268417,10.891964494171091
245,5.482866965023171,10.884963626399173
246,5.553413312067352,10.749883019154746
247,5.266064836757071,10.729621907054547
248,5.5138983848064544,10.813160956774581
249,5.401294919734787,10.829047495473812
250,5.004781496928698,10.592181359352246
251,5.179208756927448,10.79656260602832
252,5.321461723596375,10.78134314492072
253,5.789850031008875,10.357951964948091
254,6.376714306198905,10.406914745642325
255,6.652989393371814,10.665819127545117
256,6.807964338813292,10.85087815237551
257,6.977441068092744,10.912624929580334
258,7.005332915399996,10.807956645515603
259,6.196418013331968,10.5886801396665
260,6.0101469177829845,10.456845384884089
261,6.739144783130049,10.604918330748148
262,7.118892298824134,10.764093616554426
263,6.462054184869317,10.813876354005217
264,6.4622403423771635,10.802050948891509
265,6.276583238755457,10.465646400956327
266,6.855594751522619,10.374806084207155
267,6.0725914562224474,10.140006776213147
268,6.160943086309045,10.427725237197432
269,5.293911500870694,10.387760177475155
270,5.3622475867986585,10.367691020117105
271,5.464597449279578,10.399761869269655
272,5.944694371744002,10.340643278198606
273,5.641956847288639,10.431914124903251
274,5.75852894708388,10.36126788368636
275,5.62552659217077,10.268334877452205
276,5.659950840557345,10.167516533878388
277,5.579322134943393,10.217130571603938
278,5.809877687526841,10.23592640909118
279,5.8871994961864,10.147430232545872
280,5.866975209877812,10.160223486122339
281,5.844465138055801,10.213282509322541
282,5.826362065203342,10.29214816747433
283,6.074179409097041,10.369122750370746
284,6.1134099647602795,10.335365468539965
285,6.205183562011579,10.278003614818793
286,6.506099560851928,10.550527358656264
287,5.697664129291158,10.349079366061668
288,5.691825120084144,10.197811584756092
289,6.001706617827107,10.168138714606258
290,6.605558397129984,10.223634673667338
291,6.524315448964422,10.260709340807871
292,6.631568750473586,10.22683601584454
293,6.333587992652129,10.057905724658518
294,6.263670438026332,10.088442967170955
295,5.712037452860781,10.175243106582833
296,5.720749495373193,10.349796670016023
297,6.198631132354425,10.293280857656637
298,6.373697818079713,10.187571229949024
299,6.482178155831828,10.284941523191584
