oos_period,full_gcsr_eigenvector,full_gcsr_pagerank,full_gcsr_softmax,graph_only_eigenvector,graph_only_pagerank,graph_only_softmax,rs_selection,rs_selection_v2,bates_granger_mv,var_error,recent_best,equal
150,1.2602868568889933,1.2602868568889933,1.2602868568889933,0.07794385749399109,0.18626035233571359,0.29997061742895365,1.5963105281035563,2.8064824210327144,1.4770675740186994,1.6022034874011148,2.8064824210327144,0.4953637836030072
151,0.01540686008746963,0.01054442457639813,0.009438481007815793,0.6636940250604676,0.03780879722962158,0.16353599095350382,0.06666862726016468,0.06666862726016468,0.005498707639185389,3.363586980931741e-05,0.6780843532680603,0.0005561351400067487
152,0.04274158966716639,0.05616826053510491,0.04578314318030807,0.17775522231683857,0.01558394584068516,0.009679118911182786,0.22537907317222458,0.22537907317222458,0.12725445300864066,0.01531817113589892,0.003764797947497347,0.004895868414044512
153,0.7541024987227536,0.7635559166856436,0.9666149576382544,0.5523951689416445,0.3129109674021226,0.9907856735810079,0.5528800442552995,3.536002237736529,0.8531651778400571,1.2757205794063002,3.58262680405157,0.8570823536271011
154,0.32201057734607424,0.27395386381270437,0.3132132774344059,2.46084056880863,0.27706221887758636,0.2060341146958716,0.21645103616983463,0.21645103616983463,0.3536220759178813,0.11349181579475129,2.629824247643888,0.06579447011401904
155,0.1371847583660321,0.12172632671583167,0.1342270291816201,0.0484817630949273,0.07137574486538871,0.10027890759035817,0.007990163341297315,0.007990163341297315,0.15379386641024398,0.21534417471166453,0.007990163341297315,0.11390352631549275
156,2.5479903261389403,2.457525351758186,2.56947826383579,0.9223124988130142,1.6219953794121955,1.9226307435989696,0.5838838515765933,0.5838838515765933,3.0137556236560687,1.7081395130264125,0.5838838515765933,2.0815176346914255
157,0.08496311037679753,0.13527223926760923,0.0927819645717593,0.07368633021405024,0.03306106217698533,0.08910537408842126,0.017479879761144103,0.017479879761144103,0.21452057628817953,0.036064743474451336,0.017479879761144103,0.015356769256225396
158,0.4813838413849714,0.4202920661529578,0.41157257638366257,0.424328351760292,0.012666721196752708,0.0022325349116746884,0.48038210290454786,0.48038210290454786,0.7394287621909623,0.3333801062922868,0.48038210290454786,0.36717395630080857
159,0.0010936295985278608,0.0023739083245373975,0.00390760361346482,0.05184643395047262,0.00016329082140111004,0.001280041943528081,0.2590553419186953,0.2590553419186953,0.004959321251799757,0.037087059654243186,0.2590553419186953,0.01130561619560152
160,0.0555446313819285,0.06023783114993242,0.05845218616048953,0.2608488230371195,0.12015069991388536,0.09844762354719819,0.2049184762288369,0.2049184762288369,0.021104110281267408,0.052470172033834105,0.2049184762288369,0.041475263904194426
161,0.026724903987196753,0.04668940395751243,0.03634767780130333,0.4461443768892123,0.16352051396912104,0.3001008299595974,0.446247532457342,0.446247532457342,0.028056048042371728,0.0002644278365343556,0.446247532457342,0.0031019462623919822
162,0.7578046554381315,0.7366305384166828,0.634505862848469,1.776958421697255,0.8959337503535537,0.6018846901453814,1.7772747138887763,1.7772747138887763,0.6590552978026448,0.6952824117752461,1.7772747138887763,0.6086533419445986
163,0.0006213901672639913,0.004914760572021264,0.010981364985353959,0.06584125212884985,0.02125377884723875,0.027496646274660072,0.035587676113196805,0.06750732647573056,0.020380777523243437,0.010715985936796452,0.06750732647573056,0.005944877679263746
164,3.8137108967649147,4.076504035243591,3.8642645773721433,2.1158022814510553,3.9436175152593864,3.9825394066343756,4.019467829373006,1.9919005333492967,4.238725351269919,3.9715337896081717,1.9919005333492967,4.50936836582559
165,0.008150687198871593,0.02516425137146062,0.02516425137146062,0.2694896798201253,0.006718362647921686,0.0701179229456748,2.001415820680514,0.7112989671485322,0.0329969891287385,0.009925137737450258,0.7112989671485322,0.025084805800049934
166,0.7992232286503359,0.7188720234614082,0.7175430701268055,1.8515496998420313,0.753466821432154,1.498317558742887,2.7497290599955884,2.7497290599955884,0.24589251480270577,0.12954351861207292,2.7497290599955884,0.24320846889009004
167,1.3560429352255272,1.8970511786264523,1.729354505807208,6.2783999773672186,2.326814790820538,2.1433334411121523,7.589024024420612,7.589024024420612,1.1175067503160172,1.1358288817288333,7.589024024420612,1.0507995647844863
