oos_period,row_model,col_model,mu_matrice
150,1,1,0.0
150,1,2,0.8867988550711774
150,1,3,-0.1944860600180806
150,1,4,-0.7506768761919973
150,1,5,1.3450550687983402
150,1,6,0.8970725758834182
150,1,7,-3.7873118490412176
150,1,8,7.8751477922846815
150,2,1,-0.8867988550711774
150,2,2,0.0
150,2,3,-1.586954346150725
150,2,4,-2.1276288488877313
150,2,5,1.4403553874072004
150,2,6,-0.10748914322901153
150,2,7,-4.543694389689448
150,2,8,0.17422697568548262
150,3,1,0.1944860600180806
150,3,2,1.586954346150725
150,3,3,0.0
150,3,4,-0.4731329996865425
150,3,5,0.40114131523955837
150,3,6,1.4824419927933172
150,3,7,-1.0385300353736535
150,3,8,-2.908499931302408
150,4,1,0.7506768761919973
150,4,2,2.1276288488877313
150,4,3,0.4731329996865425
150,4,4,0.0
150,4,5,2.722484085251524
150,4,6,1.7582172950797965
150,4,7,-1.8504972600767835
150,4,8,3.8273453194734834
150,5,1,-1.3450550687983402
150,5,2,-1.4403553874072004
150,5,3,-0.40114131523955837
150,5,4,-2.722484085251524
150,5,5,0.0
150,5,6,-1.0744037241495183
150,5,7,-1.6568865547631992
150,5,8,-1.9770199615214847
150,6,1,-0.8970725758834182
150,6,2,0.10748914322901153
150,6,3,-1.4824419927933172
150,6,4,-1.7582172950797965
150,6,5,1.0744037241495183
150,6,6,0.0
150,6,7,-3.253534264563747
150,6,8,8.240370041520462
150,7,1,3.7873118490412176
150,7,2,4.543694389689448
150,7,3,1.0385300353736535
150,7,4,1.8504972600767835
150,7,5,1.6568865547631992
150,7,6,3.253534264563747
150,7,7,0.0
150,7,8,0.6093045464882235
150,8,1,-7.8751477922846815
150,8,2,-0.17422697568548262
150,8,3,2.908499931302408
150,8,4,-3.8273453194734834
150,8,5,1.9770199615214847
150,8,6,-8.240370041520462
150,8,7,-0.6093045464882235
150,8,8,0.0
151,1,1,0.0
151,1,2,-0.0362867892982493
151,1,3,-4.9890140011925705
151,1,4,-0.8611694983794275
151,1,5,0.4140815435504962
151,1,6,0.8184202242528061
151,1,7,-1.2020006861792307
151,1,8,-0.8191850242689446
151,2,1,0.0362867892982493
151,2,2,0.0
151,2,3,-4.880825298193037
151,2,4,-2.1489403603749735
151,2,5,-2.1377023131381323
151,2,6,0.5915596266348719
151,2,7,-1.2902475598020773
151,2,8,-3.010385857650946
151,3,1,4.9890140011925705
