oos_period,centrality_type,model,centrality_score
190,softmax,2,0.26040458633700714
190,softmax,3,0.07580208522374628
190,softmax,4,0.10385493000535995
190,softmax,5,0.09376593859543386
190,softmax,6,0.0408711530847368
190,softmax,7,0.13232295280594875
190,softmax,8,0.2595024009684541
191,softmax,1,0.07221418051796843
191,softmax,2,0.21830002664953574
191,softmax,3,0.06765123845006149
191,softmax,4,0.10766692267658157
191,softmax,5,0.10672987256422978
191,softmax,6,0.049391123719498164
191,softmax,7,0.1350570904758335
191,softmax,8,0.2429895449462914
192,softmax,1,0.015547136432246714
192,softmax,2,0.14009900278137818
192,softmax,3,0.09649478524211753
192,softmax,4,0.13606154508786794
192,softmax,5,0.10801132806053998
192,softmax,6,0.12620468508842264
192,softmax,7,0.13965722307772124
192,softmax,8,0.23792429422970582
193,softmax,1,0.01551101601077249
193,softmax,2,0.10978350157715079
193,softmax,3,0.01737601594120713
193,softmax,4,0.07002268707162576
193,softmax,5,0.04079156468752167
193,softmax,6,0.00813418300223649
193,softmax,7,0.03273337587288973
193,softmax,8,0.705647655836596
194,softmax,1,0.09317036804064426
194,softmax,2,0.20751432326204766
194,softmax,3,0.07497227482986031
194,softmax,4,0.009083759532977392
194,softmax,5,0.2925162442235901
194,softmax,6,0.0735032183186474
194,softmax,7,0.20284928852007855
194,softmax,8,0.046390523272154364
195,softmax,1,0.06940825156233503
195,softmax,2,0.23140004301582814
195,softmax,3,0.10430625029211335
195,softmax,4,0.018168746746569386
195,softmax,5,0.14582698812865819
195,softmax,6,0.08320500986197116
195,softmax,7,0.20062009345982243
195,softmax,8,0.14706461693270245
196,softmax,1,0.07608013321857872
196,softmax,2,0.2039606229020641
196,softmax,3,0.09189818980694968
196,softmax,4,0.027289422939090008
196,softmax,5,0.05037053839869486
196,softmax,6,0.054974209967001385
196,softmax,7,0.10589065690239446
196,softmax,8,0.3895362258652267
197,softmax,1,0.061527778547248196
197,softmax,2,0.2125804163015188
197,softmax,3,0.12335337671572671
197,softmax,4,0.07715699578760703
197,softmax,5,0.16560349066959046
