oos_period,row_model,col_model,cov_matrice
150,1,1,1.5408460538459219
150,1,2,-0.12826065414816018
150,1,3,0.06896977574881959
150,1,4,0.5435814766400414
150,1,5,0.0255380269703305
150,1,6,0.3199947305625506
150,1,7,0.47399015912497344
150,1,8,0.2610477508160238
150,2,1,-0.12826065414816018
150,2,2,0.841476044624324
150,2,3,0.11937785766425599
150,2,4,-0.10044871679177872
150,2,5,0.05738662604596029
150,2,6,0.04659074120254801
150,2,7,0.10069158208158359
150,2,8,-0.009199524713679902
150,3,1,0.06896977574881959
150,3,2,0.11937785766425599
150,3,3,0.6901723741758622
150,3,4,0.049557577685806486
150,3,5,0.11043872344566255
150,3,6,-0.038650714938514
150,3,7,0.43804204523596935
150,3,8,0.007071871649394099
150,4,1,0.5435814766400414
150,4,2,-0.10044871679177872
150,4,3,0.049557577685806486
150,4,4,1.764061861435715
150,4,5,0.06062730717016288
150,4,6,0.2809374352143695
150,4,7,0.19332966085991926
150,4,8,0.7312131126336127
150,5,1,0.0255380269703305
150,5,2,0.05738662604596029
150,5,3,0.11043872344566255
150,5,4,0.06062730717016288
150,5,5,0.9691229023909234
150,5,6,0.012543930986743465
150,5,7,0.13917951817867527
150,5,8,0.0099397220757644
150,6,1,0.3199947305625506
150,6,2,0.04659074120254801
150,6,3,-0.038650714938514
150,6,4,0.2809374352143695
150,6,5,0.012543930986743465
150,6,6,1.1736927252161127
150,6,7,0.10430630789023734
150,6,8,0.27884768813028116
150,7,1,0.47399015912497344
150,7,2,0.10069158208158359
150,7,3,0.43804204523596935
150,7,4,0.19332966085991926
150,7,5,0.13917951817867527
150,7,6,0.10430630789023734
150,7,7,1.7394404501074534
150,7,8,0.015533718644898165
150,8,1,0.2610477508160238
150,8,2,-0.009199524713679902
150,8,3,0.007071871649394099
150,8,4,0.7312131126336127
150,8,5,0.0099397220757644
150,8,6,0.27884768813028116
150,8,7,0.015533718644898165
150,8,8,1.2720419110646097
151,1,1,1.5500114573026675
