oos_period,variant,row_model,col_model,adjacency
156,legacy,2,3,0.4073144186224976
156,legacy,2,4,0.0865459809957912
156,legacy,2,5,0.0
156,legacy,2,6,0.0
156,legacy,2,7,0.12170616007531504
156,legacy,2,8,0.44246888506190113
156,legacy,3,1,0.0
156,legacy,3,2,0.0
156,legacy,3,3,0.0
156,legacy,3,4,0.0
156,legacy,3,5,0.0
156,legacy,3,6,0.0
156,legacy,3,7,0.0
156,legacy,3,8,0.0
156,legacy,4,1,0.016440302474477583
156,legacy,4,2,0.0
156,legacy,4,3,0.17193265290368176
156,legacy,4,4,0.0
156,legacy,4,5,0.0
156,legacy,4,6,0.0
156,legacy,4,7,0.0
156,legacy,4,8,0.8294356553713397
156,legacy,5,1,0.1437105355097333
156,legacy,5,2,0.011086212962139932
156,legacy,5,3,0.494862104130427
156,legacy,5,4,0.005135443725156883
156,legacy,5,5,0.0
156,legacy,5,6,0.0
156,legacy,5,7,0.0
156,legacy,5,8,0.08086075301220416
156,legacy,6,1,0.5068527399339349
156,legacy,6,2,0.29808585370483
156,legacy,6,3,0.7125288176240743
156,legacy,6,4,0.18310282494301303
156,legacy,6,5,0.21841674791373142
156,legacy,6,6,0.0
156,legacy,6,7,0.09218525758010448
156,legacy,6,8,0.7345651458462138
156,legacy,7,1,0.7238945668760727
156,legacy,7,2,0.0
156,legacy,7,3,1.0883909851533005
156,legacy,7,4,0.07238288808288114
156,legacy,7,5,0.7092373802433609
156,legacy,7,6,0.0
156,legacy,7,7,0.0
156,legacy,7,8,0.15332842668837146
156,legacy,8,1,0.2826138074094967
156,legacy,8,2,0.0
156,legacy,8,3,0.5312160284418745
156,legacy,8,4,0.0
156,legacy,8,5,0.0
156,legacy,8,6,0.0
156,legacy,8,7,0.0
156,legacy,8,8,0.0
157,legacy,1,1,0.0
157,legacy,1,2,0.0
157,legacy,1,3,0.23952489227446436
157,legacy,1,4,0.0
157,legacy,1,5,0.0
157,legacy,1,6,0.0
157,legacy,1,7,0.0
157,legacy,1,8,0.0
157,legacy,2,1,0.09436771356590072
157,legacy,2,2,0.0
157,legacy,2,3,0.39065373497875605
157,legacy,2,4,0.0
157,legacy,2,5,0.0
157,legacy,2,6,0.0
157,legacy,2,7,0.0
157,legacy,2,8,0.0
157,legacy,3,1,0.0
157,legacy,3,2,0.0
157,legacy,3,3,0.0
157,legacy,3,4,0.0
157,legacy,3,5,0.0
157,legacy,3,6,0.0
157,legacy,3,7,0.0
157,legacy,3,8,0.0
157,legacy,4,1,0.09099973900133354
157,legacy,4,2,0.026766928557663792
157,legacy,4,3,0.2795660660885813
157,legacy,4,4,0.0
157,legacy,4,5,0.0010805767508997278
157,legacy,4,6,0.0
157,legacy,4,7,0.0
157,legacy,4,8,0.07895329894440027
157,legacy,5,1,0.12742760673578457
157,legacy,5,2,0.05555299163733953
157,legacy,5,3,0.5100411261189035
157,legacy,5,4,0.0
157,legacy,5,5,0.0
157,legacy,5,6,0.0
157,legacy,5,7,0.0
157,legacy,5,8,0.0
157,legacy,6,1,0.3561163326521865
157,legacy,6,2,0.5106451404437327
157,legacy,6,3,0.7316008232663183
157,legacy,6,4,0.27672160962571907
157,legacy,6,5,0.21713592661512948
157,legacy,6,6,0.0
157,legacy,6,7,0.1796911333143253
157,legacy,6,8,0.2615651104742218
157,legacy,7,1,0.16304416636862676
157,legacy,7,2,0.047817715303867414
157,legacy,7,3,0.5080779484851548
157,legacy,7,4,0.03609573356369556
157,legacy,7,5,0.03624348335471264
157,legacy,7,6,0.0
157,legacy,7,7,0.0
157,legacy,7,8,0.0
157,legacy,8,1,0.2160801190033593
157,legacy,8,2,0.09001632449447057
157,legacy,8,3,0.46856799872241495
157,legacy,8,4,0.0
157,legacy,8,5,0.07017344978647928
157,legacy,8,6,0.0
157,legacy,8,7,0.08051292132272012
157,legacy,8,8,0.0
158,legacy,1,1,0.0
158,legacy,1,2,0.0
158,legacy,1,3,0.314031337969414
158,legacy,1,4,0.0
158,legacy,1,5,0.0
158,legacy,1,6,0.0
158,legacy,1,7,0.0
158,legacy,1,8,0.0
158,legacy,2,1,0.08280785090336641
158,legacy,2,2,0.0
158,legacy,2,3,0.45430781461937786
158,legacy,2,4,0.0
158,legacy,2,5,0.0
158,legacy,2,6,0.0
158,legacy,2,7,0.0
158,legacy,2,8,0.4041366255171912
158,legacy,3,1,0.0
158,legacy,3,2,0.0
158,legacy,3,3,0.0
158,legacy,3,4,0.0
158,legacy,3,5,0.0
158,legacy,3,6,0.0
158,legacy,3,7,0.0
158,legacy,3,8,0.0
158,legacy,4,1,0.15522140613223948
158,legacy,4,2,0.0870742000009979
158,legacy,4,3,0.5446964374650607
158,legacy,4,4,0.0
158,legacy,4,5,0.0953329569955497
158,legacy,4,6,0.0
158,legacy,4,7,0.00010334530033550474
158,legacy,4,8,1.0107873709129382
158,legacy,5,1,0.13804524433105647
158,legacy,5,2,0.06451544537037449
158,legacy,5,3,0.5924660140740813
158,legacy,5,4,0.0
158,legacy,5,5,0.0
158,legacy,5,6,0.0
158,legacy,5,7,0.0
158,legacy,5,8,0.298587024933093
158,legacy,6,1,0.37733419337451185
158,legacy,6,2,0.5666877290537877
158,legacy,6,3,0.8663654074298865
158,legacy,6,4,0.22437048397724854
158,legacy,6,5,0.2311779943986176
158,legacy,6,6,0.0
158,legacy,6,7,0.18335336428057694
158,legacy,6,8,1.0326079784597164
158,legacy,7,1,0.14822300311770947
158,legacy,7,2,0.07051842868216264
158,legacy,7,3,0.505370466891134
158,legacy,7,4,0.0
158,legacy,7,5,0.022578621876703713
158,legacy,7,6,0.0
158,legacy,7,7,0.0
158,legacy,7,8,0.0
158,legacy,8,1,0.08903339658203206
158,legacy,8,2,0.0
158,legacy,8,3,0.3493582374126403
158,legacy,8,4,0.0
158,legacy,8,5,0.0
158,legacy,8,6,0.0
158,legacy,8,7,0.32885501996812544
158,legacy,8,8,0.0
159,legacy,1,1,0.0
159,legacy,1,2,0.0
159,legacy,1,3,0.30633217913696165
159,legacy,1,4,0.0
159,legacy,1,5,0.0
159,legacy,1,6,0.0
159,legacy,1,7,0.0
159,legacy,1,8,0.0
159,legacy,2,1,0.061049283266734436
159,legacy,2,2,0.0
159,legacy,2,3,0.4262468412609667
159,legacy,2,4,0.17748781838598485
159,legacy,2,5,0.026117263454081448
159,legacy,2,6,0.0
159,legacy,2,7,0.0
159,legacy,2,8,0.0
159,legacy,3,1,0.0
159,legacy,3,2,0.0
159,legacy,3,3,0.0
159,legacy,3,4,0.0
159,legacy,3,5,0.0
159,legacy,3,6,0.0
159,legacy,3,7,0.0
159,legacy,3,8,0.0
159,legacy,4,1,0.0662419846485256
159,legacy,4,2,0.0
159,legacy,4,3,0.0149482089503854
159,legacy,4,4,0.0
159,legacy,4,5,0.08178910586213321
159,legacy,4,6,0.0
159,legacy,4,7,0.0
159,legacy,4,8,0.0
159,legacy,5,1,0.12051622667806706
159,legacy,5,2,0.0
159,legacy,5,3,0.4322537299832046
159,legacy,5,4,0.0
159,legacy,5,5,0.0
159,legacy,5,6,0.0
159,legacy,5,7,0.0
159,legacy,5,8,0.0
159,legacy,6,1,0.5377662886904161
159,legacy,6,2,0.2104297568215351
159,legacy,6,3,0.633405419534206
159,legacy,6,4,0.3572680502186634
