oos_period,model_1,model_2,model_3,model_4,model_5,model_6,model_7,model_8
150,0.04140416255606374,0.14623180253072834,0.29198932286674195,0.010229912282773892,0.08093128399390935,0.24742123210664516,0.08592356763824953,0.0958687160248881
151,0.060004778740003255,0.19298417039288635,0.14377634356512883,0.01315563993776402,0.09868209584433243,0.2848427805614592,0.08211803372528327,0.12443615723314264
152,0.03347678584152645,0.19955622207276386,0.12686013022585793,0.012691042978033768,0.08090054827176654,0.28138053161164794,0.10956985368937014,0.1555648853090333
153,0.0374010444876478,0.1065741060231513,0.1209352856434387,0.02245262696238253,0.1170825272327351,0.25523411540441054,0.14457369470247072,0.19574659954376333
154,0.05485028980656487,0.08601879965710389,0.06237456811741865,0.0321347185296205,0.10082602104072884,0.2680702544380908,0.15983045278365762,0.23589489562681484
155,0.056994084773477706,0.10002664135947133,0.008604117010856761,0.06927959448608163,0.10549014767475509,0.2464974966692092,0.21995414756689138,0.19315377045925686
156,0.07635306719280793,0.13362209685375054,0.029010378245315018,0.07472016430230509,0.12815756927361235,0.2726689634614052,0.13884880385034,0.14661895682046394
157,0.07994805834269497,0.12005395012522636,0.028745297247232876,0.0865696345536157,0.13002805451946464,0.26117918135651036,0.12772808462395346,0.16574773923130165
158,0.08621693279625264,0.12210674600093732,0.02447315562105001,0.12338623661521121,0.1341811636027137,0.27164793410067656,0.12971964115771187,0.10826819010544671
159,0.10045862211293279,0.13102754977272982,0.028953920879355593,0.10759507789047494,0.11686515524068884,0.22422051452355982,0.14374879188344297,0.14713036769681537
160,0.09916853547831843,0.12827074673549776,0.032999703553951897,0.19421712424761203,0.12144763461697662,0.13077120901923178,0.14568952899060178,0.14743551735780971
161,0.06928007236929738,0.12982946172341162,0.01997955095276367,0.25656095442052146,0.131107777039529,0.14069121527672968,0.12970570138101994,0.1228452668367274
162,0.07480488259020163,0.1258157127248367,0.025007812852424587,0.27077220171420086,0.12726758908942948,0.1370293736876212,0.12224899702511231,0.11705343031617328
163,0.09185773929980129,0.14440650744190867,0.02090322233214603,0.3015849931367218,0.1268290685872642,0.14367700001383524,0.12863331174323614,0.04210815744508666
164,0.11246299715374623,0.07357239585703135,0.015891727396313112,0.2791041672656514,0.14002352699391135,0.15890608200442471,0.14775524104949442,0.07228386227942739
165,0.14429654309010725,0.08781594081237999,0.02400882949602784,0.3138267020413108,0.07099031235952719,0.1049608642265032,0.17498266384947458,0.07911814412466908
166,0.1818584505565472,0.12336254890115668,0.022005262365498372,0.1958976396055654,0.09164343361367817,0.10213394479588128,0.21300639777897523,0.07009232238269764
167,0.17217964582778267,0.1031064600624255,0.020957497664381406,0.23726781262899982,0.10005847859480099,0.09511342265488501,0.20465418954107362,0.06666249302565092
168,0.15018683084458223,0.10172351258776748,0.02650209182423483,0.3016966366569528,0.10030218578078681,0.1067100357563688,0.13241652469879686,0.08046218185051016
169,0.18422372240060614,0.12446579771887589,0.03937022026892217,0.16004071567460135,0.12034068674990664,0.12925750577884168,0.15760526078613915,0.08469609062210708
170,0.17825103282306326,0.13677793696411414,0.04531811509014908,0.1606275962311236,0.13029627855406817,0.1095788798406165,0.14564902164914664,0.09350113884771857
171,0.0644056431794789,0.20212919079189015,0.07576309475780858,0.06630409266627253,0.12995855245177468,0.14212803495689316,0.160370631313923,0.15894075988195905
172,0.07740662357921498,0.20537943284500693,0.08116599799835035,0.06050783845432118,0.13294563460925693,0.15804071402785086,0.17670046501837758,0.10785329346762138
173,0.06464932725355704,0.20007197848757394,0.09614930772741567,0.0642336741195714,0.13558967873445554,0.16527050979273794,0.1842023601179364,0.08983316376675216
174,0.07943669934190302,0.16709353234537277,0.10916396774440666,0.05620204058006593,0.1456685140673696,0.1371527999044035,0.20922470716989058,0.0960577388465879
175,0.0813222654810422,0.1361898599919918,0.11015411967692267,0.03344481745751896,0.1461109674233016,0.007330877298369652,0.36846318508162773,0.11698390758922543
176,0.10069050730749295,0.18907901888255682,0.13089857632849164,0.03763785376012165,0.1789143015974473,0.01832886213056429,0.22853194501435398,0.11591893497897132
177,0.10988699896720386,0.19771637342665943,0.14605728556260725,0.02623521572692493,0.1882315782283146,0.025970237644243235,0.18858119697734793,0.11732111346669877
178,0.12652300848691744,0.21206718659034562,0.13584374766117094,0.028467048288818436,0.17839454414928846,0.02578021770600415,0.20111073162263807,0.09181351549481674
179,0.09717818998390428,0.2139341455965673,0.14628187543558563,0.0345318277237764,0.17840244328151889,0.028705567888097125,0.2072030732023654,0.09376287688818488
180,0.11045912203279787,0.1913500997014633,0.16139088831199658,0.03033445845543303,0.1617172254136123,0.032920150716639,0.2100892186547596,0.10173883671329842
181,0.11731096724069022,0.1661239874679856,0.16963112643173853,0.030479959370381997,0.16642899157506924,0.03002063140907167,0.20761340910710155,0.11239092739796126
182,0.12953165365341282,0.14609619222458453,0.18607945521347305,0.036147887555284045,0.17388274067192383,0.03660502791720958,0.17335316940919215,0.11830387335492003
183,0.08216026718829722,0.04196167082141419,0.27315642309530663,0.043506750461314615,0.1862558159659215,0.053036933790093194,0.19199895691449614,0.12792318176315656
184,0.07669205265073857,0.06535517277010078,0.24008350517614835,0.04133801151928858,0.1858601738707779,0.022071435156491348,0.2234125361912857,0.14518711266516876
