Source,Source_Type,Method,Family,Centrality,Cov_Method,Mean_Loss,Median_Loss,Std_Loss,Total_Loss,Rel_MSFE,MCS_pvalue,In_MCS,Elimination_Step,Rank
simulation_2C,simulation,full_gcsr_eigenvector_diagonal,full_gcsr,eigenvector,diagonal,0.537324682717185,0.20168277495542059,0.9555659439417737,80.59870240757775,0.8668693565256538,1.0,True,0,1
simulation_2C,simulation,full_gcsr_softmax_diagonal,full_gcsr,softmax,diagonal,0.5498198127645999,0.21963600809638162,0.9647776240799034,82.47297191468998,0.887027829963227,1.0,True,0,2
simulation_2C,simulation,full_gcsr_pagerank_diagonal,full_gcsr,pagerank,diagonal,0.5575441519162231,0.2231200881544123,0.986746252424149,83.63162278743346,0.8994895558532284,1.0,True,0,4
simulation_2C,simulation,full_gcsr_pagerank_shrinkage,full_gcsr,pagerank,shrinkage,0.5798774466451423,0.21001090757094248,1.0301311525321866,86.98161699677135,0.9355200034642605,1.0,True,0,5
simulation_2C,simulation,full_gcsr_softmax_shrinkage,full_gcsr,softmax,shrinkage,0.5819637055264396,0.1805007644072553,1.0340959326113337,87.29455582896594,0.9388857782967709,1.0,True,0,6
simulation_2C,simulation,full_gcsr_eigenvector_shrinkage,full_gcsr,eigenvector,shrinkage,0.5884655863434936,0.2255466629215282,1.0345512926961309,88.26983795152404,0.9493753043159071,1.0,True,0,7
simulation_2C,simulation,full_gcsr_eigenvector_ewma,full_gcsr,eigenvector,ewma,0.5938425260035507,0.18132625492345722,0.9706132289244496,89.0763789005326,0.9580499555521399,1.0,True,0,8
simulation_2C,simulation,full_gcsr_softmax_ewma,full_gcsr,softmax,ewma,0.5975714494760596,0.20992074326929358,0.9632417572044429,89.63571742140894,0.9640658517041664,1.0,True,0,9
simulation_2C,simulation,full_gcsr_pagerank_ewma,full_gcsr,pagerank,ewma,0.5983616071903983,0.19120193332156532,0.9730839211534007,89.75424107855974,0.9653406182120418,1.0,True,0,10
simulation_2C,simulation,full_gcsr_softmax_rolling,full_gcsr,softmax,rolling,0.6285908571734806,0.24386906573694572,1.1067736587831691,94.28862857602209,1.014109661071888,1.0,True,0,11
simulation_2C,simulation,full_gcsr_pagerank_rolling,full_gcsr,pagerank,rolling,0.6299687496862983,0.2570974405085104,1.101062515863432,94.49531245294476,1.0163326238993309,1.0,True,0,12
simulation_2C,simulation,full_gcsr_eigenvector_rolling,full_gcsr,eigenvector,rolling,0.6315596634177685,0.2661728983592371,1.0989391886376974,94.73394951266528,1.0188992552249445,1.0,True,0,13
