oos_period,full_gcsr_eigenvector,full_gcsr_v2_eigenvector,full_gcsr_pagerank,full_gcsr_v2_pagerank,full_gcsr_softmax,full_gcsr_v2_softmax,graph_only_eigenvector,graph_only_v2_eigenvector,graph_only_pagerank,graph_only_v2_pagerank,graph_only_softmax,graph_only_v2_softmax,rs_selection,rs_selection_v2,bates_granger_mv,var_error,recent_best
150,-0.7557194244332588,-0.7557194244332588,-0.7557194244332588,-0.7557194244332588,-0.7557194244332588,-0.7557194244332588,5.361909387457778,5.221795441699569,-0.0018732724912786658,-1.3010677667587736,3.9286874774500893,-2.596766253593052,5.333353960061417,5.333353960061417,-1.7807442442006363,-1.093295151551609,-0.43933956528019946
151,-2.404434094791808,-2.4002750748202932,-2.3623224675615617,-2.0770367717585843,-2.49296979784305,-2.0765137086788217,4.680280158181327,4.515924536817778,-2.131992620153114,-3.2555292956216526,2.4073983558506242,-5.057921706586232,4.652570258214425,4.652570258214425,-1.7107476642514643,-3.625486826845715,3.3432065441625145
152,-3.836050746378252,-3.8314978168347764,-3.7955841118190565,-3.5458405145416982,-3.9106485859182936,-3.555943345912662,9.139425862991086,8.953477428999424,-3.6127612676047223,-4.760141070855598,5.953966287928308,-4.130021943474011,9.117587522491498,9.117587522491498,-2.8177356419848674,-5.051222349554836,2.4288650005870127
153,-3.5234618864917504,-3.521525694760125,-3.3547258369048443,-3.1922711152199,-3.6091033374844645,-3.311409488455757,13.799945986788025,13.574617526865154,-3.121210828636524,-4.346791515550189,10.444429399830685,-2.395024148118194,13.780011859193266,13.780011859193266,-2.250911106768185,-4.808933638979745,3.4096791817523604
154,-4.8520511982662615,-4.764933910603727,-4.634452544110237,-4.172390928587196,-4.7791043842801955,-4.38710290185251,18.65125776194317,11.569213359168707,-5.121652236531679,-4.790742932761224,8.58923958137244,0.25236412981191236,11.788750466277454,11.788750466277454,-3.5236190065612205,-5.623330979238254,2.0209977268649064
155,-6.926341825591421,-6.922647609812677,-6.708743171435397,-6.30752110411366,-6.9158888290782805,-6.558092821613155,38.461850109369735,8.491401906475387,-3.50147271309535,-6.945407724370552,6.001300330658481,-2.8167987760265696,8.71216771128249,8.71216771128249,-6.009737122411071,-7.675771781970767,3.917586597809065
156,-8.363553110410443,-8.359947406356167,-8.153881502440814,-7.751901987339647,-8.353398028077795,-7.99537035911277,37.454929197475266,7.453897550149329,-4.850758545192592,-8.229441993431642,5.018477726864946,-3.82351357972306,7.7052614526936685,7.7052614526936685,-7.271527915912211,-9.125595774787657,2.8241564104647523
157,-9.539523403745179,-9.535909389515334,-9.325906142260703,-8.924587009451734,-9.529349908942619,-9.171323376725718,38.12342272049181,8.117333396898392,-6.068490966325416,-9.453216795387991,5.673682271252092,-3.1816451875092175,8.37386279492317,8.37386279492317,-8.444566482135011,-10.32129812801788,1.6473123966934444
158,-9.612317820915193,-9.60868771850923,-9.373620416773164,-8.972079165513694,-9.602093664294458,-9.243686672824188,39.180890091713856,9.174802818760435,-6.297783178012521,-9.679904514978361,6.733424131279609,-2.10389315208533,9.431354008146759,9.431354008146759,-7.9634438146994775,-10.415818564201004,2.399095527600174
159,-11.46173439045086,-11.460919331833502,-11.223401888445139,-10.822539899396926,-11.454279917446542,-11.09553629311766,38.3088939001518,8.625961189272159,-8.436768637973323,-11.82531736924044,6.179299366409467,-2.7136938506866395,8.897883295552024,8.897883295552024,-10.134830595731923,-12.308407093664009,0.6760596469472231
