method,oos_period,model,weight
full_gcsr_eigenvector,183,model_5,0.1370628669430749
full_gcsr_eigenvector,183,model_6,0.09989422299630506
full_gcsr_eigenvector,183,model_7,0.03659860048525735
full_gcsr_eigenvector,183,model_8,0.16497878412473585
full_gcsr_eigenvector,184,model_1,0.07017303178401867
full_gcsr_eigenvector,184,model_2,0.0476804178788007
full_gcsr_eigenvector,184,model_3,0.2024755929437894
full_gcsr_eigenvector,184,model_4,0.24249138784536184
full_gcsr_eigenvector,184,model_5,0.20112136131931324
full_gcsr_eigenvector,184,model_6,0.1584934027506488
full_gcsr_eigenvector,184,model_7,0.022697183433057842
full_gcsr_eigenvector,184,model_8,0.05486762204400948
full_gcsr_eigenvector,185,model_1,0.052145216102442674
full_gcsr_eigenvector,185,model_2,0.055242756433119974
full_gcsr_eigenvector,185,model_3,0.32442883704176917
full_gcsr_eigenvector,185,model_4,0.1269746254449718
full_gcsr_eigenvector,185,model_5,0.1772273877884203
full_gcsr_eigenvector,185,model_6,0.11439580809377638
full_gcsr_eigenvector,185,model_7,0.03504185846513261
full_gcsr_eigenvector,185,model_8,0.114543510629367
full_gcsr_eigenvector,186,model_1,0.062075678740713576
full_gcsr_eigenvector,186,model_2,0.04994959823112195
full_gcsr_eigenvector,186,model_3,0.22817029837801323
full_gcsr_eigenvector,186,model_4,0.13252598910093538
full_gcsr_eigenvector,186,model_5,0.23030786182113758
full_gcsr_eigenvector,186,model_6,0.1379173330658323
full_gcsr_eigenvector,186,model_7,0.03690165633623831
full_gcsr_eigenvector,186,model_8,0.12215158432500768
full_gcsr_eigenvector,187,model_1,0.06437306296748614
full_gcsr_eigenvector,187,model_2,0.05662662031992136
full_gcsr_eigenvector,187,model_3,0.3257116873456024
full_gcsr_eigenvector,187,model_4,0.11703554334006049
full_gcsr_eigenvector,187,model_5,0.1832496354585577
full_gcsr_eigenvector,187,model_6,0.12554656665967978
full_gcsr_eigenvector,187,model_7,0.02776377208222363
full_gcsr_eigenvector,187,model_8,0.09969311182546847
full_gcsr_eigenvector,188,model_1,0.05069393059945891
full_gcsr_eigenvector,188,model_2,0.07356456424109761
full_gcsr_eigenvector,188,model_3,0.32871555935229396
full_gcsr_eigenvector,188,model_4,0.10938476481110371
full_gcsr_eigenvector,188,model_5,0.16402462604050574
full_gcsr_eigenvector,188,model_6,0.14802021018246797
full_gcsr_eigenvector,188,model_7,0.02861626128362271
full_gcsr_eigenvector,188,model_8,0.09698008348844932
full_gcsr_eigenvector,189,model_1,0.05286972621223082
full_gcsr_eigenvector,189,model_2,0.06372111340053356
full_gcsr_eigenvector,189,model_3,0.273875592340496
full_gcsr_eigenvector,189,model_4,0.1101242706810381
full_gcsr_eigenvector,189,model_5,0.218698253470866
full_gcsr_eigenvector,189,model_6,0.1762522193119976
full_gcsr_eigenvector,189,model_7,0.037381005872492844
full_gcsr_eigenvector,189,model_8,0.06707781870934512
full_gcsr_eigenvector,190,model_1,0.053732055913064826
full_gcsr_eigenvector,190,model_2,0.10164200788079458
full_gcsr_eigenvector,190,model_3,0.20842736732458778
full_gcsr_eigenvector,190,model_4,0.11477469829960277
full_gcsr_eigenvector,190,model_5,0.2471782939904134
full_gcsr_eigenvector,190,model_6,0.20793466510221859
full_gcsr_eigenvector,190,model_7,0.03915365478995844
full_gcsr_eigenvector,190,model_8,0.02715725669835958
full_gcsr_eigenvector,191,model_1,0.10139557146068426
full_gcsr_eigenvector,191,model_2,0.1332390663736136
