oos_period,row_model,col_model,mu_matrice
193,7,3,2.4689164648385447
193,7,4,-4.816949182298331
193,7,5,-9.949585717795019
193,7,6,-9.187319992986767
193,7,7,0.0
193,7,8,3.531334728293663
193,8,1,-70.8797570746174
193,8,2,0.3899396753194474
193,8,3,-1.3211799308939893
193,8,4,-8.211962753989496
193,8,5,-13.69550971363369
193,8,6,-14.378902248028178
193,8,7,-3.531334728293663
193,8,8,0.0
194,1,1,0.0
194,1,2,70.599264457677
194,1,3,67.68099513923596
194,1,4,60.04393042595769
194,1,5,57.55239919568276
194,1,6,55.54994452778457
194,1,7,63.390001270327474
194,1,8,69.59153592028149
194,2,1,-70.599264457677
194,2,2,0.0
194,2,3,4.316023113646353
194,2,4,-10.134341103063273
194,2,5,-12.09933185344416
194,2,6,-14.205602184831225
194,2,7,-1.9159237231391333
194,2,8,3.2769839570465105
194,3,1,-67.68099513923596
194,3,2,-4.316023113646353
194,3,3,0.0
194,3,4,-8.479980390381224
194,3,5,-10.976289836470828
194,3,6,-12.062790118547388
194,3,7,-1.5719247408948231
194,3,8,1.4237208323477246
194,4,1,-60.04393042595769
194,4,2,10.134341103063273
194,4,3,8.479980390381224
194,4,4,0.0
194,4,5,1.5366201988534383
194,4,6,-4.354167241027814
194,4,7,6.142807560116045
194,4,8,9.613409973700573
194,5,1,-57.55239919568276
194,5,2,12.09933185344416
194,5,3,10.976289836470828
194,5,4,-1.5366201988534383
194,5,5,0.0
194,5,6,6.254121420134626
194,5,7,8.638325616305652
194,5,8,15.530015221574228
194,6,1,-55.54994452778457
194,6,2,14.205602184831225
194,6,3,12.062790118547388
194,6,4,4.354167241027814
194,6,5,-6.254121420134626
194,6,6,0.0
194,6,7,11.056782357609992
194,6,8,12.719994299116028
194,7,1,-63.390001270327474
194,7,2,1.9159237231391333
194,7,3,1.5719247408948231
194,7,4,-6.142807560116045
194,7,5,-8.638325616305652
194,7,6,-11.056782357609992
194,7,7,0.0
194,7,8,3.45385683628523
194,8,1,-69.59153592028149
194,8,2,-3.2769839570465105
194,8,3,-1.4237208323477246
194,8,4,-9.613409973700573
194,8,5,-15.530015221574228
194,8,6,-12.719994299116028
194,8,7,-3.45385683628523
194,8,8,0.0
195,1,1,0.0
195,1,2,68.72831314212034
195,1,3,68.43658403686196
195,1,4,60.412783779925455
195,1,5,57.85486267823579
195,1,6,54.621857031506885
195,1,7,67.8295363969534
195,1,8,70.52986976159782
195,2,1,-68.72831314212034
195,2,2,0.0
195,2,3,0.09011460892294614
195,2,4,-7.186884644243629
195,2,5,-11.107678719523337
195,2,6,-10.624607093861982
195,2,7,-1.8647764807657021
195,2,8,1.505198069648539
195,3,1,-68.43658403686196
195,3,2,-0.09011460892294614
195,3,3,0.0
195,3,4,-9.282778477242857
195,3,5,-11.14636667747438
195,3,6,-12.065705192872732
195,3,7,-2.516887688666595
195,3,8,1.3565416512793063
195,4,1,-60.412783779925455
195,4,2,7.186884644243629
195,4,3,9.282778477242857
195,4,4,0.0
195,4,5,1.2420875465020143
195,4,6,-1.9355719391085495
195,4,7,7.266129406939802
195,4,8,10.034755238949327
195,5,1,-57.85486267823579
195,5,2,11.107678719523337
195,5,3,11.14636667747438
195,5,4,-1.2420875465020143
195,5,5,0.0
195,5,6,1.401949154955527
195,5,7,8.78945721012428
195,5,8,12.701480715271982
195,6,1,-54.621857031506885
195,6,2,10.624607093861982
195,6,3,12.065705192872732
195,6,4,1.9355719391085495
195,6,5,-1.401949154955527
195,6,6,0.0
195,6,7,13.204233770454897
195,6,8,12.301009763501474
195,7,1,-67.8295363969534
195,7,2,1.8647764807657021
195,7,3,2.516887688666595
195,7,4,-7.266129406939802
195,7,5,-8.78945721012428
195,7,6,-13.204233770454897
195,7,7,0.0
195,7,8,2.9286003938615477
195,8,1,-70.52986976159782
195,8,2,-1.505198069648539
195,8,3,-1.3565416512793063
195,8,4,-10.034755238949327
195,8,5,-12.701480715271982
195,8,6,-12.301009763501474
195,8,7,-2.9286003938615477
195,8,8,0.0
196,1,1,0.0
196,1,2,69.95783703216084
196,1,3,68.87740820494308
196,1,4,58.571615222986985
196,1,5,56.38026909212918
196,1,6,52.38377526326638
196,1,7,69.27311184257583
196,1,8,71.10328365239192
196,2,1,-69.95783703216084
196,2,2,0.0
196,2,3,0.47367401860273123
196,2,4,-11.489762890198472
196,2,5,-11.532683500141976
196,2,6,-16.97317933816556
196,2,7,-1.7911234448851987
196,2,8,1.5849369653620542
196,3,1,-68.87740820494308
196,3,2,-0.47367401860273123
196,3,3,0.0
196,3,4,-10.40857126682334
196,3,5,-12.013909850490203
196,3,6,-15.426863406150686
196,3,7,-1.301988121295914
196,3,8,1.521903911933752
196,4,1,-58.571615222986985
196,4,2,11.489762890198472
196,4,3,10.40857126682334
196,4,4,0.0
196,4,5,-5.0433004301997055
196,4,6,-5.971780832964339
196,4,7,7.37139586097057
196,4,8,12.16783136162312
196,5,1,-56.38026909212918
196,5,2,11.532683500141976
196,5,3,12.013909850490203
196,5,4,5.0433004301997055
196,5,5,0.0
196,5,6,-10.202688496347333
196,5,7,10.812564276846334
196,5,8,11.976078996260641
196,6,1,-52.38377526326638
196,6,2,16.97317933816556
196,6,3,15.426863406150686
196,6,4,5.971780832964339
196,6,5,10.202688496347333
196,6,6,0.0
196,6,7,11.912912156200715
196,6,8,16.836078470745775
196,7,1,-69.27311184257583
196,7,2,1.7911234448851987
196,7,3,1.301988121295914
196,7,4,-7.37139586097057
196,7,5,-10.812564276846334
196,7,6,-11.912912156200715
196,7,7,0.0
196,7,8,3.167191712939045
196,8,1,-71.10328365239192
196,8,2,-1.5849369653620542
196,8,3,-1.521903911933752
196,8,4,-12.16783136162312
196,8,5,-11.976078996260641
196,8,6,-16.836078470745775
196,8,7,-3.167191712939045
196,8,8,0.0
197,1,1,0.0
197,1,2,66.10825325279548
197,1,3,65.82962737130869
197,1,4,56.672509491667086
197,1,5,53.41778750437114
197,1,6,40.50303598773421
197,1,7,63.85798958629742
197,1,8,67.76385817884308
197,2,1,-66.10825325279548
197,2,2,0.0
197,2,3,1.5614563268132935
197,2,4,-10.124239259702492
197,2,5,-12.43623586441603
197,2,6,14.733578553473885
197,2,7,-0.7631937750981824
197,2,8,2.207470258642956
197,3,1,-65.82962737130869
197,3,2,-1.5614563268132935
197,3,3,0.0
197,3,4,-9.346290495610324
197,3,5,-15.049701048608425
197,3,6,8.113524684957836
197,3,7,-1.0413322129792923
