oos_period,row_model,col_model,sigma_matrice
150,1,1,0.0
150,1,2,14.191612392814896
150,1,3,10.966555063836493
150,1,4,17.093569874094147
150,1,5,15.902558849889814
150,1,6,16.090272797657637
150,1,7,14.240480362004897
150,1,8,14.562947591547946
150,2,1,14.191612392814896
150,2,2,0.0
150,2,3,3.6326005003842763
150,2,4,7.445440589628709
150,2,5,5.81007220689048
150,2,6,1.091017478716327
150,2,7,3.9947196882215406
150,2,8,5.111156764279111
150,3,1,10.966555063836493
150,3,2,3.6326005003842763
150,3,3,0.0
150,3,4,7.110324921946484
150,3,5,2.531895238989079
150,3,6,2.6989466797139996
150,3,7,1e-06
150,3,8,1e-06
150,4,1,17.093569874094147
150,4,2,7.445440589628709
150,4,3,7.110324921946484
150,4,4,0.0
150,4,5,4.472551047147856
150,4,6,2.43840129542252
150,4,7,7.494761807826777
150,4,8,8.310588776105051
150,5,1,15.902558849889814
150,5,2,5.81007220689048
150,5,3,2.531895238989079
150,5,4,4.472551047147856
150,5,5,0.0
150,5,6,5.236586585130546
150,5,7,5.87718050284903
150,5,8,7.833570097461528
150,6,1,16.090272797657637
150,6,2,1.091017478716327
150,6,3,2.6989466797139996
150,6,4,2.43840129542252
150,6,5,5.236586585130546
150,6,6,0.0
150,6,7,2.726610727103466
150,6,8,6.280007350968791
150,7,1,14.240480362004897
150,7,2,3.9947196882215406
150,7,3,1e-06
150,7,4,7.494761807826777
150,7,5,5.87718050284903
150,7,6,2.726610727103466
150,7,7,0.0
150,7,8,1e-06
150,8,1,14.562947591547946
150,8,2,5.111156764279111
150,8,3,1e-06
150,8,4,8.310588776105051
150,8,5,7.833570097461528
150,8,6,6.280007350968791
150,8,7,1e-06
150,8,8,0.0
151,1,1,0.0
151,1,2,15.797776919997549
151,1,3,11.114559001937952
151,1,4,17.41556045106564
151,1,5,17.06990688396426
151,1,6,15.638103958623061
151,1,7,13.46762763279585
151,1,8,14.270944425063595
151,2,1,15.797776919997549
151,2,2,0.0
151,2,3,3.8088516648540978
151,2,4,7.509369966072007
151,2,5,5.574969724727333
151,2,6,6.184010683755056
151,2,7,5.04025787715372
151,2,8,5.200785642786391
151,3,1,11.114559001937952
151,3,2,3.8088516648540978
151,3,3,0.0
151,3,4,6.472785052779402
151,3,5,1.9059242779658507
151,3,6,2.4967902228514887
151,3,7,1e-06
151,3,8,1e-06
151,4,1,17.41556045106564
151,4,2,7.509369966072007
151,4,3,6.472785052779402
151,4,4,0.0
151,4,5,4.461699738827941
151,4,6,3.1294242808494084
151,4,7,8.03979403426224
151,4,8,7.741086434750844
151,5,1,17.06990688396426
151,5,2,5.574969724727333
151,5,3,1.9059242779658507
151,5,4,4.461699738827941
151,5,5,0.0
151,5,6,7.061443371370482
151,5,7,7.978534509733743
151,5,8,7.940002193574271
151,6,1,15.638103958623061
151,6,2,6.184010683755056
151,6,3,2.4967902228514887
151,6,4,3.1294242808494084
151,6,5,7.061443371370482
151,6,6,0.0
151,6,7,3.5337313733153533
151,6,8,6.768341254034279
151,7,1,13.46762763279585
151,7,2,5.04025787715372
151,7,3,1e-06
151,7,4,8.03979403426224
151,7,5,7.978534509733743
151,7,6,3.5337313733153533
151,7,7,0.0
151,7,8,1.2753793932744788
151,8,1,14.270944425063595
151,8,2,5.200785642786391
151,8,3,1e-06
151,8,4,7.741086434750844
151,8,5,7.940002193574271
151,8,6,6.768341254034279
151,8,7,1.2753793932744788
151,8,8,0.0
152,1,1,0.0
152,1,2,15.932647835342072
152,1,3,10.38690168145361
152,1,4,16.992999153305945
152,1,5,16.862022688800234
152,1,6,15.022745042085761
152,1,7,13.043750544998128
152,1,8,14.207568360332099
152,2,1,15.932647835342072
152,2,2,0.0
152,2,3,3.8006224677253884
152,2,4,7.2426561833866545
152,2,5,5.5240873862550615
152,2,6,6.250205879035021
152,2,7,5.61578198018871
152,2,8,4.813765414687054
152,3,1,10.38690168145361
152,3,2,3.8006224677253884
152,3,3,0.0
152,3,4,5.868950343552226
152,3,5,1e-06
152,3,6,1.7179085466868542
152,3,7,1e-06
152,3,8,1e-06
152,4,1,16.992999153305945
152,4,2,7.2426561833866545
152,4,3,5.868950343552226
152,4,4,0.0
152,4,5,4.46656029733692
152,4,6,4.808834776521189
152,4,7,7.816064373094313
152,4,8,7.263992750435477
152,5,1,16.862022688800234
152,5,2,5.5240873862550615
152,5,3,1e-06
152,5,4,4.46656029733692
152,5,5,0.0
152,5,6,6.751902908941879
152,5,7,7.83736682392263
152,5,8,7.427066779508943
152,6,1,15.022745042085761
152,6,2,6.250205879035021
152,6,3,1.7179085466868542
152,6,4,4.808834776521189
152,6,5,6.751902908941879
152,6,6,0.0
152,6,7,3.040893544091126
152,6,8,6.259886936560014
152,7,1,13.043750544998128
152,7,2,5.61578198018871
152,7,3,1e-06
152,7,4,7.816064373094313
152,7,5,7.83736682392263
152,7,6,3.040893544091126
152,7,7,0.0
152,7,8,1e-06
152,8,1,14.207568360332099
152,8,2,4.813765414687054
152,8,3,1e-06
152,8,4,7.263992750435477
152,8,5,7.427066779508943
152,8,6,6.259886936560014
152,8,7,1e-06
152,8,8,0.0
153,1,1,0.0
153,1,2,15.217087222722274
153,1,3,9.844992143363562
153,1,4,16.106916902631944
153,1,5,16.063717088153837
153,1,6,14.564169297558493
153,1,7,12.301416866301492
153,1,8,13.430375836840456
153,2,1,15.217087222722274
153,2,2,0.0
153,2,3,3.148397734900882
153,2,4,7.093717699921119
153,2,5,5.450843224760743
153,2,6,5.763258876576471
153,2,7,5.763902131137364
153,2,8,4.604741379563455
153,3,1,9.844992143363562
153,3,2,3.148397734900882
153,3,3,0.0
153,3,4,5.55570404883672
153,3,5,1e-06
153,3,6,1e-06
153,3,7,1e-06
153,3,8,1e-06
153,4,1,16.106916902631944
153,4,2,7.093717699921119
153,4,3,5.55570404883672
153,4,4,0.0
153,4,5,4.221586167460968
153,4,6,4.732525742057189
153,4,7,7.481305154490154
153,4,8,6.664117815675006
153,5,1,16.063717088153837
153,5,2,5.450843224760743
153,5,3,1e-06
153,5,4,4.221586167460968
153,5,5,0.0
153,5,6,6.58000310269963
153,5,7,7.611579600796339
153,5,8,6.953859481184269
153,6,1,14.564169297558493
153,6,2,5.763258876576471
153,6,3,1e-06
153,6,4,4.732525742057189
153,6,5,6.58000310269963
153,6,6,0.0
153,6,7,2.706117049944067
153,6,8,5.7272755857707836
153,7,1,12.301416866301492
153,7,2,5.763902131137364
153,7,3,1e-06
153,7,4,7.481305154490154
153,7,5,7.611579600796339
153,7,6,2.706117049944067
153,7,7,0.0
153,7,8,1e-06
153,8,1,13.430375836840456
153,8,2,4.604741379563455
153,8,3,1e-06
153,8,4,6.664117815675006
153,8,5,6.953859481184269
153,8,6,5.7272755857707836
153,8,7,1e-06
153,8,8,0.0
154,1,1,0.0
154,1,2,14.879020749718784
154,1,3,9.989089055249634
154,1,4,15.365003676317535
154,1,5,16.618698517443175
154,1,6,13.947136210289333
154,1,7,11.658142561016463
154,1,8,12.894176830586145
154,2,1,14.879020749718784
154,2,2,0.0
154,2,3,2.1086491240065843
154,2,4,6.945419236944667
154,2,5,5.683428281106451
154,2,6,5.715081450640686
154,2,7,5.89383362365865
154,2,8,4.297073765199841
154,3,1,9.989089055249634
154,3,2,2.1086491240065843
154,3,3,0.0
154,3,4,5.150319472817297
154,3,5,1e-06
154,3,6,1e-06
154,3,7,1.3185741258557526
154,3,8,1e-06
154,4,1,15.365003676317535
154,4,2,6.945419236944667
154,4,3,5.150319472817297
154,4,4,0.0
154,4,5,5.776505573246205
154,4,6,4.047188765998303
154,4,7,7.238754748628132
154,4,8,6.045789383706968
154,5,1,16.618698517443175
154,5,2,5.683428281106451
154,5,3,1e-06
154,5,4,5.776505573246205
154,5,5,0.0
154,5,6,7.788992996615514
154,5,7,9.11203387296911
154,5,8,7.590987095296688
154,6,1,13.947136210289333
154,6,2,5.715081450640686
154,6,3,1e-06
154,6,4,4.047188765998303
154,6,5,7.788992996615514
154,6,6,0.0
154,6,7,2.0995987478690887
154,6,8,5.1622346983410266
154,7,1,11.658142561016463
154,7,2,5.89383362365865
154,7,3,1.3185741258557526
154,7,4,7.238754748628132
154,7,5,9.11203387296911
154,7,6,2.0995987478690887
154,7,7,0.0
154,7,8,1e-06
154,8,1,12.894176830586145
154,8,2,4.297073765199841
154,8,3,1e-06
154,8,4,6.045789383706968
154,8,5,7.590987095296688
154,8,6,5.1622346983410266
154,8,7,1e-06
154,8,8,0.0
155,1,1,0.0
155,1,2,14.210936593232713
155,1,3,8.896331979637997
155,1,4,14.558961083198914
155,1,5,15.846756955238275
155,1,6,13.293263081607359
155,1,7,11.213570311070102
155,1,8,13.004471125912636
155,2,1,14.210936593232713
155,2,2,0.0
155,2,3,0.3240649106997362
155,2,4,6.727202872437851
155,2,5,6.218737958751183
155,2,6,5.753253735574941
155,2,7,5.7529469750918985
155,2,8,7.833270387364273
155,3,1,8.896331979637997
155,3,2,0.3240649106997362
155,3,3,0.0
155,3,4,4.402474286336847
155,3,5,1e-06
155,3,6,1e-06
155,3,7,1.7989043205202666
155,3,8,1e-06
155,4,1,14.558961083198914
155,4,2,6.727202872437851
155,4,3,4.402474286336847
155,4,4,0.0
155,4,5,5.798197695125102
155,4,6,3.5164716553304074
155,4,7,6.917080528494618
155,4,8,7.7676152491930495
155,5,1,15.846756955238275
155,5,2,6.218737958751183
155,5,3,1e-06
155,5,4,5.798197695125102
155,5,5,0.0
155,5,6,7.507163708398263
155,5,7,8.872794639694316
155,5,8,7.6323440751054745
