oos_period,model_1,model_2,model_3,model_4,model_5,model_6,model_7,model_8
150,0.0519413826619577,0.05913631948852226,0.16339184254380687,0.09400384804261751,0.06135550152741904,0.0835454904057091,0.17423613112660302,0.31238948420336454
151,0.062004266216232624,0.08197506731855596,0.40709898171129716,0.07469535359387694,0.07138461638728398,0.10521689533300799,0.08844826898155377,0.10917655045819154
152,0.06460361981799094,0.07940631593906941,0.4315634806403311,0.07468318694874719,0.07476111319292139,0.071533248561012,0.07616507450398496,0.12728396039594303
153,0.06514237858638958,0.07210099508962309,0.43663415140131895,0.0734223102118818,0.07158800338053463,0.0716178947258064,0.07334366609185292,0.13615060051259265
154,0.018750000000000003,0.020725453034881436,0.2840671311180625,0.06766689717043561,0.2626398222912391,0.020677828183400804,0.09313472156449566,0.2323381466374849
155,0.01875000000000001,0.03589960079536478,0.315578855294977,0.021045794610574133,0.02044819710985786,0.02075114985219864,0.2672175795874481,0.3003088227495796
156,0.0638045481894833,0.13246928918895665,0.42404280648929804,0.07776856367165799,0.06923934089831064,0.07378781260619752,0.08768632747261187,0.0712013114834839
157,0.06748486887001096,0.08162683026185448,0.4586811187765762,0.08289330466130539,0.07321354802469628,0.08049335966723037,0.08110743138826706,0.0744995383500593
158,0.0682102700413913,0.08162056696555126,0.4655084239189769,0.08248625718901104,0.07436303975231773,0.07493852619316548,0.07639138064115779,0.07648153529842838
159,0.0673332087793371,0.07449560637373177,0.45725372968787853,0.10222813409842614,0.0733197793690251,0.07409204661530262,0.07543733480899638,0.07584016026730227
160,0.06669885944763453,0.08189647724656253,0.45128338303656024,0.104098186575081,0.07266679774421721,0.07329885351531919,0.07470116446022333,0.07535627797440196
161,0.065324977310631,0.08981729742582442,0.4383527276294709,0.1092316995491575,0.07128548032599084,0.07257894988869534,0.07805275179872267,0.07535611607150725
162,0.06458141630174997,0.0872520608153956,0.43135450636945155,0.11155389542386056,0.07016246286616297,0.08331231387846179,0.07307419166940785,0.07870915267550968
163,0.06293399733809228,0.08514286308580468,0.4158493867114568,0.12338832588498151,0.06873431266390098,0.10117810541031397,0.07178751072906579,0.07098549817638394
164,0.06125767853991295,0.07623657043981709,0.4000722686109454,0.11810862385408982,0.0661558628492489,0.13970049724203346,0.06929896998920783,0.06916952847474464
165,0.055307397834580316,0.07680657297584581,0.27098331878159604,0.34406962667840346,0.059697509747599006,0.061805761404418236,0.06265891136939812,0.06867090120815886
166,0.06453617108683027,0.0869095382258553,0.4309286690525244,0.12201049595484227,0.06944676585416618,0.07865774109000562,0.0731533358176466,0.07435728291812935
167,0.06491116208061132,0.08135333945489366,0.43445799605281243,0.11613609250976377,0.07019420929708782,0.08228716521802378,0.07671911515638224,0.07394092023042499
168,0.06519338642614385,0.08640234680688755,0.4371142251872632,0.11940425085774978,0.0707984220623457,0.07376100717111551,0.07506768886238531,0.07225867262610916
169,0.06038026905043494,0.08486130481873803,0.39181429694527153,0.12456817057811576,0.06590527651002084,0.1358461959084879,0.06889687322752493,0.06772761296140599
170,0.01875000000000001,0.28652900228905787,0.30740144354349347,0.2827452182829793,0.020292728758053182,0.04203486722273496,0.021165697003619338,0.021081042900061957
171,0.050476208757863315,0.21135325405589347,0.178777700504679,0.2985996118387136,0.05387579515438229,0.08891298463985282,0.057766291306581175,0.06023815374203427
172,0.05488627009659385,0.07321713068540106,0.2563182181098568,0.3401060714973585,0.06026817443317866,0.09143625692555131,0.0611729618393075,0.06259491641275236
173,0.06150305240486083,0.09040987497742915,0.40238166969280775,0.13226891971893545,0.06706439357150362,0.10600632027633625,0.06930170109068326,0.07106406826744367
174,0.06020536050126146,0.07876968110982195,0.3901680988354019,0.12445960911984609,0.0657023594205725,0.14273768987762045,0.06777733672903061,0.07017986440644512
175,0.018750000000000003,0.021183874264874877,0.3097712732262315,0.29008451068267,0.020452252672744666,0.29364194218896994,0.021162156921720132,0.0249539900427889
176,0.06212647026498568,0.08019078083006993,0.4082491319058063,0.0862071448765462,0.0680380295044233,0.1491153126796555,0.0694199247091535,0.07665320522935955
177,0.06104586712948196,0.07855821523176913,0.3980787494539478,0.10435883285144255,0.06705850987700632,0.14625781511181632,0.06804785599912494,0.07659415434541099
178,0.06135552572195999,0.10181744518361513,0.4009931832655093,0.1321863532618627,0.0674880351414644,0.08489573526727856,0.0700512455752935,0.08121247658301647
179,0.05970119646647918,0.11109854638615126,0.3854230255669342,0.13938409734125276,0.06581104731432601,0.0830001476682381,0.07389291402502668,0.0816890252315917
