oos_period,full_gcsr_eigenvector,full_gcsr_v2_eigenvector,full_gcsr_pagerank,full_gcsr_v2_pagerank,full_gcsr_softmax,full_gcsr_v2_softmax,graph_only_eigenvector,graph_only_v2_eigenvector,graph_only_pagerank,graph_only_v2_pagerank,graph_only_softmax,graph_only_v2_softmax,rs_selection,rs_selection_v2,bates_granger_mv,var_error,recent_best
150,-0.7557194244332588,-0.7557194244332588,-0.7557194244332588,-0.7557194244332588,-0.7557194244332588,-0.7557194244332588,5.361909387457778,5.221795441699569,-0.0018732724912786658,-1.3010677667587736,3.9286874774500893,-2.596766253593052,5.333353960061417,5.333353960061417,-1.7807442442006363,-1.093295151551609,-0.43933956528019946
151,-1.6487146703585491,-1.6445556503870344,-1.606603043128303,-1.3213173473253255,-1.737250373409791,-1.3207942842455629,-0.6816292292764501,-0.7058709048817906,-2.1301193476618354,-1.9544615288628793,-1.5212891215994648,-2.4611554529931796,-0.6807837018469924,-0.6807837018469924,0.06999657994917197,-2.532191675294106,3.782546109442714
152,-1.4316166515864437,-1.431222742014483,-1.4332616442574948,-1.4688037427831142,-1.4176787880752435,-1.4794296372338402,4.459145704809758,4.437552892181645,-1.480768647451608,-1.504611775233945,3.546567932077684,0.9278997631122206,4.465017264277073,4.465017264277073,-1.106987977733403,-1.4257355227091204,-0.9143415435755019
153,0.31258885988650126,0.3099721220746516,0.4408582749142121,0.3535693993217979,0.301545248433829,0.24453385745690537,4.66052012379694,4.621140097865729,0.49155043896819844,0.41334955530540873,4.490463111902378,1.734997795355817,4.662424336701769,4.662424336701769,0.5668245352166823,0.2422887105750905,0.9808141811653477
154,-1.3285893117745107,-1.243408215843602,-1.2797267072053928,-0.9801198133672955,-1.1700010467957314,-1.0756934133967522,4.851311775155146,-2.0054041676964465,-2.000441407895155,-0.44395141721103504,-1.855189818458246,2.6473882779301063,-1.991261392915812,-1.991261392915812,-1.2727078997930357,-0.814397340258509,-1.3886814548874542
155,-2.0742906273251593,-2.1577136992089505,-2.0742906273251593,-2.1351301755264647,-2.1367844447980855,-2.170989919760645,19.81059234742656,-3.0778114526933202,1.6201795234363288,-2.1546647916093287,-2.5879392507139585,-3.069162905838482,-3.076582754994965,-3.076582754994965,-2.48611811584985,-2.052440802732513,1.8965888709441585
156,-1.437211284819022,-1.4372997965434895,-1.4451383310054184,-1.444380883225986,-1.4375091989995132,-1.4372775374996154,-1.006920911894471,-1.0375043563260575,-1.3492858320972427,-1.2840342690610895,-0.9828226037935346,-1.0067148036964904,-1.0069062585888213,-1.0069062585888213,-1.2617907935011399,-1.44982399281689,-1.0934301873443124
157,-1.175970293334736,-1.1759619831591672,-1.1720246398198888,-1.1726850221120868,-1.1759518808648237,-1.1759530176129487,0.6684935230165456,0.6634358467490631,-1.2177324211328233,-1.22377480195635,0.6552045443871466,0.6418683922138422,0.6686013422295014,0.6686013422295014,-1.1730385662228,-1.1957023532302233,-1.1768440137713079
158,-0.0727944171700137,-0.07277832899389586,-0.04771427451246116,-0.04749215606196025,-0.07274375535183894,-0.07236329609847,1.0574673712220426,1.057469421862043,-0.22929221168710534,-0.2266877195903687,1.059741860027517,1.0777520354238876,1.0574912132235879,1.0574912132235879,0.4811226674355339,-0.09452043618312522,0.7517831309067298
159,-1.8494165695356677,-1.8522316133242707,-1.8497814716719743,-1.8504607338832315,-1.8521862531520839,-1.851849620293473,-0.8719961915620538,-0.5488416294882761,-2.1389854599608014,-2.1454128542620783,-0.554124764870142,-0.6098006986013094,-0.5334707125947342,-0.5334707125947342,-2.171386781032446,-1.8925885294630058,-1.723035880652951
