method,event_index,event_time,horizon,excess_risk
full_gcsr_softmax,4,241,11,0.9360684637483432
full_gcsr_softmax,4,241,12,1.4170993251192607
full_gcsr_softmax,4,241,13,1.5753730048753523
full_gcsr_softmax,4,241,14,2.9390376919410772
full_gcsr_softmax,4,241,15,3.2262613000197184
full_gcsr_softmax,4,241,16,3.4114226961918015
full_gcsr_softmax,4,241,17,3.697252588233527
full_gcsr_softmax,4,241,18,4.080319552445177
full_gcsr_softmax,4,241,19,4.314785654451299
full_gcsr_softmax,4,241,20,4.801243202725453
full_gcsr_softmax,4,241,21,1.542943356430183
full_gcsr_softmax,4,241,22,1.3416417015219375
full_gcsr_softmax,4,241,23,1.6270861255895095
full_gcsr_softmax,4,241,24,1.7223478334150495
full_gcsr_softmax,5,269,0,0.5174289334437238
full_gcsr_softmax,5,269,1,1.7352579174716547
full_gcsr_softmax,5,269,2,1.5078983388728093
full_gcsr_softmax,5,269,3,1.4049966317294191
full_gcsr_softmax,5,269,4,1.2877910953556377
full_gcsr_softmax,5,269,5,1.2511226029381683
full_gcsr_softmax,5,269,6,0.5642408014489699
full_gcsr_softmax,5,269,7,0.8107878902081007
full_gcsr_softmax,5,269,8,0.7111529880338561
full_gcsr_softmax,5,269,9,0.6912840988488059
full_gcsr_softmax,5,269,10,0.523989534058941
full_gcsr_softmax,5,269,11,0.4150235495612776
full_gcsr_softmax,5,269,12,0.32731199209929407
full_gcsr_softmax,5,269,13,0.30018916967769804
full_gcsr_softmax,5,269,14,0.1950223262867264
full_gcsr_softmax,5,269,15,0.2029260362856934
full_gcsr_softmax,5,269,16,0.17768370404369688
full_gcsr_softmax,5,269,17,0.08202201680428767
full_gcsr_softmax,5,269,18,0.19440719830578723
full_gcsr_softmax,5,269,19,0.06375751647864097
full_gcsr_softmax,5,269,20,0.06767889732047888
full_gcsr_softmax,5,269,21,0.05113654028213632
full_gcsr_softmax,5,269,22,0.023891831438179134
full_gcsr_softmax,5,269,23,0.01308992296405237
full_gcsr_softmax,5,269,24,0.04552627316068114
full_gcsr_softmax,6,275,0,0.5642408014489699
full_gcsr_softmax,6,275,1,0.8107878902081007
full_gcsr_softmax,6,275,2,0.7111529880338561
full_gcsr_softmax,6,275,3,0.6912840988488059
full_gcsr_softmax,6,275,4,0.523989534058941
full_gcsr_softmax,6,275,5,0.4150235495612776
full_gcsr_softmax,6,275,6,0.32731199209929407
full_gcsr_softmax,6,275,7,0.30018916967769804
full_gcsr_softmax,6,275,8,0.1950223262867264
full_gcsr_softmax,6,275,9,0.2029260362856934
full_gcsr_softmax,6,275,10,0.17768370404369688
full_gcsr_softmax,6,275,11,0.08202201680428767
full_gcsr_softmax,6,275,12,0.19440719830578723
full_gcsr_softmax,6,275,13,0.06375751647864097
full_gcsr_softmax,6,275,14,0.06767889732047888
full_gcsr_softmax,6,275,15,0.05113654028213632
full_gcsr_softmax,6,275,16,0.023891831438179134
full_gcsr_softmax,6,275,17,0.01308992296405237
full_gcsr_softmax,6,275,18,0.04552627316068114
full_gcsr_softmax,6,275,19,0.014051299440936194
full_gcsr_softmax,6,275,20,0.09252132478364566
full_gcsr_softmax,6,275,21,0.23982994815449316
full_gcsr_softmax,6,275,22,0.05955816981346668
full_gcsr_softmax,6,275,23,0.1064779275519957
full_gcsr_softmax,6,275,24,0.13292746010918643
full_gcsr_softmax,7,280,0,0.4150235495612776
full_gcsr_softmax,7,280,1,0.32731199209929407
full_gcsr_softmax,7,280,2,0.30018916967769804
full_gcsr_softmax,7,280,3,0.1950223262867264
full_gcsr_softmax,7,280,4,0.2029260362856934
full_gcsr_softmax,7,280,5,0.17768370404369688
full_gcsr_softmax,7,280,6,0.08202201680428767
full_gcsr_softmax,7,280,7,0.19440719830578723
full_gcsr_softmax,7,280,8,0.06375751647864097
full_gcsr_softmax,7,280,9,0.06767889732047888
full_gcsr_softmax,7,280,10,0.05113654028213632
full_gcsr_softmax,7,280,11,0.023891831438179134
full_gcsr_softmax,7,280,12,0.01308992296405237
full_gcsr_softmax,7,280,13,0.04552627316068114
full_gcsr_softmax,7,280,14,0.014051299440936194
full_gcsr_softmax,7,280,15,0.09252132478364566
full_gcsr_softmax,7,280,16,0.23982994815449316
full_gcsr_softmax,7,280,17,0.05955816981346668
full_gcsr_softmax,7,280,18,0.1064779275519957
full_gcsr_softmax,7,280,19,0.13292746010918643
full_gcsr_softmax,7,280,20,
full_gcsr_softmax,7,280,21,
full_gcsr_softmax,7,280,22,
full_gcsr_softmax,7,280,23,
full_gcsr_softmax,7,280,24,
graph_only_eigenvector,0,160,0,4.38396666863361
graph_only_eigenvector,0,160,1,3.9317210243850678
graph_only_eigenvector,0,160,2,3.235978173805868
graph_only_eigenvector,0,160,3,3.798018979302828
graph_only_eigenvector,0,160,4,3.6328452103585893
graph_only_eigenvector,0,160,5,1.8012432387499437
graph_only_eigenvector,0,160,6,3.2841157027093466
graph_only_eigenvector,0,160,7,3.243639881388419
graph_only_eigenvector,0,160,8,3.3376612335988716
graph_only_eigenvector,0,160,9,3.300744452748442
graph_only_eigenvector,0,160,10,0.6859183011294725
graph_only_eigenvector,0,160,11,0.6172654468120872
graph_only_eigenvector,0,160,12,1.9872050661593996
graph_only_eigenvector,0,160,13,2.908962663629506
graph_only_eigenvector,0,160,14,2.754953290823148
graph_only_eigenvector,0,160,15,1.0830666994592044
graph_only_eigenvector,0,160,16,2.5340156322292393
graph_only_eigenvector,0,160,17,2.5056960537703286
graph_only_eigenvector,0,160,18,2.4925883358912726
graph_only_eigenvector,0,160,19,2.4007144860355054
graph_only_eigenvector,0,160,20,2.298786409074691
graph_only_eigenvector,0,160,21,2.298786128373147
graph_only_eigenvector,0,160,22,2.231410123334187
graph_only_eigenvector,0,160,23,2.147998316453122
graph_only_eigenvector,0,160,24,2.097362591386867
graph_only_eigenvector,1,184,0,2.097362591386867
graph_only_eigenvector,1,184,1,2.0102638939483337
graph_only_eigenvector,1,184,2,1.9632805153258688
graph_only_eigenvector,1,184,3,1.8257696858266135
graph_only_eigenvector,1,184,4,1.6360509185686736
graph_only_eigenvector,1,184,5,1.4668570459763453
graph_only_eigenvector,1,184,6,0.8547115055743943
graph_only_eigenvector,1,184,7,1.7623971971478698
graph_only_eigenvector,1,184,8,2.0893802110886996
graph_only_eigenvector,1,184,9,2.463174627273424
graph_only_eigenvector,1,184,10,0.9515709311371863
graph_only_eigenvector,1,184,11,0.9362612584006799
graph_only_eigenvector,1,184,12,0.9155135470242668
graph_only_eigenvector,1,184,13,0.891487348395464
graph_only_eigenvector,1,184,14,0.8657962287301266
graph_only_eigenvector,1,184,15,0.8602576508031463
graph_only_eigenvector,1,184,16,0.8650955260368627
graph_only_eigenvector,1,184,17,0.8025988612234825
graph_only_eigenvector,1,184,18,0.8841591445356148
graph_only_eigenvector,1,184,19,0.9050723420924441
graph_only_eigenvector,1,184,20,0.9159961158158234
graph_only_eigenvector,1,184,21,0.9476631365900952
graph_only_eigenvector,1,184,22,0.9571107678786287
graph_only_eigenvector,1,184,23,0.9918667471113842
graph_only_eigenvector,1,184,24,1.034961861903889
graph_only_eigenvector,2,194,0,0.9515709311371863
graph_only_eigenvector,2,194,1,0.9362612584006799
graph_only_eigenvector,2,194,2,0.9155135470242668
graph_only_eigenvector,2,194,3,0.891487348395464
graph_only_eigenvector,2,194,4,0.8657962287301266
graph_only_eigenvector,2,194,5,0.8602576508031463
graph_only_eigenvector,2,194,6,0.8650955260368627
graph_only_eigenvector,2,194,7,0.8025988612234825
graph_only_eigenvector,2,194,8,0.8841591445356148
graph_only_eigenvector,2,194,9,0.9050723420924441
graph_only_eigenvector,2,194,10,0.9159961158158234
graph_only_eigenvector,2,194,11,0.9476631365900952
graph_only_eigenvector,2,194,12,0.9571107678786287
graph_only_eigenvector,2,194,13,0.9918667471113842
graph_only_eigenvector,2,194,14,1.034961861903889
graph_only_eigenvector,2,194,15,1.076070935817405
graph_only_eigenvector,2,194,16,1.109243290147682
graph_only_eigenvector,2,194,17,1.2017334247623142
graph_only_eigenvector,2,194,18,1.015344635746474
graph_only_eigenvector,2,194,19,1.535828266491128
graph_only_eigenvector,2,194,20,1.8400322455290645
graph_only_eigenvector,2,194,21,2.248289090006527
graph_only_eigenvector,2,194,22,2.5888739519055646
graph_only_eigenvector,2,194,23,2.7232466716249446
graph_only_eigenvector,2,194,24,3.3983360925388304
graph_only_eigenvector,3,229,0,8.332337767656838
graph_only_eigenvector,3,229,1,9.952539858439733
graph_only_eigenvector,3,229,2,9.115600933764393
graph_only_eigenvector,3,229,3,9.243775241365231
graph_only_eigenvector,3,229,4,10.608080013230184
graph_only_eigenvector,3,229,5,11.580971177612344
graph_only_eigenvector,3,229,6,12.413831920571823
graph_only_eigenvector,3,229,7,12.070838202930261
graph_only_eigenvector,3,229,8,12.375056525496396
graph_only_eigenvector,3,229,9,14.450227045400014
graph_only_eigenvector,3,229,10,7.418147996604938
graph_only_eigenvector,3,229,11,9.844447679428075
graph_only_eigenvector,3,229,12,9.416805691356991
graph_only_eigenvector,3,229,13,1.8455897517052273
graph_only_eigenvector,3,229,14,4.868086657805575
graph_only_eigenvector,3,229,15,2.5154799630860705
graph_only_eigenvector,3,229,16,1.6649883912358086
graph_only_eigenvector,3,229,17,3.7912206180194934
graph_only_eigenvector,3,229,18,4.094487731234473
graph_only_eigenvector,3,229,19,1.1759453325512883
graph_only_eigenvector,3,229,20,0.4239756493804054
graph_only_eigenvector,3,229,21,0.23161819698151415
graph_only_eigenvector,3,229,22,2.1487138120027116
graph_only_eigenvector,3,229,23,1.7138044688469933
graph_only_eigenvector,3,229,24,1.3321668556727624
graph_only_eigenvector,4,241,0,9.416805691356991
graph_only_eigenvector,4,241,1,1.8455897517052273
graph_only_eigenvector,4,241,2,4.868086657805575
graph_only_eigenvector,4,241,3,2.5154799630860705
graph_only_eigenvector,4,241,4,1.6649883912358086
graph_only_eigenvector,4,241,5,3.7912206180194934
graph_only_eigenvector,4,241,6,4.094487731234473
graph_only_eigenvector,4,241,7,1.1759453325512883
graph_only_eigenvector,4,241,8,0.4239756493804054
graph_only_eigenvector,4,241,9,0.23161819698151415
graph_only_eigenvector,4,241,10,2.1487138120027116
graph_only_eigenvector,4,241,11,1.7138044688469933
graph_only_eigenvector,4,241,12,1.3321668556727624
graph_only_eigenvector,4,241,13,0.4603550078166093
graph_only_eigenvector,4,241,14,0.8950310941476091
graph_only_eigenvector,4,241,15,0.392273080295506
graph_only_eigenvector,4,241,16,0.6129834534420739
graph_only_eigenvector,4,241,17,0.5686127924821031
graph_only_eigenvector,4,241,18,0.490279693056199
graph_only_eigenvector,4,241,19,0.41038847684663116
graph_only_eigenvector,4,241,20,0.416740472521661
graph_only_eigenvector,4,241,21,0.28491957041462584
graph_only_eigenvector,4,241,22,0.185771566236828
graph_only_eigenvector,4,241,23,0.38374998499622165
graph_only_eigenvector,4,241,24,0.1718946536275454
graph_only_eigenvector,5,269,0,0.3480000336092106
graph_only_eigenvector,5,269,1,0.02838620032540695
graph_only_eigenvector,5,269,2,0.3418051872368505
graph_only_eigenvector,5,269,3,0.05690637629354245
graph_only_eigenvector,5,269,4,0.2559518625904823
graph_only_eigenvector,5,269,5,0.19153666031015726
graph_only_eigenvector,5,269,6,0.679173139157603
graph_only_eigenvector,5,269,7,0.6136305703782243
graph_only_eigenvector,5,269,8,0.5869719029274147
graph_only_eigenvector,5,269,9,0.6374022290856828
graph_only_eigenvector,5,269,10,0.6389525135191335
graph_only_eigenvector,5,269,11,0.6793658797099111
graph_only_eigenvector,5,269,12,0.7296845094982892
graph_only_eigenvector,5,269,13,0.6355922420446148
graph_only_eigenvector,5,269,14,0.6100191688528327
graph_only_eigenvector,5,269,15,0.6010136422938043
graph_only_eigenvector,5,269,16,0.7617730818600137
graph_only_eigenvector,5,269,17,0.610649479931011
graph_only_eigenvector,5,269,18,0.8200697355178563
graph_only_eigenvector,5,269,19,0.638741529693037
graph_only_eigenvector,5,269,20,0.6465078692636547
graph_only_eigenvector,5,269,21,0.8078832425234186
graph_only_eigenvector,5,269,22,0.7046699598024122
graph_only_eigenvector,5,269,23,0.7525496395427971
graph_only_eigenvector,5,269,24,0.8499661693009232
graph_only_eigenvector,6,275,0,0.679173139157603
graph_only_eigenvector,6,275,1,0.6136305703782243
graph_only_eigenvector,6,275,2,0.5869719029274147
graph_only_eigenvector,6,275,3,0.6374022290856828
graph_only_eigenvector,6,275,4,0.6389525135191335
graph_only_eigenvector,6,275,5,0.6793658797099111
graph_only_eigenvector,6,275,6,0.7296845094982892
graph_only_eigenvector,6,275,7,0.6355922420446148
graph_only_eigenvector,6,275,8,0.6100191688528327
graph_only_eigenvector,6,275,9,0.6010136422938043
graph_only_eigenvector,6,275,10,0.7617730818600137
graph_only_eigenvector,6,275,11,0.610649479931011
graph_only_eigenvector,6,275,12,0.8200697355178563
graph_only_eigenvector,6,275,13,0.638741529693037
graph_only_eigenvector,6,275,14,0.6465078692636547
graph_only_eigenvector,6,275,15,0.8078832425234186
graph_only_eigenvector,6,275,16,0.7046699598024122
graph_only_eigenvector,6,275,17,0.7525496395427971
graph_only_eigenvector,6,275,18,0.8499661693009232
graph_only_eigenvector,6,275,19,1.1272361222923473
graph_only_eigenvector,6,275,20,1.0858862359514605
graph_only_eigenvector,6,275,21,1.4926789393423059
graph_only_eigenvector,6,275,22,1.3505827948499232
graph_only_eigenvector,6,275,23,1.5199498768780826
graph_only_eigenvector,6,275,24,2.1272214085963412
graph_only_eigenvector,7,280,0,0.6793658797099111
graph_only_eigenvector,7,280,1,0.7296845094982892
graph_only_eigenvector,7,280,2,0.6355922420446148
graph_only_eigenvector,7,280,3,0.6100191688528327
graph_only_eigenvector,7,280,4,0.6010136422938043
graph_only_eigenvector,7,280,5,0.7617730818600137
graph_only_eigenvector,7,280,6,0.610649479931011
graph_only_eigenvector,7,280,7,0.8200697355178563
graph_only_eigenvector,7,280,8,0.638741529693037
graph_only_eigenvector,7,280,9,0.6465078692636547
graph_only_eigenvector,7,280,10,0.8078832425234186
graph_only_eigenvector,7,280,11,0.7046699598024122
graph_only_eigenvector,7,280,12,0.7525496395427971
graph_only_eigenvector,7,280,13,0.8499661693009232
graph_only_eigenvector,7,280,14,1.1272361222923473
graph_only_eigenvector,7,280,15,1.0858862359514605
graph_only_eigenvector,7,280,16,1.4926789393423059
graph_only_eigenvector,7,280,17,1.3505827948499232
graph_only_eigenvector,7,280,18,1.5199498768780826
graph_only_eigenvector,7,280,19,2.1272214085963412
graph_only_eigenvector,7,280,20,
graph_only_eigenvector,7,280,21,
graph_only_eigenvector,7,280,22,
graph_only_eigenvector,7,280,23,
graph_only_eigenvector,7,280,24,
graph_only_pagerank,0,160,0,0.207679823721852
graph_only_pagerank,0,160,1,0.17634739368860458
graph_only_pagerank,0,160,2,0.13673900685015203
graph_only_pagerank,0,160,3,0.10772263498821452
graph_only_pagerank,0,160,4,0.08194445413997231
graph_only_pagerank,0,160,5,0.109967718285196
graph_only_pagerank,0,160,6,0.10564973533219235
graph_only_pagerank,0,160,7,0.10378613788091656
graph_only_pagerank,0,160,8,0.11149602434894906
graph_only_pagerank,0,160,9,0.07912010151911031
graph_only_pagerank,0,160,10,0.33322635429060626
graph_only_pagerank,0,160,11,0.05544525783081722
graph_only_pagerank,0,160,12,0.07862612104918881
graph_only_pagerank,0,160,13,0.08261163300629495
graph_only_pagerank,0,160,14,0.10129969150813581
graph_only_pagerank,0,160,15,0.13741045106818123
graph_only_pagerank,0,160,16,0.1417523717593534
graph_only_pagerank,0,160,17,0.11953444158080756
graph_only_pagerank,0,160,18,0.08083684011893269
graph_only_pagerank,0,160,19,0.0727740868569251
graph_only_pagerank,0,160,20,0.06963401119584683
graph_only_pagerank,0,160,21,0.07968903692770277
graph_only_pagerank,0,160,22,0.08277650381496104
graph_only_pagerank,0,160,23,0.07072196926117022
graph_only_pagerank,0,160,24,0.09183620409149956
graph_only_pagerank,1,184,0,0.09183620409149956
graph_only_pagerank,1,184,1,0.07950304271060621
graph_only_pagerank,1,184,2,0.08412733227962488
graph_only_pagerank,1,184,3,0.08720812179594487
graph_only_pagerank,1,184,4,0.09367334291453142
graph_only_pagerank,1,184,5,0.12343161551849346
graph_only_pagerank,1,184,6,0.117541610481457
graph_only_pagerank,1,184,7,0.441256380199921
graph_only_pagerank,1,184,8,0.602424565806841
graph_only_pagerank,1,184,9,0.5393319214717689
graph_only_pagerank,1,184,10,0.3107648100627145
graph_only_pagerank,1,184,11,0.37993792307277674
graph_only_pagerank,1,184,12,0.3900383989521943
graph_only_pagerank,1,184,13,3.129910968032748
graph_only_pagerank,1,184,14,0.5415274286775331
graph_only_pagerank,1,184,15,0.6808797087656469
graph_only_pagerank,1,184,16,0.7436963903901335
graph_only_pagerank,1,184,17,1.6403531675440646
graph_only_pagerank,1,184,18,0.3309140022572612
graph_only_pagerank,1,184,19,1.0416854794165493
graph_only_pagerank,1,184,20,1.17683887377276
graph_only_pagerank,1,184,21,1.2060711169247427
graph_only_pagerank,1,184,22,1.377631228399798
graph_only_pagerank,1,184,23,1.2803336315627434
graph_only_pagerank,1,184,24,1.560754256392967
graph_only_pagerank,2,194,0,0.3107648100627145
graph_only_pagerank,2,194,1,0.37993792307277674
graph_only_pagerank,2,194,2,0.3900383989521943
graph_only_pagerank,2,194,3,3.129910968032748
graph_only_pagerank,2,194,4,0.5415274286775331
graph_only_pagerank,2,194,5,0.6808797087656469
graph_only_pagerank,2,194,6,0.7436963903901335
graph_only_pagerank,2,194,7,1.6403531675440646
graph_only_pagerank,2,194,8,0.3309140022572612
graph_only_pagerank,2,194,9,1.0416854794165493
graph_only_pagerank,2,194,10,1.17683887377276
graph_only_pagerank,2,194,11,1.2060711169247427
graph_only_pagerank,2,194,12,1.377631228399798
graph_only_pagerank,2,194,13,1.2803336315627434
graph_only_pagerank,2,194,14,1.560754256392967
graph_only_pagerank,2,194,15,1.7878975996697237
graph_only_pagerank,2,194,16,1.9116111399690172
graph_only_pagerank,2,194,17,1.9492303467648853
graph_only_pagerank,2,194,18,2.280415350164242
graph_only_pagerank,2,194,19,2.362921377848401
graph_only_pagerank,2,194,20,2.6495485875761773
graph_only_pagerank,2,194,21,3.0976496630132844
graph_only_pagerank,2,194,22,3.0577341445357615
graph_only_pagerank,2,194,23,3.4034249936827066
graph_only_pagerank,2,194,24,3.616449522334036
graph_only_pagerank,3,229,0,5.53544266172977
graph_only_pagerank,3,229,1,6.101096029063875
graph_only_pagerank,3,229,2,6.143204554200554
graph_only_pagerank,3,229,3,6.81501184695407
graph_only_pagerank,3,229,4,6.664127119571211
graph_only_pagerank,3,229,5,6.904582205571294
graph_only_pagerank,3,229,6,7.809859837369149
graph_only_pagerank,3,229,7,8.375351838109411
graph_only_pagerank,3,229,8,8.42154939545327
graph_only_pagerank,3,229,9,8.751315246284385
graph_only_pagerank,3,229,10,6.721091696410137
graph_only_pagerank,3,229,11,8.16738602111401
graph_only_pagerank,3,229,12,7.262732533463447
graph_only_pagerank,3,229,13,3.9029063245710565
graph_only_pagerank,3,229,14,6.8487426288601325
graph_only_pagerank,3,229,15,6.5897448353270764
graph_only_pagerank,3,229,16,6.122296071480217
graph_only_pagerank,3,229,17,7.311115736922168
graph_only_pagerank,3,229,18,2.3412832413061824
graph_only_pagerank,3,229,19,0.2890642343836035
graph_only_pagerank,3,229,20,3.532570413554055
graph_only_pagerank,3,229,21,4.234644951531744
graph_only_pagerank,3,229,22,2.844635968200585
graph_only_pagerank,3,229,23,3.1885437661848894
graph_only_pagerank,3,229,24,3.745873919749339
graph_only_pagerank,4,241,0,7.262732533463447
graph_only_pagerank,4,241,1,3.9029063245710565
graph_only_pagerank,4,241,2,6.8487426288601325
graph_only_pagerank,4,241,3,6.5897448353270764
graph_only_pagerank,4,241,4,6.122296071480217
graph_only_pagerank,4,241,5,7.311115736922168
graph_only_pagerank,4,241,6,2.3412832413061824
graph_only_pagerank,4,241,7,0.2890642343836035
graph_only_pagerank,4,241,8,3.532570413554055
graph_only_pagerank,4,241,9,4.234644951531744
graph_only_pagerank,4,241,10,2.844635968200585
graph_only_pagerank,4,241,11,3.1885437661848894
graph_only_pagerank,4,241,12,3.745873919749339
graph_only_pagerank,4,241,13,4.011620083801618
graph_only_pagerank,4,241,14,4.397161584560458
graph_only_pagerank,4,241,15,5.4457690455588
graph_only_pagerank,4,241,16,4.9539369118659735
graph_only_pagerank,4,241,17,5.296495447095012
graph_only_pagerank,4,241,18,5.524416872893344
graph_only_pagerank,4,241,19,5.553383656001601
graph_only_pagerank,4,241,20,6.17997917645027
graph_only_pagerank,4,241,21,6.215910024942407
graph_only_pagerank,4,241,22,6.095254916603611
graph_only_pagerank,4,241,23,6.562825939487842
graph_only_pagerank,4,241,24,6.657707424538435
graph_only_pagerank,5,269,0,6.125358857911873
graph_only_pagerank,5,269,1,6.032726050819931
graph_only_pagerank,5,269,2,7.163210947582529
graph_only_pagerank,5,269,3,6.892440712272399
graph_only_pagerank,5,269,4,6.798159176215613
graph_only_pagerank,5,269,5,6.616716062868939
graph_only_pagerank,5,269,6,6.6853184092750775
graph_only_pagerank,5,269,7,6.144958926088544
graph_only_pagerank,5,269,8,5.978670835067445
graph_only_pagerank,5,269,9,6.911157987154935
graph_only_pagerank,5,269,10,6.99139576962387
graph_only_pagerank,5,269,11,5.739043833086273
graph_only_pagerank,5,269,12,5.877767294866378
graph_only_pagerank,5,269,13,7.2970122569354965
graph_only_pagerank,5,269,14,7.478458839487873
graph_only_pagerank,5,269,15,7.7910426582614365
graph_only_pagerank,5,269,16,6.015355682655712
graph_only_pagerank,5,269,17,7.84862109892769
graph_only_pagerank,5,269,18,6.549753514098921
graph_only_pagerank,5,269,19,7.29413903076011
graph_only_pagerank,5,269,20,7.282469015427761
graph_only_pagerank,5,269,21,6.089301679980981
graph_only_pagerank,5,269,22,7.546752638377363
graph_only_pagerank,5,269,23,7.584284769362708
graph_only_pagerank,5,269,24,8.018371718008485
graph_only_pagerank,6,275,0,6.6853184092750775
graph_only_pagerank,6,275,1,6.144958926088544
graph_only_pagerank,6,275,2,5.978670835067445
graph_only_pagerank,6,275,3,6.911157987154935
graph_only_pagerank,6,275,4,6.99139576962387
graph_only_pagerank,6,275,5,5.739043833086273
graph_only_pagerank,6,275,6,5.877767294866378
graph_only_pagerank,6,275,7,7.2970122569354965
graph_only_pagerank,6,275,8,7.478458839487873
graph_only_pagerank,6,275,9,7.7910426582614365
graph_only_pagerank,6,275,10,6.015355682655712
graph_only_pagerank,6,275,11,7.84862109892769
graph_only_pagerank,6,275,12,6.549753514098921
graph_only_pagerank,6,275,13,7.29413903076011
graph_only_pagerank,6,275,14,7.282469015427761
graph_only_pagerank,6,275,15,6.089301679980981
graph_only_pagerank,6,275,16,7.546752638377363
graph_only_pagerank,6,275,17,7.584284769362708
graph_only_pagerank,6,275,18,8.018371718008485
graph_only_pagerank,6,275,19,5.816775474078053
graph_only_pagerank,6,275,20,7.474995280362893
graph_only_pagerank,6,275,21,5.715016461794898
graph_only_pagerank,6,275,22,7.402514945803169
graph_only_pagerank,6,275,23,7.5876663767493415
graph_only_pagerank,6,275,24,5.366531659419259
graph_only_pagerank,7,280,0,5.739043833086273
graph_only_pagerank,7,280,1,5.877767294866378
graph_only_pagerank,7,280,2,7.2970122569354965
graph_only_pagerank,7,280,3,7.478458839487873
graph_only_pagerank,7,280,4,7.7910426582614365
graph_only_pagerank,7,280,5,6.015355682655712
graph_only_pagerank,7,280,6,7.84862109892769
graph_only_pagerank,7,280,7,6.549753514098921
graph_only_pagerank,7,280,8,7.29413903076011
graph_only_pagerank,7,280,9,7.282469015427761
graph_only_pagerank,7,280,10,6.089301679980981
graph_only_pagerank,7,280,11,7.546752638377363
graph_only_pagerank,7,280,12,7.584284769362708
graph_only_pagerank,7,280,13,8.018371718008485
graph_only_pagerank,7,280,14,5.816775474078053
graph_only_pagerank,7,280,15,7.474995280362893
graph_only_pagerank,7,280,16,5.715016461794898
graph_only_pagerank,7,280,17,7.402514945803169
graph_only_pagerank,7,280,18,7.5876663767493415
graph_only_pagerank,7,280,19,5.366531659419259
graph_only_pagerank,7,280,20,
graph_only_pagerank,7,280,21,
graph_only_pagerank,7,280,22,
graph_only_pagerank,7,280,23,
graph_only_pagerank,7,280,24,
graph_only_softmax,0,160,0,4.359619644589708
graph_only_softmax,0,160,1,4.2124095160545405
graph_only_softmax,0,160,2,3.483794166287285
graph_only_softmax,0,160,3,3.294653362643081
graph_only_softmax,0,160,4,2.62268512570104
graph_only_softmax,0,160,5,1.9167074325162838
graph_only_softmax,0,160,6,2.0071541502229397
graph_only_softmax,0,160,7,2.6544671842323315
graph_only_softmax,0,160,8,2.620461018797058
graph_only_softmax,0,160,9,2.483584510517325
graph_only_softmax,0,160,10,0.6948546125571426
graph_only_softmax,0,160,11,1.4132241411799908
graph_only_softmax,0,160,12,1.4791756315270042
graph_only_softmax,0,160,13,1.3135718200069346
graph_only_softmax,0,160,14,1.1706200344479651
graph_only_softmax,0,160,15,0.831664746658981
graph_only_softmax,0,160,16,0.9350376361579599
graph_only_softmax,0,160,17,0.6478331061955107
graph_only_softmax,0,160,18,1.5845201184942104
graph_only_softmax,0,160,19,0.8023874386340335
graph_only_softmax,0,160,20,1.1049396068844377
graph_only_softmax,0,160,21,1.0958478264088403
graph_only_softmax,0,160,22,0.9921708225113568
graph_only_softmax,0,160,23,0.6473220663503759
graph_only_softmax,0,160,24,0.9956301161645049
graph_only_softmax,1,184,0,0.9956301161645049
graph_only_softmax,1,184,1,6.219619126598633
graph_only_softmax,1,184,2,0.513885950365207
graph_only_softmax,1,184,3,0.5901624560726471
graph_only_softmax,1,184,4,0.5735370809065917
graph_only_softmax,1,184,5,0.4387729504088659
graph_only_softmax,1,184,6,0.22266568980556262
graph_only_softmax,1,184,7,0.9011820401836159
graph_only_softmax,1,184,8,0.48959173497029546
graph_only_softmax,1,184,9,0.7577129146454447
graph_only_softmax,1,184,10,0.47559123662378433
graph_only_softmax,1,184,11,0.37793132486185865
graph_only_softmax,1,184,12,0.4096566052916495
graph_only_softmax,1,184,13,22.446224659957533
graph_only_softmax,1,184,14,0.5431017165373828
graph_only_softmax,1,184,15,0.5408983687928719
graph_only_softmax,1,184,16,0.6377997844200654
graph_only_softmax,1,184,17,4.075300841558849
graph_only_softmax,1,184,18,0.6629048388444428
graph_only_softmax,1,184,19,0.8584259627454486
graph_only_softmax,1,184,20,0.748801540400496
graph_only_softmax,1,184,21,0.8583043160206514
graph_only_softmax,1,184,22,1.100266203059354
graph_only_softmax,1,184,23,0.9097209246052218
graph_only_softmax,1,184,24,1.1286275602099622
graph_only_softmax,2,194,0,0.47559123662378433
graph_only_softmax,2,194,1,0.37793132486185865
graph_only_softmax,2,194,2,0.4096566052916495
graph_only_softmax,2,194,3,22.446224659957533
graph_only_softmax,2,194,4,0.5431017165373828
graph_only_softmax,2,194,5,0.5408983687928719
graph_only_softmax,2,194,6,0.6377997844200654
graph_only_softmax,2,194,7,4.075300841558849
graph_only_softmax,2,194,8,0.6629048388444428
graph_only_softmax,2,194,9,0.8584259627454486
graph_only_softmax,2,194,10,0.748801540400496
graph_only_softmax,2,194,11,0.8583043160206514
graph_only_softmax,2,194,12,1.100266203059354
graph_only_softmax,2,194,13,0.9097209246052218
graph_only_softmax,2,194,14,1.1286275602099622
graph_only_softmax,2,194,15,1.0425048805472823
graph_only_softmax,2,194,16,1.4776866788704444
graph_only_softmax,2,194,17,1.1513179626836523
graph_only_softmax,2,194,18,1.3543302149973147
graph_only_softmax,2,194,19,1.5486023335759154
graph_only_softmax,2,194,20,1.8013820180913573
graph_only_softmax,2,194,21,2.067567885084764
graph_only_softmax,2,194,22,2.601366393584602
graph_only_softmax,2,194,23,2.738253562634922
