method,event_index,event_time,horizon,latent_risk
full_gcsr_softmax,4,241,21,1.939686035826515
full_gcsr_softmax,4,241,22,1.7534917983317215
full_gcsr_softmax,4,241,23,2.054369085324386
full_gcsr_softmax,4,241,24,2.160737590530869
full_gcsr_softmax,5,269,0,0.9729734337188579
full_gcsr_softmax,5,269,1,2.194798522538675
full_gcsr_softmax,5,269,2,1.9667678722740978
full_gcsr_softmax,5,269,3,1.8591437561007094
full_gcsr_softmax,5,269,4,1.7449053598034716
full_gcsr_softmax,5,269,5,1.7057128820113152
full_gcsr_softmax,5,269,6,1.0073347926676934
full_gcsr_softmax,5,269,7,1.2484448210112236
full_gcsr_softmax,5,269,8,1.134674107589901
full_gcsr_softmax,5,269,9,1.1047766353096498
full_gcsr_softmax,5,269,10,0.9244019165147774
full_gcsr_softmax,5,269,11,0.8039034768449728
full_gcsr_softmax,5,269,12,0.7106983523983337
full_gcsr_softmax,5,269,13,0.6836844565080951
full_gcsr_softmax,5,269,14,0.5876459247511194
full_gcsr_softmax,5,269,15,0.6022526152047245
full_gcsr_softmax,5,269,16,0.5773484512818042
full_gcsr_softmax,5,269,17,0.48519009276936886
full_gcsr_softmax,5,269,18,0.5965493274572279
full_gcsr_softmax,5,269,19,0.4640700157693831
full_gcsr_softmax,5,269,20,0.47341892698938676
full_gcsr_softmax,5,269,21,0.46531350126013604
full_gcsr_softmax,5,269,22,0.4394220084124064
full_gcsr_softmax,5,269,23,0.42564036457375176
full_gcsr_softmax,5,269,24,0.4590232209993944
full_gcsr_softmax,6,275,0,1.0073347926676934
full_gcsr_softmax,6,275,1,1.2484448210112236
full_gcsr_softmax,6,275,2,1.134674107589901
full_gcsr_softmax,6,275,3,1.1047766353096498
full_gcsr_softmax,6,275,4,0.9244019165147774
full_gcsr_softmax,6,275,5,0.8039034768449728
full_gcsr_softmax,6,275,6,0.7106983523983337
full_gcsr_softmax,6,275,7,0.6836844565080951
full_gcsr_softmax,6,275,8,0.5876459247511194
full_gcsr_softmax,6,275,9,0.6022526152047245
full_gcsr_softmax,6,275,10,0.5773484512818042
full_gcsr_softmax,6,275,11,0.48519009276936886
full_gcsr_softmax,6,275,12,0.5965493274572279
full_gcsr_softmax,6,275,13,0.4640700157693831
full_gcsr_softmax,6,275,14,0.47341892698938676
full_gcsr_softmax,6,275,15,0.46531350126013604
full_gcsr_softmax,6,275,16,0.4394220084124064
full_gcsr_softmax,6,275,17,0.42564036457375176
full_gcsr_softmax,6,275,18,0.4590232209993944
full_gcsr_softmax,6,275,19,0.41684960740187194
full_gcsr_softmax,6,275,20,0.4842367123289309
full_gcsr_softmax,6,275,21,0.6213235259101622
full_gcsr_softmax,6,275,22,0.42790770003903666
full_gcsr_softmax,6,275,23,0.4660916130427577
full_gcsr_softmax,6,275,24,0.4889458079368062
full_gcsr_softmax,7,280,0,0.8039034768449728
full_gcsr_softmax,7,280,1,0.7106983523983337
full_gcsr_softmax,7,280,2,0.6836844565080951
full_gcsr_softmax,7,280,3,0.5876459247511194
full_gcsr_softmax,7,280,4,0.6022526152047245
full_gcsr_softmax,7,280,5,0.5773484512818042
full_gcsr_softmax,7,280,6,0.48519009276936886
full_gcsr_softmax,7,280,7,0.5965493274572279
full_gcsr_softmax,7,280,8,0.4640700157693831
full_gcsr_softmax,7,280,9,0.47341892698938676
full_gcsr_softmax,7,280,10,0.46531350126013604
full_gcsr_softmax,7,280,11,0.4394220084124064
full_gcsr_softmax,7,280,12,0.42564036457375176
full_gcsr_softmax,7,280,13,0.4590232209993944
full_gcsr_softmax,7,280,14,0.41684960740187194
full_gcsr_softmax,7,280,15,0.4842367123289309
full_gcsr_softmax,7,280,16,0.6213235259101622
full_gcsr_softmax,7,280,17,0.42790770003903666
full_gcsr_softmax,7,280,18,0.4660916130427577
full_gcsr_softmax,7,280,19,0.4889458079368062
full_gcsr_softmax,7,280,20,
full_gcsr_softmax,7,280,21,
full_gcsr_softmax,7,280,22,
full_gcsr_softmax,7,280,23,
full_gcsr_softmax,7,280,24,
graph_only_eigenvector,0,160,0,4.516990865260375
graph_only_eigenvector,0,160,1,4.065021069522937
graph_only_eigenvector,0,160,2,3.3699511349721587
graph_only_eigenvector,0,160,3,3.9324882923913322
graph_only_eigenvector,0,160,4,3.7679615877126262
graph_only_eigenvector,0,160,5,1.9369396710623814
graph_only_eigenvector,0,160,6,3.4201670616061914
graph_only_eigenvector,0,160,7,3.3798229727655755
graph_only_eigenvector,0,160,8,3.4738861416432303
graph_only_eigenvector,0,160,9,3.4370214785114825
graph_only_eigenvector,0,160,10,0.822241005749699
graph_only_eigenvector,0,160,11,0.7535543019628355
graph_only_eigenvector,0,160,12,2.1234441220736833
graph_only_eigenvector,0,160,13,3.0451463815539754
graph_only_eigenvector,0,160,14,2.8910876291182945
graph_only_eigenvector,0,160,15,1.2190292425931089
graph_only_eigenvector,0,160,16,2.669558513868857
graph_only_eigenvector,0,160,17,2.6407568255572
graph_only_eigenvector,0,160,18,2.6274890392764743
graph_only_eigenvector,0,160,19,2.535243663945278
graph_only_eigenvector,0,160,20,2.4329559940988847
graph_only_eigenvector,0,160,21,2.4324140394514324
graph_only_eigenvector,0,160,22,2.3647812841736227
graph_only_eigenvector,0,160,23,2.281115371464463
graph_only_eigenvector,0,160,24,2.2301839558510372
graph_only_eigenvector,1,184,0,2.2301839558510372
graph_only_eigenvector,1,184,1,2.142976505491345
graph_only_eigenvector,1,184,2,2.095949146459676
graph_only_eigenvector,1,184,3,1.9583244731108704
graph_only_eigenvector,1,184,4,1.768752900777024
graph_only_eigenvector,1,184,5,1.5998232818886013
graph_only_eigenvector,1,184,6,0.9878329325160662
graph_only_eigenvector,1,184,7,1.8956599505845717
graph_only_eigenvector,1,184,8,2.222956139981201
graph_only_eigenvector,1,184,9,2.5971805145535596
graph_only_eigenvector,1,184,10,1.0862519488576856
graph_only_eigenvector,1,184,11,1.0718044077852347
graph_only_eigenvector,1,184,12,1.0518760625380263
graph_only_eigenvector,1,184,13,1.0290834576603514
graph_only_eigenvector,1,184,14,1.00452055705447
graph_only_eigenvector,1,184,15,0.9999759259550686
graph_only_eigenvector,1,184,16,1.0058139029684807
graph_only_eigenvector,1,184,17,0.9441703980859797
graph_only_eigenvector,1,184,18,1.0265408455885014
graph_only_eigenvector,1,184,19,1.0482563417956967
graph_only_eigenvector,1,184,20,1.0601304014638333
graph_only_eigenvector,1,184,21,1.0927462386091247
graph_only_eigenvector,1,184,22,1.1027366294280103
graph_only_eigenvector,1,184,23,1.138128319645775
graph_only_eigenvector,1,184,24,1.18192636494318
graph_only_eigenvector,2,194,0,1.0862519488576856
graph_only_eigenvector,2,194,1,1.0718044077852347
graph_only_eigenvector,2,194,2,1.0518760625380263
graph_only_eigenvector,2,194,3,1.0290834576603514
graph_only_eigenvector,2,194,4,1.00452055705447
graph_only_eigenvector,2,194,5,0.9999759259550686
graph_only_eigenvector,2,194,6,1.0058139029684807
graph_only_eigenvector,2,194,7,0.9441703980859797
graph_only_eigenvector,2,194,8,1.0265408455885014
graph_only_eigenvector,2,194,9,1.0482563417956967
graph_only_eigenvector,2,194,10,1.0601304014638333
graph_only_eigenvector,2,194,11,1.0927462386091247
graph_only_eigenvector,2,194,12,1.1027366294280103
graph_only_eigenvector,2,194,13,1.138128319645775
graph_only_eigenvector,2,194,14,1.18192636494318
graph_only_eigenvector,2,194,15,1.223744144494519
graph_only_eigenvector,2,194,16,1.258030837373162
graph_only_eigenvector,2,194,17,1.3519198219465367
graph_only_eigenvector,2,194,18,1.1668720026158068
graph_only_eigenvector,2,194,19,1.68885895660197
graph_only_eigenvector,2,194,20,1.994278478356045
graph_only_eigenvector,2,194,21,2.40374395200537
graph_only_eigenvector,2,194,22,2.745600341361069
graph_only_eigenvector,2,194,23,2.8813414265151644
graph_only_eigenvector,2,194,24,3.557278851311948
graph_only_eigenvector,3,229,0,8.50567030516722
graph_only_eigenvector,3,229,1,10.127546602081907
graph_only_eigenvector,3,229,2,9.292099897315659
graph_only_eigenvector,3,229,3,9.421549697530756
graph_only_eigenvector,3,229,4,10.7873197876808
graph_only_eigenvector,3,229,5,11.761944872040232
graph_only_eigenvector,3,229,6,12.59708959732756
graph_only_eigenvector,3,229,7,12.256501090024319
graph_only_eigenvector,3,229,8,12.56320806751037
graph_only_eigenvector,3,229,9,14.642095484001425
graph_only_eigenvector,3,229,10,7.613572150514325
graph_only_eigenvector,3,229,11,10.043499517063628
graph_only_eigenvector,3,229,12,9.620546727394265
graph_only_eigenvector,3,229,13,2.0545929133437544
graph_only_eigenvector,3,229,14,5.082961942513804
graph_only_eigenvector,3,229,15,2.736805443622537
graph_only_eigenvector,3,229,16,1.8928846173421232
graph_only_eigenvector,3,229,17,4.025597112461172
graph_only_eigenvector,3,229,18,4.336416340083365
graph_only_eigenvector,3,229,19,1.4250190035723607
graph_only_eigenvector,3,229,20,0.6810387436886907
graph_only_eigenvector,3,229,21,0.4946691219349116
graph_only_eigenvector,3,229,22,2.4176228442379513
graph_only_eigenvector,3,229,23,1.9905072274735647
graph_only_eigenvector,3,229,24,1.616567939191607
graph_only_eigenvector,4,241,0,9.620546727394265
graph_only_eigenvector,4,241,1,2.0545929133437544
graph_only_eigenvector,4,241,2,5.082961942513804
graph_only_eigenvector,4,241,3,2.736805443622537
graph_only_eigenvector,4,241,4,1.8928846173421232
graph_only_eigenvector,4,241,5,4.025597112461172
graph_only_eigenvector,4,241,6,4.336416340083365
graph_only_eigenvector,4,241,7,1.4250190035723607
graph_only_eigenvector,4,241,8,0.6810387436886907
graph_only_eigenvector,4,241,9,0.4946691219349116
graph_only_eigenvector,4,241,10,2.4176228442379513
graph_only_eigenvector,4,241,11,1.9905072274735647
graph_only_eigenvector,4,241,12,1.616567939191607
graph_only_eigenvector,4,241,13,0.754414476997317
graph_only_eigenvector,4,241,14,1.1988381555975347
graph_only_eigenvector,4,241,15,0.7087081083320431
graph_only_eigenvector,4,241,16,0.942197996109226
graph_only_eigenvector,4,241,17,0.9134622655770329
graph_only_eigenvector,4,241,18,0.8492948958864558
graph_only_eigenvector,4,241,19,0.7821231025479964
graph_only_eigenvector,4,241,20,0.7992331016528755
graph_only_eigenvector,4,241,21,0.6816622498109579
graph_only_eigenvector,4,241,22,0.597621663046612
graph_only_eigenvector,4,241,23,0.8110329447310982
graph_only_eigenvector,4,241,24,0.6102844107433648
graph_only_eigenvector,5,269,0,0.8035445338843448
graph_only_eigenvector,5,269,1,0.4879268053924273
graph_only_eigenvector,5,269,2,0.8006747206381388
graph_only_eigenvector,5,269,3,0.5110535006648328
graph_only_eigenvector,5,269,4,0.7130661270383162
graph_only_eigenvector,5,269,5,0.6461269393833041
graph_only_eigenvector,5,269,6,1.1222671303763265
graph_only_eigenvector,5,269,7,1.0512875011813472
graph_only_eigenvector,5,269,8,1.0104930224834596
graph_only_eigenvector,5,269,9,1.0508947655465266
graph_only_eigenvector,5,269,10,1.03936489597497
graph_only_eigenvector,5,269,11,1.0682458069936063
graph_only_eigenvector,5,269,12,1.1130708697973288
graph_only_eigenvector,5,269,13,1.0190875288750119
graph_only_eigenvector,5,269,14,1.0026427673172258
graph_only_eigenvector,5,269,15,1.0003402212128354
graph_only_eigenvector,5,269,16,1.161437829098121
graph_only_eigenvector,5,269,17,1.0138175558960922
graph_only_eigenvector,5,269,18,1.222211864669297
graph_only_eigenvector,5,269,19,1.039054028983779
graph_only_eigenvector,5,269,20,1.0522478989325625
graph_only_eigenvector,5,269,21,1.2220602035014183
graph_only_eigenvector,5,269,22,1.1202001367766394
graph_only_eigenvector,5,269,23,1.1651000811524965
graph_only_eigenvector,5,269,24,1.2634631171396364
graph_only_eigenvector,6,275,0,1.1222671303763265
graph_only_eigenvector,6,275,1,1.0512875011813472
graph_only_eigenvector,6,275,2,1.0104930224834596
graph_only_eigenvector,6,275,3,1.0508947655465266
graph_only_eigenvector,6,275,4,1.03936489597497
graph_only_eigenvector,6,275,5,1.0682458069936063
graph_only_eigenvector,6,275,6,1.1130708697973288
graph_only_eigenvector,6,275,7,1.0190875288750119
graph_only_eigenvector,6,275,8,1.0026427673172258
graph_only_eigenvector,6,275,9,1.0003402212128354
graph_only_eigenvector,6,275,10,1.161437829098121
graph_only_eigenvector,6,275,11,1.0138175558960922
graph_only_eigenvector,6,275,12,1.222211864669297
graph_only_eigenvector,6,275,13,1.039054028983779
graph_only_eigenvector,6,275,14,1.0522478989325625
graph_only_eigenvector,6,275,15,1.2220602035014183
graph_only_eigenvector,6,275,16,1.1202001367766394
graph_only_eigenvector,6,275,17,1.1651000811524965
graph_only_eigenvector,6,275,18,1.2634631171396364
graph_only_eigenvector,6,275,19,1.530034430253283
graph_only_eigenvector,6,275,20,1.4776016234967457
graph_only_eigenvector,6,275,21,1.8741725170979748
graph_only_eigenvector,6,275,22,1.718932325075493
graph_only_eigenvector,6,275,23,1.8795635623688447
graph_only_eigenvector,6,275,24,2.483239756423961
graph_only_eigenvector,7,280,0,1.0682458069936063
graph_only_eigenvector,7,280,1,1.1130708697973288
graph_only_eigenvector,7,280,2,1.0190875288750119
graph_only_eigenvector,7,280,3,1.0026427673172258
graph_only_eigenvector,7,280,4,1.0003402212128354
graph_only_eigenvector,7,280,5,1.161437829098121
graph_only_eigenvector,7,280,6,1.0138175558960922
graph_only_eigenvector,7,280,7,1.222211864669297
graph_only_eigenvector,7,280,8,1.039054028983779
graph_only_eigenvector,7,280,9,1.0522478989325625
graph_only_eigenvector,7,280,10,1.2220602035014183
graph_only_eigenvector,7,280,11,1.1202001367766394
graph_only_eigenvector,7,280,12,1.1651000811524965
graph_only_eigenvector,7,280,13,1.2634631171396364
graph_only_eigenvector,7,280,14,1.530034430253283
graph_only_eigenvector,7,280,15,1.4776016234967457
graph_only_eigenvector,7,280,16,1.8741725170979748
graph_only_eigenvector,7,280,17,1.718932325075493
graph_only_eigenvector,7,280,18,1.8795635623688447
graph_only_eigenvector,7,280,19,2.483239756423961
graph_only_eigenvector,7,280,20,
graph_only_eigenvector,7,280,21,
graph_only_eigenvector,7,280,22,
graph_only_eigenvector,7,280,23,
graph_only_eigenvector,7,280,24,
graph_only_pagerank,0,160,0,0.34070402034861774
graph_only_pagerank,0,160,1,0.30964743882647433
graph_only_pagerank,0,160,2,0.2707119680164424
graph_only_pagerank,0,160,3,0.24219194807671893
graph_only_pagerank,0,160,4,0.21706083149400926
graph_only_pagerank,0,160,5,0.24566415059763355
graph_only_pagerank,0,160,6,0.24170109422903718
graph_only_pagerank,0,160,7,0.239969229258073
graph_only_pagerank,0,160,8,0.24772093239330797
graph_only_pagerank,0,160,9,0.21539712728215082
graph_only_pagerank,0,160,10,0.46954905891083276
graph_only_pagerank,0,160,11,0.1917341129815655
graph_only_pagerank,0,160,12,0.21486517696347257
graph_only_pagerank,0,160,13,0.21879535093076455
graph_only_pagerank,0,160,14,0.23743402980328204
graph_only_pagerank,0,160,15,0.2733729942020856
graph_only_pagerank,0,160,16,0.2772952533989713
graph_only_pagerank,0,160,17,0.254595213367679
graph_only_pagerank,0,160,18,0.21573754350413418
graph_only_pagerank,0,160,19,0.20730326476669747
graph_only_pagerank,0,160,20,0.2038035962200408
graph_only_pagerank,0,160,21,0.21331694800598824
graph_only_pagerank,0,160,22,0.21614766465439644
graph_only_pagerank,0,160,23,0.20383902427251163
graph_only_pagerank,0,160,24,0.22465756855566976
graph_only_pagerank,1,184,0,0.22465756855566976
graph_only_pagerank,1,184,1,0.21221565425361782
graph_only_pagerank,1,184,2,0.2167959634134322
graph_only_pagerank,1,184,3,0.21976290908020188
graph_only_pagerank,1,184,4,0.22637532512288183
graph_only_pagerank,1,184,5,0.25639785143074956
graph_only_pagerank,1,184,6,0.2506630374231289
graph_only_pagerank,1,184,7,0.5745191336366229
graph_only_pagerank,1,184,8,0.7360004946993421
graph_only_pagerank,1,184,9,0.6733378087519049
graph_only_pagerank,1,184,10,0.44544582778321384
graph_only_pagerank,1,184,11,0.5154810724573315
graph_only_pagerank,1,184,12,0.5264009144659538
graph_only_pagerank,1,184,13,3.267507077297635
graph_only_pagerank,1,184,14,0.6802517570018765
graph_only_pagerank,1,184,15,0.8205979839175691
graph_only_pagerank,1,184,16,0.8844147673217515
graph_only_pagerank,1,184,17,1.7819247044065618
graph_only_pagerank,1,184,18,0.4732957033101478
graph_only_pagerank,1,184,19,1.184869479119802
graph_only_pagerank,1,184,20,1.3209731594207699
graph_only_pagerank,1,184,21,1.3511542189437722
graph_only_pagerank,1,184,22,1.5232570899491797
graph_only_pagerank,1,184,23,1.4265952040971341
graph_only_pagerank,1,184,24,1.707718759432258
graph_only_pagerank,2,194,0,0.44544582778321384
graph_only_pagerank,2,194,1,0.5154810724573315
graph_only_pagerank,2,194,2,0.5264009144659538
graph_only_pagerank,2,194,3,3.267507077297635
graph_only_pagerank,2,194,4,0.6802517570018765
graph_only_pagerank,2,194,5,0.8205979839175691
graph_only_pagerank,2,194,6,0.8844147673217515
graph_only_pagerank,2,194,7,1.7819247044065618
graph_only_pagerank,2,194,8,0.4732957033101478
graph_only_pagerank,2,194,9,1.184869479119802
graph_only_pagerank,2,194,10,1.3209731594207699
graph_only_pagerank,2,194,11,1.3511542189437722
graph_only_pagerank,2,194,12,1.5232570899491797
graph_only_pagerank,2,194,13,1.4265952040971341
graph_only_pagerank,2,194,14,1.707718759432258
graph_only_pagerank,2,194,15,1.935570808346838
graph_only_pagerank,2,194,16,2.060398687194497
graph_only_pagerank,2,194,17,2.099416743949108
graph_only_pagerank,2,194,18,2.431942717033575
graph_only_pagerank,2,194,19,2.515952067959243
graph_only_pagerank,2,194,20,2.8037948204031578
graph_only_pagerank,2,194,21,3.2531045250121275
graph_only_pagerank,2,194,22,3.2144605339912657
graph_only_pagerank,2,194,23,3.5615197485729264
graph_only_pagerank,2,194,24,3.7753922811071536
graph_only_pagerank,3,229,0,5.708775199240152
graph_only_pagerank,3,229,1,6.276102772706048
graph_only_pagerank,3,229,2,6.319703517751821
graph_only_pagerank,3,229,3,6.992786303119594
graph_only_pagerank,3,229,4,6.843366894021828
graph_only_pagerank,3,229,5,7.08555589999918
graph_only_pagerank,3,229,6,7.993117514124886
graph_only_pagerank,3,229,7,8.561014725203469
graph_only_pagerank,3,229,8,8.609700937467245
graph_only_pagerank,3,229,9,8.943183684885796
graph_only_pagerank,3,229,10,6.916515850319524
graph_only_pagerank,3,229,11,8.366437858749563
graph_only_pagerank,3,229,12,7.46647356950072
graph_only_pagerank,3,229,13,4.1119094862095835
graph_only_pagerank,3,229,14,7.063617913568361
graph_only_pagerank,3,229,15,6.811070315863543
graph_only_pagerank,3,229,16,6.350192297586531
graph_only_pagerank,3,229,17,7.545492231363847
graph_only_pagerank,3,229,18,2.5832118501550743
graph_only_pagerank,3,229,19,0.538137905404676
graph_only_pagerank,3,229,20,3.7896335078623404
graph_only_pagerank,3,229,21,4.497695876485142
graph_only_pagerank,3,229,22,3.1135450004358245
graph_only_pagerank,3,229,23,3.4652465248114606
graph_only_pagerank,3,229,24,4.0302750032681836
graph_only_pagerank,4,241,0,7.46647356950072
graph_only_pagerank,4,241,1,4.1119094862095835
graph_only_pagerank,4,241,2,7.063617913568361
graph_only_pagerank,4,241,3,6.811070315863543
graph_only_pagerank,4,241,4,6.350192297586531
graph_only_pagerank,4,241,5,7.545492231363847
graph_only_pagerank,4,241,6,2.5832118501550743
graph_only_pagerank,4,241,7,0.538137905404676
graph_only_pagerank,4,241,8,3.7896335078623404
graph_only_pagerank,4,241,9,4.497695876485142
graph_only_pagerank,4,241,10,3.1135450004358245
graph_only_pagerank,4,241,11,3.4652465248114606
graph_only_pagerank,4,241,12,4.0302750032681836
graph_only_pagerank,4,241,13,4.305679552982325
graph_only_pagerank,4,241,14,4.700968646010384
graph_only_pagerank,4,241,15,5.762204073595337
graph_only_pagerank,4,241,16,5.283151454533126
graph_only_pagerank,4,241,17,5.641344920189942
graph_only_pagerank,4,241,18,5.883432075723601
graph_only_pagerank,4,241,19,5.925118281702966
graph_only_pagerank,4,241,20,6.562471805581485
graph_only_pagerank,4,241,21,6.612652704338739
graph_only_pagerank,4,241,22,6.507105013413396
graph_only_pagerank,4,241,23,6.990108899222719
graph_only_pagerank,4,241,24,7.096097181654255
graph_only_pagerank,5,269,0,6.580903358187007
graph_only_pagerank,5,269,1,6.492266655886951
graph_only_pagerank,5,269,2,7.622080480983818
graph_only_pagerank,5,269,3,7.346587836643689
graph_only_pagerank,5,269,4,7.255273440663447
graph_only_pagerank,5,269,5,7.071306341942086
graph_only_pagerank,5,269,6,7.128412400493801
graph_only_pagerank,5,269,7,6.5826158568916675
graph_only_pagerank,5,269,8,6.40219195462349
graph_only_pagerank,5,269,9,7.324650523615778
graph_only_pagerank,5,269,10,7.391808152079706
graph_only_pagerank,5,269,11,6.127923760369969
graph_only_pagerank,5,269,12,6.261153655165417
graph_only_pagerank,5,269,13,7.680507543765893
graph_only_pagerank,5,269,14,7.871082437952266
graph_only_pagerank,5,269,15,8.190369237180468
graph_only_pagerank,5,269,16,6.415020429893819
graph_only_pagerank,5,269,17,8.251789174892771
graph_only_pagerank,5,269,18,6.951895643250361
graph_only_pagerank,5,269,19,7.694451530050853
graph_only_pagerank,5,269,20,7.688209045096669
graph_only_pagerank,5,269,21,6.50347864095898
graph_only_pagerank,5,269,22,7.962282815351591
graph_only_pagerank,5,269,23,7.9968352109724075
graph_only_pagerank,5,269,24,8.431868665847198
graph_only_pagerank,6,275,0,7.128412400493801
graph_only_pagerank,6,275,1,6.5826158568916675
graph_only_pagerank,6,275,2,6.40219195462349
graph_only_pagerank,6,275,3,7.324650523615778
graph_only_pagerank,6,275,4,7.391808152079706
graph_only_pagerank,6,275,5,6.127923760369969
graph_only_pagerank,6,275,6,6.261153655165417
graph_only_pagerank,6,275,7,7.680507543765893
graph_only_pagerank,6,275,8,7.871082437952266
graph_only_pagerank,6,275,9,8.190369237180468
graph_only_pagerank,6,275,10,6.415020429893819
graph_only_pagerank,6,275,11,8.251789174892771
graph_only_pagerank,6,275,12,6.951895643250361
graph_only_pagerank,6,275,13,7.694451530050853
graph_only_pagerank,6,275,14,7.688209045096669
graph_only_pagerank,6,275,15,6.50347864095898
graph_only_pagerank,6,275,16,7.962282815351591
graph_only_pagerank,6,275,17,7.9968352109724075
graph_only_pagerank,6,275,18,8.431868665847198
graph_only_pagerank,6,275,19,6.219573782038989
graph_only_pagerank,6,275,20,7.866710667908178
graph_only_pagerank,6,275,21,6.096510039550567
graph_only_pagerank,6,275,22,7.7708644760287395
graph_only_pagerank,6,275,23,7.947280062240104
graph_only_pagerank,6,275,24,5.722550007246879
graph_only_pagerank,7,280,0,6.127923760369969
graph_only_pagerank,7,280,1,6.261153655165417
graph_only_pagerank,7,280,2,7.680507543765893
graph_only_pagerank,7,280,3,7.871082437952266
graph_only_pagerank,7,280,4,8.190369237180468
graph_only_pagerank,7,280,5,6.415020429893819
graph_only_pagerank,7,280,6,8.251789174892771
graph_only_pagerank,7,280,7,6.951895643250361
graph_only_pagerank,7,280,8,7.694451530050853
graph_only_pagerank,7,280,9,7.688209045096669
graph_only_pagerank,7,280,10,6.50347864095898
graph_only_pagerank,7,280,11,7.962282815351591
graph_only_pagerank,7,280,12,7.9968352109724075
graph_only_pagerank,7,280,13,8.431868665847198
graph_only_pagerank,7,280,14,6.219573782038989
graph_only_pagerank,7,280,15,7.866710667908178
graph_only_pagerank,7,280,16,6.096510039550567
graph_only_pagerank,7,280,17,7.7708644760287395
graph_only_pagerank,7,280,18,7.947280062240104
graph_only_pagerank,7,280,19,5.722550007246879
graph_only_pagerank,7,280,20,
graph_only_pagerank,7,280,21,
graph_only_pagerank,7,280,22,
graph_only_pagerank,7,280,23,
graph_only_pagerank,7,280,24,
graph_only_softmax,0,160,0,4.4926438412164735
graph_only_softmax,0,160,1,4.34570956119241
graph_only_softmax,0,160,2,3.6177671274535754
graph_only_softmax,0,160,3,3.429122675731586
graph_only_softmax,0,160,4,2.757801503055077
graph_only_softmax,0,160,5,2.0524038648287215
graph_only_softmax,0,160,6,2.1432055091197846
graph_only_softmax,0,160,7,2.790650275609488
graph_only_softmax,0,160,8,2.7566859268414166
graph_only_softmax,0,160,9,2.619861536280365
graph_only_softmax,0,160,10,0.8311773171773691
graph_only_softmax,0,160,11,1.5495129963307392
graph_only_softmax,0,160,12,1.6154146874412878
graph_only_softmax,0,160,13,1.4497555379314042
graph_only_softmax,0,160,14,1.3067543727431115
graph_only_softmax,0,160,15,0.9676272897928854
graph_only_softmax,0,160,16,1.0705805177975778
graph_only_softmax,0,160,17,0.7828938779823821
graph_only_softmax,0,160,18,1.7194208218794118
graph_only_softmax,0,160,19,0.9369166165438059
graph_only_softmax,0,160,20,1.2391091919086317
graph_only_softmax,0,160,21,1.2294757374871257
graph_only_softmax,0,160,22,1.1255419833507923
graph_only_softmax,0,160,23,0.7804391213617173
graph_only_softmax,0,160,24,1.1284514806286752
graph_only_softmax,1,184,0,1.1284514806286752
graph_only_softmax,1,184,1,6.352331738141644
graph_only_softmax,1,184,2,0.6465545814990143
graph_only_softmax,1,184,3,0.722717243356904
graph_only_softmax,1,184,4,0.7062390631149421
graph_only_softmax,1,184,5,0.571739186321122
graph_only_softmax,1,184,6,0.3557871167472345
graph_only_softmax,1,184,7,1.0344447936203178
graph_only_softmax,1,184,8,0.6231676638627965
graph_only_softmax,1,184,9,0.8917188019255806
graph_only_softmax,1,184,10,0.6102722543442837
graph_only_softmax,1,184,11,0.5134744742464135
graph_only_softmax,1,184,12,0.546019120805409
graph_only_softmax,1,184,13,22.58382076922242
graph_only_softmax,1,184,14,0.6818260448617262
graph_only_softmax,1,184,15,0.6806166439447942
graph_only_softmax,1,184,16,0.7785181613516834
graph_only_softmax,1,184,17,4.216872378421346
graph_only_softmax,1,184,18,0.8052865398973295
graph_only_softmax,1,184,19,1.0016099624487012
graph_only_softmax,1,184,20,0.8929358260485059
graph_only_softmax,1,184,21,1.003387418039681
graph_only_softmax,1,184,22,1.2458920646087357
graph_only_softmax,1,184,23,1.0559824971396126
graph_only_softmax,1,184,24,1.2755920632492532
graph_only_softmax,2,194,0,0.6102722543442837
graph_only_softmax,2,194,1,0.5134744742464135
graph_only_softmax,2,194,2,0.546019120805409
graph_only_softmax,2,194,3,22.58382076922242
graph_only_softmax,2,194,4,0.6818260448617262
graph_only_softmax,2,194,5,0.6806166439447942
graph_only_softmax,2,194,6,0.7785181613516834
graph_only_softmax,2,194,7,4.216872378421346
graph_only_softmax,2,194,8,0.8052865398973295
graph_only_softmax,2,194,9,1.0016099624487012
graph_only_softmax,2,194,10,0.8929358260485059
graph_only_softmax,2,194,11,1.003387418039681
graph_only_softmax,2,194,12,1.2458920646087357
graph_only_softmax,2,194,13,1.0559824971396126
graph_only_softmax,2,194,14,1.2755920632492532
graph_only_softmax,2,194,15,1.1901780892243963
graph_only_softmax,2,194,16,1.6264742260959242
graph_only_softmax,2,194,17,1.3015043598678748
graph_only_softmax,2,194,18,1.5058575818666475
graph_only_softmax,2,194,19,1.7016330236867574
graph_only_softmax,2,194,20,1.9556282509183378
graph_only_softmax,2,194,21,2.2230227470836073
graph_only_softmax,2,194,22,2.758092783040106
graph_only_softmax,2,194,23,2.896348317525142
graph_only_softmax,2,194,24,3.4408546388020156
graph_only_softmax,3,229,0,9.247212005366292
graph_only_softmax,3,229,1,10.403756243184112
graph_only_softmax,3,229,2,10.826278753846328
graph_only_softmax,3,229,3,10.938602922890615
graph_only_softmax,3,229,4,12.545823205330366
graph_only_softmax,3,229,5,13.57137618541696
graph_only_softmax,3,229,6,14.503938833704787
graph_only_softmax,3,229,7,13.51262132772551
graph_only_softmax,3,229,8,14.866218993354194
graph_only_softmax,3,229,9,17.260601345734347
