oos_period,condition_number,trace
20,27.418336805500278,1.555721242673709
21,27.328021453630146,1.860441873035752
22,26.0526075009533,2.312700944765222
23,26.593648939678594,2.576204104493787
24,26.049426550529343,3.1206968892662115
25,28.0525995871613,3.591492927849333
26,26.70250044774107,4.123549785952822
27,25.89160942267155,4.581609508848768
28,26.18576337686347,4.647631587065764
29,25.292826983539133,3.9240192347550646
30,24.1957770898282,3.387083973036956
31,22.741536018454326,2.9771300916636902
32,23.71714887808192,3.255784083230044
33,26.09653187914947,3.5583574960195086
34,28.756490152623858,3.9207826024602577
35,26.40790064093565,3.7998164689761023
36,22.5871323567163,4.023281553204043
37,23.35113615556671,4.761824240654953
38,24.787044964255113,5.3769356365614
39,25.28150211502189,5.661489298311925
40,23.750295967468293,6.028056015615883
41,23.96216956482063,6.244311112446121
42,24.356603339889613,6.266702475743719
43,24.222578076149635,6.3146579974075445
44,24.445192001189113,6.708236475820613
45,24.935600036488143,7.499566099396085
46,24.54998804720289,7.737881406265018
47,24.090845660563698,7.698089916191526
48,24.286867244182005,7.659006646757984
49,24.986525273253342,7.732472051592273
50,24.819193256958098,8.018749129540412
51,23.633734550965933,8.688907308772542
52,23.87449937129618,8.697729032756127
53,21.777191940097193,8.640172483377093
54,19.74163174607252,7.981811633751706
55,20.63152061704069,7.9492148612949105
56,21.52551635692939,8.267143522568444
57,21.394752049330755,8.310784434254185
58,23.074248543175603,8.67988656960312
59,23.234211249709787,9.243143418956718
60,22.567519975721485,9.673496402792367
61,22.67451388181066,10.113107776798692
62,22.19016351029383,10.58636295019108
63,21.434156518148686,10.39165472333822
64,21.27728014649261,9.242718619816952
65,23.93875777045967,6.859168572156691
66,21.67122824517585,5.149859489321034
67,20.644029975804386,3.8341458170269203
68,21.0653455450054,2.3993280609019627
69,21.473493930720156,1.3598566189977142
70,15.505339603279461,0.8402503542847274
71,13.218683854531573,0.6721860778953361
72,15.216845593088694,0.6403446465681264
73,16.745230946664016,0.620959664792004
74,16.239478455840093,0.6121604184448531
75,16.875852310665323,0.6047515703564671
76,17.521011606118922,0.5960603999726346
77,17.851616889695915,0.8858141905596615
78,21.351125801424807,2.231098303317383
