oos_period,row_model,col_model,cov_matrice
20,9,5,0.02607270350659147
20,9,6,0.056789061026221506
20,9,7,0.049987375346216195
20,9,8,0.08842883418222974
20,9,9,0.1473678329678362
20,9,10,0.041322063847680814
20,9,11,0.03290186984383191
20,10,1,0.08294929025119677
20,10,2,0.04857090280266354
20,10,3,0.04429954317362207
20,10,4,0.05392838021250655
20,10,5,0.04721144031990548
20,10,6,0.04773452605268554
20,10,7,0.05017092717648868
20,10,8,0.060866165433022076
20,10,9,0.041322063847680814
20,10,10,0.07885626138269693
20,10,11,0.03444012267332957
20,11,1,0.06487082390492722
20,11,2,0.037509214548486235
20,11,3,0.03059208780544751
20,11,4,0.0412215244432207
20,11,5,0.03095115263635511
20,11,6,0.03463855424287508
20,11,7,0.03791781255554361
20,11,8,0.054409736594309914
20,11,9,0.03290186984383191
20,11,10,0.03444012267332957
20,11,11,0.055628743109066375
21,1,1,0.404292353760559
21,1,2,0.11743931084259414
21,1,3,0.0950119832149278
21,1,4,0.13007615492690836
21,1,5,0.08429364219028859
21,1,6,0.09414195041816015
21,1,7,0.12762037224679543
21,1,8,0.13926325221656302
21,1,9,0.10078753733572288
21,1,10,0.10652842384548432
21,1,11,0.0787432517454387
21,2,1,0.11743931084259414
21,2,2,0.13995664808775415
21,2,3,0.06306768427300817
21,2,4,0.08133069872501955
21,2,5,0.06586772228276667
21,2,6,0.06684628215014402
21,2,7,0.07214409164248384
21,2,8,0.08235461524793056
21,2,9,0.07715015299608888
21,2,10,0.07081475708165615
21,2,11,0.0505683122024719
21,3,1,0.0950119832149278
21,3,2,0.06306768427300817
21,3,3,0.10571808596904339
21,3,4,0.07486398376117645
21,3,5,0.06380222176761505
21,3,6,0.0659519086502045
21,3,7,0.06287565387573439
21,3,8,0.08921036359901922
21,3,9,0.06552033956614861
21,3,10,0.0668435658649422
21,3,11,0.044246504199146115
21,4,1,0.13007615492690836
21,4,2,0.08133069872501955
21,4,3,0.07486398376117645
21,4,4,0.15201903186314622
21,4,5,0.07002224311961137
21,4,6,0.07913893577100395
21,4,7,0.08317178640980263
21,4,8,0.11053129652003575
21,4,9,0.07623564321437873
21,4,10,0.08501261714373742
21,4,11,0.060018273660988455
21,5,1,0.08429364219028859
21,5,2,0.06586772228276667
21,5,3,0.06380222176761505
21,5,4,0.07002224311961137
21,5,5,0.15088046539713115
21,5,6,0.05448991616630518
21,5,7,0.06153673327674301
21,5,8,0.050432115728730416
21,5,9,0.046933270546898276
21,5,10,0.07192602824129639
21,5,11,0.0463353836865584
21,6,1,0.09414195041816015
21,6,2,0.06684628215014402
21,6,3,0.0659519086502045
21,6,4,0.07913893577100395
21,6,5,0.05448991616630518
21,6,6,0.12186850730994164
21,6,7,0.0657869158284579
21,6,8,0.10588851160158466
21,6,9,0.0736238091869459
21,6,10,0.07068424463114997
21,6,11,0.04844932670540595
21,7,1,0.12762037224679543
21,7,2,0.07214409164248384
21,7,3,0.06287565387573439
21,7,4,0.08317178640980263
21,7,5,0.06153673327674301
21,7,6,0.0657869158284579
21,7,7,0.14669500070515817
21,7,8,0.09553474057555243
21,7,9,0.065223975647584
21,7,10,0.07097499607135939
21,7,11,0.05043283472853724
21,8,1,0.13926325221656302
21,8,2,0.08235461524793056
21,8,3,0.08921036359901922
21,8,4,0.11053129652003575
21,8,5,0.050432115728730416
21,8,6,0.10588851160158466
21,8,7,0.09553474057555243
21,8,8,0.2693694210526317
21,8,9,0.10654301075268817
21,8,10,0.08768265640422182
21,8,11,0.07025593139112317
21,9,1,0.10078753733572288
21,9,2,0.07715015299608888
21,9,3,0.06552033956614861
21,9,4,0.07623564321437873
21,9,5,0.046933270546898276
21,9,6,0.0736238091869459
21,9,7,0.065223975647584
21,9,8,0.10654301075268817
21,9,9,0.17353800840643266
21,9,10,0.06435794541426067
21,9,11,0.046761878299571596
21,10,1,0.10652842384548432
21,10,2,0.07081475708165615
21,10,3,0.0668435658649422
21,10,4,0.08501261714373742
21,10,5,0.07192602824129639
21,10,6,0.07068424463114997
21,10,7,0.07097499607135939
21,10,8,0.08768265640422182
21,10,9,0.06435794541426067
21,10,10,0.123679756600691
21,10,11,0.05218404676807075
21,11,1,0.0787432517454387
21,11,2,0.0505683122024719
21,11,3,0.044246504199146115
21,11,4,0.060018273660988455
21,11,5,0.0463353836865584
21,11,6,0.04844932670540595
21,11,7,0.05043283472853724
21,11,8,0.07025593139112317
21,11,9,0.046761878299571596
21,11,10,0.05218404676807075
21,11,11,0.07242459388326292
22,1,1,0.44062627188921405
22,1,2,0.1459575289621641
22,1,3,0.11601848672807633
22,1,4,0.16812536988562063
22,1,5,0.1180685239039276
22,1,6,0.1269267080110672
22,1,7,0.15278577843384522
22,1,8,0.1632079796264857
22,1,9,0.11452664316481176
22,1,10,0.14542642812345363
22,1,11,0.10855326963336104
22,2,1,0.1459575289621641
22,2,2,0.183395357117415
22,2,3,0.08419913103407216
22,2,4,0.11790034333073371
22,2,5,0.09371389650774312
22,2,6,0.09921171291861794
22,2,7,0.09742763120548589
22,2,8,0.11175394070573855
22,2,9,0.10119358819699441
22,2,10,0.10654905786497809
22,2,11,0.07772794848722257
22,3,1,0.11601848672807633
22,3,2,0.08419913103407216
22,3,3,0.1303465400064704
22,3,4,0.10251274961824201
22,3,5,0.08528321549766603
22,3,6,0.09034276891174013
22,3,7,0.08188984656234795
22,3,8,0.1108462294966235
22,3,9,0.08269422185250973
22,3,10,0.09401376331572758
22,3,11,0.06491893982945084
22,4,1,0.16812536988562063
22,4,2,0.11790034333073371
22,4,3,0.10251274961824201
22,4,4,0.2257901750873373
22,4,5,0.10554365721596637
22,4,6,0.12139494315939396
22,4,7,0.11624852640833543
22,4,8,0.14978916942621354
22,4,9,0.10921719696929118
22,4,10,0.13126231533193972
22,4,11,0.09513323863313176
22,5,1,0.1180685239039276
22,5,2,0.09371389650774312
22,5,3,0.08528321549766603
22,5,4,0.10554365721596637
22,5,5,0.18554881037373935
22,5,6,0.08679538606406037
22,5,7,0.08720793068098315
22,5,8,0.08546572221128092
22,5,9,0.08128103511962047
22,5,10,0.10496131442595544
22,5,11,0.07120400432185182
22,6,1,0.1269267080110672
22,6,2,0.09921171291861794
22,6,3,0.09034276891174013
22,6,4,0.12139494315939396
22,6,5,0.08679538606406037
22,6,6,0.17979833187134522
22,6,7,0.09497115208484379
22,6,8,0.13968024900962087
22,6,9,0.10110202084512362
22,6,10,0.11202130279246489
22,6,11,0.07987392765763239
22,7,1,0.15278577843384522
22,7,2,0.09742763120548589
22,7,3,0.08188984656234795
22,7,4,0.11624852640833543
22,7,5,0.08720793068098315
22,7,6,0.09497115208484379
22,7,7,0.18196282368546582
22,7,8,0.12145538162394912
22,7,9,0.08583263439121734
22,7,10,0.10346958493374521
22,7,11,0.07515496142744604
22,8,1,0.1632079796264857
22,8,2,0.11175394070573855
22,8,3,0.1108462294966235
22,8,4,0.14978916942621354
22,8,5,0.08546572221128092
22,8,6,0.13968024900962087
22,8,7,0.12145538162394912
22,8,8,0.30726415789473693
22,8,9,0.12028211658177702
22,8,10,0.12788276605342766
22,8,11,0.1010729290941747
22,9,1,0.11452664316481176
22,9,2,0.10119358819699441
22,9,3,0.08269422185250973
22,9,4,0.10921719696929118
22,9,5,0.08128103511962047
22,9,6,0.10110202084512362
22,9,7,0.08583263439121734
22,9,8,0.12028211658177702
22,9,9,0.17353800840643271
22,9,10,0.09988946894087365
22,9,11,0.07424008995774932
22,10,1,0.14542642812345363
22,10,2,0.10654905786497809
22,10,3,0.09401376331572758
22,10,4,0.13126231533193972
22,10,5,0.10496131442595544
22,10,6,0.11202130279246489
22,10,7,0.10346958493374521
22,10,8,0.12788276605342766
22,10,9,0.09988946894087365
22,10,10,0.19251943615930406
22,10,11,0.08582795261452188
22,11,1,0.10855326963336104
22,11,2,0.07772794848722257
22,11,3,0.06491893982945084
22,11,4,0.09513323863313176
22,11,5,0.07120400432185182
22,11,6,0.07987392765763239
22,11,7,0.07515496142744604
22,11,8,0.1010729290941747
22,11,9,0.07424008995774932
22,11,10,0.08582795261452188
22,11,11,0.1119110322737613
23,1,1,0.47708358183073446
23,1,2,0.16587846812528045
23,1,3,0.13540109382983068
23,1,4,0.18814718462029276
23,1,5,0.14031358067208452
23,1,6,0.1452899885241779
23,1,7,0.1678107051259979
23,1,8,0.18475589511412951
23,1,9,0.13403107629063707
23,1,10,0.16725712536414028
23,1,11,0.12635610110813034
23,2,1,0.16587846812528045
23,2,2,0.2095182766733916
23,2,3,0.1007465370481072
23,2,4,0.1348421059435718
23,2,5,0.1124360458198804
23,2,6,0.1148672081675898
23,2,7,0.11007959182111944
23,2,8,0.13044341667742684
23,2,9,0.11793006702209155
23,2,10,0.1249086425905789
23,2,11,0.0929755258676457
23,3,1,0.13540109382983068
23,3,2,0.1007465370481072
23,3,3,0.15365920457021304
23,3,4,0.1191232028644994
23,3,5,0.10445371473973349
23,3,6,0.10474611854463955
23,3,7,0.09479198491958961
23,3,8,0.12548419640128294
23,3,9,0.09722553200591474
23,3,10,0.11292528785312618
23,3,11,0.07838674895094583
23,4,1,0.18814718462029276
23,4,2,0.1348421059435718
23,4,3,0.1191232028644994
23,4,4,0.2521867196311588
23,4,5,0.12437929154610387
23,4,6,0.13711348564058815
23,4,7,0.12897614370263577
23,4,8,0.16850386429079076
23,4,9,0.12600411358016617
23,4,10,0.14973538507554068
23,4,11,0.11043125379933276
23,5,1,0.14031358067208452
23,5,2,0.1124360458198804
23,5,3,0.10445371473973349
23,5,4,0.12437929154610387
23,5,5,0.2169871629579498
23,5,6,0.10481914289390376
23,5,7,0.10094905271276747
23,5,8,0.10865315363591772
23,5,9,0.10111557538824899
23,5,10,0.12477796807639684
23,5,11,0.08912424273304233
23,6,1,0.1452899885241779
23,6,2,0.1148672081675898
23,6,3,0.10474611854463955
23,6,4,0.13711348564058815
23,6,5,0.10481914289390376
23,6,6,0.20113605116959077
23,6,7,0.1071087955006027
23,6,8,0.15406338426711944
23,6,9,0.1151236677042068
23,6,10,0.12978608491763938
23,6,11,0.09283207348480557
23,7,1,0.1678107051259979
23,7,2,0.11007959182111944
23,7,3,0.09479198491958961
23,7,4,0.12897614370263577
23,7,5,0.10094905271276747
23,7,6,0.1071087955006027
23,7,7,0.1963885414026155
23,7,8,0.13696239145205233
23,7,9,0.09915310566032702
23,7,10,0.11689993731992682
23,7,11,0.08719923145826372
23,8,1,0.18475589511412951
23,8,2,0.13044341667742684
23,8,3,0.12548419640128294
23,8,4,0.16850386429079076
23,8,5,0.10865315363591772
23,8,6,0.15406338426711944
23,8,7,0.13696239145205233
23,8,8,0.3216852105263158
23,8,9,0.13299207696661006
23,8,10,0.15096660759619696
23,8,11,0.11335748906624374
23,9,1,0.13403107629063707
23,9,2,0.11793006702209155
23,9,3,0.09722553200591474
23,9,4,0.12600411358016617
23,9,5,0.10111557538824899
23,9,6,0.1151236677042068
23,9,7,0.09915310566032702
23,9,8,0.13299207696661006
23,9,9,0.19465555226608183
23,9,10,0.11951682944576704
23,9,11,0.08701351097715626
23,10,1,0.16725712536414028
23,10,2,0.1249086425905789
23,10,3,0.11292528785312618
23,10,4,0.14973538507554068
23,10,5,0.12477796807639684
23,10,6,0.12978608491763938
23,10,7,0.11689993731992682
23,10,8,0.15096660759619696
23,10,9,0.11951682944576704
23,10,10,0.2225127098914619
23,10,11,0.10354101126197729
23,11,1,0.12635610110813034
23,11,2,0.0929755258676457
23,11,3,0.07838674895094583
23,11,4,0.11043125379933276
23,11,5,0.08912424273304233
23,11,6,0.09283207348480557
23,11,7,0.08719923145826372
23,11,8,0.11335748906624374
23,11,9,0.08701351097715626
23,11,10,0.10354101126197729
23,11,11,0.13039109357427361
24,1,1,0.5477805262751789
24,1,2,0.20245496215106792
24,1,3,0.17162958747312812
24,1,4,0.22874435543070842
24,1,5,0.17859196006746272
24,1,6,0.1767020334213671
24,1,7,0.2033870550102628
24,1,8,0.22819519901905308
24,1,9,0.1732952670093694
24,1,10,0.20854281560790267
24,1,11,0.16266375895815283
24,2,1,0.20245496215106792
24,2,2,0.2547428297841449
24,2,3,0.12961586276471748
24,2,4,0.16727804682758957
24,2,5,0.14268663049288882
24,2,6,0.13997572114556875
24,2,7,0.1389608092143549
24,2,8,0.16608765447532156
24,2,9,0.149983240240976
24,2,10,0.15751948579217565
24,2,11,0.12248574995245204
24,3,1,0.17162958747312812
24,3,2,0.12961586276471748
24,3,3,0.19792538899687967
24,3,4,0.15122708732274226
24,3,5,0.13432930082220848
24,3,6,0.12959979007982156
24,3,7,0.12346720395747902
24,3,8,0.16094757718362587
24,3,9,0.12908449852679763
24,3,10,0.14512862779172925
24,3,11,0.10769331299524465
24,4,1,0.22874435543070842
24,4,2,0.16727804682758957
24,4,3,0.15122708732274226
24,4,4,0.308050979047128
24,4,5,0.15810385544402303
24,4,6,0.1650092576431577
24,4,7,0.1609148293825261
24,4,8,0.20779639186050575
24,4,9,0.1613918590332994
24,4,10,0.18609679515886152
24,4,11,0.14305389656949993
24,5,1,0.17859196006746272
24,5,2,0.14268663049288882
24,5,3,0.13432930082220848
24,5,4,0.15810385544402303
24,5,5,0.264786003819938
24,5,6,0.13094588688748982
24,5,7,0.1318211894059248
24,5,8,0.14744481236427082
24,5,9,0.1357020841448987
24,5,10,0.15799148242815075
24,5,11,0.12073294860034398
24,6,1,0.1767020334213671
24,6,2,0.13997572114556875
24,6,3,0.12959979007982156
24,6,4,0.1650092576431577
24,6,5,0.13094588688748982
24,6,6,0.23460096345029252
24,6,7,0.13179579710291858
24,6,8,0.18440718732314657
24,6,9,0.14246379220901723
24,6,10,0.1579568190730377
24,6,11,0.11804519592579593
24,7,1,0.2033870550102628
24,7,2,0.1389608092143549
24,7,3,0.12346720395747902
24,7,4,0.1609148293825261
24,7,5,0.1318211894059248
24,7,6,0.13179579710291858
24,7,7,0.23815869692570837
24,7,8,0.16900200019464595
24,7,9,0.1284894037068256
24,7,10,0.1502347649678071
24,7,11,0.11462122764732427
24,8,1,0.22819519901905308
24,8,2,0.16608765447532156
24,8,3,0.16094757718362587
24,8,4,0.20779639186050575
24,8,5,0.14744481236427082
24,8,6,0.18440718732314657
24,8,7,0.16900200019464595
24,8,8,0.3792378421052631
24,8,9,0.16741949632144879
24,8,10,0.19289160251828524
24,8,11,0.14587060656364445
24,9,1,0.1732952670093694
24,9,2,0.149983240240976
24,9,3,0.12908449852679763
24,9,4,0.1613918590332994
24,9,5,0.1357020841448987
24,9,6,0.14246379220901723
24,9,7,0.1284894037068256
24,9,8,0.16741949632144879
24,9,9,0.24382792068713452
24,9,10,0.15688057161680208
24,9,11,0.11682331777846187
24,10,1,0.20854281560790267
24,10,2,0.15751948579217565
24,10,3,0.14512862779172925
24,10,4,0.18609679515886152
24,10,5,0.15799148242815075
24,10,6,0.1579568190730377
24,10,7,0.1502347649678071
24,10,8,0.19289160251828524
24,10,9,0.15688057161680208
24,10,10,0.27795661193727494
24,10,11,0.13767478263232028
24,11,1,0.16266375895815283
24,11,2,0.12248574995245204
24,11,3,0.10769331299524465
24,11,4,0.14305389656949993
24,11,5,0.12073294860034398
24,11,6,0.11804519592579593
24,11,7,0.11462122764732427
24,11,8,0.14587060656364445
24,11,9,0.11682331777846187
24,11,10,0.13767478263232028
24,11,11,0.1736291262372684
25,1,1,0.6184621783219627
25,1,2,0.2478337115921169
25,1,3,0.20584579969912328
25,1,4,0.2627811379683479
25,1,5,0.21371143514527827
25,1,6,0.20974999606992403
25,1,7,0.24044782078414428
25,1,8,0.27454989624599146
25,1,9,0.20518347206501933
25,1,10,0.2478163536410804
25,1,11,0.19452045157739695
25,2,1,0.2478337115921169
25,2,2,0.3169050348397802
25,2,3,0.16048270525043723
25,2,4,0.19669224940797272
25,2,5,0.1686812196498253
25,2,6,0.16929112819245057
25,2,7,0.17603393337006804
25,2,8,0.2094313332046935
25,2,9,0.1801872037628776
25,2,10,0.19145938511223345
25,2,11,0.14779043584200605
25,3,1,0.20584579969912328
25,3,2,0.16048270525043723
25,3,3,0.23461262605512537
25,3,4,0.173959155142615
25,3,5,0.15504129396795463
25,3,6,0.15214745568434906
25,3,7,0.15139689031866602
25,3,8,0.1939751133488778
25,3,9,0.15204852659848223
25,3,10,0.17135825113097095
25,3,11,0.12756762961528395
25,4,1,0.2627811379683479
25,4,2,0.19669224940797272
25,4,3,0.173959155142615
25,4,4,0.34133629109467634
25,4,5,0.1764199862568048
25,4,6,0.18652634590249473
25,4,7,0.1887473650413944
25,4,8,0.23993928585756896
25,4,9,0.18384493154520687
25,4,10,0.21087528359441365
25,4,11,0.16118993184915792
25,5,1,0.21371143514527827
25,5,2,0.1686812196498253
25,5,3,0.15504129396795463
25,5,4,0.1764199862568048
25,5,5,0.28211692712227726
25,5,6,0.15006906060792
25,5,7,0.16070545129039762
25,5,8,0.17820963124089798
25,5,9,0.15755166345257654
25,5,10,0.17912592480126338
25,5,11,0.13393231916730747
25,6,1,0.20974999606992403
25,6,2,0.16929112819245057
25,6,3,0.15214745568434906
25,6,4,0.18652634590249473
25,6,5,0.15006906060792
25,6,6,0.2678114897660821
25,6,7,0.15879088380215498
25,6,8,0.21603282399547266
25,6,9,0.1644932206187513
25,6,10,0.18278454291935356
25,6,11,0.1366110730191045
25,7,1,0.24044782078414428
25,7,2,0.17603393337006804
25,7,3,0.15139689031866602
25,7,4,0.1887473650413944
25,7,5,0.16070545129039762
25,7,6,0.15879088380215498
25,7,7,0.28483313873499294
25,7,8,0.2067816537016852
25,7,9,0.15446389823500456
25,7,10,0.18234949111983792
25,7,11,0.14075608441984216
25,8,1,0.27454989624599146
25,8,2,0.2094313332046935
25,8,3,0.1939751133488778
25,8,4,0.23993928585756896
25,8,5,0.17820963124089798
25,8,6,0.21603282399547266
25,8,7,0.2067816537016852
25,8,8,0.44989573684210543
25,8,9,0.19899207696661017
25,8,10,0.22997995002567073
25,8,11,0.17472806611647135
25,9,1,0.20518347206501933
25,9,2,0.1801872037628776
25,9,3,0.15204852659848223
25,9,4,0.18384493154520687
25,9,5,0.15755166345257654
25,9,6,0.1644932206187513
25,9,7,0.15446389823500456
25,9,8,0.19899207696661017
25,9,9,0.27767441191520476
25,9,10,0.18278822490695495
25,9,11,0.1371649065465604
25,10,1,0.2478163536410804
25,10,2,0.19145938511223345
25,10,3,0.17135825113097095
25,10,4,0.21087528359441365
25,10,5,0.17912592480126338
25,10,6,0.18278454291935356
25,10,7,0.18234949111983792
25,10,8,0.22997995002567073
25,10,9,0.18278822490695495
25,10,10,0.3222725944733276
25,10,11,0.1586013438881353
25,11,1,0.19452045157739695
25,11,2,0.14779043584200605
25,11,3,0.12756762961528395
25,11,4,0.16118993184915792
25,11,5,0.13393231916730747
25,11,6,0.1366110730191045
25,11,7,0.14075608441984216
25,11,8,0.17472806611647135
25,11,9,0.1371649065465604
25,11,10,0.1586013438881353
25,11,11,0.19557249868379842
26,1,1,0.6769811841699158
26,1,2,0.28814283084983344
26,1,3,0.2429042439187045
26,1,4,0.29659334140943006
26,1,5,0.2484451400896284
26,1,6,0.24279333694900354
26,1,7,0.27618401121875596
26,1,8,0.31922476891152624
26,1,9,0.23678161392504576
26,1,10,0.2791949086478905
26,1,11,0.2302086730563047
26,2,1,0.28814283084983344
26,2,2,0.37769896733173036
26,2,3,0.19982781993282756
26,2,4,0.22994866243688153
26,2,5,0.2096058463487194
26,2,6,0.19947266855939022
26,2,7,0.21234685011620988
26,2,8,0.24972829776482933
26,2,9,0.2107666243173441
26,2,10,0.22293469774092856
26,2,11,0.18283674707644854
26,3,1,0.2429042439187045
26,3,2,0.19982781993282756
26,3,3,0.29097479728787384
26,3,4,0.2069833795430957
26,3,5,0.18935754705129737
26,3,6,0.18428631753124594
26,3,7,0.18636775234143088
26,3,8,0.23739763043139053
26,3,9,0.18288134004666184
26,3,10,0.20204105303610204
26,3,11,0.16242094737217702
26,4,1,0.29659334140943006
26,4,2,0.22994866243688153
26,4,3,0.2069833795430957
26,4,4,0.38498702702200815
26,4,5,0.210389923268165
26,4,6,0.212319285964365
26,4,7,0.21937941132378833
26,4,8,0.27443232062348444
26,4,9,0.2097904079252955
26,4,10,0.23746671791203033
26,4,11,0.19087299837621
26,5,1,0.2484451400896284
26,5,2,0.2096058463487194
26,5,3,0.18935754705129737
26,5,4,0.210389923268165
26,5,5,0.32565477621350525
26,5,6,0.18560060765243996
26,5,7,0.19543647075791806
26,5,8,0.22676069063308815
26,5,9,0.18979985377534586
26,5,10,0.2100342443569435
26,5,11,0.169842675916565
26,6,1,0.24279333694900354
26,6,2,0.19947266855939022
26,6,3,0.18428631753124594
26,6,4,0.212319285964365
26,6,5,0.18560060765243996
26,6,6,0.30207903362573135
26,6,7,0.18760710416473558
26,6,8,0.24524335031126218
26,6,9,0.18792997783437107
26,6,10,0.20753954878964787
26,6,11,0.16376122217541408
26,7,1,0.27618401121875596
26,7,2,0.21234685011620988
26,7,3,0.18636775234143088
26,7,4,0.21937941132378833
26,7,5,0.19543647075791806
26,7,6,0.18760710416473558
26,7,7,0.3358855510409953
26,7,8,0.24549584571997948
26,7,9,0.18284908500038177
26,7,10,0.2110724750085545
26,7,11,0.1730610161041114
26,8,1,0.31922476891152624
26,8,2,0.24972829776482933
26,8,3,0.23739763043139053
26,8,4,0.27443232062348444
26,8,5,0.22676069063308815
26,8,6,0.24524335031126218
26,8,7,0.24549584571997948
26,8,8,0.5095799473684214
26,8,9,0.2302577815506509
26,8,10,0.26317866652519534
26,8,11,0.21102764576322527
26,9,1,0.23678161392504576
26,9,2,0.2107666243173441
26,9,3,0.18288134004666184
26,9,4,0.2097904079252955
26,9,5,0.18979985377534586
26,9,6,0.18792997783437107
26,9,7,0.18284908500038177
26,9,8,0.2302577815506509
26,9,9,0.31461607858187146
26,9,10,0.20737316022108623
26,9,11,0.16450417994132732
26,10,1,0.2791949086478905
26,10,2,0.22293469774092856
26,10,3,0.20204105303610204
26,10,4,0.23746671791203033
26,10,5,0.2100342443569435
26,10,6,0.20753954878964787
26,10,7,0.2110724750085545
26,10,8,0.26317866652519534
26,10,9,0.20737316022108623
26,10,10,0.36102710914648556
26,10,11,0.18663879458970298
26,11,1,0.2302086730563047
26,11,2,0.18283674707644854
26,11,3,0.16242094737217702
26,11,4,0.19087299837621
26,11,5,0.169842675916565
26,11,6,0.16376122217541408
26,11,7,0.1730610161041114
26,11,8,0.21102764576322527
26,11,9,0.16450417994132732
26,11,10,0.18663879458970298
26,11,11,0.2440653141642827
27,1,1,0.7179047221816117
27,1,2,0.30871975344793945
27,1,3,0.2693020451050467
27,1,4,0.3272927331221587
27,1,5,0.28037242973023974
27,1,6,0.26386766254794713
27,1,7,0.3082953345621373
27,1,8,0.35296585549896264
27,1,9,0.2561099482015974
27,1,10,0.3090090175339752
27,1,11,0.2571715221914979
27,2,1,0.30871975344793945
27,2,2,0.400563889374163
27,2,3,0.22092983931000162
27,2,4,0.2533112957367526
27,2,5,0.23842458861493307
27,2,6,0.2152512123491657
27,2,7,0.2391623916504231
27,2,8,0.2739369770957631
27,2,9,0.2242695986038108
27,2,10,0.24638025877338238
27,2,11,0.2040271940396485
27,3,1,0.2693020451050467
27,3,2,0.22092983931000162
27,3,3,0.3315474948364119
27,3,4,0.237909218316281
27,3,5,0.21966077090224498
27,3,6,0.20562272817225705
27,3,7,0.21773779729556716
27,3,8,0.27199162459369947
27,3,9,0.20284827913151376
27,3,10,0.23176390486697895
27,3,11,0.18930657518210156
27,4,1,0.3272927331221587
27,4,2,0.2533112957367526
27,4,3,0.237909218316281
27,4,4,0.4399329953666659
27,4,5,0.24923845467730943
27,4,6,0.23654046539152426
27,4,7,0.25750115418256714
27,4,8,0.3127499419043971
27,4,9,0.23158050478313522
27,4,10,0.2722250836911392
27,4,11,0.2223016055876844
27,5,1,0.28037242973023974
27,5,2,0.23842458861493307
27,5,3,0.21966077090224498
27,5,4,0.24923845467730943
27,5,5,0.36681678947368435
27,5,6,0.21306310130164138
27,5,7,0.2287885627183142
27,5,8,0.2739558573853991
27,5,9,0.21795232031692144
27,5,10,0.24544551372612916
27,5,11,0.20190692944386743
27,6,1,0.26386766254794713
27,6,2,0.2152512123491657
27,6,3,0.20562272817225705
27,6,4,0.23654046539152426
27,6,5,0.21306310130164138
27,6,6,0.3276492090643279
27,6,7,0.2141376258576004
27,6,8,0.2711262026032826
27,6,9,0.2025734413318244
27,6,10,0.23144253556777467
27,6,11,0.18537176963055277
27,7,1,0.3082953345621373
27,7,2,0.2391623916504231
27,7,3,0.21773779729556716
27,7,4,0.25750115418256714
27,7,5,0.2287885627183142
27,7,6,0.2141376258576004
27,7,7,0.39255999285028
27,7,8,0.2894392397756252
27,7,9,0.20852954624227277
27,7,10,0.2470416084995891
27,7,11,0.2056082249605565
27,8,1,0.35296585549896264
27,8,2,0.2739369770957631
27,8,3,0.27199162459369947
27,8,4,0.3127499419043971
27,8,5,0.2739558573853991
27,8,6,0.2711262026032826
27,8,7,0.2894392397756252
27,8,8,0.5711588947368424
