oos_period,full_gcsr_eigenvector,full_gcsr_v2_eigenvector,full_gcsr_pagerank,full_gcsr_v2_pagerank,full_gcsr_softmax,full_gcsr_v2_softmax,graph_only_eigenvector,graph_only_v2_eigenvector,graph_only_pagerank,graph_only_v2_pagerank,graph_only_softmax,graph_only_v2_softmax,rs_selection,rs_selection_v2,bates_granger_mv,var_error,recent_best
20,0.002617163230053232,-0.00567157820666446,-0.006396323108164473,0.0021214015131529457,0.004731179562813978,-0.0012548305073264987,-0.018929448862479506,-0.042544523386391836,-0.03828845583844242,-0.01758048206547666,-0.0030173857966063616,-0.030510631246201417,-0.009431129476584227,-0.0429323640444849,0.10300297792034872,-0.009431129476893951,-0.058387919600041555
21,0.0005616259166441387,-0.0020604043533152903,0.0002880735649908109,0.00021276039161995108,0.0012558625361784696,0.001111187745585239,-0.009261956928683958,-0.014308130998060928,-0.007822592276005999,-0.009051461847643438,-0.0009296922849210115,-0.0034003203638026547,-0.006321500281781526,-0.006321500281781526,0.02367849971801827,-0.0063215002818615175,0.02367849971821826
22,-0.027105534165859133,-0.030288438226680675,-0.024187414336682464,-0.026489148230482276,-0.027587622838564446,-0.02741438142965877,-0.0164533016899107,-0.02122437608441778,0.009269696067706362,-0.010238297998235585,-0.0012128620112872857,-0.00506488440772046,-0.04892561983471087,-0.04892561983471087,-0.01993170943949303,-0.010454718565285681,-0.09892561983471088
23,-0.0014707868045942406,-0.0012797404275746399,-0.0013542989177456636,-0.0011539808907137,-0.0010031861253602405,-0.001019387248012761,-0.0020622427459810752,-0.00166917096314175,-0.00196970520030245,-0.002009855811499673,-0.00046147295937682895,-0.0009924895337458522,0.007933884297520559,-0.0020661157024793706,0.001146559400550455,0.007933884297580556,0.007933884297520559
24,0.0003668879211134691,8.599469264780428e-05,6.799861073378313e-05,-1.8035806742447113e-05,-1.5346690516046017e-05,-1.4346269924724226e-05,0.00220985581446741,0.0002304088013025845,5.2655563198775136e-05,0.0037859566636761393,2.6524644033149902e-05,0.00011825704478070611,0.009979338842975131,0.02247933884297531,0.004131511636929784,0.009979338842895117,0.009979338842975308
25,-0.0066530077557936575,-0.006622792089337982,0.0014975025341258542,-0.004814326315263099,0.0025157267437619594,0.0033087709470963848,-0.0011412913789173237,-0.0034654297504505814,-1.337684492046503e-05,8.126852131100717e-06,-0.00015367047262800863,-0.0019351327771739242,0.0033057851239668805,-0.006694214876033049,0.003305785123966872,0.033305785123927074,0.08330578512396686
26,0.034842148760330614,0.029907433224701196,0.034842148760330614,0.000404340741732713,0.0008742304833264537,0.0007642300167322738,0.02912867338292768,0.005322355989267524,0.00232105737714923,-0.0034018725528638626,2.7559452666486677e-05,-0.00023698575489000933,0.034842148760330635,0.004842148760330497,0.002942148760350348,0.008086202227802222,0.034842148760330635
27,-0.006010457670047431,0.0619343153055942,0.008744799654789916,0.018659493353604208,0.0013961774923125902,0.0001794817880754482,0.0012278323082481508,0.022950129695339154,0.004592324466858611,0.001644163376455645,0.0002963138942247111,0.0015765967107057542,0.032418691970206893,0.032418691970206893,0.1497953838133367,0.0025520635158540403,0.032418691970206893
28,0.4086087360603263,0.3241204311239446,0.40433868695371566,0.13893905798868159,0.0054785799737701035,0.014184048749183414,0.10947285085922964,0.11399874395865481,0.08277939011860996,0.04043604559276284,-0.0020870001038539587,0.10088389664293251,0.06401762535471278,-0.09848237464528731,0.11151762535431256,0.0011940021099965947,0.6715176253547133
29,0.006344630122186862,0.00018433194156922128,-0.0703232581226308,0.00018433194156922128,0.019491728682744763,0.0023603887787416455,0.14287498435706925,0.18497680404455386,-0.03565457598691582,0.06196096467114259,0.004223714220691316,0.0016165288824349366,-0.20798175039443387,-0.057981750394434206,0.03201824960516614,-0.20798175039443384,-0.20798175039443387
