oos_period,row_model,col_model,adjacency_matrice
49,3,7,0.0
49,3,8,6039.603960396074
49,3,9,0.8687852664580016
49,3,10,0.0
49,3,11,0.0
49,4,1,2165.5891504401275
49,4,2,0.0
49,4,3,2673.2673267326827
49,4,4,0.0
49,4,5,1286.3962529631337
49,4,6,0.0
49,4,7,675.9600944608308
49,4,8,8712.871287128757
49,4,9,13168.316831683152
49,4,10,1.7558003379570826
49,4,11,0.0
49,5,1,0.0
49,5,2,0.0
49,5,3,198.0198019801969
49,5,4,0.0
49,5,5,0.0
49,5,6,572.714400335843
49,5,7,0.0
49,5,8,6237.623762376273
49,5,9,10693.069306930674
49,5,10,1.1911283052817838
49,5,11,0.0
49,6,1,0.0
49,6,2,0.0
49,6,3,0.0
49,6,4,0.013501746815288108
49,6,5,0.0
49,6,6,0.0
49,6,7,0.0
49,6,8,4.1770767263124755e-11
49,6,9,4455.44554455444
49,6,10,0.0
49,6,11,0.0
49,7,1,3721.761588048345
49,7,2,0.0
49,7,3,297.0297029703136
49,7,4,0.0
49,7,5,453.2343862612637
49,7,6,2.3788361468448045
49,7,7,0.0
49,7,8,6336.633663366386
49,7,9,10792.079207920784
49,7,10,0.0
49,7,11,0.0
49,8,1,0.0
49,8,2,0.0
49,8,3,0.0
49,8,4,0.0
49,8,5,0.0
49,8,6,0.0
49,8,7,0.0
49,8,8,0.0
49,8,9,4455.445544554401
49,8,10,0.0
49,8,11,0.0
49,9,1,0.0
49,9,2,0.0
49,9,3,0.0
49,9,4,0.0
49,9,5,0.0
49,9,6,0.0
49,9,7,0.0
49,9,8,0.0
49,9,9,0.0
49,9,10,0.0
49,9,11,0.024693815287311727
49,10,1,0.0
49,10,2,0.0
49,10,3,2050.8565393760796
49,10,4,0.0
49,10,5,0.0
49,10,6,0.357022641135676
49,10,7,1753.826836405769
49,10,8,8090.460499772151
49,10,9,3.1540358326689137
49,10,10,0.0
49,10,11,0.0
49,11,1,1.3302836690629658
49,11,2,7389.762194555283
49,11,3,7785.801798515695
49,11,4,5.583535390853975
49,11,5,7587.781996535501
49,11,6,0.2378279186218456
49,11,7,7488.772095545389
49,11,8,13825.405758911773
49,11,9,0.0
49,11,10,5734.945259139619
49,11,11,0.0
50,1,1,0.0
50,1,2,0.0
50,1,3,9678.909549911396
50,1,4,0.0
50,1,5,1477.4695526487008
50,1,6,0.8537830851263983
50,1,7,0.0
50,1,8,3250.6631973638823
50,1,9,0.0
50,1,10,0.9655229594583918
50,1,11,0.0
50,2,1,0.2349366065215243
50,2,2,0.0
50,2,3,13267.326732673284
50,2,4,0.45873336588930547
50,2,5,0.7493711156957568
50,2,6,0.0
50,2,7,495.0495049504915
50,2,8,9801.980198019799
50,2,9,1924.1239499508335
50,2,10,0.8854811416102182
50,2,11,0.7743740085829989
50,3,1,0.0
50,3,2,0.0
50,3,3,0.0
50,3,4,0.0
50,3,5,0.0
50,3,6,0.0
50,3,7,0.0
50,3,8,0.0
50,3,9,0.0
50,3,10,0.0
50,3,11,0.0
50,4,1,3.787572920771593
50,4,2,0.0
50,4,3,9801.980198019814
50,4,4,0.0
50,4,5,0.0
50,4,6,0.0
50,4,7,0.0
50,4,8,6336.633663366336
50,4,9,0.2006023518863326
50,4,10,0.0
50,4,11,0.0
50,5,1,0.0
50,5,2,0.0
50,5,3,10.119220452273819
50,5,4,0.05488886217383442
50,5,5,0.0
50,5,6,0.0
50,5,7,0.08996346299925657
50,5,8,8316.831683168324
50,5,9,0.3324889029342757
50,5,10,1.0281069983381712
50,5,11,0.0
50,6,1,0.0
50,6,2,7.9520487169934055
50,6,3,11.209665876374237
50,6,4,3689.077641103709
50,6,5,4833.922470477988
50,6,6,0.0
50,6,7,3366.3366336633644
50,6,8,12673.267326732672
50,6,9,0.0
50,6,10,0.0
50,6,11,0.0
50,7,1,4865.280445965639
50,7,2,0.0
50,7,3,13.71498102215083
50,7,4,1433.718696860471
50,7,5,0.0
50,7,6,0.0
50,7,7,0.0
50,7,8,9306.930693069315
50,7,9,0.0
50,7,10,673.924252037586
50,7,11,594.0594059405896
50,8,1,0.0
50,8,2,0.0
50,8,3,3465.346534653482
50,8,4,0.0
50,8,5,0.0
50,8,6,0.0
50,8,7,0.0
50,8,8,0.0
50,8,9,0.0
50,8,10,0.0
50,8,11,0.0
50,9,1,0.389495955746476
50,9,2,0.0
50,9,3,5.5997007802821965
50,9,4,0.0
50,9,5,0.0
50,9,6,1980.198019801974
50,9,7,2.8762369124361946
50,9,8,6.853873410671368
50,9,9,0.0
50,9,10,1.4827730817909341
50,9,11,0.0014352667201939066
50,10,1,0.0
50,10,2,0.0
50,10,3,12098.352975685206
50,10,4,0.17664706568349528
50,10,5,0.0
50,10,6,0.23762864602073303
50,10,7,0.0
50,10,8,8633.006441031725
50,10,9,0.0
50,10,10,0.0
50,10,11,0.0
50,11,1,1.3211840494407538
50,11,2,0.0
50,11,3,12912.489435583342
50,11,4,5159.481435184435
