oos_period,variant,row_model,col_model,mu
20,legacy,6,6,0.0
20,legacy,6,7,0.0
20,legacy,6,8,-0.3357438519629109
20,legacy,6,9,0.14499999999999785
20,legacy,6,10,0.012472860140895
20,legacy,6,11,0.15284903178347795
20,legacy,7,1,0.6206135277090185
20,legacy,7,2,0.08000000000000004
20,legacy,7,3,9.905782163420273e-15
20,legacy,7,4,0.2199999999999989
20,legacy,7,5,0.17486253403567734
20,legacy,7,6,-0.0
20,legacy,7,7,0.0
20,legacy,7,8,-0.3357438519629109
20,legacy,7,9,0.03456186711380385
20,legacy,7,10,0.0499999999999996
20,legacy,7,11,0.0
20,legacy,8,1,0.9080190574317916
20,legacy,8,2,0.23308432142707822
20,legacy,8,3,0.23308432142707822
20,legacy,8,4,0.5793227249556113
20,legacy,8,5,0.5793227249556113
20,legacy,8,6,0.3357438519629109
20,legacy,8,7,0.3357438519629109
20,legacy,8,8,0.0
20,legacy,8,9,0.3703057190767148
20,legacy,8,10,0.5793227249556113
20,legacy,8,11,0.12339758193198515
20,legacy,9,1,-0.0
20,legacy,9,2,0.07277154732382017
20,legacy,9,3,0.03084939548298711
20,legacy,9,4,0.07500000000000176
20,legacy,9,5,-0.00926707252966423
20,legacy,9,6,-0.14499999999999785
20,legacy,9,7,-0.03456186711380385
20,legacy,9,8,-0.3703057190767148
20,legacy,9,9,0.0
20,legacy,9,10,-0.037704816701443114
20,legacy,9,11,-0.06512650157521899
20,legacy,10,1,0.8141290751013934
20,legacy,10,2,0.1797435598508286
20,legacy,10,3,0.08558176618664633
20,legacy,10,4,-0.034508940265461946
20,legacy,10,5,-0.1383064648746327
20,legacy,10,6,-0.012472860140895
20,legacy,10,7,-0.0499999999999996
20,legacy,10,8,-0.5793227249556113
20,legacy,10,9,0.037704816701443114
20,legacy,10,10,0.0
20,legacy,10,11,0.0
20,legacy,11,1,0.44145150662948784
20,legacy,11,2,0.07999999999999993
20,legacy,11,3,9.905782163420273e-15
20,legacy,11,4,0.05484336974754971
20,legacy,11,5,0.0499999999999996
20,legacy,11,6,-0.15284903178347795
20,legacy,11,7,-0.0
20,legacy,11,8,-0.12339758193198515
20,legacy,11,9,0.06512650157521899
20,legacy,11,10,-0.0
20,legacy,11,11,0.0
21,legacy,1,1,0.0
21,legacy,1,2,-0.02393247389099643
21,legacy,1,3,0.0895789886946513
21,legacy,1,4,-0.10368587898079597
21,legacy,1,5,-0.022369573609119158
21,legacy,1,6,-0.7580836613906227
21,legacy,1,7,-0.26422062196416785
21,legacy,1,8,-0.7324221893478895
21,legacy,1,9,0.06359153602627762
21,legacy,1,10,-0.09455131638013813
21,legacy,1,11,-0.31664464564737593
21,legacy,2,1,0.02393247389099643
21,legacy,2,2,0.0
21,legacy,2,3,0.03091111111111332
21,legacy,2,4,0.15000000000000216
21,legacy,2,5,-0.003202065169738351
21,legacy,2,6,-0.21321495207970875
21,legacy,2,7,0.04762505749383041
21,legacy,2,8,0.008096770332129487
21,legacy,2,9,-0.03025242814381144
21,legacy,2,10,-0.1381760630729035
21,legacy,2,11,0.008096770332129487
21,legacy,3,1,-0.0895789886946513
21,legacy,3,2,-0.03091111111111332
21,legacy,3,3,0.0
21,legacy,3,4,0.1190888888888889
21,legacy,3,5,-0.03318377051775815
21,legacy,3,6,-0.17180696669664117
21,legacy,3,7,-0.09810586719109642
21,legacy,3,8,-0.2958829771708531
21,legacy,3,9,-0.025468532853296633
21,legacy,3,10,-0.025468532853296633
21,legacy,3,11,-0.28850723672360945
21,legacy,4,1,0.10368587898079597
21,legacy,4,2,-0.15000000000000216
21,legacy,4,3,-0.1190888888888889
21,legacy,4,4,0.0
21,legacy,4,5,-0.22000348094748337
21,legacy,4,6,-0.11070002105057866
21,legacy,4,7,-0.1317485051604662
21,legacy,4,8,-0.5652421242122815
21,legacy,4,9,-0.06271647164715699
21,legacy,4,10,-0.11569941255977458
21,legacy,4,11,-0.04858062199284702
21,legacy,5,1,0.022369573609119158
21,legacy,5,2,0.003202065169738351
21,legacy,5,3,0.03318377051775815
21,legacy,5,4,0.22000348094748337
21,legacy,5,5,0.0
21,legacy,5,6,0.011238169516017995
21,legacy,5,7,0.052284409738502936
21,legacy,5,8,-0.016936093609347336
21,legacy,5,9,0.011908190819078138
21,legacy,5,10,0.20112556007099672
21,legacy,5,11,-0.016936093609347336
21,legacy,6,1,0.7580836613906227
21,legacy,6,2,0.21321495207970875
21,legacy,6,3,0.17180696669664117
21,legacy,6,4,0.11070002105057866
21,legacy,6,5,-0.011238169516017995
21,legacy,6,6,0.0
21,legacy,6,7,0.06985080108009653
21,legacy,6,8,-0.11670027002696827
21,legacy,6,9,0.017994599459937012
21,legacy,6,10,-0.00844894134572597
21,legacy,6,11,-0.02768454890792585
21,legacy,7,1,0.26422062196416785
21,legacy,7,2,-0.04762505749383041
21,legacy,7,3,0.09810586719109642
21,legacy,7,4,0.1317485051604662
21,legacy,7,5,-0.052284409738502936
21,legacy,7,6,-0.06985080108009653
21,legacy,7,7,0.0
21,legacy,7,8,-0.27123153915384907
21,legacy,7,9,0.2021852025201933
21,legacy,7,10,0.07751308131303696
21,legacy,7,11,-0.4136909855035078
21,legacy,8,1,0.7324221893478895
21,legacy,8,2,-0.008096770332129487
21,legacy,8,3,0.2958829771708531
21,legacy,8,4,0.5652421242122815
21,legacy,8,5,0.016936093609347336
21,legacy,8,6,0.11670027002696827
21,legacy,8,7,0.27123153915384907
21,legacy,8,8,0.0
21,legacy,8,9,-1.9097409721251326
21,legacy,8,10,-0.008096770332129487
21,legacy,8,11,0.0
21,legacy,9,1,-0.06359153602627762
21,legacy,9,2,0.03025242814381144
21,legacy,9,3,0.025468532853296633
21,legacy,9,4,0.06271647164715699
21,legacy,9,5,-0.011908190819078138
21,legacy,9,6,-0.017994599459937012
21,legacy,9,7,-0.2021852025201933
21,legacy,9,8,1.9097409721251326
21,legacy,9,9,0.0
21,legacy,9,10,0.0
21,legacy,9,11,-0.2511305130512339
21,legacy,10,1,0.09455131638013813
21,legacy,10,2,0.1381760630729035
21,legacy,10,3,0.025468532853296633
21,legacy,10,4,0.11569941255977458
21,legacy,10,5,-0.20112556007099672
21,legacy,10,6,0.00844894134572597
21,legacy,10,7,-0.07751308131303696
21,legacy,10,8,0.008096770332129487
21,legacy,10,9,-0.0
21,legacy,10,10,0.0
21,legacy,10,11,0.008096770332129487
21,legacy,11,1,0.31664464564737593
21,legacy,11,2,-0.008096770332129487
21,legacy,11,3,0.28850723672360945
21,legacy,11,4,0.04858062199284702
21,legacy,11,5,0.016936093609347336
21,legacy,11,6,0.02768454890792585
21,legacy,11,7,0.4136909855035078
21,legacy,11,8,-0.0
21,legacy,11,9,0.2511305130512339
21,legacy,11,10,-0.008096770332129487
21,legacy,11,11,0.0
22,legacy,1,1,0.0
22,legacy,1,2,-0.042491294678934324
22,legacy,1,3,0.004053083712944249
22,legacy,1,4,-0.046700861411136586
22,legacy,1,5,-0.04224027339515381
22,legacy,1,6,-0.02804911404110234
22,legacy,1,7,-0.2266608051246702
22,legacy,1,8,-0.5833359682315452
22,legacy,1,9,0.11498884890688393
22,legacy,1,10,-0.0440572880759142
22,legacy,1,11,0.03421295524742919
22,legacy,2,1,0.042491294678934324
22,legacy,2,2,0.0
22,legacy,2,3,-0.07545555555555608
22,legacy,2,4,-0.017253901491742402
22,legacy,2,5,-0.05906118816148935
22,legacy,2,6,0.0
22,legacy,2,7,0.046404034612787845
22,legacy,2,8,-0.17810731902506569
22,legacy,2,9,0.01052731727814915
22,legacy,2,10,-0.102110604982473
22,legacy,2,11,-0.04776788364500375
22,legacy,3,1,-0.004053083712944249
22,legacy,3,2,0.07545555555555608
22,legacy,3,3,0.0
22,legacy,3,4,0.016062092496946727
22,legacy,3,5,0.0332619047044369
22,legacy,3,6,-0.005131877677809068
22,legacy,3,7,0.0
22,legacy,3,8,-0.01448437771740892
22,legacy,3,9,-0.03535293511376234
22,legacy,3,10,0.11757598566430799
22,legacy,3,11,0.06971528265282337
22,legacy,4,1,0.046700861411136586
22,legacy,4,2,0.017253901491742402
22,legacy,4,3,-0.016062092496946727
22,legacy,4,4,0.0
22,legacy,4,5,-0.10366912083051881
22,legacy,4,6,0.018651747370034378
22,legacy,4,7,0.007512129478832475
22,legacy,4,8,0.031624673116438094
22,legacy,4,9,-0.020691968765595672
22,legacy,4,10,-0.041137886579087894
22,legacy,4,11,0.011097162405247796
22,legacy,5,1,0.04224027339515381
22,legacy,5,2,0.05906118816148935
22,legacy,5,3,-0.0332619047044369
22,legacy,5,4,0.10366912083051881
22,legacy,5,5,0.0
22,legacy,5,6,0.10642393667706908
22,legacy,5,7,0.0
22,legacy,5,8,-0.01448437771740892
22,legacy,5,9,0.09661323834967184
22,legacy,5,10,0.13191438000436312
22,legacy,5,11,0.0
22,legacy,6,1,0.02804911404110234
22,legacy,6,2,-0.0
22,legacy,6,3,0.005131877677809068
22,legacy,6,4,-0.018651747370034378
22,legacy,6,5,-0.10642393667706908
22,legacy,6,6,0.0
22,legacy,6,7,0.005131877677809068
22,legacy,6,8,-0.17810731902506569
22,legacy,6,9,-0.008838233778440585
22,legacy,6,10,0.04997577516862936
22,legacy,6,11,-0.026881477814009586
22,legacy,7,1,0.2266608051246702
22,legacy,7,2,-0.046404034612787845
22,legacy,7,3,-0.0
22,legacy,7,4,-0.007512129478832475
22,legacy,7,5,-0.0
22,legacy,7,6,-0.005131877677809068
22,legacy,7,7,0.0
22,legacy,7,8,-0.01448437771740892
22,legacy,7,9,0.002021075960566444
22,legacy,7,10,-0.03132726978857552
22,legacy,7,11,0.0
22,legacy,8,1,0.5833359682315452
22,legacy,8,2,0.17810731902506569
22,legacy,8,3,0.01448437771740892
22,legacy,8,4,-0.031624673116438094
22,legacy,8,5,0.01448437771740892
22,legacy,8,6,0.17810731902506569
22,legacy,8,7,0.01448437771740892
22,legacy,8,8,0.0
22,legacy,8,9,0.10913810187067934
22,legacy,8,10,0.11816858514078676
22,legacy,8,11,0.01448437771740892
22,legacy,9,1,-0.11498884890688393
22,legacy,9,2,-0.01052731727814915
22,legacy,9,3,0.03535293511376234
22,legacy,9,4,0.020691968765595672
22,legacy,9,5,-0.09661323834967184
22,legacy,9,6,0.008838233778440585
22,legacy,9,7,-0.002021075960566444
22,legacy,9,8,-0.10913810187067934
22,legacy,9,9,0.0
22,legacy,9,10,-0.001495954024517978
22,legacy,9,11,-0.002021075960566444
22,legacy,10,1,0.0440572880759142
22,legacy,10,2,0.102110604982473
22,legacy,10,3,-0.11757598566430799
22,legacy,10,4,0.041137886579087894
22,legacy,10,5,-0.13191438000436312
22,legacy,10,6,-0.04997577516862936
22,legacy,10,7,0.03132726978857552
22,legacy,10,8,-0.11816858514078676
22,legacy,10,9,0.001495954024517978
22,legacy,10,10,0.0
22,legacy,10,11,-0.023683283984224455
22,legacy,11,1,-0.03421295524742919
22,legacy,11,2,0.04776788364500375
22,legacy,11,3,-0.06971528265282337
22,legacy,11,4,-0.011097162405247796
22,legacy,11,5,-0.0
22,legacy,11,6,0.026881477814009586
22,legacy,11,7,-0.0
22,legacy,11,8,-0.01448437771740892
22,legacy,11,9,0.002021075960566444
22,legacy,11,10,0.023683283984224455
22,legacy,11,11,0.0
23,legacy,1,1,0.0
23,legacy,1,2,-0.015192834674165188
23,legacy,1,3,-0.03775522321459947
23,legacy,1,4,-0.04417918190840866
23,legacy,1,5,0.054621582278567775
23,legacy,1,6,-0.06126201487565059
23,legacy,1,7,-0.24221126432605905
23,legacy,1,8,-0.5182226490497626
23,legacy,1,9,0.12801443118379743
23,legacy,1,10,-0.01618635782085552
23,legacy,1,11,-0.025422671830109773
23,legacy,2,1,0.015192834674165188
23,legacy,2,2,0.0
23,legacy,2,3,0.1299999999999995
23,legacy,2,4,-0.14637304925412845
23,legacy,2,5,0.014356114614694854
23,legacy,2,6,-0.24538265026698486
23,legacy,2,7,-0.29000000000000065
23,legacy,2,8,-1.8089630055589987
23,legacy,2,9,0.025854576243435994
23,legacy,2,10,-0.03521447415544036
23,legacy,2,11,-0.10999999999999979
23,legacy,3,1,0.03775522321459947
23,legacy,3,2,-0.1299999999999995
23,legacy,3,3,0.0
23,legacy,3,4,-0.23849108683153933
23,legacy,3,5,0.0503896084847111
23,legacy,3,6,0.1961061912976898
23,legacy,3,7,0.1961061912976898
23,legacy,3,8,-1.2137492811962673
23,legacy,3,9,-0.3376595744681264
23,legacy,3,10,-0.3376595744681264
23,legacy,3,11,-0.03270558014206784
23,legacy,4,1,0.04417918190840866
23,legacy,4,2,0.14637304925412845
23,legacy,4,3,0.23849108683153933
23,legacy,4,4,0.0
23,legacy,4,5,0.22524261012594302
23,legacy,4,6,-0.01708283296724208
23,legacy,4,7,-0.08791261548287806
23,legacy,4,8,-0.8738589227526774
23,legacy,4,9,0.3672681617788418
23,legacy,4,10,0.09258269664356593
23,legacy,4,11,0.0
23,legacy,5,1,-0.054621582278567775
23,legacy,5,2,-0.014356114614694854
23,legacy,5,3,-0.0503896084847111
23,legacy,5,4,-0.22524261012594302
23,legacy,5,5,0.0
23,legacy,5,6,-0.12389782686966556
23,legacy,5,7,-0.31315522560882103
23,legacy,5,8,-1.2137492811962673
23,legacy,5,9,-0.3376595744681264
23,legacy,5,10,-0.026685036547561203
23,legacy,5,11,-0.23849108683153933
23,legacy,6,1,0.06126201487565059
23,legacy,6,2,0.24538265026698486
23,legacy,6,3,-0.1961061912976898
23,legacy,6,4,0.01708283296724208
23,legacy,6,5,0.12389782686966556
23,legacy,6,6,0.0
23,legacy,6,7,0.0
23,legacy,6,8,-1.4098554724939572
23,legacy,6,9,0.39910753306504154
23,legacy,6,10,0.1101491031437589
23,legacy,6,11,0.06618442154808254
23,legacy,7,1,0.24221126432605905
23,legacy,7,2,0.29000000000000065
23,legacy,7,3,-0.1961061912976898
23,legacy,7,4,0.08791261548287806
23,legacy,7,5,0.31315522560882103
23,legacy,7,6,-0.0
23,legacy,7,7,0.0
23,legacy,7,8,-1.4098554724939572
23,legacy,7,9,0.39910753306504154
23,legacy,7,10,0.39910753306504154
23,legacy,7,11,0.21435806018788883
23,legacy,8,1,0.5182226490497626
23,legacy,8,2,1.8089630055589987
23,legacy,8,3,1.2137492811962673
23,legacy,8,4,0.8738589227526774
23,legacy,8,5,1.2137492811962673
23,legacy,8,6,1.4098554724939572
23,legacy,8,7,1.4098554724939572
23,legacy,8,8,0.0
23,legacy,8,9,1.8089630055589987
23,legacy,8,10,1.8089630055589987
23,legacy,8,11,0.8738589227526774
23,legacy,9,1,-0.12801443118379743
23,legacy,9,2,-0.025854576243435994
23,legacy,9,3,0.3376595744681264
23,legacy,9,4,-0.3672681617788418
23,legacy,9,5,0.3376595744681264
23,legacy,9,6,-0.39910753306504154
23,legacy,9,7,-0.39910753306504154
23,legacy,9,8,-1.8089630055589987
23,legacy,9,9,0.0
23,legacy,9,10,0.0
23,legacy,9,11,-0.3672681617788418
23,legacy,10,1,0.01618635782085552
23,legacy,10,2,0.03521447415544036
23,legacy,10,3,0.3376595744681264
23,legacy,10,4,-0.09258269664356593
23,legacy,10,5,0.026685036547561203
23,legacy,10,6,-0.1101491031437589
23,legacy,10,7,-0.39910753306504154
23,legacy,10,8,-1.8089630055589987
23,legacy,10,9,-0.0
23,legacy,10,10,0.0
23,legacy,10,11,-0.3672681617788418
23,legacy,11,1,0.025422671830109773
23,legacy,11,2,0.10999999999999979
23,legacy,11,3,0.03270558014206784
23,legacy,11,4,-0.0
23,legacy,11,5,0.23849108683153933
23,legacy,11,6,-0.06618442154808254
23,legacy,11,7,-0.21435806018788883
23,legacy,11,8,-0.8738589227526774
23,legacy,11,9,0.3672681617788418
23,legacy,11,10,0.3672681617788418
23,legacy,11,11,0.0
24,legacy,1,1,0.0
24,legacy,1,2,0.015078320611020832
24,legacy,1,3,-0.08433592586301927
24,legacy,1,4,-0.012740778826015164
24,legacy,1,5,0.02915071487493263
24,legacy,1,6,-0.05839069500787354
24,legacy,1,7,-0.18540774793001133
24,legacy,1,8,-0.41166927614885407
24,legacy,1,9,0.1364324696405956
24,legacy,1,10,0.005327576521460134
24,legacy,1,11,0.07463229432221427
24,legacy,2,1,-0.015078320611020832
24,legacy,2,2,0.0
24,legacy,2,3,-0.06999999999999965
24,legacy,2,4,0.06999999999999977
24,legacy,2,5,0.03924380972471508
24,legacy,2,6,-0.00994240320655166
24,legacy,2,7,0.1400000000000001
24,legacy,2,8,-0.09658334543509038
24,legacy,2,9,0.04119397313410589
24,legacy,2,10,-0.009769916704270402
24,legacy,2,11,-0.02278846153846438
24,legacy,3,1,0.08433592586301927
24,legacy,3,2,0.06999999999999965
24,legacy,3,3,0.0
24,legacy,3,4,0.13999999999999926
24,legacy,3,5,0.0
24,legacy,3,6,-0.03053738127726956
24,legacy,3,7,-1.0408340855863864e-17
24,legacy,3,8,-0.06391544918498547
24,legacy,3,9,0.0011538461538453176
24,legacy,3,10,0.049999999999999836
24,legacy,3,11,0.027571743301730383
24,legacy,4,1,0.012740778826015164
24,legacy,4,2,-0.06999999999999977
24,legacy,4,3,-0.13999999999999926
24,legacy,4,4,0.0
24,legacy,4,5,0.0009436334073128829
24,legacy,4,6,-0.04564991618185829
24,legacy,4,7,0.0700000000000003
24,legacy,4,8,-0.09658334543509038
24,legacy,4,9,0.0
24,legacy,4,10,0.021903580890546878
24,legacy,4,11,-0.00825574551972709
24,legacy,5,1,-0.02915071487493263
24,legacy,5,2,-0.03924380972471508
24,legacy,5,3,-0.0
24,legacy,5,4,-0.0009436334073128829
24,legacy,5,5,0.0
24,legacy,5,6,-0.11999176401476697
24,legacy,5,7,-1.0408340855863864e-17
24,legacy,5,8,-0.2192307692307877
24,legacy,5,9,0.08546282362533228
24,legacy,5,10,-0.027436390287376346
24,legacy,5,11,0.11999999999999908
24,legacy,6,1,0.05839069500787354
24,legacy,6,2,0.00994240320655166
24,legacy,6,3,0.03053738127726956
24,legacy,6,4,0.04564991618185829
24,legacy,6,5,0.11999176401476697
24,legacy,6,6,0.0
24,legacy,6,7,0.048291672717544476
24,legacy,6,8,-0.033378067907715914
24,legacy,6,9,0.09692307692308924
24,legacy,6,10,0.1097582922076148
24,legacy,6,11,0.12390545319580777
24,legacy,7,1,0.18540774793001133
24,legacy,7,2,-0.1400000000000001
24,legacy,7,3,1.0408340855863864e-17
24,legacy,7,4,-0.0700000000000003
24,legacy,7,5,1.0408340855863864e-17
24,legacy,7,6,-0.048291672717544476
24,legacy,7,7,0.0
24,legacy,7,8,-0.0994240320655346
24,legacy,7,9,0.02278846153846438
24,legacy,7,10,1.0408340855863864e-17
24,legacy,7,11,0.0
24,legacy,8,1,0.41166927614885407
24,legacy,8,2,0.09658334543509038
24,legacy,8,3,0.06391544918498547
24,legacy,8,4,0.09658334543509038
24,legacy,8,5,0.2192307692307877
24,legacy,8,6,0.033378067907715914
24,legacy,8,7,0.0994240320655346
24,legacy,8,8,0.0
24,legacy,8,9,-0.0799999999999996
24,legacy,8,10,-0.09999999999999981
24,legacy,8,11,0.10384615384616412
24,legacy,9,1,-0.1364324696405956
24,legacy,9,2,-0.04119397313410589
24,legacy,9,3,-0.0011538461538453176
24,legacy,9,4,-0.0
24,legacy,9,5,-0.08546282362533228
24,legacy,9,6,-0.09692307692308924
24,legacy,9,7,-0.02278846153846438
24,legacy,9,8,0.0799999999999996
24,legacy,9,9,0.0
24,legacy,9,10,-0.0011538461538453176
24,legacy,9,11,-0.02278846153846438
24,legacy,10,1,-0.005327576521460134
24,legacy,10,2,0.009769916704270402
24,legacy,10,3,-0.049999999999999836
24,legacy,10,4,-0.021903580890546878
24,legacy,10,5,0.027436390287376346
24,legacy,10,6,-0.1097582922076148
24,legacy,10,7,-1.0408340855863864e-17
24,legacy,10,8,0.09999999999999981
24,legacy,10,9,0.0011538461538453176
24,legacy,10,10,0.0
24,legacy,10,11,-1.0408340855863864e-17
24,legacy,11,1,-0.07463229432221427
24,legacy,11,2,0.02278846153846438
24,legacy,11,3,-0.027571743301730383
24,legacy,11,4,0.00825574551972709
24,legacy,11,5,-0.11999999999999908
24,legacy,11,6,-0.12390545319580777
24,legacy,11,7,-0.0
24,legacy,11,8,-0.10384615384616412
24,legacy,11,9,0.02278846153846438
24,legacy,11,10,1.0408340855863864e-17
24,legacy,11,11,0.0
25,legacy,1,1,0.0
25,legacy,1,2,-0.09960154882812468
25,legacy,1,3,-0.10356849466131855
25,legacy,1,4,0.01354334414360403
25,legacy,1,5,0.015410448627420753
25,legacy,1,6,-0.019597175068065978
25,legacy,1,7,-0.13031948345093683
25,legacy,1,8,-0.29662130208745024
25,legacy,1,9,0.1256252023162963
25,legacy,1,10,0.024542325332710002
25,legacy,1,11,0.07130327999640637
25,legacy,2,1,0.09960154882812468
25,legacy,2,2,0.0
25,legacy,2,3,0.1700000000000009
25,legacy,2,4,0.1600000000000014
25,legacy,2,5,0.09217408370535617
25,legacy,2,6,0.0018269511838543378
25,legacy,2,7,0.19000000000000145
25,legacy,2,8,0.0018269511838543378
25,legacy,2,9,0.09277270890736207
25,legacy,2,10,-0.01873765983038908
25,legacy,2,11,0.17000000000000146
25,legacy,3,1,0.10356849466131855
25,legacy,3,2,-0.1700000000000009
25,legacy,3,3,0.0
25,legacy,3,4,-0.00999999999999961
25,legacy,3,5,0.0
25,legacy,3,6,-0.1224057293189228
25,legacy,3,7,0.027404267757964902
25,legacy,3,8,-0.1224057293189228
25,legacy,3,9,-0.00999999999999961
25,legacy,3,10,0.0
25,legacy,3,11,0.021658752317991702
25,legacy,4,1,-0.01354334414360403
25,legacy,4,2,-0.1600000000000014
25,legacy,4,3,0.00999999999999961
25,legacy,4,4,0.0
25,legacy,4,5,-0.06263752187500166
25,legacy,4,6,-0.0826572472014707
25,legacy,4,7,0.03000000000000005
25,legacy,4,8,-0.04567377959661426
25,legacy,4,9,0.0
25,legacy,4,10,-0.01721531427437166
25,legacy,4,11,0.0
25,legacy,5,1,-0.015410448627420753
25,legacy,5,2,-0.09217408370535617
25,legacy,5,3,-0.0
25,legacy,5,4,0.06263752187500166
25,legacy,5,5,0.0
25,legacy,5,6,-0.06585269068485694
25,legacy,5,7,0.1237678883928597
25,legacy,5,8,0.09000000000000148
25,legacy,5,9,4.583757047966363e-16
25,legacy,5,10,-0.004102197353218951
25,legacy,5,11,4.583757047966363e-16
25,legacy,6,1,0.019597175068065978
25,legacy,6,2,-0.0018269511838543378
25,legacy,6,3,0.1224057293189228
25,legacy,6,4,0.0826572472014707
25,legacy,6,5,0.06585269068485694
25,legacy,6,6,0.0
25,legacy,6,7,0.09134755919322608
25,legacy,6,8,0.0
25,legacy,6,9,0.04567377959661426
25,legacy,6,10,0.08364156539701773
25,legacy,6,11,0.09590154262065839
25,legacy,7,1,0.13031948345093683
25,legacy,7,2,-0.19000000000000145
25,legacy,7,3,-0.027404267757964902
25,legacy,7,4,-0.03000000000000005
25,legacy,7,5,-0.1237678883928597
25,legacy,7,6,-0.09134755919322608
25,legacy,7,7,0.0
25,legacy,7,8,-2.0401922333688414
25,legacy,7,9,-0.02283688979830652
25,legacy,7,10,-0.02000000000000043
25,legacy,7,11,-0.5100480583422103
25,legacy,8,1,0.29662130208745024
25,legacy,8,2,-0.0018269511838543378
25,legacy,8,3,0.1224057293189228
25,legacy,8,4,0.04567377959661426
25,legacy,8,5,-0.09000000000000148
25,legacy,8,6,-0.0
25,legacy,8,7,2.0401922333688414
25,legacy,8,8,0.0
25,legacy,8,9,0.04567377959661426
25,legacy,8,10,-0.09000000000000148
25,legacy,8,11,-0.7438200850825067
25,legacy,9,1,-0.1256252023162963
25,legacy,9,2,-0.09277270890736207
25,legacy,9,3,0.00999999999999961
25,legacy,9,4,-0.0
25,legacy,9,5,-4.583757047966363e-16
25,legacy,9,6,-0.04567377959661426
25,legacy,9,7,0.02283688979830652
25,legacy,9,8,-0.04567377959661426
25,legacy,9,9,0.0
25,legacy,9,10,0.00999999999999961
25,legacy,9,11,0.0
25,legacy,10,1,-0.024542325332710002
25,legacy,10,2,0.01873765983038908
25,legacy,10,3,-0.0
25,legacy,10,4,0.01721531427437166
25,legacy,10,5,0.004102197353218951
25,legacy,10,6,-0.08364156539701773
25,legacy,10,7,0.02000000000000043
25,legacy,10,8,0.09000000000000148
25,legacy,10,9,-0.00999999999999961
25,legacy,10,10,0.0
25,legacy,10,11,4.583757047966363e-16
25,legacy,11,1,-0.07130327999640637
25,legacy,11,2,-0.17000000000000146
25,legacy,11,3,-0.021658752317991702
25,legacy,11,4,-0.0
25,legacy,11,5,-4.583757047966363e-16
25,legacy,11,6,-0.09590154262065839
25,legacy,11,7,0.5100480583422103
25,legacy,11,8,0.7438200850825067
25,legacy,11,9,-0.0
25,legacy,11,10,-4.583757047966363e-16
25,legacy,11,11,0.0
26,legacy,1,1,0.0
26,legacy,1,2,-0.127505486476802
26,legacy,1,3,-0.14698337586033722
26,legacy,1,4,0.032430780521957796
26,legacy,1,5,-0.04274057858288795
26,legacy,1,6,0.016096658934338072
26,legacy,1,7,-0.08945645408655621
26,legacy,1,8,-0.19791578092251774
26,legacy,1,9,0.11189041974074966
26,legacy,1,10,0.03859444348227226
26,legacy,1,11,0.051559138619057324
26,legacy,2,1,0.127505486476802
26,legacy,2,2,0.0
26,legacy,2,3,-0.08000000000000042
26,legacy,2,4,0.0999999999999993
26,legacy,2,5,0.08462551349563426
26,legacy,2,6,-0.0768863968364762
26,legacy,2,7,0.0699999999999995
26,legacy,2,8,0.4235567783892096
26,legacy,2,9,0.10870787192124198
26,legacy,2,10,0.012702423597805624
