oos_period,row_model,col_model,mu_matrice
70,7,2,1.033145275035264
70,7,3,0.45051857251255656
70,7,4,1.312679830747534
70,7,5,0.7336107193229944
70,7,6,1.1618617771509192
70,7,7,0.0
70,7,8,2.5113540197461197
70,7,9,0.8353938772919622
70,7,10,1.255155727953321
70,7,11,1.0853087926398697
70,8,1,-0.5634026279381922
70,8,2,-1.4782087447108554
70,8,3,-1.4200705218617737
70,8,4,-0.3384911745645398
70,8,5,-1.1642688690467444
70,8,6,-1.3494922425952007
70,8,7,-2.5113540197461197
70,8,8,0.0
70,8,9,-1.6759601424541577
70,8,10,-0.7955455146847218
70,8,11,0.1276085418654034
70,9,1,0.03646789985895787
70,9,2,-0.3193104565986493
70,9,3,0.2558896205923834
70,9,4,0.4772859534555712
70,9,5,-0.10178315796896793
70,9,6,0.3264678998589562
70,9,7,-0.8353938772919622
70,9,8,1.6759601424541577
70,9,9,0.0
70,9,10,0.4197618506613581
70,9,11,1.0976353722243875
70,10,1,0.014010672438410986
70,10,2,0.3673101114326429
70,10,3,-0.163872230068975
70,10,4,0.8051962547940779
70,10,5,0.21943929820121635
70,10,6,0.3207869068202558
70,10,7,-1.255155727953321
70,10,8,0.7955455146847218
70,10,9,-0.4197618506613581
70,10,10,0.0
70,10,11,1.1659020999733378
70,11,1,-0.9910710874556601
70,11,2,-1.3879125528913945
70,11,3,-1.329774330042312
70,11,4,-1.24620444700372
70,11,5,-1.6874471086036633
70,11,6,-0.7491177319803176
70,11,7,-1.0853087926398697
70,11,8,-0.1276085418654034
70,11,9,-1.0976353722243875
70,11,10,-1.1659020999733378
70,11,11,0.0
71,1,1,0.0
71,1,2,0.5167212619019704
71,1,3,0.256491760315041
71,1,4,0.8284804287780182
71,1,5,-0.2557891021078553
71,1,6,0.2355568962065124
71,1,7,-0.20471818715763893
71,1,8,0.5663235684417305
71,1,9,0.32791910597776314
71,1,10,-0.21624227396290188
71,1,11,0.41111515399080817
71,2,1,-0.5167212619019704
71,2,2,0.0
71,2,3,-0.26022950158692904
71,2,4,0.40603275714117615
71,2,5,-0.5167212619019704
71,2,6,0.9673440507817205
71,2,7,-0.6871842172006033
71,2,8,0.21563567613135726
