oos_period,centrality_type,model,centrality_score
29,eigenvector,10,0.0528477404513073
29,eigenvector,11,0.0002980257190202766
30,eigenvector,1,5.507997933030542e-05
30,eigenvector,2,0.10176430063878782
30,eigenvector,3,0.2655989330612588
30,eigenvector,4,3.3870436802658043e-11
30,eigenvector,5,0.00482023768484887
30,eigenvector,6,6.366900456650052e-09
30,eigenvector,7,0.29002840769971944
30,eigenvector,8,0.09307473118415674
30,eigenvector,9,0.15157984518072184
30,eigenvector,10,0.05924703752899397
30,eigenvector,11,0.033831420640411246
31,eigenvector,1,0.012660538138453142
31,eigenvector,2,4.249247806599603e-11
31,eigenvector,3,0.1555647312368994
31,eigenvector,4,0.015146105543096658
31,eigenvector,5,0.13598510209000195
31,eigenvector,6,0.060894263629384826
31,eigenvector,7,0.20167344441832624
31,eigenvector,8,0.0025917363503719887
31,eigenvector,9,0.06725145844706416
31,eigenvector,10,0.008623391962383977
31,eigenvector,11,0.3396092281405252
32,eigenvector,1,0.21466660537049775
32,eigenvector,2,1.308763062297595e-11
32,eigenvector,3,0.04298157532878279
32,eigenvector,4,0.004961526027222543
32,eigenvector,5,0.01635911248476173
32,eigenvector,6,0.023830801894805548
32,eigenvector,7,0.13718740654885947
32,eigenvector,8,0.010334314027418912
32,eigenvector,9,0.139928038141831
32,eigenvector,10,1.3616354949471323e-05
32,eigenvector,11,0.40973700380678324
33,eigenvector,1,0.0003690119239565073
33,eigenvector,2,0.012762066068293937
33,eigenvector,3,0.8977975198844034
33,eigenvector,4,8.427918902307819e-06
33,eigenvector,5,6.633147691078953e-06
33,eigenvector,6,0.00010131200826742316
33,eigenvector,7,0.07157537632130204
33,eigenvector,8,0.0006178952215050412
33,eigenvector,9,0.012185145344519057
33,eigenvector,10,3.4122900908916556e-05
33,eigenvector,11,0.004542489259250309
34,eigenvector,1,0.01700295553916931
34,eigenvector,2,0.07611472101145089
34,eigenvector,3,0.49457308227995306
34,eigenvector,4,0.0709528562646629
34,eigenvector,5,9.9910973494067e-08
34,eigenvector,6,0.10759809330083635
34,eigenvector,7,0.08284068464577866
34,eigenvector,8,0.037436197001209266
34,eigenvector,9,0.0656179039146738
34,eigenvector,10,4.869611067463038e-05
34,eigenvector,11,0.04781471001961756
35,eigenvector,1,0.04059225061265133
35,eigenvector,2,0.14714964741274883
35,eigenvector,3,0.05458453978348985
35,eigenvector,4,1.7297172639802701e-06
35,eigenvector,5,0.43894339938116705
35,eigenvector,6,0.024532189189603617
35,eigenvector,7,0.003917259383253897
35,eigenvector,8,0.08435872215839023
35,eigenvector,9,0.17159823302715835
35,eigenvector,10,0.006913296916786529
35,eigenvector,11,0.027408732416486264
36,eigenvector,1,1.968742405253879e-05
36,eigenvector,2,1.4947665502210612e-05
36,eigenvector,3,4.48911104502212e-09
36,eigenvector,4,1.3339130299876197e-11
36,eigenvector,5,0.47557025226566424
36,eigenvector,6,0.1054148489182443
36,eigenvector,7,0.2380712152207547
36,eigenvector,8,0.18083935577103671
36,eigenvector,9,3.9794346044021067e-05
36,eigenvector,10,2.441009858917971e-05
36,eigenvector,11,5.48378666190785e-06
37,eigenvector,1,0.31772249766029337
37,eigenvector,2,0.04864040558766132
37,eigenvector,3,0.004801489053024743
37,eigenvector,4,0.018149698357455436
37,eigenvector,5,0.19814700268676824
37,eigenvector,6,0.14368473627251185
37,eigenvector,7,0.19461243224312952
37,eigenvector,8,0.017531414773396314
37,eigenvector,9,0.029190356044609383
37,eigenvector,10,0.02423473937899427
37,eigenvector,11,0.0032852279411554317
38,eigenvector,1,0.7821144426470844
38,eigenvector,2,1.6186594383295453e-07
38,eigenvector,3,2.4142879912677024e-10
38,eigenvector,4,6.14523927315244e-09
38,eigenvector,5,0.20316265142074305
38,eigenvector,6,0.001396564759507655
38,eigenvector,7,0.0016265157806098433
38,eigenvector,8,0.011670278173838531
38,eigenvector,9,3.2771417803428703e-06
38,eigenvector,10,1.9948724909115714e-08
38,eigenvector,11,2.6081874099135104e-05
39,eigenvector,1,0.06922296696037496
39,eigenvector,2,0.002474718779133141
39,eigenvector,3,0.058487753280716294
39,eigenvector,4,0.01990611639919248
39,eigenvector,5,0.07135648063076792
39,eigenvector,6,0.08762528456726015
39,eigenvector,7,0.09486612895380775
39,eigenvector,8,0.11369122797404185
39,eigenvector,9,0.22142781608305118
39,eigenvector,10,0.1329200252389803
39,eigenvector,11,0.12802148113167405
40,eigenvector,1,0.1939441569626579
40,eigenvector,2,0.10518132099575696
40,eigenvector,3,0.12840632926920767
40,eigenvector,4,0.2231693613204204
40,eigenvector,5,0.04508072877449417
40,eigenvector,6,0.1106964700035
40,eigenvector,7,1.1870682004642397e-11
40,eigenvector,8,0.14674051898872753
40,eigenvector,9,1.1870682004642397e-11
40,eigenvector,10,0.0403754941451894
40,eigenvector,11,0.006405619515304355
41,eigenvector,1,0.12779873332196479
41,eigenvector,2,0.08256751752364558
41,eigenvector,3,8.086446309663234e-11
41,eigenvector,4,3.173593204629752e-11
41,eigenvector,5,9.950456759522268e-10
41,eigenvector,6,0.135580992641335
41,eigenvector,7,3.171978097927009e-11
41,eigenvector,8,0.02127399010952443
41,eigenvector,9,0.47413698502335283
41,eigenvector,10,3.601243712067249e-05
41,eigenvector,11,0.15860576780269078
42,eigenvector,1,0.23916331396433466
42,eigenvector,2,0.03797357134395057
42,eigenvector,3,0.23305771828267804
42,eigenvector,4,0.05634150636043612
42,eigenvector,5,0.0014211790465646409
42,eigenvector,6,0.04946752340866276
42,eigenvector,7,0.1739809594379025
42,eigenvector,8,0.01470871126212032
42,eigenvector,9,0.08232554992890674
42,eigenvector,10,0.01651220712623776
42,eigenvector,11,0.09504775983720576
43,eigenvector,1,0.011808042561786818
43,eigenvector,2,0.05495019856949815
43,eigenvector,3,0.24379231988262431
43,eigenvector,4,0.45279892515696935
43,eigenvector,5,0.21690555320384836
43,eigenvector,6,0.0009510967664397655
43,eigenvector,7,6.402385483045728e-05
43,eigenvector,8,0.0006133287504344983
43,eigenvector,9,0.0025120897457480695
43,eigenvector,10,0.005704373676299897
43,eigenvector,11,0.009900047830520224
44,eigenvector,1,0.059175673612276825
44,eigenvector,2,2.7894479365620927e-09
44,eigenvector,3,0.8603301038913881
44,eigenvector,4,0.0055889459086940615
44,eigenvector,5,2.6390456551516636e-09
44,eigenvector,6,8.996363072548588e-11
44,eigenvector,7,7.926299930864899e-11
44,eigenvector,8,0.03952841037330706
44,eigenvector,9,0.03537685693671039
44,eigenvector,10,7.071059815952098e-10
44,eigenvector,11,2.9717976252401364e-09
45,eigenvector,1,0.011496493872687768
45,eigenvector,2,0.00010172284344842303
45,eigenvector,3,0.9848022351029605
45,eigenvector,4,0.003481316677032229
45,eigenvector,5,8.940990231614729e-08
45,eigenvector,6,0.00010952666181580329
45,eigenvector,7,7.757864324592032e-10
45,eigenvector,8,7.631061357452802e-10
45,eigenvector,9,3.0475196165822916e-06
45,eigenvector,10,7.661899633338463e-07
45,eigenvector,11,4.80018268042138e-06
46,eigenvector,1,0.00043677456551945176
46,eigenvector,2,0.024343129339426877
46,eigenvector,3,2.8493763374567243e-10
46,eigenvector,4,2.1940155462487755e-05
46,eigenvector,5,0.9750307888457436
46,eigenvector,6,2.0696243101597703e-07
46,eigenvector,7,0.00016420373607205005
46,eigenvector,8,2.8289435318991846e-10
46,eigenvector,9,2.844916892025661e-10
46,eigenvector,10,3.7754524809855097e-07
46,eigenvector,11,2.577996772791431e-06
47,eigenvector,1,0.027563584415593492
47,eigenvector,2,2.0115635385811686e-05
47,eigenvector,3,8.601034519945485e-05
47,eigenvector,4,0.05433461669542971
47,eigenvector,5,0.5295964792600247
47,eigenvector,6,9.546552557839456e-11
47,eigenvector,7,0.37983840542876146
47,eigenvector,8,0.007733128877135869
47,eigenvector,9,0.0008276583315395558
47,eigenvector,10,8.189695306188689e-10
47,eigenvector,11,9.5494760098365e-11
48,eigenvector,1,0.18251401623616925
48,eigenvector,2,0.026755184426947465
48,eigenvector,3,0.2500233472921258
48,eigenvector,4,0.07004076360773555
48,eigenvector,5,0.02878547830257456
48,eigenvector,6,0.01597337319044873
48,eigenvector,7,0.06240519033881177
48,eigenvector,8,0.2320825659438005
48,eigenvector,9,0.13142008060191768
48,eigenvector,10,3.533288836274256e-11
48,eigenvector,11,2.313583537111679e-11
49,eigenvector,1,0.007840351845468297
49,eigenvector,2,0.005415060741515993
49,eigenvector,3,0.0015090397611557376
49,eigenvector,4,0.053271297140877874
49,eigenvector,5,0.0015449402492769696
49,eigenvector,6,0.00011275712183384795
49,eigenvector,7,0.03478154583667511
49,eigenvector,8,0.0001119574017600078
49,eigenvector,9,2.2599899747678013e-05
49,eigenvector,10,0.07227337782176882
49,eigenvector,11,0.8231170721789195
50,eigenvector,1,0.00012329388434031117
50,eigenvector,2,0.24291156934229288
50,eigenvector,3,5.0410598174775605e-11
50,eigenvector,4,2.3056159858945967e-05
50,eigenvector,5,4.2185431206769215e-05
50,eigenvector,6,0.165632316812579
50,eigenvector,7,0.0936269977513546
50,eigenvector,8,1.4829222240317167e-10
50,eigenvector,9,0.20891618318952745
50,eigenvector,10,2.5056815686575584e-05
50,eigenvector,11,0.2886993404134506
51,eigenvector,1,0.12582262422926174
51,eigenvector,2,0.15258844106400682
51,eigenvector,3,1.4015423061417288e-11
51,eigenvector,4,0.00010485328919581163
51,eigenvector,5,1.587261003152733e-11
51,eigenvector,6,0.09536389959048625
51,eigenvector,7,0.11365126858887666
51,eigenvector,8,0.3347311231244606
51,eigenvector,9,1.4005274497944302e-11
51,eigenvector,10,0.06291448533361009
51,eigenvector,11,0.1148233047352087
52,eigenvector,1,0.724186553919898
52,eigenvector,2,1.5316882021941518e-10
52,eigenvector,3,1.520337254077049e-10
52,eigenvector,4,0.001279512080666972
52,eigenvector,5,1.018773591263134e-09
52,eigenvector,6,5.019165635113227e-09
52,eigenvector,7,1.6624347584594414e-09
52,eigenvector,8,0.2476122470428151
52,eigenvector,9,1.5650640911778956e-10
52,eigenvector,10,0.005790792808403801
52,eigenvector,11,0.021130885985133335
53,eigenvector,1,0.5777935694927708
53,eigenvector,2,5.218830614474305e-10
53,eigenvector,3,1.7070770901798817e-06
53,eigenvector,4,0.0012149700837002187
53,eigenvector,5,1.656386698679866e-05
53,eigenvector,6,6.425336518393e-08
53,eigenvector,7,8.140813820491655e-08
53,eigenvector,8,0.41204769824485815
53,eigenvector,9,0.008920382003012307
53,eigenvector,10,8.458521804488825e-07
53,eigenvector,11,4.117195014402383e-06
54,eigenvector,1,0.0003050356795273006
54,eigenvector,2,1.1857223723757432e-06
54,eigenvector,3,0.006647124233365647
54,eigenvector,4,0.00103679431915836
54,eigenvector,5,0.00017491751808464538
54,eigenvector,6,1.4662765645466873e-07
54,eigenvector,7,4.9273443453746374e-05
54,eigenvector,8,0.9481813542307973
54,eigenvector,9,0.04041244295012634
54,eigenvector,10,2.0398100741912414e-10
54,eigenvector,11,0.003191725070476531
55,eigenvector,1,0.0001934599374444122
55,eigenvector,2,0.00020263014761466943
55,eigenvector,3,5.5365058100797846e-08
55,eigenvector,4,0.08538977476615388
55,eigenvector,5,7.846618699993345e-10
55,eigenvector,6,9.148480592700758e-06
55,eigenvector,7,0.7392772289305443
55,eigenvector,8,0.16347122887147392
55,eigenvector,9,0.0070879758692899515
55,eigenvector,10,0.0024298606728891704
55,eigenvector,11,0.0019386361732769623
56,eigenvector,1,0.00048369080375185343
56,eigenvector,2,0.03381539053762194
56,eigenvector,3,1.042581824698153e-08
56,eigenvector,4,0.011308909352976584
56,eigenvector,5,8.146488595169979e-10
56,eigenvector,6,3.3251970932289074e-05
56,eigenvector,7,0.931787632349266
56,eigenvector,8,0.02215059636770034
56,eigenvector,9,2.583473204794605e-09
56,eigenvector,10,2.5559620280327626e-07
56,eigenvector,11,0.0004202591966078763
57,eigenvector,1,0.07389642172330715
57,eigenvector,2,0.00018112571141071508
57,eigenvector,3,0.23092318448439364
57,eigenvector,4,0.011292516011760723
57,eigenvector,5,2.4431799503233512e-08
57,eigenvector,6,0.3076745394704982
57,eigenvector,7,4.9112765490378564e-05
57,eigenvector,8,0.08418649844775511
57,eigenvector,9,0.23820929279438202
57,eigenvector,10,5.910291682799239e-09
57,eigenvector,11,0.05358727824791087
58,eigenvector,1,0.011197129389684687
58,eigenvector,2,0.017802285543618217
58,eigenvector,3,0.03268389588674318
58,eigenvector,4,0.046647882474689956
58,eigenvector,5,3.740754290202316e-11
58,eigenvector,6,0.05059213145544745
58,eigenvector,7,0.03297460186978881
58,eigenvector,8,0.03862844895445986
58,eigenvector,9,0.42262311824486715
58,eigenvector,10,0.02623457237899754
58,eigenvector,11,0.32061593376329545
59,eigenvector,1,0.000998828753298718
59,eigenvector,2,0.0008841172089871122
59,eigenvector,3,6.158321008528526e-09
59,eigenvector,4,0.015333071820905408
59,eigenvector,5,2.495668762477306e-10
59,eigenvector,6,0.00461939952901339
59,eigenvector,7,1.5566963674909534e-05
59,eigenvector,8,0.02830259498749432
59,eigenvector,9,0.5824780463402564
59,eigenvector,10,0.30140057889751287
59,eigenvector,11,0.06596778908996895
60,eigenvector,1,9.136001827564258e-08
60,eigenvector,2,0.015105166607809565
60,eigenvector,3,6.971195802010663e-07
60,eigenvector,4,1.6759553457766865e-06
60,eigenvector,5,0.00039832955550832044
60,eigenvector,6,0.00034277757164763505
60,eigenvector,7,0.0274235725216836
60,eigenvector,8,0.026258983811176688
60,eigenvector,9,0.9304261986116502
60,eigenvector,10,3.315820477335315e-05
60,eigenvector,11,9.348679806467332e-06
61,eigenvector,1,4.322660449756937e-09
61,eigenvector,2,4.66242318887642e-09
61,eigenvector,3,5.7264397256360404e-08
61,eigenvector,4,1.485169844617685e-09
61,eigenvector,5,0.023899574148425154
61,eigenvector,6,1.892639742775293e-05
61,eigenvector,7,9.600147758534643e-08
61,eigenvector,8,0.03743381846882512
61,eigenvector,9,0.9380932016589674
61,eigenvector,10,6.305131628041929e-07
61,eigenvector,11,0.0005536850760634102
62,eigenvector,1,1.4365616835800483e-06
62,eigenvector,2,4.623101784786156e-05
62,eigenvector,3,0.0006915405839579757
62,eigenvector,4,5.647880433843889e-11
62,eigenvector,5,0.2835251652614622
62,eigenvector,6,1.9581032215450452e-08
62,eigenvector,7,9.191768689246536e-11
62,eigenvector,8,0.5230604788473444
62,eigenvector,9,0.19211653044074745
62,eigenvector,10,9.809056705397938e-12
62,eigenvector,11,0.0005585975467184926
63,eigenvector,1,0.0009735377593901928
63,eigenvector,2,0.15828525813622485
63,eigenvector,3,0.7640715074902958
63,eigenvector,4,0.000288347573416247
63,eigenvector,5,0.00011855909193367212
63,eigenvector,6,0.0007174607741000311
63,eigenvector,7,0.057553789872543774
63,eigenvector,8,0.010554323695022419
63,eigenvector,9,0.002939822286792786
63,eigenvector,10,0.0038017448505081575
63,eigenvector,11,0.000695648468772119
64,eigenvector,1,0.00047718347203935243
64,eigenvector,2,0.001052311414984645
64,eigenvector,3,0.07196462598004183
64,eigenvector,4,0.1049875559458724
64,eigenvector,5,2.0937454282789507e-08
64,eigenvector,6,0.7550524039763914
64,eigenvector,7,0.05961630962317279
64,eigenvector,8,0.005333357036820803
64,eigenvector,9,8.33717607016808e-08
64,eigenvector,10,0.0015161480479906515
64,eigenvector,11,1.9247115406668447e-10
65,eigenvector,1,0.0046350309816775796
65,eigenvector,2,1.8389673509870873e-08
65,eigenvector,3,1.9994597007360608e-10
65,eigenvector,4,4.8937107005821864e-08
65,eigenvector,5,0.006307975469478525
65,eigenvector,6,0.311376680459439
65,eigenvector,7,1.270198720450498e-09
65,eigenvector,8,0.6765045586742938
65,eigenvector,9,2.0188344029585346e-09
65,eigenvector,10,0.0011756833985932902
65,eigenvector,11,1.9975813123259595e-10
66,eigenvector,1,1.748489930775508e-07
66,eigenvector,2,4.697013522172384e-08
66,eigenvector,3,9.250939207463153e-07
66,eigenvector,4,0.005386353440838626
66,eigenvector,5,0.3313701638881573
66,eigenvector,6,1.5146296460526359e-05
66,eigenvector,7,1.4416880291423687e-05
66,eigenvector,8,9.50804018668671e-05
66,eigenvector,9,0.6593614402546584
66,eigenvector,10,0.0037434132374167084
66,eigenvector,11,1.283868626098659e-05
67,eigenvector,1,4.727035463263002e-10
67,eigenvector,2,0.3917080287754373
67,eigenvector,3,0.5498775196765251
67,eigenvector,4,2.3370030135173928e-06
67,eigenvector,5,0.012376330944403694
67,eigenvector,6,0.0013823067920622732
67,eigenvector,7,0.00986938784214467
67,eigenvector,8,0.000914364648107681
67,eigenvector,9,0.020777129685886967
67,eigenvector,10,0.0020892184331495357
67,eigenvector,11,0.011003375725565714
68,eigenvector,1,1.7024133575976303e-09
68,eigenvector,2,0.00900411300654122
68,eigenvector,3,0.058168818641663476
68,eigenvector,4,0.00039131245345187815
68,eigenvector,5,1.7794053052869446e-06
68,eigenvector,6,4.527551812556459e-08
68,eigenvector,7,0.013456134791799901
68,eigenvector,8,8.594974475993928e-05
68,eigenvector,9,0.8878615857068685
68,eigenvector,10,1.7013164124558519e-09
68,eigenvector,11,0.031030257569361865
69,eigenvector,1,0.027216355668646483
69,eigenvector,2,0.036636415324541635
69,eigenvector,3,0.29248091223554157
69,eigenvector,4,0.08334622053957716
69,eigenvector,5,0.00025744844080395553
69,eigenvector,6,0.053217722917700605
69,eigenvector,7,0.034999975576204975
69,eigenvector,8,0.04269610274140944
69,eigenvector,9,0.00018521469220259722
69,eigenvector,10,5.723634962208167e-05
69,eigenvector,11,0.42890639551274945
70,eigenvector,1,1.1136689381607324e-05
70,eigenvector,2,5.3655547979997764e-05
70,eigenvector,3,0.0003863576705773079
70,eigenvector,4,0.011300084093512004
70,eigenvector,5,2.3857908874384274e-06
70,eigenvector,6,0.00021421934416125695
70,eigenvector,7,3.27181413989953e-08
70,eigenvector,8,0.00045849874173440025
70,eigenvector,9,6.795049720572296e-07
70,eigenvector,10,8.959062364638151e-07
70,eigenvector,11,0.987572053991416
71,eigenvector,1,1.350432808701313e-05
71,eigenvector,2,0.027156445472674755
71,eigenvector,3,0.0006009131945090459
71,eigenvector,4,0.9076608916615827
71,eigenvector,5,3.0443362266625763e-07
71,eigenvector,6,0.05237467556675579
71,eigenvector,7,1.6031197486037916e-09
71,eigenvector,8,0.0022581466820788274
71,eigenvector,9,0.00847863020119671
71,eigenvector,10,1.5921168690833499e-09
71,eigenvector,11,0.0014564852632557744
72,eigenvector,1,2.5930548662582355e-06
72,eigenvector,2,0.006403384692105584
72,eigenvector,3,0.0011165987851627073
72,eigenvector,4,0.012025236781967623
72,eigenvector,5,0.7021373369952821
72,eigenvector,6,0.2166543874323466
72,eigenvector,7,2.65289785339312e-10
72,eigenvector,8,4.517576337949089e-05
72,eigenvector,9,0.050711200113738
72,eigenvector,10,0.010659943101388273
72,eigenvector,11,0.00024414301347364673
73,eigenvector,1,9.439356606192075e-08
73,eigenvector,2,3.220488440089152e-05
73,eigenvector,3,0.0017325237694571696
73,eigenvector,4,0.47124095046030906
73,eigenvector,5,0.5118948452801099
73,eigenvector,6,3.162196967728726e-06
73,eigenvector,7,8.837496078676059e-10
73,eigenvector,8,0.01506260629747147
73,eigenvector,9,6.013531485530892e-09
73,eigenvector,10,3.295603374261143e-05
73,eigenvector,11,6.497856941765139e-07
74,eigenvector,1,1.4699393121934427e-08
74,eigenvector,2,7.235603831260951e-05
74,eigenvector,3,3.52843864179096e-05
74,eigenvector,4,0.5248856998473688
74,eigenvector,5,0.4561444122867395
74,eigenvector,6,5.391868969870919e-07
74,eigenvector,7,6.378353628732443e-10
74,eigenvector,8,0.0015207514699330175
74,eigenvector,9,4.2766463464186593e-07
74,eigenvector,10,0.01734051314337007
74,eigenvector,11,6.380977325070729e-10
75,eigenvector,1,0.00035036637766126415
75,eigenvector,2,0.38788198378357
75,eigenvector,3,0.033967989822199424
75,eigenvector,4,0.047787886693331706
75,eigenvector,5,0.34393640709382495
75,eigenvector,6,0.001395650514025524
75,eigenvector,7,0.11627543623361379
75,eigenvector,8,0.004706046397261878
75,eigenvector,9,0.03100137337222544
75,eigenvector,10,0.032118678359931645
75,eigenvector,11,0.0005781813513544828
76,eigenvector,1,0.0015494514764019614
76,eigenvector,2,0.34811031711163537
76,eigenvector,3,0.10226190994841314
76,eigenvector,4,0.0021879216788230947
76,eigenvector,5,0.18056014550070112
76,eigenvector,6,0.07912162258219606
76,eigenvector,7,0.09281218374617557
76,eigenvector,8,0.004016506670004102
76,eigenvector,9,0.08315647534467674
76,eigenvector,10,0.106223465901722
76,eigenvector,11,3.825076519676692e-11
77,eigenvector,1,0.00015661122896374916
77,eigenvector,2,0.000516064224557397
77,eigenvector,3,3.122866801419928e-05
77,eigenvector,4,0.013003752303264945
77,eigenvector,5,0.1590666954373546
77,eigenvector,6,0.8179126349171844
77,eigenvector,7,0.0002899913413511652
77,eigenvector,8,0.008950430428403367
77,eigenvector,9,7.132034898713817e-05
77,eigenvector,10,1.270337776298775e-06
77,eigenvector,11,7.631427872274572e-10
78,eigenvector,1,0.06292544360539061
78,eigenvector,2,7.458242491916652e-05
78,eigenvector,3,0.1467519331677968
78,eigenvector,4,2.915605669640199e-05
78,eigenvector,5,0.018753219735579578
78,eigenvector,6,0.16065237483002415
78,eigenvector,7,0.22238997659128984
78,eigenvector,8,0.31171345796127753
78,eigenvector,9,0.057762645198588244
78,eigenvector,10,0.008186017764860758
78,eigenvector,11,0.010761192662576828
20,pagerank,1,0.295700075934206
20,pagerank,2,0.08404715075625749
20,pagerank,3,0.052657986867078836
20,pagerank,4,0.2243951493653929
20,pagerank,5,0.05413949898321293
20,pagerank,6,0.03899249767079945
20,pagerank,7,0.03899249767079945
20,pagerank,8,0.036485914842959766
20,pagerank,9,0.06534133425352961
20,pagerank,10,0.05994508251342765
20,pagerank,11,0.04930281113966033
21,pagerank,1,0.24805111450623143
21,pagerank,2,0.01808207645780736
21,pagerank,3,0.1704133231015358
21,pagerank,4,0.22285196781310151
21,pagerank,5,0.014632642652060728
21,pagerank,6,0.020936751111305905
21,pagerank,7,0.03719105381478847
21,pagerank,8,0.10925408119582405
21,pagerank,9,0.11749382079603139
21,pagerank,10,0.025876849080892838
21,pagerank,11,0.015216319469420434
22,pagerank,1,0.07998354091039911
22,pagerank,2,0.12596142427544263
22,pagerank,3,0.10746208107726327
22,pagerank,4,0.09026930296342359
22,pagerank,5,0.023692774873263427
22,pagerank,6,0.0688400359458429
22,pagerank,7,0.12332145221833701
22,pagerank,8,0.03190283473463627
22,pagerank,9,0.19066756432256918
22,pagerank,10,0.10194926441917025
22,pagerank,11,0.05594972425865235
23,pagerank,1,0.054057004897556424
23,pagerank,2,0.079503408352569
23,pagerank,3,0.2030739190173908
23,pagerank,4,0.032046548065702264
23,pagerank,5,0.13313570972594166
23,pagerank,6,0.09660905395347383
23,pagerank,7,0.09660905395347383
23,pagerank,8,0.023924118977523
23,pagerank,9,0.16426150964587535
23,pagerank,10,0.07278567280545234
23,pagerank,11,0.04399400060328692
24,pagerank,1,0.09728280120217747
24,pagerank,2,0.07274472665193564
24,pagerank,3,0.025290203704376138
24,pagerank,4,0.06585512098820512
24,pagerank,5,0.061764542918911126
24,pagerank,6,0.0190761419867187
24,pagerank,7,0.10892811607431203
24,pagerank,8,0.2156308577237117
24,pagerank,9,0.22109003810476835
24,pagerank,10,0.02289937109935988
24,pagerank,11,0.0894380795445238
25,pagerank,1,0.24748682497229485
25,pagerank,2,0.020078240570604162
25,pagerank,3,0.05774959484561393
25,pagerank,4,0.04340971357891545
25,pagerank,5,0.029502481442828278
25,pagerank,6,0.013675951855029865
25,pagerank,7,0.22431917836912882
