oos_period,full_gcsr_eigenvector,full_gcsr_v2_eigenvector,full_gcsr_pagerank,full_gcsr_v2_pagerank,full_gcsr_softmax,full_gcsr_v2_softmax,graph_only_eigenvector,graph_only_v2_eigenvector,graph_only_pagerank,graph_only_v2_pagerank,graph_only_softmax,graph_only_v2_softmax,rs_selection,rs_selection_v2,bates_granger_mv,var_error,recent_best,equal
20,0.08554952727453856,0.07726078583782087,0.07653604093632085,0.08505376555763827,0.0876635436072993,0.08167753353715883,0.06400291518200582,0.04038784065809349,0.04464390820604291,0.06535188197900867,0.07991497824787896,0.05242173279828391,0.0735012345679011,0.040000000000000424,0.18593534196483405,0.07350123456759138,0.02454444444444377,0.08293236404448533
21,0.016883126198425594,0.014261095928466165,0.016609573846772266,0.016534260673401406,0.017577362817959925,0.017432688027366694,0.007059543353097496,0.0020133692837205268,0.008498908005775456,0.007270038434138017,0.015391807996860444,0.0129211799179788,0.009999999999999929,0.009999999999999929,0.039999999999799724,0.009999999999919938,0.039999999999999716,0.016321500281781455
22,0.11182008566885217,0.10863718160803063,0.11473820549802884,0.11243647160422902,0.11133799699614685,0.11151123840505253,0.1224723181448006,0.11770124375029352,0.14819531590241766,0.12868732183647572,0.13771275782342401,0.13386073542699084,0.09000000000000043,0.09000000000000043,0.11899391039521827,0.12847090126942562,0.040000000000000424,0.1389256198347113
23,0.0005953288978851301,0.0007863752749047308,0.0007118167847337068,0.0009121348117656705,0.00106292957711913,0.0010467284544666096,3.8729564982952464e-06,0.0003969447393376206,9.641050217692058e-05,5.625989097969734e-05,0.0016046427431025416,0.0010736261687335183,0.009999999999999929,0.0,0.0032126751030298255,0.010000000000059926,0.009999999999999929,0.0020661157024793706
24,0.0003875490781382663,0.00010665584967260147,8.865976775858032e-05,2.6253502823500742e-06,5.3144665087511714e-06,6.314887100072962e-06,0.002230516971492207,0.0002510699583273817,7.331672022357232e-05,0.0038066178207009365,4.718580105794709e-05,0.0001389182018055033,0.009999999999999929,0.022500000000000107,0.004152172793954581,0.009999999999919915,0.010000000000000106,2.0661157024797188e-05
25,4.120712023939096e-05,7.14227866950666e-05,0.008191717410158903,0.001879888560769949,0.009209941619795008,0.010002985823129433,0.005552923497115725,0.0032287851255824672,0.006680838031112584,0.006702341728164149,0.00654054440340504,0.004759082098859124,0.009999999999999929,0.0,0.00999999999999992,0.03999999999996012,0.0899999999999999,0.006694214876033049
26,0.04000000000000005,0.03506528446437063,0.04000000000000005,0.0055621919814021455,0.006032081722995886,0.005922081256401706,0.03428652462259711,0.010480207228936956,0.007478908616818662,0.0017559786868055697,0.005185410692335919,0.004920865484779423,0.04000000000000007,0.009999999999999929,0.00810000000001978,0.013244053467471654,0.04000000000000007,0.0051578512396694325
27,0.0015708503597453897,0.06951562333538702,0.016326107684582737,0.026240801383397027,0.008977485522105411,0.007760789817868269,0.008809140338040972,0.030531437725131977,0.012173632496651432,0.009225471406248466,0.007877621924017532,0.009157904740498575,0.039999999999999716,0.039999999999999716,0.15737669184312952,0.010133371545646861,0.039999999999999716,0.007581308029792821
28,0.5470911107056137,0.462602805769232,0.542821061599003,0.27742143263396896,0.14396095461905747,0.15266642339447078,0.247955225504517,0.2524811186039422,0.22126176476389733,0.1789184202380502,0.1363953745414334,0.23936627128821988,0.20250000000000015,0.04000000000000007,0.24999999999959993,0.13967637675528397,0.8100000000000006,0.13848237464528737
29,0.22432638051662065,0.21816608233600301,0.147658492271803,0.21816608233600301,0.23747347907717856,0.22034213917317544,0.36085673475150304,0.40295855443898765,0.18232717440751797,0.2799427150655764,0.2222054646151251,0.21959827927686873,0.009999999999999929,0.1599999999999996,0.24999999999959993,0.009999999999999967,0.009999999999999929,0.2179817503944338
30,0.09000000000006114,0.3199103918689604,0.27131243372115316,0.3199103918689604,0.074397066813298,0.3199103918689604,0.14625916867591582,0.5874796375741491,0.3265968536174804,0.4518153537569304,0.3155730529618438,0.33755833356727216,0.04000000000000007,0.8100000000000006,0.09000000000005998,0.3310301125785121,0.0899999999999999,0.32649631590920697
31,1.3840262481246381,1.8726419678891952,1.6443325045857289,1.9643500345527494,1.366636922675323,1.8726419678891952,1.3508974547877783,1.985516690976631,1.7957405853443136,2.076213593180943,1.8597688782030704,2.243047010230229,1.6899999999999973,1.6899999999999973,1.8453793639309888,0.9999999999999989,1.6899999999999973,2.089338842975205
32,2.048303650713399,2.013383769931039,1.9719161936686305,2.013383769931039,1.910207093722127,2.013383769931039,2.2805073953027803,2.6262934334340677,2.2996399268090153,2.5548411172079577,1.9019739342571653,2.4760184008768307,2.0311821035852806,2.8899999999999975,2.095786437010072,1.9599999999974793,1.0924335528172646,2.466941444462121
33,0.9999999999988005,1.604694204774415,0.9999999999988007,1.3657353243787818,0.9999999999988001,1.596947145250984,1.4759464539984881,2.368512317360789,2.045718219308167,2.0662039272133885,1.8899371646879668,2.394133435346115,1.0,1.960000000000001,1.130752264896,2.249999999996724,1.0,2.456593333427485
34,0.03999999999983969,0.038600813765134266,0.03999999999983958,0.03999999999983936,0.03999999999983969,0.026993497136854255,0.058804718672831977,0.07888628492990553,0.26941219559074975,0.12728824430293018,0.1460406944752207,0.06180577765085022,0.039999999999999716,0.15999999999999887,0.03999999999983942,0.254651882224793,0.039999999999999716,0.3433788365011816
35,0.24910764544896974,0.1484868649246233,0.22309329788658888,0.8099999999978396,0.3182374868724693,0.18719821722486932,0.046508061595165656,0.2101422874201524,0.016172025121299845,0.20614401659735312,0.09642449065092983,0.03422322693711665,0.16000000000000028,0.8100000000000006,0.548794632249129,0.04000267989179035,0.8100000000000006,0.03575245130573129
36,0.6192604856584798,1.9599999999957907,0.6192604856584798,0.5112528971541711,0.6192604856584798,0.4942582535599603,0.00024036182079678638,0.5690083861641803,0.28084913774669,0.25661460487064264,0.33332998618505605,0.4265257756394933,0.0,0.8100000000000006,0.6441647916793736,0.5002672702205303,1.960000000000001,0.514480165289257
37,0.4389549626260936,0.8692761931501184,0.4389549626260936,0.7295282489971707,0.4389549626260936,1.925112271586905,0.026820015070350006,0.9653273270908167,0.1163047201099538,0.7012777062336288,0.1479584797972936,2.411220430905327,0.09000000000000043,0.09000000000000043,0.31041100415658907,0.46963560267504884,2.5599999999999987,0.4769848904241328
38,0.2714551345222803,0.2714551345222803,0.2714551345222803,0.563396065299716,0.2714551345222803,0.27807824276721643,0.24807914203606962,0.40405566309086377,0.21700862896197914,0.41810314762430334,0.19020851571830474,0.6078736221710036,0.25,0.16000000000000028,0.2905983545326612,0.27741113401691425,0.16000000000000028,0.30385150619834683
39,0.4321956552900137,0.6600667607649365,0.4321956552900137,0.809999999998559,0.4321956552900137,0.4321956552900137,0.35645668356080984,0.7165299885792034,0.3209468708615941,0.33131788192366496,0.28671503701180157,0.2626953658169552,0.3599999999999996,0.8100000000000006,0.7959581904851718,0.645753533355996,0.8100000000000006,0.3149199314256199
40,0.11745684566769067,0.11745684566769067,0.11745684566769067,0.3987457512730303,0.11745684566769067,0.11745684566769067,0.08295072721673091,0.17942182402124104,0.12265919741632592,0.13089349247807097,0.11625896273645576,0.14419211183031902,0.6399999999999983,0.009999999999999929,0.14344708625947444,0.009999999999979775,0.009999999999999929,0.12668422347107416
41,0.02866060668844023,0.02866060668844023,0.02866060668844023,0.02866060668844023,0.02866060668844023,0.02866060668844023,0.006028577873688732,1.6783404509195073e-05,0.013300019062530788,0.0004911784333764255,0.0015399674766910093,0.0028034685261664498,0.0,0.02205225000000009,0.1096014990145173,0.15625893502350746,0.02205225000000009,2.191942148760065e-05
42,0.2789738902489891,0.4268218106665135,0.3253061217048415,0.4268218106665135,0.3950010834290716,0.4268218106665135,0.21436253281887385,0.36481323508393737,0.27461802901207305,0.25865461408118134,0.19808204878120664,0.24476618459971472,0.8100000000000006,0.4900000000000015,0.583271794237801,0.10216853934232074,0.4900000000000015,0.20119148563299355
