oos_period,variant,row_model,col_model,adjacency
22,legacy,7,5,0.0
22,legacy,7,6,50.81067007731751
22,legacy,7,7,0.0
22,legacy,7,8,143.40968037038533
22,legacy,7,9,0.0
22,legacy,7,10,310.17098800569823
22,legacy,7,11,0.0
22,legacy,8,1,0.0
22,legacy,8,2,0.0
22,legacy,8,3,0.0
22,legacy,8,4,313.11557541027815
22,legacy,8,5,0.0
22,legacy,8,6,0.0
22,legacy,8,7,0.0
22,legacy,8,8,0.0
22,legacy,8,9,0.0
22,legacy,8,10,0.0
22,legacy,8,11,0.0
22,legacy,9,1,1138.5034545236033
22,legacy,9,2,104.2308641400906
22,legacy,9,3,0.0
22,legacy,9,4,0.0
22,legacy,9,5,956.5667163333845
22,legacy,9,6,0.0
22,legacy,9,7,20.010653074915286
22,legacy,9,8,1080.57526604633
22,legacy,9,9,0.0
22,legacy,9,10,14.811425985326515
22,legacy,9,11,0.18008865108744726
22,legacy,10,1,0.0
22,legacy,10,2,0.0
22,legacy,10,3,1164.1186699436435
22,legacy,10,4,0.0
22,legacy,10,5,1306.082970340229
22,legacy,10,6,494.80965513494414
22,legacy,10,7,0.0
22,legacy,10,8,1169.9859914929382
22,legacy,10,9,0.0
22,legacy,10,10,0.0
22,legacy,10,11,234.48796023984607
22,legacy,11,1,338.74213116266526
22,legacy,11,2,0.0
22,legacy,11,3,690.2503232952809
22,legacy,11,4,109.87289510146333
22,legacy,11,5,0.0
22,legacy,11,6,0.0
22,legacy,11,7,0.0
22,legacy,11,8,143.40968037038533
22,legacy,11,9,0.0
22,legacy,11,10,0.0
22,legacy,11,11,0.0
23,legacy,1,1,0.0
23,legacy,1,2,150.42410568480383
23,legacy,1,3,373.8140912336581
23,legacy,1,4,437.41764265751146
23,legacy,1,5,0.0
23,legacy,1,6,606.5546027292138
23,legacy,1,7,1.8034426871002531
23,legacy,1,8,5130.917317324382
23,legacy,1,9,0.0
23,legacy,1,10,160.260968523322
23,legacy,1,11,251.7096220802948
23,legacy,2,1,0.0
23,legacy,2,2,0.0
23,legacy,2,3,0.0
23,legacy,2,4,1449.2381114270142
23,legacy,2,5,0.0
23,legacy,2,6,2429.5311907622263
23,legacy,2,7,2871.287128712878
23,legacy,2,8,17910.524807514837
23,legacy,2,9,0.0
23,legacy,2,10,348.658159954855
23,legacy,2,11,1089.1089108910871
23,legacy,3,1,0.0
23,legacy,3,2,1287.1287128712822
23,legacy,3,3,0.0
23,legacy,3,4,2361.2978894211815
23,legacy,3,5,0.0
23,legacy,3,6,0.0
23,legacy,3,7,0.0
23,legacy,3,8,12017.319615804627
23,legacy,3,9,3343.1641036448154
23,legacy,3,10,3343.1641036448154
23,legacy,3,11,0.5513781558384815
23,legacy,4,1,0.0
