oos_period,model,centrality_score
35,4,1.7297172639802701e-06
35,5,0.43894339938116705
35,6,0.024532189189603617
35,7,0.003917259383253897
35,8,0.08435872215839023
35,9,0.17159823302715835
35,10,0.006913296916786529
35,11,0.027408732416486264
36,1,1.968742405253879e-05
36,2,1.4947665502210612e-05
36,3,4.48911104502212e-09
36,4,1.3339130299876197e-11
36,5,0.47557025226566424
36,6,0.1054148489182443
36,7,0.2380712152207547
36,8,0.18083935577103671
36,9,3.9794346044021067e-05
36,10,2.441009858917971e-05
36,11,5.48378666190785e-06
37,1,0.31772249766029337
37,2,0.04864040558766132
37,3,0.004801489053024743
37,4,0.018149698357455436
37,5,0.19814700268676824
37,6,0.14368473627251185
37,7,0.19461243224312952
37,8,0.017531414773396314
37,9,0.029190356044609383
37,10,0.02423473937899427
37,11,0.0032852279411554317
38,1,0.7821144426470844
38,2,1.6186594383295453e-07
38,3,2.4142879912677024e-10
38,4,6.14523927315244e-09
38,5,0.20316265142074305
38,6,0.001396564759507655
38,7,0.0016265157806098433
38,8,0.011670278173838531
38,9,3.2771417803428703e-06
38,10,1.9948724909115714e-08
38,11,2.6081874099135104e-05
39,1,0.06922296696037496
39,2,0.002474718779133141
39,3,0.058487753280716294
39,4,0.01990611639919248
39,5,0.07135648063076792
39,6,0.08762528456726015
39,7,0.09486612895380775
39,8,0.11369122797404185
39,9,0.22142781608305118
39,10,0.1329200252389803
39,11,0.12802148113167405
40,1,0.1939441569626579
40,2,0.10518132099575696
40,3,0.12840632926920767
40,4,0.2231693613204204
40,5,0.04508072877449417
40,6,0.1106964700035
40,7,1.1870682004642397e-11
40,8,0.14674051898872753
40,9,1.1870682004642397e-11
40,10,0.0403754941451894
40,11,0.006405619515304355
41,1,0.12779873332196479
41,2,0.08256751752364558
41,3,8.086446309663234e-11
41,4,3.173593204629752e-11
41,5,9.950456759522268e-10
41,6,0.135580992641335
41,7,3.171978097927009e-11
41,8,0.02127399010952443
41,9,0.47413698502335283
41,10,3.601243712067249e-05
41,11,0.15860576780269078
42,1,0.23916331396433466
42,2,0.03797357134395057
42,3,0.23305771828267804
42,4,0.05634150636043612
42,5,0.0014211790465646409
42,6,0.04946752340866276
42,7,0.1739809594379025
42,8,0.01470871126212032
42,9,0.08232554992890674
42,10,0.01651220712623776
42,11,0.09504775983720576
43,1,0.011808042561786818
43,2,0.05495019856949815
43,3,0.24379231988262431
43,4,0.45279892515696935
43,5,0.21690555320384836
43,6,0.0009510967664397655
43,7,6.402385483045728e-05
43,8,0.0006133287504344983
43,9,0.0025120897457480695
43,10,0.005704373676299897
43,11,0.009900047830520224
44,1,0.059175673612276825
44,2,2.7894479365620927e-09
44,3,0.8603301038913881
44,4,0.0055889459086940615
44,5,2.6390456551516636e-09
44,6,8.996363072548588e-11
44,7,7.926299930864899e-11
44,8,0.03952841037330706
44,9,0.03537685693671039
44,10,7.071059815952098e-10
44,11,2.9717976252401364e-09
45,1,0.011496493872687768
45,2,0.00010172284344842303
45,3,0.9848022351029605
45,4,0.003481316677032229
45,5,8.940990231614729e-08
45,6,0.00010952666181580329
45,7,7.757864324592032e-10
45,8,7.631061357452802e-10
45,9,3.0475196165822916e-06
45,10,7.661899633338463e-07
45,11,4.80018268042138e-06
46,1,0.00043677456551945176
46,2,0.024343129339426877
46,3,2.8493763374567243e-10
46,4,2.1940155462487755e-05
46,5,0.9750307888457436
46,6,2.0696243101597703e-07
46,7,0.00016420373607205005
46,8,2.8289435318991846e-10
46,9,2.844916892025661e-10
46,10,3.7754524809855097e-07
46,11,2.577996772791431e-06
47,1,0.027563584415593492
47,2,2.0115635385811686e-05
47,3,8.601034519945485e-05
47,4,0.05433461669542971
47,5,0.5295964792600247
47,6,9.546552557839456e-11
47,7,0.37983840542876146
47,8,0.007733128877135869
47,9,0.0008276583315395558
47,10,8.189695306188689e-10
47,11,9.5494760098365e-11
48,1,0.18251401623616925
48,2,0.026755184426947465
48,3,0.2500233472921258
48,4,0.07004076360773555
48,5,0.02878547830257456
48,6,0.01597337319044873
48,7,0.06240519033881177
48,8,0.2320825659438005
48,9,0.13142008060191768
48,10,3.533288836274256e-11
48,11,2.313583537111679e-11
49,1,0.007840351845468297
49,2,0.005415060741515993
49,3,0.0015090397611557376
49,4,0.053271297140877874
49,5,0.0015449402492769696
49,6,0.00011275712183384795
49,7,0.03478154583667511
49,8,0.0001119574017600078
49,9,2.2599899747678013e-05
49,10,0.07227337782176882
49,11,0.8231170721789195
50,1,0.00012329388434031117
50,2,0.24291156934229288
50,3,5.0410598174775605e-11
50,4,2.3056159858945967e-05
50,5,4.2185431206769215e-05
50,6,0.165632316812579
50,7,0.0936269977513546
50,8,1.4829222240317167e-10
50,9,0.20891618318952745
50,10,2.5056815686575584e-05
50,11,0.2886993404134506
51,1,0.12582262422926174
51,2,0.15258844106400682
51,3,1.4015423061417288e-11
51,4,0.00010485328919581163
51,5,1.587261003152733e-11
51,6,0.09536389959048625
51,7,0.11365126858887666
51,8,0.3347311231244606
51,9,1.4005274497944302e-11
51,10,0.06291448533361009
51,11,0.1148233047352087
52,1,0.724186553919898
52,2,1.5316882021941518e-10
52,3,1.520337254077049e-10
52,4,0.001279512080666972
52,5,1.018773591263134e-09
52,6,5.019165635113227e-09
52,7,1.6624347584594414e-09
52,8,0.2476122470428151
52,9,1.5650640911778956e-10
52,10,0.005790792808403801
52,11,0.021130885985133335
53,1,0.5777935694927708
53,2,5.218830614474305e-10
53,3,1.7070770901798817e-06
53,4,0.0012149700837002187
53,5,1.656386698679866e-05
53,6,6.425336518393e-08
53,7,8.140813820491655e-08
53,8,0.41204769824485815
53,9,0.008920382003012307
53,10,8.458521804488825e-07
53,11,4.117195014402383e-06
54,1,0.0003050356795273006
54,2,1.1857223723757432e-06
54,3,0.006647124233365647
54,4,0.00103679431915836
54,5,0.00017491751808464538
54,6,1.4662765645466873e-07
54,7,4.9273443453746374e-05
54,8,0.9481813542307973
54,9,0.04041244295012634
54,10,2.0398100741912414e-10
54,11,0.003191725070476531
55,1,0.0001934599374444122
55,2,0.00020263014761466943
55,3,5.5365058100797846e-08
55,4,0.08538977476615388
55,5,7.846618699993345e-10
55,6,9.148480592700758e-06
55,7,0.7392772289305443
55,8,0.16347122887147392
55,9,0.0070879758692899515
55,10,0.0024298606728891704
55,11,0.0019386361732769623
56,1,0.00048369080375185343
56,2,0.03381539053762194
56,3,1.042581824698153e-08
56,4,0.011308909352976584
56,5,8.146488595169979e-10
56,6,3.3251970932289074e-05
56,7,0.931787632349266
56,8,0.02215059636770034
56,9,2.583473204794605e-09
56,10,2.5559620280327626e-07
56,11,0.0004202591966078763
57,1,0.07389642172330715
57,2,0.00018112571141071508
57,3,0.23092318448439364
57,4,0.011292516011760723
57,5,2.4431799503233512e-08
57,6,0.3076745394704982
57,7,4.9112765490378564e-05
57,8,0.08418649844775511
57,9,0.23820929279438202
57,10,5.910291682799239e-09
57,11,0.05358727824791087
58,1,0.011197129389684687
58,2,0.017802285543618217
58,3,0.03268389588674318
58,4,0.046647882474689956
58,5,3.740754290202316e-11
58,6,0.05059213145544745
58,7,0.03297460186978881
58,8,0.03862844895445986
58,9,0.42262311824486715
58,10,0.02623457237899754
58,11,0.32061593376329545
59,1,0.000998828753298718
59,2,0.0008841172089871122
59,3,6.158321008528526e-09
59,4,0.015333071820905408
59,5,2.495668762477306e-10
59,6,0.00461939952901339
59,7,1.5566963674909534e-05
59,8,0.02830259498749432
59,9,0.5824780463402564
59,10,0.30140057889751287
59,11,0.06596778908996895
60,1,9.136001827564258e-08
60,2,0.015105166607809565
60,3,6.971195802010663e-07
60,4,1.6759553457766865e-06
60,5,0.00039832955550832044
60,6,0.00034277757164763505
60,7,0.0274235725216836
60,8,0.026258983811176688
60,9,0.9304261986116502
60,10,3.315820477335315e-05
60,11,9.348679806467332e-06
61,1,4.322660449756937e-09
61,2,4.66242318887642e-09
61,3,5.7264397256360404e-08
61,4,1.485169844617685e-09
61,5,0.023899574148425154
61,6,1.892639742775293e-05
61,7,9.600147758534643e-08
61,8,0.03743381846882512
61,9,0.9380932016589674
61,10,6.305131628041929e-07
61,11,0.0005536850760634102
62,1,1.4365616835800483e-06
62,2,4.623101784786156e-05
62,3,0.0006915405839579757
62,4,5.647880433843889e-11
62,5,0.2835251652614622
62,6,1.9581032215450452e-08
62,7,9.191768689246536e-11
62,8,0.5230604788473444
62,9,0.19211653044074745
62,10,9.809056705397938e-12
62,11,0.0005585975467184926
63,1,0.0009735377593901928
63,2,0.15828525813622485
63,3,0.7640715074902958
63,4,0.000288347573416247
63,5,0.00011855909193367212
63,6,0.0007174607741000311
63,7,0.057553789872543774
63,8,0.010554323695022419
63,9,0.002939822286792786
63,10,0.0038017448505081575
63,11,0.000695648468772119
