oos_period,model_1,model_2,model_3,model_4,model_5,model_6,model_7,model_8
200,0.15146302880149812,0.17324748996506337,0.06207656606695295,0.12565612751100608,0.07612531010268261,0.09581126208604726,0.26736286579104057,0.04825734967470893
201,0.15987498868547204,0.17803110173894962,0.07807666423810283,0.11566193670691972,0.05499100788374475,0.1056742051638698,0.26576457778292184,0.0419255177990195
202,0.15453868132421256,0.17909748862450736,0.09074125677383138,0.11034383426028886,0.05561013035351798,0.1099437921165194,0.25272938928027666,0.046995427265845706
203,0.2339359679206752,0.13214993078978776,0.07345277897698015,0.08768769120411117,0.051144538696723335,0.08782626340619626,0.26887505561311725,0.06492777339140879
204,0.1674263276277406,0.13018788520051858,0.062095809839742895,0.08071170474391565,0.0927259325323896,0.09810457395020272,0.3010056715009688,0.06774209460352111
205,0.1534084326693692,0.13967660279843466,0.06409564061036971,0.07454776019760113,0.0976019302756384,0.09254723407311034,0.3155083765299209,0.06261402284455554
206,0.17047789759483403,0.13222667281740522,0.0807453497089979,0.06304643085107633,0.11383664298785191,0.09719454741295755,0.31752460045018405,0.024947858175692894
207,0.17826593994014622,0.1452337183556411,0.07788485828949486,0.0814905060632888,0.09102194807147013,0.07244970073930979,0.3293264640314973,0.02432686450815181
208,0.17860148474575968,0.16512136159343715,0.08212980713683138,0.08135635395769511,0.08554933799789577,0.07579833238752634,0.3236922406472688,0.007751081532585588
209,0.19301784187180332,0.15951040390280685,0.07422685117155012,0.08211616997934877,0.07788522845300984,0.07174099251899677,0.33441046207343134,0.0070920500280529045
210,0.1796362531953947,0.18142819334249366,0.08867055123500867,0.05655741032065482,0.13372790981352614,0.07834639053164484,0.27546618789307487,0.006167103667202291
211,0.17993281230704702,0.18067613309643044,0.08643576875246814,0.05744823440572673,0.13576206004506267,0.07856817107228924,0.2750905399482519,0.006086280371723863
212,0.19638753381179308,0.17980913206401355,0.08585001767194093,0.04928220825804133,0.13642365865557263,0.07407877231220132,0.27816867722543714,4.757095850453003e-18
213,0.196342331737581,0.13871705215151398,0.0972003461809805,0.049772332545124365,0.15352319780012819,0.06635116530207104,0.26703490956943265,0.031058664712168213
214,0.2084489181297119,0.17333366068669054,0.08653947885313479,0.04220757619681273,0.1853818729876375,0.06133748031074537,0.24275101283426712,3.821309732195149e-18
215,0.19224828703911062,0.17523506783765155,0.08910339317620704,0.046432108453502284,0.18758797940639543,0.06880099840893258,0.24059216567720046,0.0
216,0.2053544700748432,0.16441440958079295,0.08944772548244163,0.05967820562058987,0.21041623922154118,0.06306985654621107,0.2076190934725801,0.0
217,0.19909497778474355,0.16443969155922564,0.08759895263250841,0.05587009514291124,0.2064980737876045,0.07466923879547466,0.21182897029653197,0.0
218,0.21152802055413852,0.16915168633077188,0.09366826949095501,0.048326613691339636,0.20909492385072853,0.0715905235477155,0.19663996253335086,0.0
219,0.20944659989856612,0.16585408999414705,0.09191428495118813,0.05225660908391548,0.21045759354552215,0.07190958173119313,0.1981612407944679,0.0
220,0.20320135670918343,0.16611063168239704,0.09482253855242345,0.050232635013990126,0.21822979571243672,0.08266706265708407,0.18473597967148514,7.243614281324531e-18
221,0.2271028456422508,0.1892146098669546,0.08865377378003124,0.0405104230071687,0.21856799553891834,0.07339836721334847,0.16255198495032785,0.0
222,0.22044392602759777,0.20405350626011723,0.08093497310822949,0.03376607816670004,0.21617264300601438,0.07330274540268039,0.17132612802766078,2.6105026038759402e-18
223,0.2224655800603348,0.24630409473674172,0.08024358361558041,0.024106157451785022,0.14372064507202284,0.08366308534167548,0.1994968537208597,3.1176503461541437e-18
224,0.25812174523469344,0.2726261278689482,0.10192189814101457,5.179394714218053e-18,0.12005389161869776,0.08643853077905189,0.16083780635659403,0.0
225,0.2594863882787835,0.27762309621087916,0.09435733753626241,0.0,0.12240435416339236,0.08755788998361415,0.15857093382606846,1.1069291252504144e-17
226,0.2583678312170886,0.2782587481342164,0.0944984654718485,8.203514094149693e-18,0.1252611096134544,0.08666957658170606,0.1569442689806859,5.61561668205358e-18
227,0.25906784843547187,0.23927197633567082,0.12387051707256536,0.022945706672354793,0.13022154989389165,0.09408942109677311,0.1305329804922722,9.948193515977442e-18
228,0.2809333784936716,0.25845949609376273,0.11227864403714001,0.0,0.12134241542847415,0.08582435207713371,0.14116171386881785,3.697298814761323e-19
229,0.28831677489594887,0.26701157809189624,0.12007059592182154,1.0562964073393591e-18,0.09042338281622266,0.08942845822233556,0.14474921005077515,1.1644717791264856e-18
230,0.3070259062892641,0.24349998702470294,0.12189647709054188,0.0015364481138509516,0.09439100883453341,0.08501341597288771,0.14663675667321893,0.0
231,0.2493027747038314,0.2524284754067754,0.10818307298199692,0.00805850497361261,0.09281713425708592,0.12105079179394357,0.15392842576674304,0.014230820115011084
232,0.23261375536442486,0.19444283294534914,0.11428656970844114,0.01993781655721904,0.09540055431859462,0.12388368299929545,0.1473987412779343,0.07203604682774145
233,0.23097776550822322,0.1926787650271978,0.1120608551826395,4.501980114652103e-19,0.09832716105067779,0.10257829751609854,0.15991880440599066,0.10345835130817246
234,0.24481703665178492,0.2578217449571004,0.12070181979367264,0.0,0.07889443569506983,0.11570893295833079,0.156284571344225,0.025771458598816393
