oos_period,full_gcsr_eigenvector,full_gcsr_v2_eigenvector,full_gcsr_pagerank,full_gcsr_v2_pagerank,full_gcsr_softmax,full_gcsr_v2_softmax,graph_only_eigenvector,graph_only_v2_eigenvector,graph_only_pagerank,graph_only_v2_pagerank,graph_only_softmax,graph_only_v2_softmax,rs_selection,rs_selection_v2,bates_granger_mv,var_error,recent_best
150,0.0002920426669263433,0.00025709396537458747,0.0012604102311256013,0.0014152870486396352,0.0010089118113836369,0.0014890451100592113,1.7853394350893157,1.618238956455828,0.1247692543188869,0.1496826160230372,-0.006287147515763123,0.002774589900930373,1.9633930206728551,1.9633930206728551,0.00603241397708726,0.09155473003293292,1.9633930206728551
151,0.28690467122550956,0.29487442802497665,0.2910663758640837,0.29487442802497665,0.27904555992554236,0.2783412605696052,-0.1860707177106785,1.0213629950627305,-0.27431177996980355,-0.2907232866077042,-0.15522640010814082,-0.15463062895373292,1.8984597528036065,1.8984597528036065,0.34408536278441326,0.061312427905621136,0.05221716729833947
152,0.11802006438178012,0.11378504887636734,0.1205743131904481,0.11283201223633764,0.13400511772691392,0.11232893397786377,0.29027599464686094,5.476027866050184e-05,0.1693448280221588,-0.0018494046705217647,0.05208663101537618,0.006077977899436735,4.6140397563625735,0.2669208586895245,0.1473375549954387,0.03879128007236114,0.2669208586895245
153,0.056260623587583325,0.052139534952445554,0.05466639874068932,0.05183249227893183,0.04926566611747482,0.04775221974225044,0.4483631362284325,1.3222378432125907,0.15000449780902902,0.08544952378265033,0.04201387649780702,0.0004064311340071236,1.940121232279549,1.940121232279549,0.07316130236953428,0.11915711664836659,1.940121232279549
154,0.13739975580787214,0.16091905935891948,0.15036039239733331,0.13582630550032734,0.1380439218191276,0.1428340245705657,0.19354828073834834,1.7485894666025192,0.6233408821515716,0.5608618770664969,0.005214227397883724,0.047568444424727165,0.807777735236015,4.135551544838845,0.16948998350075944,0.44351857901403224,4.135551544838845
155,-0.3291120870902531,-0.3291120870902531,-0.3264676578756298,-0.3291120870902531,-0.3291120870902531,-0.3291120870902531,1.6332150874361853,4.724832770480582,0.8272338680269863,1.4092779465697927,0.7426726359073933,0.3381659125354687,1.8917688037523268,6.145750348427487,-0.3694675710480365,-0.2860210016980572,-0.5362706915719475
156,-0.0863256549307651,-0.0858761567046672,-0.0863256549307651,-0.08427359744307333,-0.0863256549307651,-0.08566513616919241,0.14989975052335613,-0.03586400496154324,0.07648089398533131,-0.015463988997874822,0.06264038944006001,-0.014316158798991452,0.055830349998238826,0.055830349998238826,-0.08779417711862786,0.019278885205623375,0.055830349998238826
157,-0.15627828796418974,-0.13848161732525788,-0.1554711689771444,-0.13808654226724476,-0.14778922065899985,-0.13818275298011512,-0.3637820505349296,0.11152963225737095,-0.3534168903767642,-0.03133920891730174,-0.05769731976233994,-0.009791501981051498,-0.3839504171644205,0.31797042919512736,-0.15614679697165346,-0.1287526272120565,0.31797042919512736
158,0.002049184810630364,0.0021070363493946864,-0.0016276329597973843,-0.0013163131010483983,0.0026575644318769034,0.0037415996325151843,0.3508749813739707,0.30293256304108446,-0.038272626466034104,-0.040232803606823096,-0.017527545641047745,0.00043889349090181495,0.9175645552685358,0.9175645552685358,0.0010832748079646973,0.051613132607814735,0.9175645552685358
159,0.26561709779356124,0.27384297379836325,0.2634385162952616,0.27377704807897063,0.2753206148731528,0.28882267861443234,0.04422067053329764,0.2701493745815783,0.00043015947622299794,0.09979172636898209,0.02555956389484098,0.04776084548846569,0.2987012448730275,0.2987012448730275,0.33924478387907103,0.24763994585000598,0.3495965750377694
160,0.20437703589472814,0.20592864110204995,0.20456124961048042,0.20665738162486225,0.20604480120703328,0.2089699331977476,0.03211375614471145,0.06055657786881553,0.015645090317888452,0.04143540368838524,0.05564767640362047,0.07506922697811128,0.06847461786412717,0.06847461786412717,0.23031758353582832,0.25832590997847965,0.09179150702108368
161,-0.02967446722245862,-0.029657664123771448,-0.029686977954426062,-0.029557410003368027,-0.02964435739836269,-0.029396619905048084,-0.005786400637041056,0.010471011323071641,0.12362931191069007,0.017777093414689568,0.04659290680449718,0.028989617839363484,1.0659388004947128,-0.02238403298237731,-0.03100749446331325,-0.018304542276719488,0.004618930629064391
162,0.33860665269043067,0.33877355478419224,0.3445585851544052,0.346357811833072,0.3507749440391311,0.34346827842027394,0.016971465700411525,0.23286051939182373,0.14580336474605982,0.20883228429808498,0.27308502030456927,0.3098346327245758,0.01668786021969082,0.01668786021969082,0.3767695573764712,0.2668984971561785,0.5875571239073133
163,0.08530747164948527,0.08455247894511675,0.08017105950577857,0.08025949359792289,0.07865135326397082,0.07827070706233402,2.6267476613313145,2.237943489799293,0.10683433668847314,0.49102577017082333,0.12450259368376893,0.12876108110188755,-0.2748114841209257,2.816640685540286,0.07937660120361067,0.07488926635761589,2.816640685540286
164,-0.005681758398773801,-0.01101780131011823,-0.007166946501972957,-0.008929448257416872,-0.006685740109628108,-0.006685740109628108,0.45422542142678274,0.5103593127565704,-0.04238877671975151,-0.06105669662088588,-0.022450734573980294,-0.10224846089495421,6.105758744472213,6.105758744472213,0.009864503154005652,0.028556902289095784,6.105758744472213
165,0.24792509037058885,0.24792509037058885,0.24792509037058885,0.24792509037058885,0.24792509037058885,0.24792509037058885,-0.04692792047874217,0.07854095687390183,0.22662928358473866,0.05692056061179851,0.021506712080272328,-0.06961757713246042,0.3479886793743444,0.3479886793743444,0.2777750452719502,0.4644717522346141,-0.29598939365722937
166,-0.035021008368853496,-0.035021008368853496,-0.035021008368853496,-0.035021008368853496,-0.035021008368853496,-0.035021008368853496,-0.08450310928496593,-0.019149840049863365,-0.0335467009074604,-0.11589139558633368,-0.03192935089193871,-0.013568413512775879,-0.11669140064785441,0.2496912776294872,-0.041484766276824084,-0.07781398131530395,-0.02261943024881083
167,-0.2156255850954648,-0.2156255850954648,-0.2156255850954648,-0.2156255850954648,-0.2156255850954648,-0.2156255850954648,-0.3247590066621722,0.4517433808804623,-0.2802836373214335,0.3823967531820651,-0.022415525651568347,0.12455756577874821,0.1781117515590629,3.4001867869120126,-0.23982306994755692,-0.33412717624180116,2.335148023157422
168,0.011813270527376938,0.011813270527376938,0.011813270527376938,0.011813270527376938,0.011813270527376938,0.011813270527376938,0.5605197432513848,0.02420933236920531,0.10526577994124046,0.003711070548250854,0.04380998641251873,6.0029472290568325e-05,1.9985221027447666,0.017093883111077974,0.010597743515895482,0.03939322293616038,0.017093883111077974
169,0.05218346078076244,0.05218346078076244,0.05218346078076244,0.05218346078076244,0.05218346078076244,0.05218346078076244,0.20344333942724852,0.10740231869850352,0.07483888553236591,0.07550361255925868,0.08764862906602626,0.06155962275216738,0.07209901756029612,0.07209901756029612,0.05073870769135168,-0.026984301315025737,0.07209901756029612
