method,oos_period,model,weight
var_error,289,model_7,0.23960807679875495
var_error,289,model_8,0.05281990160399501
var_error,290,model_1,0.09851512179559326
var_error,290,model_2,0.11219908111366496
var_error,290,model_3,0.0
var_error,290,model_4,0.09353034358294639
var_error,290,model_5,0.11521031668793334
var_error,290,model_6,0.20933551119781907
var_error,290,model_7,0.1886859064457053
var_error,290,model_8,0.1825237191753375
var_error,291,model_1,0.250494592722814
var_error,291,model_2,0.22881165804346215
var_error,291,model_3,0.0
var_error,291,model_4,0.07200665860826326
var_error,291,model_5,4.3684096363151346e-17
var_error,291,model_6,0.13526390301279118
var_error,291,model_7,0.14258702336149043
var_error,291,model_8,0.17083616425017875
var_error,292,model_1,0.0
var_error,292,model_2,0.11489341875247405
var_error,292,model_3,0.10699198416275377
var_error,292,model_4,0.15627766475171237
var_error,292,model_5,1.6982372428020615e-16
var_error,292,model_6,0.3353761936890372
var_error,292,model_7,0.20366840137876782
var_error,292,model_8,0.08279233726425465
var_error,293,model_1,0.08446550324499275
var_error,293,model_2,0.1413403705208296
var_error,293,model_3,0.0
var_error,293,model_4,0.12122658550437111
var_error,293,model_5,0.05654450884290084
var_error,293,model_6,0.2687752047703416
var_error,293,model_7,0.14734808312163428
var_error,293,model_8,0.18029974399392978
var_error,294,model_1,3.583811324044662e-17
var_error,294,model_2,0.1645182525797592
var_error,294,model_3,0.0
var_error,294,model_4,0.15898432045486136
var_error,294,model_5,0.06077937364586012
var_error,294,model_6,0.25964142430096243
var_error,294,model_7,0.11951903756217105
var_error,294,model_8,0.23655759145538582
var_error,295,model_1,0.043392860794307146
var_error,295,model_2,0.11199039776425976
var_error,295,model_3,1.3016514119121426e-18
var_error,295,model_4,0.14055375307794538
var_error,295,model_5,0.05239125913913397
var_error,295,model_6,0.21766366868404163
var_error,295,model_7,0.16594786391561892
var_error,295,model_8,0.26806019662369324
var_error,296,model_1,0.05070463819105771
var_error,296,model_2,0.08663326998732004
var_error,296,model_3,2.92236954714282e-18
var_error,296,model_4,0.15893488917739435
var_error,296,model_5,0.05443002916622431
var_error,296,model_6,0.25827590504771697
var_error,296,model_7,0.1497462047526624
var_error,296,model_8,0.24127506367662419
var_error,297,model_1,1.900070977635178e-18
var_error,297,model_2,0.11146465254490738
var_error,297,model_3,3.897521517927718e-18
var_error,297,model_4,0.1712711772797906
var_error,297,model_5,0.05062218663804885
var_error,297,model_6,0.269723468240483
var_error,297,model_7,0.1740094456019762
var_error,297,model_8,0.22290906969379398
var_error,298,model_1,0.04487218787623796
var_error,298,model_2,0.14854837925679396
var_error,298,model_3,3.3324486964303986e-18
var_error,298,model_4,0.15527970535687494
var_error,298,model_5,2.7963531527850377e-17
var_error,298,model_6,0.2388043344969359
var_error,298,model_7,0.18028289483391713
var_error,298,model_8,0.23221249817824008
var_error,299,model_1,0.0
var_error,299,model_2,0.07272960169560708
var_error,299,model_3,0.0
var_error,299,model_4,0.16842185987097244
var_error,299,model_5,0.06958372462092828
var_error,299,model_6,0.2729992142991609
var_error,299,model_7,0.1666223335858694
var_error,299,model_8,0.24964326592646185
var_error,300,model_1,0.03970627310111777
var_error,300,model_2,0.037904309671460475
var_error,300,model_3,1.6036305690088193e-17
var_error,300,model_4,0.1347479678014313
var_error,300,model_5,0.1478945689588091
var_error,300,model_6,0.21565800460054793
var_error,300,model_7,0.190507537233784
var_error,300,model_8,0.23358133863184938
var_error,301,model_1,0.0035061787165256366
var_error,301,model_2,0.08069377608652285
var_error,301,model_3,0.01231928517193077
var_error,301,model_4,0.14987522770889694
var_error,301,model_5,0.04503438323623
var_error,301,model_6,0.27161603550977226
var_error,301,model_7,0.20375428225693276
var_error,301,model_8,0.23320083131218874
var_error,302,model_1,0.08000682589935654
var_error,302,model_2,0.12450945697448253
var_error,302,model_3,0.02553064040485176
var_error,302,model_4,0.17166119174145955
var_error,302,model_5,0.008574417518610994
var_error,302,model_6,0.26432030996969286
var_error,302,model_7,0.12463197390476596
var_error,302,model_8,0.2007651835857797
var_error,303,model_1,0.057808581286783546
var_error,303,model_2,0.08585476328936369
var_error,303,model_3,0.04111616923118822
var_error,303,model_4,0.1443859419755264
var_error,303,model_5,0.037276942008503754
var_error,303,model_6,0.27803009009401364
var_error,303,model_7,0.14525363311430028
var_error,303,model_8,0.2102738789993204
var_error,304,model_1,0.07015798329646301
var_error,304,model_2,0.12128698499870592
var_error,304,model_3,0.06432301369120348
var_error,304,model_4,0.20123188498666725
var_error,304,model_5,0.13107397411943647
var_error,304,model_6,0.1651655578436188
var_error,304,model_7,0.1575771414082352
var_error,304,model_8,0.08918345965466981
var_error,305,model_1,0.15436117705855792
var_error,305,model_2,0.01104218027900409
var_error,305,model_3,1.1411750643545655e-17
var_error,305,model_4,0.15091265100342424
var_error,305,model_5,0.10404638728045991
var_error,305,model_6,0.25857542498893965
var_error,305,model_7,0.15038510997327803
var_error,305,model_8,0.17067706941533617
var_error,306,model_1,0.043827077469562825
var_error,306,model_2,0.003295622896092169
var_error,306,model_3,0.015824187409109233
var_error,306,model_4,0.1751659295164801
var_error,306,model_5,0.1669977445716725
var_error,306,model_6,0.28510703574193885
var_error,306,model_7,0.2287458733286918
var_error,306,model_8,0.08103652906545222
var_error,307,model_1,0.11332067350084572
var_error,307,model_2,0.03269620074249227
var_error,307,model_3,0.06373376436233767
var_error,307,model_4,0.19233761131734545
var_error,307,model_5,0.12094995069975187
var_error,307,model_6,0.11555452229894018
var_error,307,model_7,0.267661882256639
var_error,307,model_8,0.09374539482064781
var_error,308,model_1,0.030530493191840067
var_error,308,model_2,0.023227826977128694
var_error,308,model_3,0.03991287608538652
var_error,308,model_4,0.11842777034391436
var_error,308,model_5,0.10787490619784526
var_error,308,model_6,0.2795887613935457
var_error,308,model_7,0.269378805955481
var_error,308,model_8,0.13105855985385828
var_error,309,model_1,0.0
var_error,309,model_2,0.0
var_error,309,model_3,0.049544669055029626
var_error,309,model_4,0.13291046274154983
var_error,309,model_5,0.17567006369503702
var_error,309,model_6,0.2831349593315378
var_error,309,model_7,0.3011801969933266
var_error,309,model_8,0.05755964818251907
var_error,310,model_1,2.3470769187309097e-17
var_error,310,model_2,0.03652130215639272
var_error,310,model_3,0.07196745739630607
var_error,310,model_4,0.09744195603189194
var_error,310,model_5,0.1131880456707368
var_error,310,model_6,0.2571922520659182
var_error,310,model_7,0.3640538816152308
var_error,310,model_8,0.05963510506252335
var_error,311,model_1,0.0
var_error,311,model_2,3.23741516574349e-18
var_error,311,model_3,0.09236877819076275
var_error,311,model_4,0.08509176106740172
var_error,311,model_5,0.14787977329697713
var_error,311,model_6,0.3184870328515456
var_error,311,model_7,0.27344773389524485
var_error,311,model_8,0.082724920697068
var_error,312,model_1,0.09898258882291884
var_error,312,model_2,0.050625623329707964
var_error,312,model_3,0.0641211610650909
var_error,312,model_4,0.14191595769036586
var_error,312,model_5,0.11305734415228288
var_error,312,model_6,0.2965823792065942
var_error,312,model_7,0.15813040850173057
var_error,312,model_8,0.07658453723030875
var_error,313,model_1,0.02390010415029818
var_error,313,model_2,0.0
var_error,313,model_3,0.07011068712929669
var_error,313,model_4,0.14096894320282347
var_error,313,model_5,0.16433295354260788
var_error,313,model_6,0.28725514723996964
var_error,313,model_7,0.23383264293620615
var_error,313,model_8,0.07959952179779803
var_error,314,model_1,0.010743810803855301
var_error,314,model_2,0.08869730337751933
var_error,314,model_3,0.08646524260731289
var_error,314,model_4,0.12028001543486415
var_error,314,model_5,0.10918425945055156
var_error,314,model_6,0.2525906198148924
var_error,314,model_7,0.2654729592139673
var_error,314,model_8,0.06656578929603686
var_error,315,model_1,0.0258202148302603
var_error,315,model_2,0.11022580347735747
var_error,315,model_3,0.11785296893001519
var_error,315,model_4,0.128500046737415
var_error,315,model_5,0.051307477517348654
var_error,315,model_6,0.22271300326224183
var_error,315,model_7,0.21065768523569786
var_error,315,model_8,0.1329228000086638
var_error,316,model_1,0.09206991076295434
var_error,316,model_2,0.0014961066621249925
var_error,316,model_3,0.10213825801273721
var_error,316,model_4,0.1538844316332416
var_error,316,model_5,0.16315600201074765
var_error,316,model_6,0.2753566098688464
var_error,316,model_7,0.13223678187320606
var_error,316,model_8,0.07966189917514171
var_error,317,model_1,0.07420759367476285
var_error,317,model_2,0.1484774834157256
var_error,317,model_3,0.0780424229538989
var_error,317,model_4,0.11040688214465036
var_error,317,model_5,0.021395428368256555
var_error,317,model_6,0.32825427026841736
var_error,317,model_7,0.17819422812996474
var_error,317,model_8,0.06102169104332358
var_error,318,model_1,0.09673436786385824
var_error,318,model_2,0.016994523991820134
var_error,318,model_3,0.10148166013048017
var_error,318,model_4,0.14664948638635303
var_error,318,model_5,0.12852985085585983
var_error,318,model_6,0.33531577524636574
var_error,318,model_7,0.12004076816011715
var_error,318,model_8,0.05425356736414555
var_error,319,model_1,0.0736480204025104
var_error,319,model_2,0.04320369926182432
var_error,319,model_3,0.0904927284040221
var_error,319,model_4,0.15439612420869062
var_error,319,model_5,0.08354736064221424
var_error,319,model_6,0.25063692469942994
var_error,319,model_7,0.22362223993974284
var_error,319,model_8,0.08045290244056556
var_error,320,model_1,0.04588525048738046
var_error,320,model_2,0.07400925782379664
var_error,320,model_3,0.1266120354598258
var_error,320,model_4,0.19056139222643712
var_error,320,model_5,0.10862117662738852
var_error,320,model_6,0.2060794628771892
var_error,320,model_7,0.14645318187361658
var_error,320,model_8,0.1017782426233657
var_error,321,model_1,0.08514539218002382
var_error,321,model_2,0.030307656930503343
var_error,321,model_3,0.09329126323948231
var_error,321,model_4,0.11488998122646289
var_error,321,model_5,0.06740007986150849
var_error,321,model_6,0.26792843481244016
var_error,321,model_7,0.25955356723671474
var_error,321,model_8,0.08148362451186426
var_error,322,model_1,0.10785418757974885
var_error,322,model_2,0.04329413324369401
var_error,322,model_3,0.07535691213501473
var_error,322,model_4,0.1629772054087148
var_error,322,model_5,0.08403941275828852
var_error,322,model_6,0.3072092057368287
var_error,322,model_7,0.14599770534846013
var_error,322,model_8,0.07327123778825015
var_error,323,model_1,0.032411325005572734
var_error,323,model_2,0.08631507697772832
var_error,323,model_3,0.07550927459040144
var_error,323,model_4,0.15707293426409957
var_error,323,model_5,0.06826937405576139
var_error,323,model_6,0.29436427952004934
var_error,323,model_7,0.13471425970225184
var_error,323,model_8,0.15134347588313515
var_error,324,model_1,0.11132282564169607
var_error,324,model_2,0.010993721698514015
var_error,324,model_3,0.13687069629008583
var_error,324,model_4,0.14749303264556018
var_error,324,model_5,0.10304894050947938
var_error,324,model_6,0.24728128075551178
var_error,324,model_7,0.15544630484996125
var_error,324,model_8,0.08754319760819161
var_error,325,model_1,0.10952216613462977
var_error,325,model_2,0.07117754755500796
var_error,325,model_3,0.12265025468235928
var_error,325,model_4,0.13869752291906048
var_error,325,model_5,0.02147548694844523
var_error,325,model_6,0.21495710623637068
var_error,325,model_7,0.22210507389534626
var_error,325,model_8,0.09941484162778028
var_error,326,model_1,0.11016030363432677
var_error,326,model_2,0.09190600409711126
var_error,326,model_3,0.13923343223945267
var_error,326,model_4,0.1297622384034229
var_error,326,model_5,0.02709419777167512
var_error,326,model_6,0.22893408412174188
var_error,326,model_7,0.19914205630456602
var_error,326,model_8,0.07376768342670334
var_error,327,model_1,0.202142334725434
var_error,327,model_2,0.23635024108035563
var_error,327,model_3,4.1761265398437e-17
var_error,327,model_4,0.16386763937772095
var_error,327,model_5,0.0
var_error,327,model_6,0.1259290040059695
var_error,327,model_7,0.11636612187861292
var_error,327,model_8,0.15534465893090674
var_error,328,model_1,0.133729312892121
var_error,328,model_2,0.05329281105606268
var_error,328,model_3,0.07931500740202459
var_error,328,model_4,0.15066241047793252
var_error,328,model_5,0.015773425234744152
var_error,328,model_6,0.21171308444824405
var_error,328,model_7,0.22056920245537545
var_error,328,model_8,0.1349447460324955
var_error,329,model_1,0.18199093676712289
var_error,329,model_2,0.08887035836708058
var_error,329,model_3,0.03666206948296599
var_error,329,model_4,0.16995472212354087
var_error,329,model_5,0.007008685076124743
var_error,329,model_6,0.2194113067741332
var_error,329,model_7,0.19577436510308088
var_error,329,model_8,0.10032755630495079
var_error,330,model_1,0.1724869431948525
var_error,330,model_2,0.036033521453273404
var_error,330,model_3,0.11151873064930264
var_error,330,model_4,0.15889607304085626
var_error,330,model_5,0.059169353258541266
var_error,330,model_6,0.1675949197438795
var_error,330,model_7,0.21564425230646692
var_error,330,model_8,0.07865620635182742
var_error,331,model_1,0.19061647638694426
var_error,331,model_2,0.04123598826225792
var_error,331,model_3,0.13466813470672614
var_error,331,model_4,0.1765105940948061
var_error,331,model_5,0.07239983070343603
var_error,331,model_6,0.11268360072144783
var_error,331,model_7,0.1787850732256971
var_error,331,model_8,0.09310030189768459
var_error,332,model_1,0.02057203942221604
var_error,332,model_2,0.14210967582206088
var_error,332,model_3,2.6798004868731126e-18
var_error,332,model_4,0.18991253883658166
var_error,332,model_5,0.023531448958230044
var_error,332,model_6,0.21404069376623006
var_error,332,model_7,0.25479259917657643
var_error,332,model_8,0.15504100401710486
var_error,333,model_1,0.070292951225486
var_error,333,model_2,0.12672977633966864
var_error,333,model_3,0.18338155792499533
var_error,333,model_4,0.1096552683211477
var_error,333,model_5,0.042961124417584644
var_error,333,model_6,0.22919915798606777
var_error,333,model_7,0.21485592157366937
var_error,333,model_8,0.022924242210380554
var_error,334,model_1,0.1746456545819583
var_error,334,model_2,0.05471383363462699
var_error,334,model_3,0.1274141111929446
var_error,334,model_4,0.12282230437561419
var_error,334,model_5,5.686740979843269e-18
var_error,334,model_6,0.225599040713846
var_error,334,model_7,0.22751940530536863
var_error,334,model_8,0.06728565019464108
var_error,335,model_1,0.1438005701533059
var_error,335,model_2,3.742932714794603e-18
var_error,335,model_3,0.16817524412284424
var_error,335,model_4,0.13091080229551383
var_error,335,model_5,0.0
var_error,335,model_6,0.2270498783243737
var_error,335,model_7,0.25784732139977723
var_error,335,model_8,0.07221618370318511
var_error,336,model_1,0.2449926532931766
var_error,336,model_2,1.592040776010228e-17
var_error,336,model_3,0.164868482713658
var_error,336,model_4,0.16523714024891126
var_error,336,model_5,0.005674110079097645
var_error,336,model_6,0.191987840243261
var_error,336,model_7,0.15181738038267056
var_error,336,model_8,0.07542239303822489
var_error,337,model_1,0.2227037941726279
var_error,337,model_2,0.0
var_error,337,model_3,0.059462836000387355
var_error,337,model_4,0.19747683006933037
var_error,337,model_5,5.1880768019274e-17
var_error,337,model_6,0.2456253366039181
var_error,337,model_7,0.15044565173954938
var_error,337,model_8,0.12428555141318672
var_error,338,model_1,0.31333194020647703
var_error,338,model_2,0.047460949869874515
var_error,338,model_3,0.0933148228847714
var_error,338,model_4,0.12466746626337975
var_error,338,model_5,0.06393445456195125
var_error,338,model_6,0.3137361250363478
var_error,338,model_7,0.0
var_error,338,model_8,0.043554241176198216
var_error,339,model_1,0.13791906131118106
var_error,339,model_2,0.058530267969056735
var_error,339,model_3,0.12349983528162026
var_error,339,model_4,0.16203146109653194
var_error,339,model_5,9.453602375397784e-18
var_error,339,model_6,0.18767416590728536
var_error,339,model_7,0.24926124260806382
var_error,339,model_8,0.08108396582526087
var_error,340,model_1,0.16947391544488008
var_error,340,model_2,0.03656948902853925
var_error,340,model_3,0.13652971037968276
var_error,340,model_4,0.19004143265155973
var_error,340,model_5,0.0
var_error,340,model_6,0.1933249404735897
var_error,340,model_7,0.18184265891207965
var_error,340,model_8,0.09221785310866878
var_error,341,model_1,0.1676288680187876
var_error,341,model_2,0.04134117643658919
var_error,341,model_3,0.12044379874741101
var_error,341,model_4,0.14757666525684518
var_error,341,model_5,0.0
var_error,341,model_6,0.1925223752699757
var_error,341,model_7,0.22070716577763516
var_error,341,model_8,0.10977995049175607
var_error,342,model_1,0.0913244217436542
var_error,342,model_2,0.1593401989431044
var_error,342,model_3,0.03236042990337004
var_error,342,model_4,0.2503412400174773
var_error,342,model_5,0.0
var_error,342,model_6,0.09168866690599664
var_error,342,model_7,0.2538280074098057
var_error,342,model_8,0.12111703507559174
var_error,343,model_1,0.14788577980225664
var_error,343,model_2,0.03591922975028076
var_error,343,model_3,0.16010386342240515
var_error,343,model_4,0.10312421912218492
var_error,343,model_5,0.002054465978867014
var_error,343,model_6,0.20488324386942366
var_error,343,model_7,0.23060628458225316
var_error,343,model_8,0.11542291347132862
var_error,344,model_1,0.21029881821670093
var_error,344,model_2,0.05073339404413074
var_error,344,model_3,0.0919074545849778
var_error,344,model_4,0.20557222416061438
var_error,344,model_5,0.029734015646707312
var_error,344,model_6,0.12515806446780978
var_error,344,model_7,0.17773020548290933
var_error,344,model_8,0.10886582339514968
var_error,345,model_1,0.226696850473504
var_error,345,model_2,0.050372583681492944
var_error,345,model_3,0.15397307596520557
var_error,345,model_4,0.05076247128531125
var_error,345,model_5,0.12407189886409925
var_error,345,model_6,0.22742841829438606
var_error,345,model_7,0.0880349784403172
var_error,345,model_8,0.0786597229946837
var_error,346,model_1,0.24525156734106077
var_error,346,model_2,0.07245070732202694
var_error,346,model_3,0.13366145174868815
var_error,346,model_4,0.13655588655318524
var_error,346,model_5,0.06467956480457861
var_error,346,model_6,0.16169134208040914
var_error,346,model_7,0.11703092946467754
var_error,346,model_8,0.06867855068437356
var_error,347,model_1,0.20593534954816925
var_error,347,model_2,0.06580199646011227
var_error,347,model_3,0.14646609266849794
var_error,347,model_4,0.07256359373190865
var_error,347,model_5,0.10991996613226736
var_error,347,model_6,0.1950259366250266
var_error,347,model_7,0.10662831987443921
var_error,347,model_8,0.09765874495857865
var_error,348,model_1,0.13609032309770458
var_error,348,model_2,0.11333465499035489
var_error,348,model_3,0.12765528228619255
var_error,348,model_4,1.812068171971153e-18
var_error,348,model_5,0.22039559526111496
var_error,348,model_6,0.2110577864329539
var_error,348,model_7,0.08805410676603849
var_error,348,model_8,0.10341225116464059
var_error,349,model_1,0.23074906897921446
var_error,349,model_2,0.05219456648478994
var_error,349,model_3,0.15421156761725222
var_error,349,model_4,0.051289127082674815
var_error,349,model_5,0.124603001020005
var_error,349,model_6,0.2045314884111271
var_error,349,model_7,0.07781039529055297
var_error,349,model_8,0.1046107851133836
var_error,350,model_1,0.2604899831280979
var_error,350,model_2,0.04386260019661625
var_error,350,model_3,0.1512595770497384
var_error,350,model_4,0.1398466940298901
var_error,350,model_5,0.026453298743023258
var_error,350,model_6,0.15789394423193442
var_error,350,model_7,0.13878522818515956
var_error,350,model_8,0.0814086744345401
var_error,351,model_1,0.2567359007067401
var_error,351,model_2,0.024142447655322065
var_error,351,model_3,0.15422858573018894
var_error,351,model_4,0.06166659254135048
var_error,351,model_5,0.1159329781537501
var_error,351,model_6,0.22522684824360464
var_error,351,model_7,0.03485066355369511
var_error,351,model_8,0.12721598341434845
var_error,352,model_1,0.21585408746941928
var_error,352,model_2,0.09447420156837995
var_error,352,model_3,0.11768731830522461
var_error,352,model_4,0.1385834017876883
var_error,352,model_5,0.056644298591829
var_error,352,model_6,0.10694874230076824
var_error,352,model_7,0.15302160218986413
var_error,352,model_8,0.11678634778582646
var_error,353,model_1,0.179662206370778
var_error,353,model_2,0.1677150011599322
var_error,353,model_3,0.12327861592207341
var_error,353,model_4,0.18843045186728524
var_error,353,model_5,0.0572007514320094
var_error,353,model_6,0.03687674029107424
var_error,353,model_7,0.15890651807150205
var_error,353,model_8,0.08792971488434537
var_error,354,model_1,0.22643478578176404
var_error,354,model_2,0.13089478680330977
var_error,354,model_3,0.12213541185791883
var_error,354,model_4,0.1531349027276782
var_error,354,model_5,0.06722553274519653
var_error,354,model_6,0.07144404251798328
var_error,354,model_7,0.10387738644988725
var_error,354,model_8,0.12485315111526199
var_error,355,model_1,0.22763083588762578
var_error,355,model_2,0.127830829870016
var_error,355,model_3,0.12169917086354033
var_error,355,model_4,0.053168451136748965
var_error,355,model_5,0.1273926034044609
var_error,355,model_6,0.1457792127439143
var_error,355,model_7,0.09553223531017313
var_error,355,model_8,0.10096666078252052
var_error,356,model_1,0.29666192253084883
var_error,356,model_2,0.08396116884019002
var_error,356,model_3,0.1166592589544378
var_error,356,model_4,0.04531914024495258
var_error,356,model_5,0.11832780237313127
var_error,356,model_6,0.15579531090633128
var_error,356,model_7,0.06050091343379708
var_error,356,model_8,0.12277448271531109
var_error,357,model_1,0.2578807834450931
var_error,357,model_2,0.18845747566012175
var_error,357,model_3,0.0525792132333485
var_error,357,model_4,0.0607634310688777
var_error,357,model_5,0.13211002310659095
var_error,357,model_6,0.06329056025082665
var_error,357,model_7,0.09079692096922931
var_error,357,model_8,0.15412159226491207
var_error,358,model_1,0.26876237139074766
var_error,358,model_2,0.08039815842162454
var_error,358,model_3,0.14468548447520097
var_error,358,model_4,0.06327834762892552
var_error,358,model_5,0.15605353066033364
var_error,358,model_6,0.12604747266074864
var_error,358,model_7,0.029484759384470916
var_error,358,model_8,0.13128987537694806
var_error,359,model_1,0.20308840275019868
var_error,359,model_2,0.20032086839372001
var_error,359,model_3,0.11337430094766116
var_error,359,model_4,0.14217571813101598
var_error,359,model_5,0.10826707367889145
var_error,359,model_6,0.027542396014103826
var_error,359,model_7,0.09016586710066588
var_error,359,model_8,0.11506537298274294
var_error,360,model_1,0.265085346210664
var_error,360,model_2,0.14481457562642425
var_error,360,model_3,0.08155308246042488
var_error,360,model_4,0.09927816333084498
var_error,360,model_5,0.11327559844723205
var_error,360,model_6,0.057946696663110524
var_error,360,model_7,0.08387808353220122
var_error,360,model_8,0.15416845372809804
var_error,361,model_1,0.14212236421327676
var_error,361,model_2,0.0880355878103961
var_error,361,model_3,0.09346434689027923
var_error,361,model_4,0.06667221563747537
var_error,361,model_5,0.1628936346138653
var_error,361,model_6,0.10151528529050667
var_error,361,model_7,0.15614265003208613
var_error,361,model_8,0.1891539155111144
var_error,362,model_1,0.12816397744342872
var_error,362,model_2,0.10090335125046469
var_error,362,model_3,0.12929884091990354
var_error,362,model_4,0.07884267027386198
var_error,362,model_5,0.11191886384483
var_error,362,model_6,0.13675849289646283
var_error,362,model_7,0.15673199991907663
var_error,362,model_8,0.15738180345097158
var_error,363,model_1,0.16914344785766042
var_error,363,model_2,0.1318100905470855
var_error,363,model_3,0.18054435625504245
var_error,363,model_4,0.03512927348210232
var_error,363,model_5,0.14969137007965524
var_error,363,model_6,0.07948859842578265
var_error,363,model_7,0.11070579918989323
var_error,363,model_8,0.14348706416177814
var_error,364,model_1,0.21067659485415627
var_error,364,model_2,0.08391969953819581
var_error,364,model_3,0.14466095644758847
var_error,364,model_4,1.6447791648885961e-18
var_error,364,model_5,0.18202956466428274
var_error,364,model_6,0.11040674612448612
var_error,364,model_7,0.12039815528560925
var_error,364,model_8,0.1479082830846813
var_error,365,model_1,0.1177483147679099
var_error,365,model_2,0.13106245559934704
var_error,365,model_3,0.14236391313814473
var_error,365,model_4,0.17402731220116796
var_error,365,model_5,0.10727208993422069
var_error,365,model_6,5.462808298774363e-17
var_error,365,model_7,0.13604769912521097
var_error,365,model_8,0.1914782152329985
var_error,366,model_1,0.24620403242218533
var_error,366,model_2,0.15289569128377378
var_error,366,model_3,1.1177340892838162e-17
var_error,366,model_4,0.0
var_error,366,model_5,0.2633527283644686
var_error,366,model_6,0.1598262193551712
var_error,366,model_7,2.134152450164279e-17
var_error,366,model_8,0.17772132857340092
var_error,367,model_1,0.1344953417341523
var_error,367,model_2,0.10082693410320029
var_error,367,model_3,0.15835739047673492
var_error,367,model_4,0.11443138554348357
var_error,367,model_5,0.14718854563009903
var_error,367,model_6,0.05264750018971779
var_error,367,model_7,0.11012149853886087
var_error,367,model_8,0.18193140378275127
var_error,368,model_1,0.18747941591049905
var_error,368,model_2,0.060150825988859125
var_error,368,model_3,0.056679402265010774
var_error,368,model_4,0.11781537833336794
var_error,368,model_5,0.13168808806974594
var_error,368,model_6,0.11182634998281624
var_error,368,model_7,0.12251656780231797
var_error,368,model_8,0.21184397164638294
var_error,369,model_1,0.18162186660954624
var_error,369,model_2,0.1884939179929488
var_error,369,model_3,2.1761996950615323e-18
var_error,369,model_4,0.21427915953865914
var_error,369,model_5,0.16660768155582184
var_error,369,model_6,0.06178567021495992
var_error,369,model_7,0.05793337423034549
var_error,369,model_8,0.1292783298567186
var_error,370,model_1,0.10953750522923526
var_error,370,model_2,0.017292575806591767
var_error,370,model_3,0.0
var_error,370,model_4,0.032740274904527
var_error,370,model_5,0.4392366951767333
var_error,370,model_6,0.0
var_error,370,model_7,0.1405220845752443
var_error,370,model_8,0.26067086430666825
var_error,371,model_1,0.20059912927978724
var_error,371,model_2,0.11172290598098861
var_error,371,model_3,0.10771820558018487
var_error,371,model_4,0.06908670470374946
var_error,371,model_5,0.19085261262453102
var_error,371,model_6,0.0625710132731864
var_error,371,model_7,0.10441654554748672
var_error,371,model_8,0.15303288300908563
var_error,372,model_1,0.0765058998737379
var_error,372,model_2,0.16193892512617974
var_error,372,model_3,0.0
var_error,372,model_4,0.09596438262720663
var_error,372,model_5,0.2972617611451896
var_error,372,model_6,0.05394840341908106
var_error,372,model_7,0.12319133278733112
var_error,372,model_8,0.19118929502027407
var_error,373,model_1,0.21599033707222676
var_error,373,model_2,0.09283486377727339
var_error,373,model_3,0.07676606771987904
var_error,373,model_4,7.755116027697399e-18
var_error,373,model_5,0.2307091538223042
var_error,373,model_6,0.1305371397675292
var_error,373,model_7,0.0923407493637872
var_error,373,model_8,0.16082168847600026
var_error,374,model_1,0.018319406141659663
var_error,374,model_2,0.17527274112269184
var_error,374,model_3,0.18516178539547506
var_error,374,model_4,0.07712005813873314
var_error,374,model_5,0.22718266548040086
var_error,374,model_6,6.226486255700933e-19
var_error,374,model_7,0.12592054051834586
var_error,374,model_8,0.19102280320169365
var_error,375,model_1,0.20250839028781434
var_error,375,model_2,0.06742138907402354
var_error,375,model_3,0.09272829096086288
var_error,375,model_4,0.020039030278097076
var_error,375,model_5,0.2040470284744862
var_error,375,model_6,0.17730625892557658
var_error,375,model_7,0.06632149643241582
var_error,375,model_8,0.16962811556572352
var_error,376,model_1,0.2538087638574902
var_error,376,model_2,0.1597274097535989
var_error,376,model_3,0.0
var_error,376,model_4,0.1840957070370231
var_error,376,model_5,0.11994491223400341
var_error,376,model_6,0.03826004439851358
var_error,376,model_7,0.11661707848910732
var_error,376,model_8,0.12754608422926347
var_error,377,model_1,0.11882744293126923
var_error,377,model_2,0.17572760919760505
var_error,377,model_3,0.048951295332319705
var_error,377,model_4,0.02574789605185213
var_error,377,model_5,0.1208995400758083
var_error,377,model_6,0.09720987972389021
var_error,377,model_7,0.14578059436201476
var_error,377,model_8,0.26685574232424053
var_error,378,model_1,0.16462891272761507
var_error,378,model_2,0.11622750333809552
var_error,378,model_3,0.11982169530419771
var_error,378,model_4,0.03654396871460117
var_error,378,model_5,0.2191702542270896
var_error,378,model_6,0.06820734894738903
var_error,378,model_7,0.0628472635147282
var_error,378,model_8,0.2125530532252835
var_error,379,model_1,0.1900459724068031
var_error,379,model_2,0.08823055138014758
var_error,379,model_3,0.04186505629157857
var_error,379,model_4,0.0
var_error,379,model_5,0.2273428324538135
var_error,379,model_6,0.11559698188716831
var_error,379,model_7,0.054582816579727744
var_error,379,model_8,0.28233578899976125
var_error,380,model_1,0.1400619276994987
var_error,380,model_2,0.14537338672187292
var_error,380,model_3,0.03790371843659353
var_error,380,model_4,0.016237252776163284
var_error,380,model_5,0.22846542190127767
var_error,380,model_6,0.11817479533605448
var_error,380,model_7,0.07996455784795496
var_error,380,model_8,0.23381893927958422
var_error,381,model_1,0.19324593281154392
var_error,381,model_2,0.062245354665317394
var_error,381,model_3,0.03595789908868445
var_error,381,model_4,4.518575635473475e-18
var_error,381,model_5,0.20727983388074542
var_error,381,model_6,0.1639985725919468
var_error,381,model_7,0.08980245332279709
var_error,381,model_8,0.24746995363796487
var_error,382,model_1,0.20007410996520977
