oos_period,model,centrality_score
176,4,0.03586135664810437
176,5,0.08166918196727606
176,6,2.4640865166400583e-07
176,7,0.05426888906483793
176,8,0.06672347678462703
177,1,8.301555652575829e-05
177,2,0.8313951777733763
177,3,0.12420270567985389
177,4,1.3744825315074013e-06
177,5,0.01073960648548455
177,6,1.177997377315101e-05
177,7,0.029992309560149304
177,8,0.003574030487305368
178,1,1.3155257305113507e-05
178,2,0.9996905886131393
178,3,0.00016498980555582784
178,4,8.500041705436351e-07
178,5,6.410106427927795e-05
178,6,1.7496599563308068e-06
178,7,9.887256486090684e-06
178,8,5.4678338107410234e-05
179,1,1.2199811964953972e-05
179,2,0.9997840244680286
179,3,0.00015129106890090222
179,4,6.264979599477869e-07
179,5,4.0576197894915894e-05
179,6,1.1616108832412759e-06
179,7,7.229378792316436e-06
179,8,2.8909645750135075e-06
180,1,1.410338724219204e-05
180,2,0.9997247338935829
180,3,0.00011046062350013201
180,4,3.806126431264515e-07
180,5,0.00010592842128933062
180,6,1.103447291965685e-05
180,7,2.5959970786544068e-05
180,8,7.398617036075486e-06
181,1,1.0173984113184451e-05
181,2,0.00012624240424584675
181,3,0.9998064687175224
181,4,5.934367965790963e-07
181,5,1.8404403074238177e-05
181,6,1.349943252642992e-06
181,7,3.0570275601891325e-05
181,8,6.196834393180254e-06
182,1,6.074303895051501e-06
182,2,8.197468540556027e-05
182,3,0.9998565868764044
182,4,6.791083046352915e-07
182,5,3.589363835994377e-05
182,6,1.595203917769383e-06
182,7,1.2467220705846495e-05
182,8,4.728962006621616e-06
183,1,0.04016048643401052
183,2,0.2682260157725518
183,3,0.277400155782515
183,4,0.13193866068832474
183,5,0.07138975586209186
183,6,0.10344033892964077
183,7,0.06359734975404648
183,8,0.043847236775818976
184,1,0.011145477752638735
184,2,0.04117051875083788
184,3,0.42646305291027736
184,4,0.17049391434063785
184,5,0.15811614657698467
184,6,0.0009473012802762651
184,7,0.0972289166527201
184,8,0.0944346717346271
185,1,0.005844632791322898
185,2,0.04835238386173235
185,3,0.22670159695102296
185,4,0.13829154660839094
185,5,0.2402692864279626
185,6,0.023526664267410635
185,7,0.12952211887238263
185,8,0.1874917702187749
186,1,0.0496375863408255
186,2,0.04533775585534314
186,3,0.31431921877166097
186,4,0.18071021669899
186,5,0.07367108940781002
186,6,0.20710580007625035
186,7,0.10442417449142728
186,8,0.024794158356692672
187,1,0.0009612077800661007
187,2,0.009182083989663274
187,3,3.2778145683082722e-06
187,4,5.698045548197939e-05
187,5,0.06508680259383745
187,6,0.00022299348814795034
187,7,0.9236600359363836
187,8,0.0008266179408514706
188,1,0.01813629302201982
188,2,0.014946917855989674
188,3,0.0035661320416910877
188,4,1.5071362392386981e-06
188,5,0.8010651506755164
188,6,0.004680591305077051
188,7,0.133565251259516
188,8,0.02403815670295047
189,1,3.933692475658625e-05
189,2,2.254981283899329e-05
189,3,5.445163628875617e-06
189,4,1.3816687443796034e-05
189,5,0.999785174060192
189,6,5.614526658394947e-06
189,7,0.00010559193528636348
189,8,2.247088819493603e-05
190,1,4.970961746189698e-05
190,2,8.962427958349902e-06
190,3,2.194671898499054e-06
190,4,8.428689697347806e-07
190,5,0.9998197978734943
190,6,2.9139310826203894e-06
190,7,7.254758284450959e-05
190,8,4.3031025289936305e-05
191,1,0.15402614942680326
191,2,0.03753867385762988
191,3,0.06909750733006617
191,4,0.11988529708033728
191,5,0.141134550097681
191,6,0.15748199741095936
191,7,0.29258412612364665
191,8,0.02825169867187636
192,1,2.6384089385079627e-06
192,2,0.009801705721937995
192,3,4.566092390725687e-06
192,4,2.960258984991109e-05
192,5,0.05830231837888704
192,6,0.03548378629745021
192,7,0.8328582428452618
192,8,0.06351713966428378
193,1,4.2157548117600935e-06
193,2,0.05175506896681027
193,3,1.7343226672466569e-06
193,4,0.030496948759262805
193,5,0.12230953968874217
193,6,0.04701914343307723
193,7,0.7269670139024633
193,8,0.021446335171165173
194,1,2.3235627322184635e-07
194,2,0.5025529939008772
194,3,0.02068982352456717
194,4,0.03347657250802377
194,5,0.19920794002758319
194,6,0.09798679562573946
194,7,0.11118087930219683
194,8,0.03490476275373916
195,1,1.000824591303145e-06
195,2,8.815899206053504e-07
195,3,0.009456154870164848
195,4,0.05125148557074155
195,5,0.16222768349942668
195,6,0.09808007527878572
195,7,0.43346885495047827
195,8,0.24551386341489106
196,1,1.4057352475983403e-06
196,2,1.3868372467050514e-06
196,3,1.9730155635803334e-06
196,4,0.0791034639623227
196,5,0.23141334333786467
196,6,0.05312071833498186
196,7,0.18564328403116062
196,8,0.4507144247446123
197,1,6.785132718413156e-07
197,2,9.19604063893883e-07
197,3,5.864486520194928e-07
197,4,1.9696305784084926e-06
197,5,0.4137373082427055
197,6,0.21820870823189942
197,7,0.14597060229591946
197,8,0.2220792270319094
198,1,0.034355564088248663
198,2,0.06716139617482053
198,3,3.6777326166209764e-07
198,4,0.18073578310660518
198,5,0.4532914353724521
198,6,0.10070388678120971
198,7,0.15049663859226337
198,8,0.013254928110138831
199,1,0.00012525784656726124
199,2,7.009422829387168e-06
199,3,1.1679303779021663e-05
199,4,0.0012664549239489386
199,5,0.05687469526698713
199,6,0.0029228169344182515
199,7,0.9321808776490931
199,8,0.006611208651377036
200,1,2.6659205109032567e-07
200,2,0.21898007138431005
200,3,2.7506681554357395e-07
200,4,0.1352736714323711
200,5,0.1787692455333252
200,6,0.049531289957358386
200,7,0.318019862478463
200,8,0.09942531755430557
201,1,1.6051186558486906e-05
201,2,4.116827504422332e-06
201,3,3.390128972333422e-05
201,4,0.024417068351426253
201,5,0.0008159138355974021
201,6,0.21251450987327264
201,7,0.7589254591756178
201,8,0.0032729794592995993
202,1,4.575430661718129e-07
202,2,1.9676195872798702e-07
202,3,1.0075432149169449e-06
202,4,0.047271111926583266
202,5,0.2572794443975733
202,6,2.9018853477164867e-07
202,7,0.15141971946953253
202,8,0.5440277721685363
203,1,1.5645428573695875e-06
203,2,1.133926115324243e-06
203,3,1.6786355493878543e-06
203,4,0.12128877500922858
203,5,0.6267259628599419
203,6,7.109762482390867e-07
203,7,0.2519795120842288
203,8,6.619648302391379e-07
204,1,0.07838581900265103
204,2,0.01047390239042696
204,3,0.0009484483640053477
204,4,0.06140142091067482
204,5,0.7559079593297086
204,6,3.445890846035975e-07
204,7,0.09288178504465512
204,8,3.2036779344398824e-07
205,1,0.13099700468138487
205,2,0.011874541511170142
205,3,0.07011822651073679
205,4,0.24754712596018702
205,5,0.4613845757997898
205,6,0.0016008626261878232
205,7,0.07586150864510714
205,8,0.0006161542644364274
206,1,0.06154743048963201
206,2,0.0037366072755087194
206,3,0.04400537773414942
206,4,0.0030679628790914893
206,5,0.6310029944089175
206,6,0.008731032714190252
206,7,0.2459563610859705
206,8,0.0019522334115401761
207,1,0.02723169040229951
207,2,0.19230331022062208
207,3,0.030664813879554508
207,4,0.07050351536330066
207,5,0.34461544889750423
207,6,2.3026982938041192e-07
207,7,0.29281060650367813
207,8,0.04187038446221165
208,1,0.16019038555315132
208,2,5.003982541958067e-07
208,3,0.08184726321517959
208,4,0.1950872285438266
208,5,0.04719483212693077
208,6,8.148157904291128e-07
208,7,0.5156779800258782
208,8,9.953199890049115e-07
209,1,0.005899036153225423
209,2,5.5513060843095865e-06
209,3,0.029050854900066637
209,4,0.0034598859464893103
209,5,0.6724893643982766
209,6,0.00061013786570918
209,7,0.2884372601266209
209,8,4.790930252768995e-05
210,1,0.12275265989815728
210,2,2.5667524938062274e-07
210,3,0.023759855557745894
210,4,0.41353333876803483
210,5,0.4234117977178681
210,6,3.163462067442121e-07
210,7,0.01654127083753905
210,8,5.04198198716067e-07
211,1,0.18602920822256597
211,2,8.155655830927039e-07
211,3,0.13077707654204776
211,4,0.14503911493510427
211,5,0.07582425941875197
211,6,1.992249193070251e-06
211,7,0.4623213125263438
211,8,6.220539409997542e-06
212,1,0.7922600326075424
212,2,3.956557468101924e-06
212,3,0.03398041258166496
212,4,0.0021531683779094737
212,5,0.011036009955245845
212,6,0.0004806400868643446
212,7,0.16005630528242162
212,8,2.9474549883116173e-05
213,1,0.8094501156843688
213,2,4.988584263734878e-06
213,3,0.03866336421443302
213,4,0.0001241629731825663
213,5,0.010768323340972594
213,6,0.00034238917383825306
213,7,0.13987790927389496
213,8,0.0007687467540460575
214,1,0.4434660715373747
214,2,9.689088383314404e-07
214,3,0.217523701569088
214,4,0.01071134430060866
214,5,0.036286444244037055
214,6,0.0015056153547949938
214,7,0.26635343807171824
214,8,0.02415241601253991
215,1,0.2563674584207788
215,2,5.809954997786484e-07
215,3,0.530466253590394
215,4,1.0315242114124231e-06
215,5,0.08626666375426503
215,6,1.7661614725724091e-06
215,7,0.12689539730154697
215,8,8.4825083141028e-07
216,1,0.13740292294245138
216,2,0.033482600241019074
216,3,0.03914994026185544
216,4,0.10275315999472442
216,5,0.16859674593101756
216,6,0.014318442397328613
216,7,0.3609630004988424
216,8,0.14333318773176104
217,1,0.7926137750608968
217,2,1.9635364433088952e-05
217,3,0.03560232701826805
217,4,0.0005700482575406799
217,5,0.001219651555244551
217,6,0.0001589096166129211
217,7,0.16981121346364583
217,8,4.4396623581653096e-06
218,1,0.8132574288740233
218,2,1.504099441218169e-05
218,3,0.008326228117930932
218,4,0.027177337916163512
218,5,0.00030221780559533694
218,6,6.560395924111524e-05
218,7,0.1508527907930529
218,8,3.35153858055398e-06
219,1,0.2672904786204211
219,2,2.1354118007461936e-06
219,3,0.0556225790203048
219,4,0.20769297669728237
219,5,0.018445325421161077
219,6,7.311740785431303e-06
219,7,0.45093822871294986
219,8,9.643742943803114e-07
220,1,0.038122066797736394
220,2,0.20170773010036105
220,3,0.07411684856254389
220,4,0.01706992271563501
220,5,0.4623083882697631
220,6,0.018415108495608838
220,7,0.17172559549949293
220,8,0.01653433955785855
221,1,0.01048414413304374
221,2,1.7715546481179321e-06
221,3,0.21219569038028335
221,4,0.04715501392721534
221,5,0.45167312631397594
221,6,6.729312720553608e-05
221,7,0.2784150836618247
221,8,7.876900803275472e-06
222,1,0.46765738047792393
222,2,3.3389094516616724e-07
222,3,0.0995898637993843
222,4,0.12648580421893127
222,5,0.2099172714099534
222,6,2.562238063545341e-05
222,7,0.09632338429623591
222,8,3.395249905789128e-07
223,1,0.9322028631132665
223,2,3.0299461359891254e-06
223,3,0.008044667582634774
223,4,7.146314594332763e-05
223,5,7.799345725692824e-05
223,6,0.0002729311699644735
223,7,0.059319369874482705
223,8,7.681709315443983e-06
224,1,0.0071675263284322315
224,2,5.114652187905098e-06
224,3,0.00022774986259912802
224,4,0.09699208753569924
224,5,0.0003404765832894672
224,6,0.0022673364638951857
224,7,0.8929779608223178
224,8,2.1747750579037342e-05
225,1,0.19532935070162424
225,2,0.000665682207971226
225,3,0.21093184490179706
225,4,0.08892929601141518
225,5,0.12270559232977656
225,6,0.06313523927136684
225,7,0.3132827645765157
225,8,0.0050202299985331305
226,1,0.8141825384824364
226,2,8.532638425100634e-06
226,3,0.12409583542904831
226,4,0.042849185096476575
226,5,0.004903610879333055
226,6,0.011766402535877024
226,7,0.0021025425231544635
226,8,9.135241424895361e-05
227,1,0.2308323872181993
227,2,5.964200172059561e-07
227,3,0.09400897593387358
227,4,0.44350741621594597
227,5,0.1433774638440575
227,6,0.08827022150583143
