oos_period,variant,row_model,col_model,mu
150,legacy,1,1,0.0
150,legacy,1,2,0.27663535539221606
150,legacy,1,3,0.9488289877927876
150,legacy,1,4,-0.5678839495946914
150,legacy,1,5,0.6882631601485131
150,legacy,1,6,1.228270508096719
150,legacy,1,7,0.5786274604301065
150,legacy,1,8,0.1881390303842414
150,legacy,2,1,-0.27663535539221606
150,legacy,2,2,0.0
150,legacy,2,3,0.887968077391672
150,legacy,2,4,-1.2716646820614974
150,legacy,2,5,0.6106840031977439
150,legacy,2,6,0.4054092764543364
150,legacy,2,7,0.3639736875924344
150,legacy,2,8,-0.15087479690486505
150,legacy,3,1,-0.9488289877927876
150,legacy,3,2,-0.887968077391672
150,legacy,3,3,0.0
150,legacy,3,4,-1.6240702287734832
150,legacy,3,5,-0.3835685732791036
150,legacy,3,6,-0.555586435230195
150,legacy,3,7,-0.4032654462595757
150,legacy,3,8,-0.6063475010027435
150,legacy,4,1,0.5678839495946914
150,legacy,4,2,1.2716646820614974
150,legacy,4,3,1.6240702287734832
150,legacy,4,4,0.0
150,legacy,4,5,1.3853203007003307
150,legacy,4,6,1.8997783193088407
150,legacy,4,7,1.2426834131614606
150,legacy,4,8,0.9951724779774821
150,legacy,5,1,-0.6882631601485131
150,legacy,5,2,-0.6106840031977439
150,legacy,5,3,0.3835685732791036
150,legacy,5,4,-1.3853203007003307
150,legacy,5,5,0.0
150,legacy,5,6,-0.1385564894359485
150,legacy,5,7,-0.16835618727147358
150,legacy,5,8,-0.5314968036281106
150,legacy,6,1,-1.228270508096719
150,legacy,6,2,-0.4054092764543364
150,legacy,6,3,0.555586435230195
150,legacy,6,4,-1.8997783193088407
150,legacy,6,5,0.1385564894359485
150,legacy,6,6,0.0
150,legacy,6,7,-0.15000278380076798
150,legacy,6,8,-0.6803628621117064
150,legacy,7,1,-0.5786274604301065
150,legacy,7,2,-0.3639736875924344
150,legacy,7,3,0.4032654462595757
150,legacy,7,4,-1.2426834131614606
150,legacy,7,5,0.16835618727147358
150,legacy,7,6,0.15000278380076798
150,legacy,7,7,0.0
150,legacy,7,8,-0.4083254493560387
150,legacy,8,1,-0.1881390303842414
150,legacy,8,2,0.15087479690486505
150,legacy,8,3,0.6063475010027435
150,legacy,8,4,-0.9951724779774821
150,legacy,8,5,0.5314968036281106
150,legacy,8,6,0.6803628621117064
150,legacy,8,7,0.4083254493560387
150,legacy,8,8,0.0
151,legacy,1,1,0.0
151,legacy,1,2,0.3394553001395512
151,legacy,1,3,-0.06956884167654886
151,legacy,1,4,-0.7336888125390603
151,legacy,1,5,0.5664976797851792
151,legacy,1,6,0.9181745613159016
151,legacy,1,7,-0.3396861616373288
151,legacy,1,8,0.21362365867699634
151,legacy,2,1,-0.3394553001395512
151,legacy,2,2,0.0
151,legacy,2,3,-0.42148500982227366
151,legacy,2,4,-1.183237128871818
151,legacy,2,5,0.2685039120697016
151,legacy,2,6,0.37124139978956333
151,legacy,2,7,-0.5438073098467529
151,legacy,2,8,-0.17249524788560006
151,legacy,3,1,0.06956884167654886
151,legacy,3,2,0.42148500982227366
151,legacy,3,3,0.0
151,legacy,3,4,-0.9004454485960668
151,legacy,3,5,-0.6757637283913112
151,legacy,3,6,0.7839523214991815
151,legacy,3,7,-1.1286541324692099
151,legacy,3,8,-1.0022606316140168
151,legacy,4,1,0.7336888125390603
151,legacy,4,2,1.183237128871818
151,legacy,4,3,0.9004454485960668
151,legacy,4,4,0.0
151,legacy,4,5,1.0856568740577295
151,legacy,4,6,1.633435194737788
151,legacy,4,7,-0.2147515832049527
151,legacy,4,8,0.8657867818513191
151,legacy,5,1,-0.5664976797851792
151,legacy,5,2,-0.2685039120697016
151,legacy,5,3,0.6757637283913112
151,legacy,5,4,-1.0856568740577295
151,legacy,5,5,0.0
151,legacy,5,6,0.1280427654476622
151,legacy,5,7,-1.96373564958929
151,legacy,5,8,-0.45103584855178785
151,legacy,6,1,-0.9181745613159016
151,legacy,6,2,-0.37124139978956333
151,legacy,6,3,-0.7839523214991815
151,legacy,6,4,-1.633435194737788
151,legacy,6,5,-0.1280427654476622
151,legacy,6,6,0.0
151,legacy,6,7,-1.13441210694651
151,legacy,6,8,-0.6151499569248912
151,legacy,7,1,0.3396861616373288
151,legacy,7,2,0.5438073098467529
151,legacy,7,3,1.1286541324692099
151,legacy,7,4,0.2147515832049527
151,legacy,7,5,1.96373564958929
151,legacy,7,6,1.13441210694651
151,legacy,7,7,0.0
151,legacy,7,8,-0.5228240877595367
151,legacy,8,1,-0.21362365867699634
151,legacy,8,2,0.17249524788560006
151,legacy,8,3,1.0022606316140168
151,legacy,8,4,-0.8657867818513191
151,legacy,8,5,0.45103584855178785
151,legacy,8,6,0.6151499569248912
151,legacy,8,7,0.5228240877595367
151,legacy,8,8,0.0
152,legacy,1,1,0.0
152,legacy,1,2,2.1056963195419014
152,legacy,1,3,1.834462430904653
152,legacy,1,4,-0.14706221612573575
152,legacy,1,5,1.4179814374995432
152,legacy,1,6,0.9436513055124819
152,legacy,1,7,-0.37534838807587634
152,legacy,1,8,1.270017746560669
152,legacy,2,1,-2.1056963195419014
152,legacy,2,2,0.0
152,legacy,2,3,0.15205445926791222
152,legacy,2,4,-0.8938279714802265
152,legacy,2,5,-0.6453221870803926
152,legacy,2,6,-0.22653054790680077
152,legacy,2,7,-0.36740203268210586
152,legacy,2,8,-0.13248621679063347
152,legacy,3,1,-1.834462430904653
152,legacy,3,2,-0.15205445926791222
152,legacy,3,3,0.0
152,legacy,3,4,-1.143362853290081
152,legacy,3,5,0.5783465567854216
152,legacy,3,6,-0.3983027923971091
152,legacy,3,7,-0.6546758098062724
152,legacy,3,8,-0.27693291771220757
152,legacy,4,1,0.14706221612573575
152,legacy,4,2,0.8938279714802265
152,legacy,4,3,1.143362853290081
152,legacy,4,4,0.0
152,legacy,4,5,0.6271537794303234
152,legacy,4,6,1.2993991954687514
152,legacy,4,7,0.559939250091929
152,legacy,4,8,0.8517634983174873
152,legacy,5,1,-1.4179814374995432
152,legacy,5,2,0.6453221870803926
152,legacy,5,3,-0.5783465567854216
152,legacy,5,4,-0.6271537794303234
152,legacy,5,5,0.0
152,legacy,5,6,0.17025343468919982
152,legacy,5,7,-0.329991292132079
152,legacy,5,8,0.022656969820999795
152,legacy,6,1,-0.9436513055124819
152,legacy,6,2,0.22653054790680077
152,legacy,6,3,0.3983027923971091
152,legacy,6,4,-1.2993991954687514
152,legacy,6,5,-0.17025343468919982
152,legacy,6,6,0.0
152,legacy,6,7,-0.5490530693109709
152,legacy,6,8,-0.4373956870661315
152,legacy,7,1,0.37534838807587634
152,legacy,7,2,0.36740203268210586
152,legacy,7,3,0.6546758098062724
152,legacy,7,4,-0.559939250091929
152,legacy,7,5,0.329991292132079
152,legacy,7,6,0.5490530693109709
152,legacy,7,7,0.0
152,legacy,7,8,0.1635537207440254
152,legacy,8,1,-1.270017746560669
152,legacy,8,2,0.13248621679063347
152,legacy,8,3,0.27693291771220757
152,legacy,8,4,-0.8517634983174873
152,legacy,8,5,-0.022656969820999795
152,legacy,8,6,0.4373956870661315
152,legacy,8,7,-0.1635537207440254
152,legacy,8,8,0.0
153,legacy,1,1,0.0
153,legacy,1,2,2.517324087644056
153,legacy,1,3,1.091197410591834
153,legacy,1,4,0.08178416529372326
153,legacy,1,5,0.8928115171487091
153,legacy,1,6,2.4042725866676267
153,legacy,1,7,0.859158368464519
153,legacy,1,8,0.8728104883365604
153,legacy,2,1,-2.517324087644056
153,legacy,2,2,0.0
153,legacy,2,3,2.1082241860352737
153,legacy,2,4,-1.8732035413623367
153,legacy,2,5,1.0366856026467652
153,legacy,2,6,0.24099347269417065
153,legacy,2,7,0.41901925519656597
153,legacy,2,8,-0.5414109937081967
153,legacy,3,1,-1.091197410591834
153,legacy,3,2,-2.1082241860352737
153,legacy,3,3,0.0
153,legacy,3,4,-1.1611055889144029
153,legacy,3,5,-0.22492409388974655
153,legacy,3,6,-1.6108395274152247
153,legacy,3,7,-0.22472650386639506
153,legacy,3,8,-0.24006390649695392
153,legacy,4,1,-0.08178416529372326
153,legacy,4,2,1.8732035413623367
153,legacy,4,3,1.1611055889144029
153,legacy,4,4,0.0
153,legacy,4,5,1.0455530558829744
153,legacy,4,6,0.19292112748623957
153,legacy,4,7,0.904524450273869
153,legacy,4,8,0.8835644215290155
153,legacy,5,1,-0.8928115171487091
153,legacy,5,2,-1.0366856026467652
153,legacy,5,3,0.22492409388974655
153,legacy,5,4,-1.0455530558829744
153,legacy,5,5,0.0
153,legacy,5,6,-1.2436324463702466
153,legacy,5,7,-0.22777262565454987
153,legacy,5,8,-0.26186749697166234
153,legacy,6,1,-2.4042725866676267
153,legacy,6,2,-0.24099347269417065
153,legacy,6,3,1.6108395274152247
153,legacy,6,4,-0.19292112748623957
153,legacy,6,5,1.2436324463702466
153,legacy,6,6,0.0
153,legacy,6,7,0.3356457232999216
153,legacy,6,8,0.5559558739253796
153,legacy,7,1,-0.859158368464519
153,legacy,7,2,-0.41901925519656597
153,legacy,7,3,0.22472650386639506
153,legacy,7,4,-0.904524450273869
153,legacy,7,5,0.22777262565454987
153,legacy,7,6,-0.3356457232999216
153,legacy,7,7,0.0
153,legacy,7,8,0.15535337328395332
153,legacy,8,1,-0.8728104883365604
153,legacy,8,2,0.5414109937081967
153,legacy,8,3,0.24006390649695392
153,legacy,8,4,-0.8835644215290155
153,legacy,8,5,0.26186749697166234
153,legacy,8,6,-0.5559558739253796
153,legacy,8,7,-0.15535337328395332
153,legacy,8,8,0.0
154,legacy,1,1,0.0
154,legacy,1,2,0.3609996316877369
154,legacy,1,3,0.6009699320430887
154,legacy,1,4,-0.11134148552542796
154,legacy,1,5,-0.06090651720773252
154,legacy,1,6,0.6663120540361799
154,legacy,1,7,0.8045046991581034
154,legacy,1,8,0.6987240290807024
154,legacy,2,1,-0.3609996316877369
154,legacy,2,2,0.0
154,legacy,2,3,0.4279999905134636
154,legacy,2,4,0.06396549160483081
154,legacy,2,5,0.6388705865929347
154,legacy,2,6,0.3873390003818007
154,legacy,2,7,0.5812708217046116
154,legacy,2,8,0.6089219998125822
154,legacy,3,1,-0.6009699320430887
154,legacy,3,2,-0.4279999905134636
154,legacy,3,3,0.0
154,legacy,3,4,-0.3144663176059109
154,legacy,3,5,0.2597302147025102
154,legacy,3,6,0.13287634459454106
154,legacy,3,7,0.6188099079370659
154,legacy,3,8,-0.4680950678713294
154,legacy,4,1,0.11134148552542796
154,legacy,4,2,-0.06396549160483081
154,legacy,4,3,0.3144663176059109
154,legacy,4,4,0.0
154,legacy,4,5,-0.3010660681300257
154,legacy,4,6,0.30682655696352024
154,legacy,4,7,0.5325449567074076
154,legacy,4,8,0.7818668849931334
154,legacy,5,1,0.06090651720773252
154,legacy,5,2,-0.6388705865929347
154,legacy,5,3,-0.2597302147025102
154,legacy,5,4,0.3010660681300257
154,legacy,5,5,0.0
154,legacy,5,6,0.2167743427820661
154,legacy,5,7,0.339605752132236
154,legacy,5,8,0.713905779375037
154,legacy,6,1,-0.6663120540361799
154,legacy,6,2,-0.3873390003818007
154,legacy,6,3,-0.13287634459454106
154,legacy,6,4,-0.30682655696352024
