oos_period,row_model,col_model,sigma_matrice
150,1,1,0.0
150,1,2,2.9904614275007515
150,1,3,2.990724857974315
150,1,4,2.5437621626932643
150,1,5,3.1354686085545698
150,1,6,3.041454718017398
150,1,7,3.584244176491182
150,1,8,3.050169954895028
150,2,1,2.9904614275007515
150,2,2,0.0
150,2,3,2.0974553740700417
150,2,4,1.9933079080346958
150,2,5,2.203350391859848
150,2,6,1.1958482519778355
150,2,7,2.54661318946152
150,2,8,1.7238633261405643
150,3,1,2.990724857974315
150,3,2,2.0974553740700417
150,3,3,0.0
150,3,4,2.2715120262826587
150,3,5,0.405216249347252
150,3,6,1.9621195931420634
150,3,7,2.209114597390747
150,3,8,2.3335024020043336
150,4,1,2.5437621626932643
150,4,2,1.9933079080346958
150,4,3,2.2715120262826587
150,4,4,0.0
150,4,5,2.7958775626455177
150,4,6,2.082293658268639
150,4,7,2.865530893026164
150,4,8,1.8649813899954382
150,5,1,3.1354686085545698
150,5,2,2.203350391859848
150,5,3,0.405216249347252
150,5,4,2.7958775626455177
150,5,5,0.0
150,5,6,2.309363815862589
150,5,7,1.7974698899643549
150,5,8,2.347736088261268
150,6,1,3.041454718017398
150,6,2,1.1958482519778355
150,6,3,1.9621195931420634
150,6,4,2.082293658268639
150,6,5,2.309363815862589
150,6,6,0.0
150,6,7,2.720307299256031
150,6,8,1.9570688705479562
150,7,1,3.584244176491182
150,7,2,2.54661318946152
150,7,3,2.209114597390747
150,7,4,2.865530893026164
150,7,5,1.7974698899643549
150,7,6,2.720307299256031
150,7,7,0.0
150,7,8,2.8804587746423604
150,8,1,3.050169954895028
150,8,2,1.7238633261405643
150,8,3,2.3335024020043336
150,8,4,1.8649813899954382
150,8,5,2.347736088261268
150,8,6,1.9570688705479562
150,8,7,2.8804587746423604
150,8,8,0.0
151,1,1,0.0
151,1,2,2.8287788231677196
151,1,3,2.9265037204135753
151,1,4,2.381951359290983
151,1,5,2.9781977223309646
151,1,6,2.8644953913612055
151,1,7,3.6284560288971206
151,1,8,2.9039832688848173
151,2,1,2.8287788231677196
151,2,2,0.0
151,2,3,2.0756568933429294
151,2,4,1.892451894895381
151,2,5,2.0956491288323056
151,2,6,1.0481345521989054
151,2,7,2.701738732559811
151,2,8,1.6233335555036195
151,3,1,2.9265037204135753
151,3,2,2.0756568933429294
151,3,3,0.0
151,3,4,2.356659562739887
151,3,5,0.6198334345231445
151,3,6,1.9165828586696758
151,3,7,2.1190142014623157
151,3,8,2.321381995060868
151,4,1,2.381951359290983
151,4,2,1.892451894895381
151,4,3,2.356659562739887
151,4,4,0.0
151,4,5,2.686413816454684
151,4,6,2.023853224853133
151,4,7,3.129890450291095
151,4,8,1.7751776010571534
151,5,1,2.9781977223309646
151,5,2,2.0956491288323056
151,5,3,0.6198334345231445
151,5,4,2.686413816454684
151,5,5,0.0
151,5,6,2.174644652806219
151,5,7,2.010067600893905
151,5,8,2.2418674239575567
151,6,1,2.8644953913612055
151,6,2,1.0481345521989054
151,6,3,1.9165828586696758
151,6,4,2.023853224853133
151,6,5,2.174644652806219
151,6,6,0.0
151,6,7,2.7893402821730695
151,6,8,1.8297529339840612
151,7,1,3.6284560288971206
151,7,2,2.701738732559811
151,7,3,2.1190142014623157
151,7,4,3.129890450291095
151,7,5,2.010067600893905
151,7,6,2.7893402821730695
151,7,7,0.0
151,7,8,2.997577686367575
151,8,1,2.9039832688848173
151,8,2,1.6233335555036195
151,8,3,2.321381995060868
151,8,4,1.7751776010571534
151,8,5,2.2418674239575567
151,8,6,1.8297529339840612
151,8,7,2.997577686367575
151,8,8,0.0
152,1,1,0.0
152,1,2,3.1199798780694463
152,1,3,3.2648270734719214
152,1,4,2.7815201362643043
152,1,5,3.029096597432896
152,1,6,2.846830142707622
152,1,7,3.6403767316641082
152,1,8,3.1804253834919813
152,2,1,3.1199798780694463
152,2,2,0.0
152,2,3,1.9381716412460077
152,2,4,1.7463662422512836
152,2,5,2.0550963998002243
152,2,6,1.0629350421790498
152,2,7,2.5586718488731215
152,2,8,1.523053031649317
152,3,1,3.2648270734719214
152,3,2,1.9381716412460077
152,3,3,0.0
152,3,4,2.2371281422782934
152,3,5,0.5312214588082756
152,3,6,1.9065476973803699
152,3,7,1.9336174325973379
152,3,8,2.230358974748358
152,4,1,2.7815201362643043
152,4,2,1.7463662422512836
152,4,3,2.2371281422782934
152,4,4,0.0
152,4,5,2.604643824657396
152,4,6,2.0084759751329377
152,4,7,2.9807617901220658
152,4,8,1.6682777338178156
152,5,1,3.029096597432896
152,5,2,2.0550963998002243
152,5,3,0.5312214588082756
152,5,4,2.604643824657396
152,5,5,0.0
152,5,6,2.042522534158269
152,5,7,1.907165367570407
152,5,8,2.1878902711403145
152,6,1,2.846830142707622
152,6,2,1.0629350421790498
152,6,3,1.9065476973803699
152,6,4,2.0084759751329377
152,6,5,2.042522534158269
152,6,6,0.0
152,6,7,2.650518099638425
152,6,8,1.7854582388057545
152,7,1,3.6403767316641082
152,7,2,2.5586718488731215
152,7,3,1.9336174325973379
152,7,4,2.9807617901220658
152,7,5,1.907165367570407
152,7,6,2.650518099638425
152,7,7,0.0
152,7,8,2.877420201544201
152,8,1,3.1804253834919813
152,8,2,1.523053031649317
152,8,3,2.230358974748358
152,8,4,1.6682777338178156
152,8,5,2.1878902711403145
152,8,6,1.7854582388057545
152,8,7,2.877420201544201
152,8,8,0.0
153,1,1,0.0
153,1,2,3.16073069863759
153,1,3,3.1340849820552252
153,1,4,2.6285420317050976
153,1,5,2.899475469538466
153,1,6,2.8164175602694135
153,1,7,3.4504273724721317
