event_index,replication,seed,event_time,horizon,t,model_1,model_2,model_3,model_4,model_5,model_6,model_7,model_8
0,0,42,200,0,200,0.13527291703571756,0.12676128519579338,0.0,0.005920533718086112,0.17401497499299606,0.1740420358649197,0.13471878684473118,0.2492694663467559
0,0,42,200,1,201,0.13527291703571756,0.12676128519579338,0.0,0.005920533718086112,0.17401497499299606,0.1740420358649197,0.13471878684473118,0.2492694663467559
0,0,42,200,2,202,0.13527291703571756,0.12676128519579338,0.0,0.005920533718086112,0.17401497499299606,0.1740420358649197,0.13471878684473118,0.2492694663467559
0,0,42,200,3,203,0.13527291703571756,0.12676128519579338,0.0,0.005920533718086112,0.17401497499299606,0.1740420358649197,0.13471878684473118,0.2492694663467559
0,0,42,200,4,204,0.13527291703571756,0.12676128519579338,0.0,0.005920533718086112,0.17401497499299606,0.1740420358649197,0.13471878684473118,0.2492694663467559
0,0,42,200,5,205,0.13527291703571756,0.12676128519579338,0.0,0.005920533718086112,0.17401497499299606,0.1740420358649197,0.13471878684473118,0.2492694663467559
0,0,42,200,6,206,0.13527291703571756,0.12676128519579338,0.0,0.005920533718086112,0.17401497499299606,0.1740420358649197,0.13471878684473118,0.2492694663467559
0,0,42,200,7,207,0.13527291703571756,0.12676128519579338,0.0,0.005920533718086112,0.17401497499299606,0.1740420358649197,0.13471878684473118,0.2492694663467559
0,0,42,200,8,208,0.13527291703571756,0.12676128519579338,0.0,0.005920533718086112,0.17401497499299606,0.1740420358649197,0.13471878684473118,0.2492694663467559
0,0,42,200,9,209,0.13527291703571756,0.12676128519579338,0.0,0.005920533718086112,0.17401497499299606,0.1740420358649197,0.13471878684473118,0.2492694663467559
0,0,42,200,10,210,0.13527291703571756,0.12676128519579338,0.0,0.005920533718086112,0.17401497499299606,0.1740420358649197,0.13471878684473118,0.2492694663467559
0,0,42,200,11,211,0.13527291703571756,0.12676128519579338,0.0,0.005920533718086112,0.17401497499299606,0.1740420358649197,0.13471878684473118,0.2492694663467559
0,0,42,200,12,212,0.13527291703571756,0.12676128519579338,0.0,0.005920533718086112,0.17401497499299606,0.1740420358649197,0.13471878684473118,0.2492694663467559
0,0,42,200,13,213,0.13527291703571756,0.12676128519579338,0.0,0.005920533718086112,0.17401497499299606,0.1740420358649197,0.13471878684473118,0.2492694663467559
0,0,42,200,14,214,0.13527291703571756,0.12676128519579338,0.0,0.005920533718086112,0.17401497499299606,0.1740420358649197,0.13471878684473118,0.2492694663467559
0,0,42,200,15,215,0.13527291703571756,0.12676128519579338,0.0,0.005920533718086112,0.17401497499299606,0.1740420358649197,0.13471878684473118,0.2492694663467559
0,0,42,200,16,216,0.13527291703571756,0.12676128519579338,0.0,0.005920533718086112,0.17401497499299606,0.1740420358649197,0.13471878684473118,0.2492694663467559
0,0,42,200,17,217,0.13527291703571756,0.12676128519579338,0.0,0.005920533718086112,0.17401497499299606,0.1740420358649197,0.13471878684473118,0.2492694663467559
0,0,42,200,18,218,0.13527291703571756,0.12676128519579338,0.0,0.005920533718086112,0.17401497499299606,0.1740420358649197,0.13471878684473118,0.2492694663467559
0,0,42,200,19,219,0.13527291703571756,0.12676128519579338,0.0,0.005920533718086112,0.17401497499299606,0.1740420358649197,0.13471878684473118,0.2492694663467559
0,0,42,200,20,220,0.13527291703571756,0.12676128519579338,0.0,0.005920533718086112,0.17401497499299606,0.1740420358649197,0.13471878684473118,0.2492694663467559
0,0,42,200,21,221,0.13527291703571756,0.12676128519579338,0.0,0.005920533718086112,0.17401497499299606,0.1740420358649197,0.13471878684473118,0.2492694663467559
0,0,42,200,22,222,0.13527291703571756,0.12676128519579338,0.0,0.005920533718086112,0.17401497499299606,0.1740420358649197,0.13471878684473118,0.2492694663467559
0,0,42,200,23,223,0.13527291703571756,0.12676128519579338,0.0,0.005920533718086112,0.17401497499299606,0.1740420358649197,0.13471878684473118,0.2492694663467559
0,0,42,200,24,224,0.13527291703571756,0.12676128519579338,0.0,0.005920533718086112,0.17401497499299606,0.1740420358649197,0.13471878684473118,0.2492694663467559
0,0,42,200,25,225,0.13527291703571756,0.12676128519579338,0.0,0.005920533718086112,0.17401497499299606,0.1740420358649197,0.13471878684473118,0.2492694663467559
0,0,42,200,26,226,0.13527291703571756,0.12676128519579338,0.0,0.005920533718086112,0.17401497499299606,0.1740420358649197,0.13471878684473118,0.2492694663467559
0,0,42,200,27,227,0.13527291703571756,0.12676128519579338,0.0,0.005920533718086112,0.17401497499299606,0.1740420358649197,0.13471878684473118,0.2492694663467559
0,0,42,200,28,228,0.13527291703571756,0.12676128519579338,0.0,0.005920533718086112,0.17401497499299606,0.1740420358649197,0.13471878684473118,0.2492694663467559
0,0,42,200,29,229,0.13527291703571756,0.12676128519579338,0.0,0.005920533718086112,0.17401497499299606,0.1740420358649197,0.13471878684473118,0.2492694663467559
0,0,42,200,30,230,0.13527291703571756,0.12676128519579338,0.0,0.005920533718086112,0.17401497499299606,0.1740420358649197,0.13471878684473118,0.2492694663467559
0,0,42,200,31,231,0.13527291703571756,0.12676128519579338,0.0,0.005920533718086112,0.17401497499299606,0.1740420358649197,0.13471878684473118,0.2492694663467559
0,0,42,200,32,232,0.13527291703571756,0.12676128519579338,0.0,0.005920533718086112,0.17401497499299606,0.1740420358649197,0.13471878684473118,0.2492694663467559
0,0,42,200,33,233,0.13527291703571756,0.12676128519579338,0.0,0.005920533718086112,0.17401497499299606,0.1740420358649197,0.13471878684473118,0.2492694663467559
0,0,42,200,34,234,0.13527291703571756,0.12676128519579338,0.0,0.005920533718086112,0.17401497499299606,0.1740420358649197,0.13471878684473118,0.2492694663467559
0,0,42,200,35,235,0.13527291703571756,0.12676128519579338,0.0,0.005920533718086112,0.17401497499299606,0.1740420358649197,0.13471878684473118,0.2492694663467559
0,0,42,200,36,236,0.13527291703571756,0.12676128519579338,0.0,0.005920533718086112,0.17401497499299606,0.1740420358649197,0.13471878684473118,0.2492694663467559
0,0,42,200,37,237,0.13527291703571756,0.12676128519579338,0.0,0.005920533718086112,0.17401497499299606,0.1740420358649197,0.13471878684473118,0.2492694663467559
0,0,42,200,38,238,0.13527291703571756,0.12676128519579338,0.0,0.005920533718086112,0.17401497499299606,0.1740420358649197,0.13471878684473118,0.2492694663467559
0,0,42,200,39,239,0.13527291703571756,0.12676128519579338,0.0,0.005920533718086112,0.17401497499299606,0.1740420358649197,0.13471878684473118,0.2492694663467559
0,0,42,200,40,240,0.13527291703571756,0.12676128519579338,0.0,0.005920533718086112,0.17401497499299606,0.1740420358649197,0.13471878684473118,0.2492694663467559
0,0,42,200,41,241,0.13527291703571756,0.12676128519579338,0.0,0.005920533718086112,0.17401497499299606,0.1740420358649197,0.13471878684473118,0.2492694663467559
0,0,42,200,42,242,0.13527291703571756,0.12676128519579338,0.0,0.005920533718086112,0.17401497499299606,0.1740420358649197,0.13471878684473118,0.2492694663467559
0,0,42,200,43,243,0.13527291703571756,0.12676128519579338,0.0,0.005920533718086112,0.17401497499299606,0.1740420358649197,0.13471878684473118,0.2492694663467559
0,0,42,200,44,244,0.13527291703571756,0.12676128519579338,0.0,0.005920533718086112,0.17401497499299606,0.1740420358649197,0.13471878684473118,0.2492694663467559
0,0,42,200,45,245,0.13527291703571756,0.12676128519579338,0.0,0.005920533718086112,0.17401497499299606,0.1740420358649197,0.13471878684473118,0.2492694663467559
0,0,42,200,46,246,0.13527291703571756,0.12676128519579338,0.0,0.005920533718086112,0.17401497499299606,0.1740420358649197,0.13471878684473118,0.2492694663467559
0,0,42,200,47,247,0.13527291703571756,0.12676128519579338,0.0,0.005920533718086112,0.17401497499299606,0.1740420358649197,0.13471878684473118,0.2492694663467559
0,0,42,200,48,248,0.13527291703571756,0.12676128519579338,0.0,0.005920533718086112,0.17401497499299606,0.1740420358649197,0.13471878684473118,0.2492694663467559
0,0,42,200,49,249,0.13527291703571756,0.12676128519579338,0.0,0.005920533718086112,0.17401497499299606,0.1740420358649197,0.13471878684473118,0.2492694663467559
0,0,42,200,50,250,0.13527291703571756,0.12676128519579338,0.0,0.005920533718086112,0.17401497499299606,0.1740420358649197,0.13471878684473118,0.2492694663467559
0,0,42,200,51,251,0.13527291703571756,0.12676128519579338,0.0,0.005920533718086112,0.17401497499299606,0.1740420358649197,0.13471878684473118,0.2492694663467559
0,0,42,200,52,252,0.13527291703571756,0.12676128519579338,0.0,0.005920533718086112,0.17401497499299606,0.1740420358649197,0.13471878684473118,0.2492694663467559
0,0,42,200,53,253,0.13527291703571756,0.12676128519579338,0.0,0.005920533718086112,0.17401497499299606,0.1740420358649197,0.13471878684473118,0.2492694663467559
0,0,42,200,54,254,0.13527291703571756,0.12676128519579338,0.0,0.005920533718086112,0.17401497499299606,0.1740420358649197,0.13471878684473118,0.2492694663467559
0,0,42,200,55,255,0.13527291703571756,0.12676128519579338,0.0,0.005920533718086112,0.17401497499299606,0.1740420358649197,0.13471878684473118,0.2492694663467559
0,0,42,200,56,256,0.13527291703571756,0.12676128519579338,0.0,0.005920533718086112,0.17401497499299606,0.1740420358649197,0.13471878684473118,0.2492694663467559
0,0,42,200,57,257,0.13527291703571756,0.12676128519579338,0.0,0.005920533718086112,0.17401497499299606,0.1740420358649197,0.13471878684473118,0.2492694663467559
0,0,42,200,58,258,0.13527291703571756,0.12676128519579338,0.0,0.005920533718086112,0.17401497499299606,0.1740420358649197,0.13471878684473118,0.2492694663467559
0,0,42,200,59,259,0.13527291703571756,0.12676128519579338,0.0,0.005920533718086112,0.17401497499299606,0.1740420358649197,0.13471878684473118,0.2492694663467559
0,0,42,200,60,260,0.13527291703571756,0.12676128519579338,0.0,0.005920533718086112,0.17401497499299606,0.1740420358649197,0.13471878684473118,0.2492694663467559
0,0,42,200,61,261,0.13527291703571756,0.12676128519579338,0.0,0.005920533718086112,0.17401497499299606,0.1740420358649197,0.13471878684473118,0.2492694663467559
0,0,42,200,62,262,0.13527291703571756,0.12676128519579338,0.0,0.005920533718086112,0.17401497499299606,0.1740420358649197,0.13471878684473118,0.2492694663467559
0,0,42,200,63,263,0.13527291703571756,0.12676128519579338,0.0,0.005920533718086112,0.17401497499299606,0.1740420358649197,0.13471878684473118,0.2492694663467559
0,0,42,200,64,264,0.13527291703571756,0.12676128519579338,0.0,0.005920533718086112,0.17401497499299606,0.1740420358649197,0.13471878684473118,0.2492694663467559
0,0,42,200,65,265,0.13527291703571756,0.12676128519579338,0.0,0.005920533718086112,0.17401497499299606,0.1740420358649197,0.13471878684473118,0.2492694663467559
