graph_only_eigenvector,full_gcsr_eigenvector_rolling,graph_only_pagerank,full_gcsr_pagerank_rolling,graph_only_softmax,full_gcsr_softmax_rolling,full_gcsr_eigenvector_ewma,full_gcsr_pagerank_ewma,full_gcsr_softmax_ewma,full_gcsr_eigenvector_shrinkage,full_gcsr_pagerank_shrinkage,full_gcsr_softmax_shrinkage
1.2308048473169235,0.1682228860545786,0.6545374183283469,0.1443348056659454,0.3869836562815952,0.132797906075114,0.0438308218406332,0.0321827739231872,0.0264526049250361,0.1592134381040643,0.1435408934709354,0.1340483252765457
3.771119617779064,0.0028358486924547,0.0451446670172795,0.0259884921944449,0.0117702826874611,0.0263292221159527,0.07437710271048,0.0227820417451467,0.0229023333121543,0.0010130395024065,0.0171178167731951,0.0174616268220233
0.0033626313689266,0.0084210808315434,0.0156966498284675,0.007462803410434,0.0001862097146782,0.0087886464990156,0.1058774099296561,0.1069803603948215,0.1121244488632807,0.0072331396395146,0.0062960423283615,0.0074323576529254
1.9712749051401488,0.4010123110328432,0.6045915561671277,0.3529001139232846,0.6051307597562199,0.3563063660306237,0.3353560690300644,0.2944962965827312,0.2974196885846343,0.4237687933038938,0.3763275183207142,0.3780386216633489
2.0724672637190737,0.9983874067344524,1.2175664572477232,0.9591170060686792,1.100925289985717,0.946528890707278,0.9846601068451832,0.9329647032853976,0.91729965770017,1.026006513018386,0.9865882637151724,0.9754651037968118
0.7101988327673012,0.2618902702971544,0.0149722018659594,0.2131139375864363,5.57258016085417e-05,0.2155668708171609,0.2401413160856506,0.1877131257087449,0.1917149797849259,0.2246789773513096,0.1816223877274134,0.1836336989642348
0.3239606375266058,0.711783185618282,0.9798029397586134,0.7688264908346428,0.9983229385553504,0.7718410249775871,0.9008844003245547,0.9901148685233776,0.995981700831797,0.7036067711734418,0.7547303053880869,0.7564308895711449
1.21392308251891,0.0258329458982367,1.1513693127143438,0.0175452525242217,2.816553234654734,0.0249958012008057,0.1099263944381963,0.0898638578420929,0.0976236758829685,0.0236238483237416,0.0163667694514512,0.0228549961788844
0.0093982521410402,0.1497386068418343,0.0626413636809025,0.1652871363927731,0.0791523317472983,0.1710080985158381,0.1055992740709475,0.1255158331748199,0.1322732302637523,0.1632469461216475,0.1781329579766443,0.1836696284506253
3.9555768049450784,1.0947502613190236,1.3899336737838337,1.0046169353327858,0.7392108416954922,0.9655566289725864,1.0005930670721102,0.9169142567760998,0.8825581629714835,1.0111204836320842,0.9293137730954308,0.8941733927594242
0.2876893019292411,0.0468245744400971,0.0342354489914251,0.0407675674549707,0.0487286225015293,0.0404797866281266,0.077258945273758,0.0657585481213555,0.0680022678506649,0.0521770944137238,0.0456912707896797,0.0453202629578245
0.6839731304698234,0.6006410863807443,0.8040428392996649,0.5918633237862942,0.8553623968353364,0.5919785287486826,0.681298014517844,0.672128963491267,0.6705334419029872,0.6225179293651344,0.6159812396274719,0.6157467273849513
0.3977657457407082,0.1484173723829802,0.0130438317017052,0.1270491997480704,0.0079546716302459,0.1344818695792667,0.3092070069358678,0.2813863110797712,0.293855117307107,0.1285984230289591,0.1114091593501406,0.11655346560085
0.1793752653636702,0.0384909016826617,0.1007181500738896,0.0348747440728428,0.0251249823716255,0.0323369885455495,0.0130026292367713,0.010987577537431,0.0092904693342871,0.0350430350300807,0.0315829858534304,0.0291471918637252
0.0895592402168072,0.2896604183476424,0.173911040646454,0.2974817266829204,0.2234332321900569,0.3003788498471336,0.2348617902377437,0.2449260109323124,0.2472149940429445,0.276679005024432,0.2833745620156367,0.2857441928817038
0.5967784992916382,0.0034518918883529,0.0070158166860773,1.1408507836166156e-08,0.0158185881558199,3.730837955678919e-06,0.0260910682911393,0.0093437391712528,0.0098093378678563,0.0020144601469487,7.534970693009182e-05,5.240577154192639e-05
0.0359371015140174,0.0099025689324976,0.0003958145429534,0.0111952086250157,0.0336535131163314,0.0100618575658526,0.0191932462929065,0.0212436530442448,0.0186616485409921,0.0069684197450369,0.0076303087053098,0.0059983487293485
0.2609087267563859,3.394609991876308e-05,0.0595670872812473,0.0011666569790299,0.0105012673595642,0.0021840324290446,0.0122947654709839,0.0167667476564521,0.0189669064078498,0.0008440379246586,0.0028446019786599,0.0042099936282389
0.1648519184996235,0.181486810426251,0.0512029571109298,0.176548489732171,0.0283891510107322,0.1764014901143975,0.1251263975371907,0.1145015284187524,0.1171464472048852,0.1438592437820845,0.1340302674482226,0.1340609777410965
0.0615002139548953,0.0046243463423764,0.0261691782154933,0.0052342162771307,0.0049836329040358,0.0048316438258962,0.0390639116252624,0.0377999975638971,0.0341781770766226,0.0139640187083701,0.0142729111759117,0.0135057077125269
0.0499518349051475,0.4143298741565687,0.0963108234020763,0.4592037882436816,0.0755368126977852,0.4799606267231513,0.4486387825643917,0.4620707372447452,0.4661128563108582,0.4742064442106126,0.5108030503380562,0.526919984771023
0.3202019199151614,0.4527275868519416,0.4100063003336512,0.4652204525781075,0.5551884123359495,0.4735729449477376,0.3363449212129784,0.3449200740192387,0.3541298915712999,0.4764309131953229,0.4872378173332724,0.4953556141632675
