Source,Source_Type,Method,Family,Centrality,Cov_Method,Mean_Loss,Median_Loss,Std_Loss,Total_Loss,Rel_MSFE,MCS_pvalue,In_MCS,Elimination_Step,Rank
simulation_2B,simulation,graph_only_softmax,graph_only,softmax,not_used,2.547031033064665,1.0297512016851318,3.3698290665897694,382.05465495969975,0.23167992577534344,0.07,False,5,13
simulation_2B,simulation,graph_only_eigenvector,graph_only,eigenvector,not_used,2.88817229464805,1.4052750580841358,4.073217134122704,433.2258441972075,0.26271040052674355,0.04,False,3,14
simulation_2B,simulation,graph_only_pagerank,graph_only,pagerank,not_used,4.141863965816485,3.3709506022032407,3.9129347845876494,621.2795948724728,0.37674717100612987,0.0,False,1,15
