Centrality,diagonal,ewma,rolling,shrinkage
eigenvector,0.9498341359582771,0.9736036759126082,0.9711723955471976,0.9554843388730083
pagerank,0.9312428104883498,0.9696963928225704,0.9814451680769967,0.9547689288560073
softmax,0.9145671330052069,0.9649791184175028,0.9554817891219678,0.9479270200097755
