graph_only_eigenvector,full_gcsr_eigenvector_rolling,graph_only_pagerank,full_gcsr_pagerank_rolling,graph_only_softmax,full_gcsr_softmax_rolling,full_gcsr_eigenvector_ewma,full_gcsr_pagerank_ewma,full_gcsr_softmax_ewma,full_gcsr_eigenvector_shrinkage,full_gcsr_pagerank_shrinkage,full_gcsr_softmax_shrinkage,full_gcsr_eigenvector_diagonal,full_gcsr_pagerank_diagonal,full_gcsr_softmax_diagonal
2.0518309273156943,2.493531691838636,1.220357933465464,2.4995458374155293,2.0326343871741432,2.499169548229992,2.773766813893442,2.93120472665626,2.7277954571788965,2.409173502517984,2.46148403220166,2.4147798483209764,1.2766243793001455,1.8917329044477982,1.7274755358956335
0.0465057183352457,0.6843599704699734,0.4047366224580706,0.6807165326371195,0.5753984765510863,0.6852855630917158,0.5791756718763086,0.5791756718763086,0.5841209410126665,0.6588884313302404,0.667579356567233,0.6765164398234633,0.7916589105471304,0.7916589105471304,0.6605589765986846
0.17731268600358932,0.00016025996326487045,0.08126945378737638,0.00016025996326487045,0.0285757307281208,0.00016025996326487045,0.004631333799535656,0.004631333799535656,0.004631333799535656,0.006302175473179935,0.006653596431737741,0.006653596431737741,0.03106826867174421,0.03276549623451096,0.025406189383538145
1.324383863407457,0.40699508829144576,0.5592378820445667,0.4067402913782018,0.5170726349281599,0.402447776301029,0.4288889421367531,0.40655728837549704,0.3999180059364795,0.3712212005478932,0.3712212005478932,0.3712212005478932,0.24774124513629076,0.2507579249090296,0.26593548692472624
4.979659711570906,0.7944207067400406,1.1800206855403932,0.7204447487021061,1.0773602702164244,0.7001228133644534,0.6679289144374582,0.5862656927964363,0.5659369502814243,0.7164507146431259,0.7164507146431259,0.7164507146431259,0.4038218158953721,0.4004110549274661,0.42892677904756826
0.7526236380515514,0.8439468019088292,0.6493067086771325,0.846114315480531,1.2032436857443802,0.8446312012794625,0.20075216496031353,0.20075216496031353,0.20075216496031353,0.8638834630301727,0.8649594877978338,0.8647044670369209,0.856830750489648,0.856830750489648,0.8564352314993101
0.006920841351523348,0.0633882339192302,0.18711127225090085,0.05791320587075263,0.012713888073693098,0.056089592930931784,0.07014904731937552,0.0823704656872882,0.08060392009275279,0.06392300139342985,0.05789028766099575,0.0524184612449429,0.05547814074061745,0.05547814074061745,0.023821834759108575
0.05862912008201394,0.0966622149586202,0.08447567380690325,0.08685475957783348,0.0008910121362906471,0.0886984208435071,0.08904938270842426,0.08904938270842426,0.08904938270842426,0.08854752772978389,0.08078264085725022,0.07940323610003827,0.05492944687259143,0.05492944687259143,0.048502184618050684
0.00014413161980047706,0.5380508234566572,0.005443140829027503,0.5123940722899254,0.10773956090930996,0.557524406367214,0.6340923592591416,0.6340923592591416,0.6340923592591416,0.4746654762959265,0.45925424074918486,0.48086574052986775,0.341750254749623,0.341750254749623,0.366134899700975
0.46636111057009505,0.4541978313645617,0.5207007299815254,0.4490716591055732,0.2593669771021855,0.4361517375171009,0.6034641313333484,0.6034641313333484,0.6034641313333484,0.44030034504962934,0.43206931865061965,0.4303525826605482,0.37760775369221533,0.37760775369221533,0.37760775369221533
0.10677536173550026,0.13840455839575116,0.40797793567494994,0.13762609452431107,0.48430048223139904,0.13752866471264996,0.08529786948882133,0.08529786948882133,0.08529786948882133,0.20261094698121204,0.2006958483355632,0.1719404266331862,0.3843610764433542,0.3843610764433542,0.37691015486208146
5.992718042534161,0.33221604222135337,0.9574676372576739,0.32188172363111395,1.4889718505222598,0.3254804037846128,0.23729662179903144,0.23946950305187584,0.23946950305187584,0.259859595214504,0.24850801773836223,0.24920956289523888,0.02869370520129296,0.02869370520129296,0.02869370520129296
0.07044591469000011,1.6305147825901398,0.27266637481684675,1.6450778516913203,0.8446744483245414,1.6746629292034823,1.2754201616681484,1.2754201616681484,1.3938738167301992,1.5747500595790511,1.590941557597909,1.6191905464233356,1.3205018750865478,1.3323800150869882,1.402048194734783
0.16486791412903157,0.17175890737716976,0.11061759397047445,0.17175890737716976,0.07617671096702004,0.16486554334740083,0.1816517016828175,0.1816517016828175,0.1816517016828175,0.23134437731084315,0.21797810195312348,0.1862636347953145,0.5775479031041709,0.5775479031041709,0.5775479031041709
2.105762150412076,2.3659565618109486,2.07593743594114,2.383715198830293,1.210386440478922,2.3640465643478543,2.1166162647048297,2.1166162647048297,2.1166162647048297,1.9941854734856421,1.993721666589997,2.0118346316339144,0.9626473581817294,0.9455395743458033,0.9391664131538866
0.0006418366343405174,0.005051170610548002,1.2552747609466912,0.005051170610548002,10.228457651385064,0.005051170610548002,0.030320560459807473,0.022323543100292307,0.0020197805313343924,0.018379420005364584,0.018379420005364584,0.018379420005364584,0.0275602939742028,0.0275602939742028,0.0275602939742028
0.004893896856879704,0.06876810751305296,0.015528218423988879,0.06707889609836433,0.016699334492163126,0.06227886200914654,0.07069480056658677,0.07506101011983235,0.06811010435773697,0.048015402995038176,0.05364612170619473,0.03577141114939918,0.00011073908258676791,9.962418192514516e-05,8.258007325116643e-05
0.14551454908507938,0.32193875048174525,1.0987860902934177,0.32381079390616796,7.721268531004381,0.3428563179728344,0.2600535005188947,0.2600535005188947,0.2821251861958036,0.1245566483535261,0.12808439075018518,0.13315172378613654,0.05177555658947124,0.06002701594978474,0.09605933902599595
0.8125870163763528,0.40725659573017087,0.7039048596598596,0.3894927130803246,0.33633967481041327,0.41496908713553016,0.29415673793891317,0.38442148896746287,0.33277922948222355,0.040451572948652405,0.0379419323788394,0.031117501179166233,0.1351068391184195,0.1351068391184195,0.13394832947791802
