Source,Source_Type,Method,Family,Centrality,Cov_Method,Mean_Loss,Median_Loss,Std_Loss,Total_Loss,Rel_MSFE,MCS_pvalue,In_MCS,Elimination_Step,Rank
simulation_2A,simulation,full_gcsr_softmax_ewma,full_gcsr,softmax,ewma,0.49485897808668045,0.2612875534757597,0.6484462651330926,74.22884671300207,1.0019445814545287,1.0,True,0,1
simulation_2A,simulation,full_gcsr_eigenvector_ewma,full_gcsr,eigenvector,ewma,0.4985715519791225,0.2700961732473912,0.6414627425728515,74.78573279686837,1.0094614568867257,1.0,True,0,2
simulation_2A,simulation,full_gcsr_pagerank_ewma,full_gcsr,pagerank,ewma,0.5007850218619804,0.2580114168490073,0.6659854398957346,75.11775327929706,1.0139430854992186,1.0,True,0,3
simulation_2A,simulation,full_gcsr_pagerank_rolling,full_gcsr,pagerank,rolling,0.5386571430634606,0.3133766406469096,0.6681419024627968,80.79857145951908,1.0906230454601866,1.0,True,0,4
simulation_2A,simulation,full_gcsr_softmax_diagonal,full_gcsr,softmax,diagonal,0.5411578185546129,0.2805673228214569,0.6766618869464377,81.17367278319193,1.0956861813621028,1.0,True,0,5
simulation_2A,simulation,full_gcsr_eigenvector_diagonal,full_gcsr,eigenvector,diagonal,0.5445119302782896,0.3022917208002976,0.6346370535974171,81.67678954174343,1.1024772758272867,1.0,True,0,6
simulation_2A,simulation,full_gcsr_eigenvector_rolling,full_gcsr,eigenvector,rolling,0.5463369201847538,0.3151123243892214,0.6515678852972173,81.95053802771307,1.1061723461987707,1.0,True,0,7
simulation_2A,simulation,full_gcsr_pagerank_shrinkage,full_gcsr,pagerank,shrinkage,0.5496501884499747,0.29182694253174113,0.6869951561959253,82.44752826749621,1.1128807446157878,1.0,True,0,8
simulation_2A,simulation,full_gcsr_eigenvector_shrinkage,full_gcsr,eigenvector,shrinkage,0.550116420911117,0.2804201311947818,0.6618738367765903,82.51746313666754,1.11382472887964,1.0,True,0,9
simulation_2A,simulation,full_gcsr_pagerank_diagonal,full_gcsr,pagerank,diagonal,0.5540065216982646,0.31804818722600914,0.6692300602003238,83.10097825473969,1.121701044310077,1.0,True,0,10
simulation_2A,simulation,full_gcsr_softmax_rolling,full_gcsr,softmax,rolling,0.5603410069033882,0.29858807071217613,0.7452035628191052,84.05115103550823,1.1345265226960946,1.0,True,0,11
simulation_2A,simulation,graph_only_softmax,graph_only,softmax,not_used,0.5637043441374555,0.30799730101901635,0.7239829100779285,84.55565162061832,1.141336296119439,1.0,True,0,12
simulation_2A,simulation,full_gcsr_softmax_shrinkage,full_gcsr,softmax,shrinkage,0.5643650292239676,0.27358254342694854,0.7419927622366282,84.65475438359513,1.1426739900318301,1.0,True,0,13
simulation_2A,simulation,graph_only_pagerank,graph_only,pagerank,not_used,0.572641036011687,0.28279006737114876,0.7391435451457934,85.89615540175306,1.159430481323747,1.0,True,0,14
simulation_2A,simulation,graph_only_eigenvector,graph_only,eigenvector,not_used,1.124435681041771,0.5419873800970063,1.608319926243464,168.66535215626567,2.276653122814706,0.0,False,1,15
