Source,Source_Type,Method,Family,Centrality,Cov_Method,Mean_Loss,Median_Loss,Std_Loss,Total_Loss,Rel_MSFE,MCS_pvalue,In_MCS,Elimination_Step,Rank
simulation_2C,simulation,full_gcsr_eigenvector_diagonal,full_gcsr,eigenvector,diagonal,0.5373246827171853,0.2016827749554207,0.9555659439417576,80.59870240757779,0.8668693565256541,1.0,True,0,1
simulation_2C,simulation,full_gcsr_softmax_diagonal,full_gcsr,softmax,diagonal,0.5498198127645451,0.21963600809612435,0.9647776240799087,82.47297191468176,0.8870278299631386,1.0,True,0,2
simulation_2C,simulation,graph_only_pagerank,graph_only,pagerank,not_used,0.552624966598078,0.2132078556074055,0.9292892410365232,82.8937449897117,0.8915534026324107,1.0,True,0,3
simulation_2C,simulation,full_gcsr_pagerank_diagonal,full_gcsr,pagerank,diagonal,0.5575441519162837,0.22312008815441234,0.9867462524241057,83.63162278744255,0.8994895558533262,1.0,True,0,4
simulation_2C,simulation,full_gcsr_pagerank_shrinkage,full_gcsr,pagerank,shrinkage,0.579877446645141,0.21001090757093968,1.0301311525321863,86.98161699677115,0.9355200034642583,1.0,True,0,5
simulation_2C,simulation,full_gcsr_softmax_shrinkage,full_gcsr,softmax,shrinkage,0.5819637055264383,0.18050076440725574,1.0340959326113337,87.29455582896574,0.9388857782967688,1.0,True,0,6
simulation_2C,simulation,full_gcsr_eigenvector_shrinkage,full_gcsr,eigenvector,shrinkage,0.5884655863434933,0.22554666292152858,1.0345512926961302,88.269837951524,0.9493753043159068,1.0,True,0,7
simulation_2C,simulation,full_gcsr_eigenvector_ewma,full_gcsr,eigenvector,ewma,0.593842526003549,0.18132625492345777,0.970613228924449,89.07637890053235,0.9580499555521372,1.0,True,0,8
simulation_2C,simulation,full_gcsr_softmax_ewma,full_gcsr,softmax,ewma,0.597571449476059,0.20992074326929355,0.9632417572044428,89.63571742140886,0.9640658517041655,1.0,True,0,9
simulation_2C,simulation,full_gcsr_pagerank_ewma,full_gcsr,pagerank,ewma,0.5983616072008828,0.19120193332156551,0.9730839211528218,89.75424108013243,0.9653406182289564,1.0,True,0,10
simulation_2C,simulation,full_gcsr_softmax_rolling,full_gcsr,softmax,rolling,0.6285908571734983,0.2438690657369458,1.1067736587831691,94.28862857602475,1.0141096610719165,1.0,True,0,11
simulation_2C,simulation,full_gcsr_pagerank_rolling,full_gcsr,pagerank,rolling,0.6299687496862982,0.25709744050850925,1.101062515863432,94.49531245294473,1.0163326238993307,1.0,True,0,12
simulation_2C,simulation,full_gcsr_eigenvector_rolling,full_gcsr,eigenvector,rolling,0.6315596634177687,0.26617289835923674,1.0989391886376974,94.7339495126653,1.0188992552249447,1.0,True,0,13
simulation_2C,simulation,graph_only_softmax,graph_only,softmax,not_used,0.9711945553460763,0.37333187617051544,2.135764504217159,145.67918330191145,1.5668344044734603,1.0,True,0,14
simulation_2C,simulation,graph_only_eigenvector,graph_only,eigenvector,not_used,1.120171758601291,0.42719528380682414,2.386458899317516,168.02576379019365,1.8071802818855591,0.04,False,1,15
