oos_period,centrality_type,model,centrality_score
22,pagerank,2,0.14668898140487918
22,pagerank,3,0.4705430856484036
22,pagerank,4,0.13749040570014825
23,pagerank,1,0.5309611149102225
23,pagerank,2,0.1506865319220695
23,pagerank,3,0.1680231162454273
23,pagerank,4,0.15032923691827196
24,pagerank,1,0.15060811622647996
24,pagerank,2,0.5322734881253202
24,pagerank,3,0.15067045905233065
24,pagerank,4,0.16644793659185297
25,pagerank,1,0.13098212517869584
25,pagerank,2,0.18211800338217163
25,pagerank,3,0.24698398824116055
25,pagerank,4,0.4399158831944791
26,pagerank,1,0.13255050409282285
26,pagerank,2,0.1349487414284852
26,pagerank,3,0.4472964898492018
26,pagerank,4,0.28520426462595566
27,pagerank,1,0.2834050826527748
27,pagerank,2,0.13317643504238427
27,pagerank,3,0.45024204725890554
27,pagerank,4,0.13317643504238427
28,pagerank,1,0.46661046229057523
28,pagerank,2,0.1366547232366106
28,pagerank,3,0.16483296903959394
28,pagerank,4,0.2319018454295763
29,pagerank,1,0.19678503674872683
29,pagerank,2,0.14016377220621884
29,pagerank,3,0.48312363391227764
29,pagerank,4,0.17992755712903902
30,pagerank,1,0.29032322481958084
30,pagerank,2,0.20385241668546886
30,pagerank,3,0.297439097116954
30,pagerank,4,0.2083852613769962
31,pagerank,1,0.14090680602602026
31,pagerank,2,0.21895803015960916
31,pagerank,3,0.4866202636525231
31,pagerank,4,0.15351490015808997
32,pagerank,1,0.17090428326857857
32,pagerank,2,0.4568805791725886
32,pagerank,3,0.20131085428568904
32,pagerank,4,0.17090428326858623
33,pagerank,1,0.3321360024451182
33,pagerank,2,0.3098969762163163
33,pagerank,3,0.32046702133760296
33,pagerank,4,0.03749999999996251
34,pagerank,1,0.19328462231399474
34,pagerank,2,0.4019327788602559
34,pagerank,3,0.28187188331479057
34,pagerank,4,0.1229107155076815
35,pagerank,1,0.0374999999999625
35,pagerank,2,0.3113183007687979
35,pagerank,3,0.32213067583223465
35,pagerank,4,0.32905102339800485
36,pagerank,1,0.3246845041644734
36,pagerank,2,0.42125713096668777
36,pagerank,3,0.1270412245351575
36,pagerank,4,0.12701714033029413
37,pagerank,1,0.15497838817734355
37,pagerank,2,0.4447394616970156
37,pagerank,3,0.26827501451163677
37,pagerank,4,0.13200713561048383
38,pagerank,1,0.20724109107397795
38,pagerank,2,0.16642005378138736
38,pagerank,3,0.4856402928998132
38,pagerank,4,0.1406985622410696
39,pagerank,1,0.142124492003142
39,pagerank,2,0.17629651932665868
39,pagerank,3,0.49235055060369004
39,pagerank,4,0.18922843806271927
40,pagerank,1,0.1334064678906565
40,pagerank,2,0.45132455478018757
40,pagerank,3,0.20605160849453433
40,pagerank,4,0.2092173688310643
41,pagerank,1,0.3202116282286656
41,pagerank,2,0.041793507753865325
41,pagerank,3,0.30539294846149356
41,pagerank,4,0.33260191555497537
42,pagerank,1,0.2132624536570822
42,pagerank,2,0.147939074592812
42,pagerank,3,0.1428822063884082
42,pagerank,4,0.4959162653578875
43,pagerank,1,0.13157864139918402
43,pagerank,2,0.1822969196140094
43,pagerank,3,0.24340142063357745
43,pagerank,4,0.44272301834972044
44,pagerank,1,0.20702658202639998
44,pagerank,2,0.1732163928560093
44,pagerank,3,0.13954504563839815
44,pagerank,4,0.4802119794754715
45,pagerank,1,0.30372032800401944
45,pagerank,2,0.11361361725554223
45,pagerank,3,0.2817503849530794
45,pagerank,4,0.3009156697857153
46,pagerank,1,0.15093220163190194
46,pagerank,2,0.31114413737663515
46,pagerank,3,0.321934271765628
46,pagerank,4,0.21598938922483496
47,pagerank,1,0.2375557519536742
47,pagerank,2,0.20617944276459377
47,pagerank,3,0.427847262085308
47,pagerank,4,0.12841754319299956
48,pagerank,1,0.22695134973345593
48,pagerank,2,0.1423734872025966
48,pagerank,3,0.4892166293280963
48,pagerank,4,0.141458533732079
49,pagerank,1,0.19951087828549288
49,pagerank,2,0.15538703456956407
49,pagerank,3,0.5011151234154619
49,pagerank,4,0.14398696372564168
50,pagerank,1,0.31404127328504744
50,pagerank,2,0.3253423344345047
50,pagerank,3,0.037499999999962494
50,pagerank,4,0.32311639227948524
20,softmax,1,0.7228309855526792
20,softmax,2,0.22022565904244476
20,softmax,3,0.042943280467674115
20,softmax,4,0.014000074937201845
21,softmax,1,0.7777962399222355
21,softmax,2,0.1595309279263887
21,softmax,3,0.055221534021752686
21,softmax,4,0.007451298129623297
22,softmax,1,0.46863588909858767
22,softmax,2,0.06900145829498563
22,softmax,3,0.36350874601591143
22,softmax,4,0.09885390659051525
23,softmax,1,0.8891329731269417
23,softmax,2,0.07512862718366653
23,softmax,3,0.034118575015022044
23,softmax,4,0.0016198246743696404
24,softmax,1,0.0916583759214679
24,softmax,2,0.44948499492048416
24,softmax,3,0.31008702802371185
24,softmax,4,0.148769601134336
25,softmax,1,0.2096005098616663
25,softmax,2,0.22110337653182208
25,softmax,3,0.2879358447669092
25,softmax,4,0.28136026883960247
26,softmax,1,0.14724479928053544
26,softmax,2,0.19824042209984788
26,softmax,3,0.28163031250665854
26,softmax,4,0.37288446611295806
27,softmax,1,0.2831248988875904
27,softmax,2,0.22888038454877094
27,softmax,3,0.2731333174960159
27,softmax,4,0.21486139906762275
28,softmax,1,0.26856249523885783
28,softmax,2,0.22493378859988078
28,softmax,3,0.24973909093216531
28,softmax,4,0.2567646252290962
29,softmax,1,0.28033087958081965
29,softmax,2,0.18098327238991746
29,softmax,3,0.28085414159865835
29,softmax,4,0.25783170643060466
30,softmax,1,0.2369047871465268
30,softmax,2,0.2583875290470949
30,softmax,3,0.24106946893041967
30,softmax,4,0.26363821487595857
31,softmax,1,0.2415431334098833
31,softmax,2,0.24826311644770988
31,softmax,3,0.28503652748852704
31,softmax,4,0.2251572226538798
32,softmax,1,0.22825735473474978
32,softmax,2,0.2774001719665702
32,softmax,3,0.24495587045509537
32,softmax,4,0.24938660284358471
33,softmax,1,0.2692611044582776
33,softmax,2,0.23490193220491704
33,softmax,3,0.274099540240841
33,softmax,4,0.22173742309596434
34,softmax,1,0.1887357543622332
34,softmax,2,0.3446305547588587
34,softmax,3,0.23490693545745792
34,softmax,4,0.23172675542145035
35,softmax,1,0.2277902916511366
35,softmax,2,0.2601963447096854
35,softmax,3,0.26172956452959445
35,softmax,4,0.2502837991095836
36,softmax,1,0.3267378792964466
36,softmax,2,0.37689682271689195
36,softmax,3,0.20236081317785984
36,softmax,4,0.09400448480880162
37,softmax,1,0.19786628279161875
37,softmax,2,0.32139264265964834
37,softmax,3,0.33482427491992167
