oos_period,full_gcsr_eigenvector,full_gcsr_v2_eigenvector,full_gcsr_pagerank,full_gcsr_v2_pagerank,full_gcsr_softmax,full_gcsr_v2_softmax,graph_only_eigenvector,graph_only_v2_eigenvector,graph_only_pagerank,graph_only_v2_pagerank,graph_only_softmax,graph_only_v2_softmax,rs_selection,rs_selection_v2,bates_granger_mv,var_error,recent_best,equal
20,0.44740851016975774,0.4475723916785949,0.49076349036357936,0.4932946774664915,0.46527958557605165,0.44991084293353356,0.36003833459483003,0.36124647102168433,0.7844279092331027,0.7989236972390168,0.4949533631040143,0.3794025997213807,0.36,0.36,0.35999999999916,0.5580312591191593,0.36,1.1401896007012204
21,0.12183785530316853,0.12227574720127134,0.14226937684720314,0.1410120188071209,0.14298238364377713,0.13881492575590088,0.09002737494739911,0.10050708454655032,0.46232736803972424,0.48590643364829905,0.5218749395093826,0.4180571422199135,0.08999999999999996,0.08999999999999996,0.0899999999995801,0.08999999999957996,0.08999999999999996,0.7224150025000001
22,0.03363369178870934,0.0007970638783517123,0.014911315080172901,0.006973095103075879,0.009620091529976374,0.005042791248168435,0.5040104677020177,0.009010337417938474,0.15303453526300986,0.035379876314001336,0.07413500076368043,0.012651831282867095,0.5041,0.010000000000000018,0.010000000000200014,0.010000000000200014,0.010000000000000018,0.09150624999999986
23,0.27749239975682405,0.2761975930608859,0.206346973016972,0.20734181911775468,0.18410600513453065,0.21052720110610346,0.48797819296013806,0.47853878740348266,0.03678993197907044,0.04855421860643793,0.0014697555707303207,0.0742895356255734,0.48999999999999994,0.48999999999999994,0.4900000000011198,0.08223422422431498,0.48999999999999994,0.0005844306250000027
24,0.04875876203256944,0.03449548088885744,0.0396660490658768,0.033271369934262655,0.03828238137466958,0.037016170658350694,0.08269691279207254,0.013764640605087891,0.033634110946671084,0.010125728536441364,0.02536496007687576,0.022188494787630075,0.09000000000000002,0.03999999999999998,0.04641444208138776,0.06770164129047386,0.03999999999999998,0.018624944246666646
25,0.17856938877386824,0.2886517145512669,0.17856938877386824,0.27495018140931793,0.17856938877386824,0.2730019613851034,0.03740912667952221,0.17419698658946337,0.08091520911404666,0.1080735441752757,0.09685603027572122,0.13206462351307793,0.03729177702131337,0.3600000000000001,0.19266877652958803,0.08674821612916697,0.3600000000000001,0.10450846962008209
26,0.02316245333883566,0.02316245333883566,0.02316245333883566,0.03999999999939993,0.02316245333883566,0.019453390056366177,0.011480793656977899,0.0042044324604483835,0.006678676252011129,0.009319901000841862,0.00637516243611776,0.004076184559622342,0.011495316437277556,0.03999999999999998,0.020334773864660066,0.025198878443505934,0.03999999999999998,0.0058988626148298254
27,0.008415036271671159,0.009495798200092357,0.008127387207817506,0.01139708423469837,0.007675495195569073,0.051966266167274094,0.0024964646031253456,0.060337193707808295,0.010911639975527705,0.019486388588596505,0.013060674225628925,0.018188009274339185,0.0018779862573418227,0.03999999999999998,0.009177871050479208,0.05259853982203874,0.03999999999999998,0.014122616920182341
28,0.21592867051443562,0.2088690116529263,0.2263857550769963,0.2583386919134436,0.2076773963806807,0.2632609067954746,0.24989012529584187,0.3573478134912169,0.2647692565619799,0.3169034086902906,0.27870806370815293,0.2888883230485648,0.25,0.25,0.19057209172896566,0.2958194339965674,0.25,0.2819682893761615
29,0.29114847912842595,0.21625768691101582,0.30454299643346805,0.2631039642356708,0.30645393689610817,0.2280954435621187,0.35978784784554935,0.15337684891534717,0.2533752528284354,0.18033670460860554,0.2189438688495454,0.21314783827965791,0.3600000000000001,0.25,0.31303667413299335,0.28053573007966853,0.25,0.21617558043860957
30,0.009894575998929686,0.009894575998929686,0.010777601402378486,0.01003553746735196,0.009894575998929686,0.016901643042273342,0.002900610011199898,7.90418715776517e-05,0.004398797696423459,0.0037566077836610327,0.002492323327914485,0.004836180721176353,0.03999999999999998,0.03999999999999998,0.014409682293603699,0.0005427739774055347,0.010000000000000018,0.0025000000000000044
31,0.1467797153219451,0.1467797153219451,0.1467797153219451,0.14327769497171397,0.1467797153219451,0.1467797153219451,0.1587088620458366,0.05912422527259909,0.10277981769438035,0.0728535124049206,0.08562501507824584,0.08351533666698502,0.16000000000000011,0.04000000000000007,0.15999999999856018,0.09035112609367053,0.02890000000000005,0.08555624999999999
32,0.018531018884083466,0.018531018884083466,0.018531018884083466,0.018531018884083466,0.018531018884083466,0.018531018884083466,0.08995126622825898,0.08999381642880594,0.052677148355077294,0.05688770805881324,0.0350610674266045,0.03573988479457618,0.09000000000000002,0.09000000000000002,0.01966829817869853,0.04255111854972209,0.09000000000000002,0.033479706870845574
33,0.9642728450548357,0.9425890686962758,0.9425890686962758,0.9425890686962758,0.958669592377646,0.9425890686962758,0.9973960079116827,0.6359163492848345,0.8445563348706965,0.6889366466238165,0.7663573530283465,0.7537818647122357,1.0,0.6400000000000001,0.9957478050511054,0.8329387050022004,0.48999999999999994,0.7611873261541555
34,0.015351945600613226,0.02746882990495135,0.015351945600613226,0.023974243298442468,0.015351945600613226,0.02460718950402992,0.0399822841330051,0.08936051033870525,0.027479502353364126,0.04260562628802645,0.02457308022001183,0.02639318823653999,0.03999999999999998,0.09000000000000002,0.01324112399163621,0.0009798799798529962,0.09000000000000002,0.02250000000000004
35,0.562173309238282,0.6072858325013346,0.562173309238282,0.5972406182473189,0.562173309238282,0.5647469156193039,0.37256531468883136,0.9685952305063882,0.5562015759314045,0.7199686562464153,0.6061246766065687,0.619322843138895,0.3600000000000001,0.9751830971497808,0.5294448155855477,0.4815838607769435,0.9751830971497808,0.6123835626578108
36,1.2026532188402663,1.2026532188402663,1.2026532188402663,1.2026532188402663,1.2026532188402663,1.2026532188402663,1.0000215598600173,1.0556728550541317,1.1346892203442667,1.1194384783695865,1.1804910964413504,1.1673920766356203,1.0,1.0,1.2413892262302924,1.2099999999969193,1.0,1.1773488143413642
37,1.9947636879762334,1.9947636879762334,1.9947636879762334,1.9947636879762334,1.9947636879762334,1.9474934685611622,2.557324346993358,2.5065549554430153,2.4600992725096535,2.355706638609875,2.4859575877287186,2.0673407201436595,2.5600000000000005,2.5600000000000005,1.84184594202246,1.6899999999973998,2.5600000000000005,2.441563307994592
38,2.4422027848281243,2.454256485911695,2.4572796831092285,2.454256485911695,2.5108902131496458,2.464807432951107,2.2801184434317285,2.345657054127702,2.33525055590371,2.3375518779642688,2.477209247590193,2.350934066804069,2.2801,2.5600000000000005,2.490545901141962,2.5599999999958407,2.5600000000000005,2.3332562500000003
39,0.307573904202351,0.27180127983128455,0.2927916365558023,0.26728192896034175,0.274122317546865,0.5319260201191572,0.2564400262788735,0.057666795187362646,0.14901792923212767,0.13608045417571574,0.12737415341343775,0.15441561510318136,0.25698665423906025,0.010000000000000018,0.3184603884689844,0.31281035687919284,0.6400000000000001,0.12371724841119125
40,0.2066345199822589,0.2066345199822589,0.2066345199822589,0.2066345199822589,0.2066345199822589,0.2066345199822589,0.5922757732044694,0.9955072715867987,0.3876204906177052,0.4440271736267544,0.2930513985008392,0.22613024214611346,0.9999999999999998,0.9999999999999998,3.0777285605164957e-06,0.34771072569812833,0.9999999999999998,0.20992944450768028
41,5.059952970133033,6.164209157441578,5.312649847405673,5.808758532844065,5.059952970133033,5.059952970133033,4.586470925004858,6.576273812397016,5.395594678133355,5.483005739513364,4.7117260015484606,5.253392913585617,4.840000000000001,7.290000000000001,4.230288030362646,4.686991735453636,7.290000000000001,5.29644196
42,12.00648617342049,12.491202468576072,12.201650808455138,12.284562000277992,12.096180296734474,12.491202468576072,11.406852944618361,14.556129922491662,13.742386814796424,13.810140860283703,12.048294796183324,15.113696867961412,11.404129,14.44,11.404129000010965,18.490000000006017,11.404129,14.723498931586413
43,38.440000000014884,38.440000000014884,38.440000000014884,38.440000000014884,38.440000000014884,38.440000000014884,38.48438962795278,37.68609240101879,37.86906458308994,36.783640789509896,38.441494294701506,38.440326682841324,38.440000000000005,38.440000000000005,38.440000000014884,38.44000000001486,38.440000000000005,36.87080748122513
44,50.6318519977431,51.03346144715964,51.706935370591935,51.84000000002016,47.26366390173637,51.84000000002015,51.36716574486908,51.84071958834592,50.38653522876015,50.95940379844253,45.33318653223546,51.19329196358923,51.83999999999999,51.83999999999999,47.82239824593913,43.56000000002661,51.83999999999999,50.27409808210887
45,65.61000000002917,70.24150728134038,68.19160873143638,70.1637280928074,69.31599043372672,70.25507121292078,66.86401154042245,72.29253285225391,69.72415484923602,71.23896354866763,69.87007283905116,72.30307556632285,73.96,72.25,65.61000000002917,65.61000000002917,65.61,70.387200325264
46,55.798053376480695,61.47335803830747,55.798053376480695,60.98703457686963,53.14081805161533,55.96588361043919,51.925422433703865,64.86322089158251,55.416957215696584,59.460233924331504,52.1334650963451,57.77525778555955,54.75999999999999,67.24,54.760000000026636,54.760000000026636,54.75999999999999,56.252782322529995
47,11.890843248195637,7.3385720659744305,9.6903350585087,9.893250682268103,11.890843248195637,9.000000000023405,3.767363376853584,8.534566824480825,11.56708279883406,13.97534837087519,3.740502466353048,9.038660191708287,3.740502466348221,9.000000000000002,9.000000000023405,9.000000000024125,9.000000000000002,16.06814814261927
48,2.2284662050309794,7.615233641999732,2.7942585106845645,4.464588207491192,2.3323022670906375,3.9683092941160436,1.052534652326195,6.907567589698822,3.102604200082627,4.588543407509471,1.1780627721948624,6.400113010788792,1.0524938358358986,7.839999999999999,7.840000000015112,5.707603537530874,7.839999999999999,4.229100964719744
49,0.029874977339048897,9.616806212979761e-05,0.005932753429027067,2.1598804075183236e-06,0.03305621812353636,0.16704596491819357,0.31682189954490664,2.2120336602307837,0.06320489384460488,0.1024815656572212,0.3345111202782848,0.0018166710911780729,0.3345111397215842,1.0,0.7129250449461164,0.151966815097773,1.0,0.02090694623259914
50,0.3537902430921445,0.49669037672595134,0.3537902430921445,0.39155048784322505,0.3537902430921445,0.38508174060044076,0.03294086962713034,0.8299744121515248,0.8579705613236102,0.5305123879844019,0.03558112533387791,0.5598584946984128,0.8099999999999998,0.8099999999999998,0.8099999999931597,0.04000000000107956,0.8099999999999998,0.45562500000000034
