oos_period,variant,row_model,col_model,sigma
45,legacy,4,3,1e-06
45,legacy,4,4,0.0
46,legacy,1,1,0.0
46,legacy,1,2,3.671381457434847
46,legacy,1,3,3.8661803560078223
46,legacy,1,4,2.577473404752119
46,legacy,2,1,3.671381457434847
46,legacy,2,2,0.0
46,legacy,2,3,1.7587992866656903
46,legacy,2,4,0.9035796046747226
46,legacy,3,1,3.8661803560078223
46,legacy,3,2,1.7587992866656903
46,legacy,3,3,0.0
46,legacy,3,4,0.6446409545466957
46,legacy,4,1,2.577473404752119
46,legacy,4,2,0.9035796046747226
46,legacy,4,3,0.6446409545466957
46,legacy,4,4,0.0
47,legacy,1,1,0.0
47,legacy,1,2,2.381099691496577
47,legacy,1,3,2.814576052908038
47,legacy,1,4,1e-06
47,legacy,2,1,2.381099691496577
47,legacy,2,2,0.0
47,legacy,2,3,1e-06
47,legacy,2,4,4.184891827392996
47,legacy,3,1,2.814576052908038
47,legacy,3,2,1e-06
47,legacy,3,3,0.0
47,legacy,3,4,2.838252860605439
47,legacy,4,1,1e-06
47,legacy,4,2,4.184891827392996
47,legacy,4,3,2.838252860605439
47,legacy,4,4,0.0
48,legacy,1,1,0.0
48,legacy,1,2,9.531381282930765
48,legacy,1,3,1e-06
48,legacy,1,4,4.926140477271728
48,legacy,2,1,9.531381282930765
48,legacy,2,2,0.0
48,legacy,2,3,3.12918463776259
48,legacy,2,4,4.102442305758993
48,legacy,3,1,1e-06
48,legacy,3,2,3.12918463776259
48,legacy,3,3,0.0
48,legacy,3,4,4.574217867592646
48,legacy,4,1,4.926140477271728
48,legacy,4,2,4.102442305758993
48,legacy,4,3,4.574217867592646
48,legacy,4,4,0.0
49,legacy,1,1,0.0
49,legacy,1,2,7.712325011991292
49,legacy,1,3,4.855906596866922
49,legacy,1,4,9.28715444874366
49,legacy,2,1,7.712325011991292
49,legacy,2,2,0.0
49,legacy,2,3,3.031670969672712
49,legacy,2,4,4.052358860703182
49,legacy,3,1,4.855906596866922
49,legacy,3,2,3.031670969672712
49,legacy,3,3,0.0
49,legacy,3,4,11.514426319274671
49,legacy,4,1,9.28715444874366
49,legacy,4,2,4.052358860703182
49,legacy,4,3,11.514426319274671
49,legacy,4,4,0.0
50,legacy,1,1,0.0
50,legacy,1,2,8.325905785762032
50,legacy,1,3,3.0903018898548233
50,legacy,1,4,1e-06
50,legacy,2,1,8.325905785762032
50,legacy,2,2,0.0
50,legacy,2,3,1e-06
50,legacy,2,4,4.03460619872749
50,legacy,3,1,3.0903018898548233
50,legacy,3,2,1e-06
50,legacy,3,3,0.0
50,legacy,3,4,1e-06
50,legacy,4,1,1e-06
50,legacy,4,2,4.03460619872749
50,legacy,4,3,1e-06
50,legacy,4,4,0.0
20,v2,1,1,0.0
20,v2,1,2,0.1982103183567072
20,v2,1,3,0.01
20,v2,1,4,0.5436251202027375
20,v2,2,1,0.1982103183567072
20,v2,2,2,0.0
20,v2,2,3,0.3757038588611112
20,v2,2,4,0.8862386017096665
20,v2,3,1,0.01
20,v2,3,2,0.3757038588611112
20,v2,3,3,0.0
20,v2,3,4,0.5061473844177992
20,v2,4,1,0.5436251202027375
20,v2,4,2,0.8862386017096665
20,v2,4,3,0.5061473844177992
20,v2,4,4,0.0
21,v2,1,1,0.0
21,v2,1,2,0.19076976321821146
21,v2,1,3,0.4368895233485505
21,v2,1,4,0.6017002017804798
21,v2,2,1,0.19076976321821146
21,v2,2,2,0.0
21,v2,2,3,0.3843217590918146
21,v2,2,4,0.7229247859100265
21,v2,3,1,0.4368895233485505
21,v2,3,2,0.3843217590918146
21,v2,3,3,0.0
21,v2,3,4,0.2239299636362992
21,v2,4,1,0.6017002017804798
21,v2,4,2,0.7229247859100265
21,v2,4,3,0.2239299636362992
21,v2,4,4,0.0
22,v2,1,1,0.0
22,v2,1,2,0.4423601131959755
22,v2,1,3,0.5091983451559631
22,v2,1,4,0.6616772420003041
22,v2,2,1,0.4423601131959755
22,v2,2,2,0.0
22,v2,2,3,0.7900530396571688
22,v2,2,4,0.9995668719378635
22,v2,3,1,0.5091983451559631
22,v2,3,2,0.7900530396571688
22,v2,3,3,0.0
22,v2,3,4,0.18608346330425612
22,v2,4,1,0.6616772420003041
22,v2,4,2,0.9995668719378635
22,v2,4,3,0.18608346330425612
22,v2,4,4,0.0
23,v2,1,1,0.0
23,v2,1,2,0.44154452537015315
23,v2,1,3,0.4709821739196254
23,v2,1,4,0.7591363791156399
23,v2,2,1,0.44154452537015315
23,v2,2,2,0.0
23,v2,2,3,0.7594578322253639
23,v2,2,4,0.9860342286393604
23,v2,3,1,0.4709821739196254
23,v2,3,2,0.7594578322253639
23,v2,3,3,0.0
23,v2,3,4,0.5867200142318314
23,v2,4,1,0.7591363791156399
23,v2,4,2,0.9860342286393604
23,v2,4,3,0.5867200142318314
23,v2,4,4,0.0
24,v2,1,1,0.0
24,v2,1,2,0.8549360622725698
24,v2,1,3,0.5727717801729869
24,v2,1,4,0.6358280685179007
24,v2,2,1,0.8549360622725698
24,v2,2,2,0.0
24,v2,2,3,0.6394173304767915
24,v2,2,4,0.8102450310378313
24,v2,3,1,0.5727717801729869
24,v2,3,2,0.6394173304767915
24,v2,3,3,0.0
24,v2,3,4,0.519285097892575
24,v2,4,1,0.6358280685179007
24,v2,4,2,0.8102450310378313
24,v2,4,3,0.519285097892575
24,v2,4,4,0.0
25,v2,1,1,0.0
25,v2,1,2,0.6256316105229981
25,v2,1,3,0.5270818129292762
25,v2,1,4,0.6030703786014152
25,v2,2,1,0.6256316105229981
25,v2,2,2,0.0
25,v2,2,3,0.5920259486676208
25,v2,2,4,0.8131746777462283
25,v2,3,1,0.5270818129292762
25,v2,3,2,0.5920259486676208
25,v2,3,3,0.0
25,v2,3,4,0.4545288853279763
