oos_period,full_gcsr_eigenvector,full_gcsr_v2_eigenvector,full_gcsr_pagerank,full_gcsr_v2_pagerank,full_gcsr_softmax,full_gcsr_v2_softmax,graph_only_eigenvector,graph_only_v2_eigenvector,graph_only_pagerank,graph_only_v2_pagerank,graph_only_softmax,graph_only_v2_softmax,rs_selection,rs_selection_v2,bates_granger_mv,var_error,recent_best
20,-0.6927810905314626,-0.6926172090226255,-0.6494261103376411,-0.646894923234729,-0.6749100151251688,-0.6902787577676869,-0.7801512661063904,-0.7789431296795362,-0.35576169146811776,-0.34126590346220365,-0.6452362375972062,-0.7607870009798398,-0.7801896007012205,-0.7801896007012205,-0.7801896007020604,-0.5821583415820611,-0.7801896007012205
21,-0.6005771471968316,-0.6001392552987288,-0.580145625652797,-0.5814029836928792,-0.579432618856223,-0.5836000767440992,-0.632387627552601,-0.6219079179534498,-0.2600876344602759,-0.23650856885170107,-0.20054006299061755,-0.3043578602800866,-0.6324150025000002,-0.6324150025000002,-0.63241500250042,-0.6324150025004202,-0.6324150025000002
22,-0.05787255821129052,-0.09070918612164815,-0.07659493491982695,-0.08453315489692398,-0.08188615847002348,-0.08646345875183142,0.4125042177020179,-0.08249591258206139,0.061528285263010005,-0.05612637368599852,-0.017371249236319428,-0.07885441871713277,0.41259375000000015,-0.08150624999999984,-0.08150624999979984,-0.08150624999979984,-0.08150624999999984
23,0.276907969131824,0.2756131624358859,0.205762542391972,0.20675738849275468,0.18352157450953066,0.20994277048110346,0.48739376233513804,0.47795435677848264,0.03620550135407044,0.04796978798143793,0.000885324945730318,0.0737051050005734,0.4894155693749999,0.4894155693749999,0.4894155693761198,0.08164979359931497,0.4894155693749999
24,0.03013381778590279,0.015870536642190795,0.021041104819210153,0.014646425687596009,0.01965743712800293,0.018391226411684048,0.0640719685454059,-0.004860303641578755,0.015009166700004437,-0.008499215710225282,0.006740015830209115,0.003563550540963429,0.07137505575333337,0.021375055753333334,0.02778949783472111,0.04907669704380721,0.021375055753333334
25,0.07406091915378615,0.18414324493118484,0.07406091915378615,0.17044171178923584,0.07406091915378615,0.16849349176502132,-0.06709934294055989,0.06968851696938128,-0.023593260506035427,0.0035650745551936147,-0.00765243934436087,0.027556153892995844,-0.06721669259876872,0.255491530379918,0.08816030690950594,-0.017760253490915118,0.255491530379918
26,0.017263590724005837,0.017263590724005837,0.017263590724005837,0.03410113738457011,0.017263590724005837,0.013554527441536351,0.005581931042148073,-0.001694430154381442,0.0007798136371813032,0.003421038386012036,0.0004762998212879347,-0.0018226780552074839,0.005596453822447731,0.034101137385170156,0.01443591124983024,0.01930001582867611,0.034101137385170156
27,-0.0057075806485111825,-0.004626818720089984,-0.005995229712364835,-0.002725532685483971,-0.006447121724613268,0.03784364924709176,-0.011626152317056996,0.04621457678762596,-0.0032109769446546366,0.005363771668414164,-0.0010619426945534163,0.004065392354156844,-0.012244630662840518,0.02587738307981764,-0.004944745869703133,0.038475922901856405,0.02587738307981764
28,-0.06603961886172585,-0.07309927772323518,-0.05558253429916518,-0.023629597462717866,-0.07429089299548078,-0.018707382580686882,-0.032078164080319604,0.07537952411505544,-0.01719903281418156,0.034935119314129126,-0.003260225668008543,0.006920033672403347,-0.031968289376161474,-0.031968289376161474,-0.09139619764719581,0.01385114462040593,-0.031968289376161474
29,0.07497289868981638,8.210647240625146e-05,0.08836741599485848,0.04692838379706121,0.0902783564574986,0.011919863123509122,0.14361226740693978,-0.0627987315232624,0.037199672389825855,-0.03583887583000403,0.002768288410935821,-0.0030277421589516573,0.14382441956139053,0.03382441956139043,0.09686109369438378,0.06436014964105896,0.03382441956139043
30,0.0073945759989296825,0.0073945759989296825,0.008277601402378482,0.007535537467351956,0.0073945759989296825,0.014401643042273338,0.00040061001119989347,-0.0024209581284223526,0.0018987976964234547,0.0012566077836610283,-7.67667208551948e-06,0.0023361807211763484,0.03749999999999998,0.03749999999999998,0.011909682293603695,-0.0019572260225944695,0.007500000000000014
31,0.0612234653219451,0.0612234653219451,0.0612234653219451,0.057721444971713984,0.0612234653219451,0.0612234653219451,0.0731526120458366,-0.026432024727400895,0.017223567694380368,-0.01270273759507938,6.876507824585265e-05,-0.002040913333014968,0.07444375000000013,-0.045556249999999916,0.0744437499985602,0.004794876093670547,-0.056656249999999936
32,-0.014948687986762108,-0.014948687986762108,-0.014948687986762108,-0.014948687986762108,-0.014948687986762108,-0.014948687986762108,0.05647155935741341,0.056514109557960365,0.01919744148423172,0.023408001187967667,0.0015813605557589289,0.002260177923730608,0.05652029312915445,0.05652029312915445,-0.013811408692147045,0.009071411678876519,0.05652029312915445
33,0.20308551890068016,0.18140174254212027,0.18140174254212027,0.18140174254212027,0.19748226622349052,0.18140174254212027,0.23620868175752718,-0.12527097686932098,0.08336900871654096,-0.07225067953033903,0.005170026874190992,-0.007405461441919781,0.23881267384584448,-0.1211873261541554,0.23456047889694986,0.07175137884804483,-0.2711873261541556
34,-0.0071480543993868145,0.004968829904951309,-0.0071480543993868145,0.001474243298442427,-0.0071480543993868145,0.0021071895040298792,0.01748228413300506,0.06686051033870521,0.004979502353364085,0.02010562628802641,0.002073080220011788,0.0038931882365399496,0.01749999999999994,0.06749999999999998,-0.009258876008363831,-0.021520120020147044,0.06749999999999998
35,-0.05021025341952878,-0.005097730156476188,-0.05021025341952878,-0.01514294441049191,-0.05021025341952878,-0.047636647038506896,-0.23981824796897944,0.3562116678485774,-0.056181986726406286,0.10758509358860446,-0.006258886051242141,0.006939280481084165,-0.2523835626578107,0.36279953449197,-0.08293874707226312,-0.13079970188086731,0.36279953449197
