oos_period,row_model,col_model,adjacency_matrice
31,2,1,594.0594059405919
31,2,2,0.0
31,2,3,0.0
31,2,4,0.0
31,3,1,221.57167807141016
31,3,2,0.4273832108118039
31,3,3,0.0
31,3,4,3094.1632762598915
31,4,1,95.96206841446741
31,4,2,0.0
31,4,3,0.0
31,4,4,0.0
32,1,1,0.0
32,1,2,0.0
32,1,3,0.0
32,1,4,0.0
32,2,1,2079.2079207920806
32,2,2,0.0
32,2,3,0.9232287611785144
32,2,4,0.0
32,3,1,550.4130600671915
32,3,2,0.0
32,3,3,0.0
32,3,4,0.0
32,4,1,3.7001797073569444e-14
32,4,2,2.0753851750841285e-15
32,4,3,3.7001797073569444e-14
32,4,4,0.0
33,1,1,0.0
33,1,2,2178.2178217821725
33,1,3,0.0
33,1,4,456.13976991806004
33,2,1,0.0
33,2,2,0.0
33,2,3,0.40327267119396987
33,2,4,0.0
33,3,1,310.90715202530316
33,3,2,0.0
33,3,3,0.0
33,3,4,9.51647128533775
33,4,1,0.0
33,4,2,0.0
33,4,3,0.0
33,4,4,0.0
34,1,1,0.0
34,1,2,0.0
34,1,3,0.0
34,1,4,322.17854707033274
34,2,1,11.249469594797228
34,2,2,0.0
34,2,3,1.6568729686821528
34,2,4,154.86282986037105
34,3,1,318.54662580817416
34,3,2,0.0
34,3,3,0.0
34,3,4,1.2511878551734974
34,4,1,0.0
34,4,2,0.0
34,4,3,0.0
34,4,4,0.0
35,1,1,0.0
35,1,2,0.0
35,1,3,0.0
35,1,4,0.0
35,2,1,0.37854698417638827
35,2,2,0.0
35,2,3,0.8699842501475518
35,2,4,0.0
35,3,1,258.39865235154014
35,3,2,0.0
35,3,3,0.0
35,3,4,1.5531346426443975
35,4,1,1409.4343334121008
35,4,2,2.807221759233023
35,4,3,0.0
35,4,4,0.0
36,1,1,0.0
36,1,2,0.0
36,1,3,8.496387852187105
36,1,4,9112.536577223389
36,2,1,1393.8901116602528
36,2,2,0.0
36,2,3,1.7163535000853345
36,2,4,9.312300898246185
36,3,1,0.0
36,3,2,0.0
36,3,3,0.0
36,3,4,2.035311189857109
36,4,1,0.0
36,4,2,0.0
36,4,3,0.0
36,4,4,0.0
37,1,1,0.0
37,1,2,0.0
37,1,3,0.0
37,1,4,1.8991733277353018
37,2,1,1.8016850678531593
37,2,2,0.0
37,2,3,0.844766190720694
37,2,4,2.8053503142470153
37,3,1,2.8734014305497104
37,3,2,0.0
37,3,3,0.0
37,3,4,4.572235026209635
37,4,1,0.0
37,4,2,0.0
37,4,3,0.0
37,4,4,0.0
38,1,1,0.0
38,1,2,0.0
38,1,3,0.0
38,1,4,8.823163577729492
38,2,1,0.13320794581562287
38,2,2,0.0
38,2,3,0.0
38,2,4,3.410083018218556
38,3,1,7046.813699549074
38,3,2,0.777985217034688
38,3,3,0.0
38,3,4,3.6242130443868374
38,4,1,0.0
38,4,2,0.0
38,4,3,0.0
38,4,4,0.0
39,1,1,0.0
39,1,2,0.0
39,1,3,0.0
39,1,4,0.0
39,2,1,0.1711575333078894
39,2,2,0.0
39,2,3,0.0
39,2,4,0.32750911329465077
39,3,1,0.47605261389913933
39,3,2,4.449917823966149
39,3,3,0.0
39,3,4,3.2606010346213488
39,4,1,0.4136414853080199
39,4,2,0.0
39,4,3,0.0
39,4,4,0.0
40,1,1,0.0
40,1,2,0.0
40,1,3,0.0
40,1,4,0.0
40,2,1,4.233944417778891
40,2,2,0.0
40,2,3,0.42261654438307333
40,2,4,0.15303436957517716
40,3,1,8408.16556323789
40,3,2,0.0
40,3,3,0.0
40,3,4,0.03760534937650175
40,4,1,16968.429639024715
40,4,2,0.0
40,4,3,0.0
40,4,4,0.0
41,1,1,0.0
41,1,2,0.0
41,1,3,0.0
41,1,4,6534.6534653465405
41,2,1,0.05601929794423214
41,2,2,0.0
41,2,3,0.3662776769819969
41,2,4,0.0
41,3,1,3.5006698743893523
41,3,2,0.0
41,3,3,0.0
41,3,4,0.0
41,4,1,0.0
41,4,2,23.371299022080894
41,4,3,14484.70503254165
41,4,4,0.0
42,1,1,0.0
42,1,2,5.163840933407769
42,1,3,7.050438791777226
42,1,4,0.0
42,2,1,0.0
42,2,2,0.0
42,2,3,0.506884239299315
42,2,4,0.0
42,3,1,0.0
42,3,2,0.0
42,3,3,0.0
42,3,4,0.0
42,4,1,3.041876146413228
42,4,2,15304.950495049521
42,4,3,4.616422700875829
42,4,4,0.0
43,1,1,0.0
43,1,2,0.0
43,1,3,0.0
43,1,4,0.0
43,2,1,2.9444249973735226
43,2,2,0.0
