oos_period,row_model,col_model,cov_matrice
27,3,2,0.2332661403305263
27,3,3,0.2862311219049154
27,3,4,0.24104005149855215
27,4,1,0.2139550378607894
27,4,2,0.25853807071357454
27,4,3,0.24104005149855215
27,4,4,0.34483680405942685
28,1,1,0.3605009999999999
28,1,2,0.2983333333333333
28,1,3,0.22345442494026313
28,1,4,0.2567877354865789
28,2,1,0.2983333333333333
28,2,2,0.4616852105263158
28,2,3,0.29093225765166664
28,2,4,0.3336848958185964
28,3,1,0.22345442494026313
28,3,2,0.29093225765166664
28,3,3,0.3310176039585996
28,3,4,0.2912858744022256
28,4,1,0.2567877354865789
28,4,2,0.3336848958185964
28,4,3,0.2912858744022256
28,4,4,0.42554659128733835
29,1,1,0.38410626315789476
29,1,2,0.3308333333333333
29,1,3,0.27007618400719297
29,1,4,0.2980061375989474
29,2,1,0.3308333333333333
29,2,2,0.516079947368421
29,2,3,0.3493961219817544
29,2,4,0.38536172652241224
29,3,1,0.27007618400719297
29,3,2,0.3493961219817544
29,3,3,0.4141893714137575
29,3,4,0.35253797300082007
29,4,1,0.2980061375989474
29,4,2,0.38536172652241224
29,4,3,0.35253797300082007
29,4,4,0.4905039437333157
30,1,1,0.3478694210526315
30,1,2,0.3059649122807017
30,1,3,0.268633150810614
30,1,4,0.2783045580948684
30,2,1,0.3059649122807017
30,2,2,0.4972641578947368
30,2,3,0.35699644982921047
30,2,4,0.38134780771333326
30,3,1,0.268633150810614
30,3,2,0.35699644982921047
30,3,3,0.43341676207838903
30,3,4,0.373954203789899
30,4,1,0.2783045580948684
30,4,2,0.38134780771333326
30,4,3,0.373954203789899
30,4,4,0.5123555204538421
31,1,1,0.34239573684210517
31,1,2,0.295438596491228
31,1,3,0.25912388027570177
31,1,4,0.26370932405302633
31,2,1,0.295438596491228
31,2,2,0.4837904736842104
31,2,3,0.34597691154921045
31,2,4,0.37044055575649126
31,3,1,0.25912388027570177
31,3,2,0.34597691154921045
31,3,3,0.42059152116407333
31,3,4,0.36257308138005684
31,4,1,0.26370932405302633
31,4,2,0.37044055575649126
31,4,3,0.36257308138005684
31,4,4,0.5039582870488841
32,1,1,0.33042205263157887
32,1,2,0.28087719298245606
32,1,3,0.2477599590135526
32,1,4,0.2550556687729824
32,2,1,0.28087719298245606
32,2,2,0.45852731578947353
32,2,3,0.3310735191334211
32,2,4,0.35884032134350874
32,3,1,0.2477599590135526
32,3,2,0.3310735191334211
32,3,3,0.42222580658701264
32,3,4,0.3614713889419116
32,4,1,0.2550556687729824
32,4,2,0.35884032134350874
32,4,3,0.3614713889419116
32,4,4,0.5013808823524633
33,1,1,0.33042205263157887
33,1,2,0.2704824561403509
33,1,3,0.23701325654828947
33,1,4,0.24119601965017548
33,2,1,0.2704824561403509
33,2,2,0.4402904736842104
33,2,3,0.31463021633624993
33,2,4,0.3452797071228509
33,3,1,0.23701325654828947
33,3,2,0.31463021633624993
33,3,3,0.4009183809281874
33,3,4,0.34647647690799266
33,4,1,0.24119601965017548
33,4,2,0.3452797071228509
33,4,3,0.34647647690799266
33,4,4,0.4904079694779367
34,1,1,0.25210626315789475
34,1,2,0.2133771929824561
34,1,3,0.1910236169357456
34,1,4,0.1872605803114035
34,2,1,0.2133771929824561
34,2,2,0.3815536315789472
34,2,3,0.2781581205833552
34,2,4,0.3001819870823244
34,3,1,0.1910236169357456
34,3,2,0.2781581205833552
34,3,3,0.37874388124113456
34,3,4,0.31621506821612866
34,4,1,0.1872605803114035
34,4,2,0.3001819870823244
34,4,3,0.31621506821612866
34,4,4,0.44208810789888414
35,1,1,0.20934310526315794
35,1,2,0.17390350877192984
35,1,3,0.16007223066348683
35,1,4,0.15381834240877196
35,2,1,0.17390350877192984
35,2,2,0.33273784210526314
35,2,3,0.24435359637302642
35,2,4,0.2640396541561403
35,3,1,0.16007223066348683
35,3,2,0.24435359637302642
35,3,3,0.34657556545387197
35,3,4,0.28731115037566773
35,4,1,0.15381834240877196
35,4,2,0.2640396541561403
35,4,3,0.28731115037566773
35,4,4,0.4047480441865026
36,1,1,0.256079947368421
36,1,2,0.2012938596491228
36,1,3,0.18319365589418862
36,1,4,0.18044545598649117
36,2,1,0.2012938596491228
36,2,2,0.3508167894736841
36,2,3,0.25781853872927635
36,2,4,0.2794621313455263
36,3,1,0.18319365589418862
36,3,2,0.25781853872927635
36,3,3,0.3608124797404509
36,3,4,0.3009181163304555
36,4,1,0.18044545598649117
36,4,2,0.2794621313455263
36,4,3,0.3009181163304555
36,4,4,0.4234727518184372
37,1,1,0.31884310526315784
37,1,2,0.25820175438596493
37,1,3,0.23127981072486847
37,1,4,0.23703117887087718
37,2,1,0.25820175438596493
37,2,2,0.41397468421052636
37,2,3,0.30251019395396933
37,2,4,0.3351670309560965
37,3,1,0.23127981072486847
37,3,2,0.30251019395396933
37,3,3,0.40634463929833603
37,3,4,0.3481259668962102
37,4,1,0.23703117887087718
37,4,2,0.3351670309560965
37,4,3,0.3481259668962102
37,4,4,0.4924942707594638
38,1,1,0.4156588947368421
38,1,2,0.3326754385964913
38,1,3,0.29316800984309216
38,1,4,0.28285388785372806
38,2,1,0.3326754385964913
38,2,2,0.49589573684210514
38,2,3,0.35683445285697374
38,2,4,0.3729853015799122
38,3,1,0.29316800984309216
38,3,2,0.35683445285697374
38,3,3,0.443559225157215
38,3,4,0.3569711253170129
38,4,1,0.28285388785372806
38,4,2,0.3729853015799122
38,4,3,0.3569711253170129
38,4,4,0.4732836186977794
39,1,1,0.46936942105263146
39,1,2,0.3454824561403509
39,1,3,0.32364419214649126
39,1,4,0.2944434595726316
39,2,1,0.3454824561403509
39,2,2,0.4834483684210527
39,2,3,0.345853592295614
39,2,4,0.3500135221841667
39,3,1,0.32364419214649126
39,3,2,0.345853592295614
39,3,3,0.435280423903806
39,3,4,0.32796778784560965
39,4,1,0.2944434595726316
39,4,2,0.3500135221841667
39,4,3,0.32796778784560965
39,4,4,0.4178088656471478
40,1,1,0.4627378421052631
40,1,2,0.34324561403508774
40,1,3,0.3188441942049123
40,1,4,0.2791143550218421
40,2,1,0.34324561403508774
40,2,2,0.5392378421052632
40,2,3,0.38660376974872807
40,2,4,0.33667966490960527
40,3,1,0.3188441942049123
40,3,2,0.38660376974872807
40,3,3,0.4764249313720232
40,3,4,0.30823164672252773
40,4,1,0.2791143550218421
40,4,2,0.33667966490960527
40,4,3,0.30823164672252773
40,4,4,0.3680711433206215
41,1,1,0.8748431052631579
41,1,2,0.619561403508772
41,1,3,0.633006358906228
41,1,4,0.5486398848994737
41,2,1,0.619561403508772
41,2,2,0.7520010000000003
41,2,3,0.6240011636546492
41,2,4,0.5271984848545614
41,3,1,0.633006358906228
41,3,2,0.6240011636546492
41,3,3,0.8149978972161962
41,3,4,0.5457973380649216
41,4,1,0.5486398848994737
41,4,2,0.5271984848545614
41,4,3,0.5457973380649216
41,4,4,0.6034137371037058
42,1,1,1.8143167894736847
42,1,2,1.3128947368421056
42,1,3,1.3479028722445616
42,1,4,1.2086756267281582
42,2,1,1.3128947368421056
42,2,2,1.4846325789473684
42,2,3,1.2478256440395614
42,2,4,1.1087886650422807
42,3,1,1.3479028722445616
42,3,2,1.2478256440395614
42,3,3,1.5687021373766792
42,3,4,1.1406858058828906
42,4,1,1.2086756267281582
42,4,2,1.1087886650422807
42,4,3,1.1406858058828906
42,4,4,1.2681931808135363
43,1,1,3.2290536315789478
43,1,2,2.659385964912281
43,1,3,2.747892025964562
43,1,4,2.615400509620088
43,2,1,2.659385964912281
43,2,2,3.306606263157895
43,2,3,2.813525400136798
43,2,4,2.6836122643899563
43,3,1,2.747892025964562
43,3,2,2.813525400136798
43,3,3,3.4957701094317706
43,3,4,2.7570097223345176
43,4,1,2.615400509620088
43,4,2,2.6836122643899563
43,4,3,2.7570097223345176
43,4,4,3.2202230121641957
44,1,1,5.128843105263158
44,1,2,4.3864912280701756
44,1,3,4.513869253457281
44,1,4,4.391704797920438
44,2,1,4.3864912280701756
44,2,2,5.567264157894737
44,2,3,4.739999060782851
44,2,4,4.622119601529561
44,3,1,4.513869253457281
44,3,2,4.739999060782851
44,3,3,5.859634746033223
44,3,4,4.738634477823264
44,4,1,4.391704797920438
44,4,2,4.622119601529561
44,4,3,4.738634477823264
44,4,4,5.6096121490397755
45,1,1,7.830816789473684
45,1,2,6.763771929824562
45,1,3,6.807397764473947
45,1,4,6.794882109456623
45,2,1,6.763771929824562
45,2,2,8.575369421052631
45,2,3,7.155570672753861
45,2,4,7.1549338130196505
45,3,1,6.807397764473947
45,3,2,7.155570672753861
45,3,3,8.649763604266045
45,3,4,7.178188593751802
45,4,1,6.794882109456623
45,4,2,7.1549338130196505
45,4,3,7.178188593751802
45,4,4,8.679996972975351
46,1,1,9.666816789473684
46,1,2,8.288508771929825
46,1,3,8.201198328600132
46,1,4,8.557894767602763
46,2,1,8.288508771929825
46,2,2,10.394316789473683
46,2,3,8.546403756804914
46,2,4,8.908341926831229
46,3,1,8.201198328600132
46,3,2,8.546403756804914
46,3,3,10.172352123704485
46,3,4,8.786006172235508
46,4,1,8.557894767602763
46,4,2,8.908341926831229
46,4,3,8.786006172235508
46,4,4,11.113750217963563
47,1,1,9.677132578947369
47,1,2,8.448618421052634
47,1,3,8.124514751599737
47,1,4,8.703896177818356
47,2,1,8.448618421052634
47,2,2,11.08471152631579
47,2,3,8.498379229561316
47,2,4,9.470732355816205
47,3,1,8.124514751599737
47,3,2,8.498379229561316
47,3,3,10.043374954626948
47,3,4,8.720560282869748
47,4,1,8.703896177818356
47,4,2,9.470732355816205
47,4,3,8.720560282869748
47,4,4,11.769757381101968
48,1,1,9.666843105263156
48,1,2,8.383771929824562
48,1,3,8.023812130122367
48,1,4,8.67724583725044
48,2,1,8.383771929824562
48,2,2,11.012632578947365
48,2,3,8.433686079496491
48,2,4,9.403157746431578
48,3,1,8.023812130122367
48,3,2,8.433686079496491
48,3,3,9.978365593813672
48,3,4,8.624520080584801
48,4,1,8.67724583725044
48,4,2,9.403157746431578
48,4,3,8.624520080584801
48,4,4,11.720409192440782
49,1,1,9.613553631578945
49,1,2,8.421052631578945
49,1,3,8.039407863304607
49,1,4,8.634432663661402
49,2,1,8.421052631578945
49,2,2,11.507369421052632
49,2,3,8.702073499048248
49,2,4,9.50698235113158
49,3,1,8.039407863304607
49,3,2,8.702073499048248
49,3,3,10.186134760218406
49,3,4,8.682631887152437
49,4,1,8.634432663661402
49,4,2,9.50698235113158
49,4,3,8.682631887152437
49,4,4,11.683344386341744
