oos_period,full_gcsr_eigenvector,full_gcsr_v2_eigenvector,full_gcsr_pagerank,full_gcsr_v2_pagerank,full_gcsr_softmax,full_gcsr_v2_softmax,graph_only_eigenvector,graph_only_v2_eigenvector,graph_only_pagerank,graph_only_v2_pagerank,graph_only_softmax,graph_only_v2_softmax,rs_selection,rs_selection_v2,bates_granger_mv,var_error,recent_best
31,-0.41938542951788466,-0.2773494241447587,-0.3181185184759015,-0.32166068652875346,-0.36082494693611494,-0.33343430859599676,-0.13674187425121226,-0.303753195792539,-0.16811021488141176,-0.26981162179581547,-0.2456832704766865,-0.27464118657059616,0.12415491322490034,0.28265959678762276,-0.021057793357045062,-0.050469469887911886,0.12155959678762274
32,-0.23798368697324007,-0.16701080522239553,-0.2779227382503043,-0.2985728492432149,-0.2283578892248101,-0.313891074710936,-0.27557382860114826,-0.42570831733592485,-0.22599180648470862,-0.3414134048606858,-0.24491656165312772,-0.28296631651925636,0.36296758707074517,0.011472270633467507,0.21350268554249974,-0.02704360823143591,-0.1496277293665325
33,-0.24305662771964265,-0.1288659385198826,-0.28299567899670686,-0.2601439034528993,-0.23343082997121267,-0.27312563940478096,-0.2581137489259815,-0.3823975474044918,-0.22129574615845435,-0.3225989265636578,-0.24381472495662485,-0.27881429604472774,0.3804675870707452,0.07897227063346755,0.20424380953432003,-0.03954360823135586,-0.08212772936653247
34,-0.2893718814181917,-0.09346733456728784,-0.3293109326952559,-0.12169840572827495,-0.2797460836697617,-0.15197344349251096,-0.38051328289843933,-0.024227593155238314,-0.26249787084950826,-0.21723497569382427,-0.25069530479589563,-0.26896292664355637,0.12808402441293448,0.44177180512543757,0.12130506246394884,-0.24500884121269464,0.28067180512543755
35,-0.28308138251656734,-0.09581909110152109,-0.33166268922948916,-0.1240501622625082,-0.282097840203995,-0.1543252000267442,-0.3479211853667309,-0.02294244260060868,-0.2594103532678844,-0.23120300548072031,-0.24673651325758017,-0.2926184980709309,0.16073521007157004,0.2644229907840734,0.18534547435443666,-0.21235765555559896,0.10332299078407337
36,-0.562332144020757,-0.3750698526057108,-0.6109134507336789,-0.4033009237666979,-0.5613486017081847,-0.4335759615309339,-0.2297237163722593,0.09414419395319434,-0.22438066229191622,-0.2173788977148165,-0.22264478773362695,-0.3316077460881882,0.27917190207697945,0.3828596827894828,-0.41437189161687954,-0.9639209635520102,0.22175968278948277
37,-0.4413319081100021,-0.25406961669495587,-0.48991321482292394,-0.282300687855943,-0.40583971008722075,-0.312575725620179,-0.12883271457219891,0.20322421946116437,-0.15705006152671186,-0.2035901139629998,-0.07040950480615693,-0.2660300952018627,0.5059156520769796,0.609603432789483,-0.2570822404758642,-0.7371772135571312,0.448503432789483
38,-0.25759710579121126,-0.07018435167351422,-0.33362909702858234,-0.03592207124267255,-0.25519681956117873,0.0049378815556855304,0.002477864694605203,0.33800962651596544,-0.15373299585807998,-0.12473143184854321,-0.07037547766211995,-0.2348626728034482,0.3921984036657884,1.125886184378292,-0.062339100417733495,-0.6039078077281537,0.9647861843782919
39,-0.35981757220760197,-0.17240481808990493,-0.43584956344497305,-0.13814253765906326,-0.35741728597756944,-0.09728258486070519,0.7677317857127265,1.1194842319381118,0.06356396028343414,0.11292372369005985,0.09249603341016803,-0.21135261339234573,1.1822689591581081,1.9159567398706117,-0.2722654671968576,-0.2950058574171472,1.7548567398706116
40,-0.5963065620831209,-0.40889380796542385,-0.672338553320492,-0.3746315275345822,-0.5939062758530884,-0.3337715747362241,-0.9565711232046444,-0.5529249930929532,-0.6264002295269997,-0.42874185206292414,-0.5329900887647959,-0.33723943535322504,-0.5420730008418921,0.19161477987061137,-1.3384193968420237,-0.7514478174202277,3.7484147798706124
41,-3.3133076303929103,-2.6411902709997954,-3.196628351306416,-2.82055934083213,-3.2234228558300515,-2.5660680377705956,-4.27313236405623,-0.6838367832394678,-1.6176250177429712,-1.393200750412531,-3.223876686549658,0.06477255648454411,-3.8614429324283055,-0.0918841517158,-4.657789328440435,3.0150532509701375,0.4290448482841991
42,-1.744115111665164,-0.8035927077701239,-1.6274358325786697,-0.9829617776024584,-1.6542303371023053,-0.7284704745409241,-2.627432390027166,0.9618955667537423,-0.6375595559686051,-0.6106629864715516,-1.6528551159066462,2.609382736359154,-2.292250413653429,1.4773083670590765,-3.088596809712689,4.584245769697883,1.9982373670590756
43,-1.3461957509904794,-0.04362266311702223,-0.21677929645096627,0.5829401402022505,-4.2843761220696095,0.837431443263799,-1.4834862150665336,2.5280233782625348,-0.42445307009380895,0.2881507397486245,-5.652758945848227,3.0832621147843566,-0.726348495762311,3.0432102849501943,-5.540296645984922,-2.1298523124822744,3.5641392849501936
44,-6.123396076364647,-0.1842856589148476,-2.5282763371956922,0.43396606146714234,-5.355586013750077,0.6689536564351672,-5.726379685290751,4.442814930123436,-1.3719491142428712,1.2134426491045303,-6.169886866888056,4.946202983362563,-5.503548821026287,4.90600995968619,-10.31749697135909,-6.907052637856442,-1.2130610403137827
45,-6.578125022562756,6.339905641992784,-2.9830052833938017,5.139346535473809,-6.848368336399979,2.4806659927641834,-8.598290349958454,15.06617332089596,-2.033494767477099,4.405202917983013,-9.138661360537967,7.545306736510095,-6.996331143556306,15.89322763715619,-11.810279294008991,-8.399834960506343,-2.7058433628438014
46,-10.755429917049788,-3.670480462501933,-9.439777786774076,-1.3102410083540974,-11.025673230887012,-4.878325975377647,-20.900980709945035,6.110660667287316,-6.684073144407214,2.0765009483354397,-21.466307036804686,-0.33043901920399055,-19.32397681982735,8.825079494536922,-18.87842743666004,-15.467983103156962,-9.77399150546307
47,-12.750257933878824,-3.3453974240269027,-9.784505881732978,-1.2102057606541523,-11.286464901518244,-6.878994387596442,-24.070325109091904,6.362667477807622,-7.310132486058819,2.383910895547541,-22.455408001524432,-3.507046135999518,-15.713077784547096,12.435978529817177,-15.267528401403306,-14.234233942334786,-6.163092470182814
48,-12.74131297974237,-2.884302558387694,-9.799479764585172,-0.9384088961447197,-11.274315629313616,-6.3984105115680165,-23.77454061197245,7.252623346406232,-7.2678576630033325,2.389390884750664,-22.141803825759126,-2.5583001792637,-15.399473591058111,13.415071583584577,-14.575510302699154,-14.061980588289257,-5.183999416415413
49,-12.843147736645097,-2.845864331326108,-9.9013145214879,-1.0151605314845824,-11.376150386216343,-6.501748536802428,-24.191439492378255,7.6337447638594575,-7.508510212955104,2.4547555686361866,-22.55765963819021,-2.5078446863310044,-15.815098591058112,13.769446583584577,-14.221135302698256,-14.477605588289899,-4.829624416415413
