oos_period,variant,row_model,col_model,sigma
21,v2,2,3,0.8112255122356345
21,v2,2,4,1.045805000188436
21,v2,3,1,0.5044049972167315
21,v2,3,2,0.8112255122356345
21,v2,3,3,0.0
21,v2,3,4,0.20173526617750215
21,v2,4,1,0.665640536327922
21,v2,4,2,1.045805000188436
21,v2,4,3,0.20173526617750215
21,v2,4,4,0.0
22,v2,1,1,0.0
22,v2,1,2,0.4145814259701858
22,v2,1,3,0.46114025486838506
22,v2,1,4,0.733906405863571
22,v2,2,1,0.4145814259701858
22,v2,2,2,0.0
22,v2,2,3,0.7651180597323377
22,v2,2,4,0.9800973742527337
22,v2,3,1,0.46114025486838506
22,v2,3,2,0.7651180597323377
22,v2,3,3,0.0
22,v2,3,4,0.5844245512872838
22,v2,4,1,0.733906405863571
22,v2,4,2,0.9800973742527337
22,v2,4,3,0.5844245512872838
22,v2,4,4,0.0
23,v2,1,1,0.0
23,v2,1,2,0.8461920423002475
23,v2,1,3,0.5752690782099587
23,v2,1,4,0.6578512300035358
23,v2,2,1,0.8461920423002475
23,v2,2,2,0.0
23,v2,2,3,0.7040602050861904
23,v2,2,4,0.8799501846434298
23,v2,3,1,0.5752690782099587
23,v2,3,2,0.7040602050861904
23,v2,3,3,0.0
23,v2,3,4,0.5345129065937422
23,v2,4,1,0.6578512300035358
23,v2,4,2,0.8799501846434298
23,v2,4,3,0.5345129065937422
23,v2,4,4,0.0
24,v2,1,1,0.0
24,v2,1,2,0.6920456656494597
24,v2,1,3,0.5299341774221425
24,v2,1,4,0.30588931409075115
24,v2,2,1,0.6920456656494597
24,v2,2,2,0.0
24,v2,2,3,0.5917114141656017
24,v2,2,4,0.7906358598319345
24,v2,3,1,0.5299341774221425
24,v2,3,2,0.5917114141656017
24,v2,3,3,0.0
24,v2,3,4,0.49989449178817513
24,v2,4,1,0.30588931409075115
24,v2,4,2,0.7906358598319345
24,v2,4,3,0.49989449178817513
24,v2,4,4,0.0
25,v2,1,1,0.0
25,v2,1,2,0.620306979292186
25,v2,1,3,0.5071246991639737
25,v2,1,4,0.17376947079100433
25,v2,2,1,0.620306979292186
25,v2,2,2,0.0
25,v2,2,3,0.5511736987562265
25,v2,2,4,0.7293957497354951
25,v2,3,1,0.5071246991639737
25,v2,3,2,0.5511736987562265
25,v2,3,3,0.0
25,v2,3,4,0.4066936544105613
25,v2,4,1,0.17376947079100433
25,v2,4,2,0.7293957497354951
25,v2,4,3,0.4066936544105613
25,v2,4,4,0.0
26,v2,1,1,0.0
26,v2,1,2,0.24576175402821904
26,v2,1,3,0.46942728211594936
26,v2,1,4,0.01
26,v2,2,1,0.24576175402821904
26,v2,2,2,0.0
26,v2,2,3,0.01
26,v2,2,4,0.3740899882392243
26,v2,3,1,0.46942728211594936
26,v2,3,2,0.01
26,v2,3,3,0.0
26,v2,3,4,0.2779240477506265
26,v2,4,1,0.01
26,v2,4,2,0.3740899882392243
26,v2,4,3,0.2779240477506265
26,v2,4,4,0.0
27,v2,1,1,0.0
27,v2,1,2,0.01
27,v2,1,3,0.4242740494033761
27,v2,1,4,0.01
27,v2,2,1,0.01
27,v2,2,2,0.0
27,v2,2,3,0.01
27,v2,2,4,0.01
27,v2,3,1,0.4242740494033761
27,v2,3,2,0.01
27,v2,3,3,0.0
27,v2,3,4,0.19853936457443302
27,v2,4,1,0.01
27,v2,4,2,0.01
27,v2,4,3,0.19853936457443302
27,v2,4,4,0.0
28,v2,1,1,0.0
28,v2,1,2,0.45618983522525725
28,v2,1,3,0.3623409966187856
28,v2,1,4,0.01
28,v2,2,1,0.45618983522525725
28,v2,2,2,0.0
28,v2,2,3,0.10115057868498828
28,v2,2,4,0.01
28,v2,3,1,0.3623409966187856
28,v2,3,2,0.10115057868498828
28,v2,3,3,0.0
28,v2,3,4,0.10313873354223081
28,v2,4,1,0.01
28,v2,4,2,0.01
28,v2,4,3,0.10313873354223081
28,v2,4,4,0.0
29,v2,1,1,0.0
29,v2,1,2,0.4189887931025961
29,v2,1,3,0.28745031197889986
29,v2,1,4,0.01
29,v2,2,1,0.4189887931025961
29,v2,2,2,0.0
29,v2,2,3,0.01
29,v2,2,4,0.01
29,v2,3,1,0.28745031197889986
29,v2,3,2,0.01
29,v2,3,3,0.0
29,v2,3,4,0.11493499088742642
29,v2,4,1,0.01
29,v2,4,2,0.01
29,v2,4,3,0.11493499088742642
29,v2,4,4,0.0
30,v2,1,1,0.0
30,v2,1,2,0.38183888917150566
30,v2,1,3,0.20084914540961027
30,v2,1,4,0.01
30,v2,2,1,0.38183888917150566
30,v2,2,2,0.0
30,v2,2,3,0.22482865475640693
30,v2,2,4,0.01
30,v2,3,1,0.20084914540961027
30,v2,3,2,0.22482865475640693
30,v2,3,3,0.0
30,v2,3,4,0.01
30,v2,4,1,0.01
30,v2,4,2,0.01
30,v2,4,3,0.01
30,v2,4,4,0.0
31,v2,1,1,0.0
31,v2,1,2,0.01
31,v2,1,3,0.1346538710450776
31,v2,1,4,0.01
31,v2,2,1,0.01
31,v2,2,2,0.0
31,v2,2,3,0.01
31,v2,2,4,0.01
31,v2,3,1,0.1346538710450776
31,v2,3,2,0.01
31,v2,3,3,0.0
31,v2,3,4,0.01
31,v2,4,1,0.01
31,v2,4,2,0.01
31,v2,4,3,0.01
31,v2,4,4,0.0
32,v2,1,1,0.0
32,v2,1,2,0.01
32,v2,1,3,0.027759740512426655
32,v2,1,4,0.01
32,v2,2,1,0.01
32,v2,2,2,0.0
32,v2,2,3,0.01
32,v2,2,4,0.01
32,v2,3,1,0.027759740512426655
32,v2,3,2,0.01
32,v2,3,3,0.0
32,v2,3,4,0.01
32,v2,4,1,0.01
32,v2,4,2,0.01
32,v2,4,3,0.01
32,v2,4,4,0.0
33,v2,1,1,0.0
33,v2,1,2,0.30412521457155756
33,v2,1,3,0.01
33,v2,1,4,0.01
33,v2,2,1,0.30412521457155756
33,v2,2,2,0.0
33,v2,2,3,0.01
33,v2,2,4,0.01
33,v2,3,1,0.01
33,v2,3,2,0.01
33,v2,3,3,0.0
33,v2,3,4,0.01
33,v2,4,1,0.01
33,v2,4,2,0.01
33,v2,4,3,0.01
33,v2,4,4,0.0
34,v2,1,1,0.0
34,v2,1,2,0.2825333222789636
34,v2,1,3,0.01
34,v2,1,4,0.01
34,v2,2,1,0.2825333222789636
34,v2,2,2,0.0
34,v2,2,3,0.16311666370667366
34,v2,2,4,0.01
34,v2,3,1,0.01
34,v2,3,2,0.16311666370667366
34,v2,3,3,0.0
34,v2,3,4,0.01
34,v2,4,1,0.01
34,v2,4,2,0.01
34,v2,4,3,0.01
34,v2,4,4,0.0
35,v2,1,1,0.0
35,v2,1,2,0.251560600153592
35,v2,1,3,0.01
35,v2,1,4,0.01
35,v2,2,1,0.251560600153592
35,v2,2,2,0.0
35,v2,2,3,0.18080306735204488
