oos_period,variant,row_model,col_model,mu
21,v2,4,2,0.9838793942289424
21,v2,4,3,0.8379362298111508
21,v2,4,4,0.0
22,v2,1,1,0.0
22,v2,1,2,-0.745831379556686
22,v2,1,3,-1.008003084072775
22,v2,1,4,-0.8965970582345947
22,v2,2,1,0.745831379556686
22,v2,2,2,0.0
22,v2,2,3,-0.29205906400954057
22,v2,2,4,-0.8429474775603081
22,v2,3,1,1.008003084072775
22,v2,3,2,0.29205906400954057
22,v2,3,3,0.0
22,v2,3,4,-0.6190244553769311
22,v2,4,1,0.8965970582345947
22,v2,4,2,0.8429474775603081
22,v2,4,3,0.6190244553769311
22,v2,4,4,0.0
23,v2,1,1,0.0
23,v2,1,2,-0.37916324443949373
23,v2,1,3,-0.46586547350931545
23,v2,1,4,0.7551893154148414
23,v2,2,1,0.37916324443949373
23,v2,2,2,0.0
23,v2,2,3,-0.27630410580267367
23,v2,2,4,-0.753762383538031
23,v2,3,1,0.46586547350931545
23,v2,3,2,0.27630410580267367
23,v2,3,3,0.0
23,v2,3,4,-0.5467132265203886
23,v2,4,1,-0.7551893154148414
23,v2,4,2,0.753762383538031
23,v2,4,3,0.5467132265203886
23,v2,4,4,0.0
24,v2,1,1,0.0
24,v2,1,2,-0.31104931274328396
24,v2,1,3,-0.6750510004504036
24,v2,1,4,0.14066750786629836
24,v2,2,1,0.31104931274328396
24,v2,2,2,0.0
24,v2,2,3,0.010733321350256292
24,v2,2,4,-0.2682564751825507
24,v2,3,1,0.6750510004504036
24,v2,3,2,-0.010733321350256292
24,v2,3,3,0.0
24,v2,3,4,-0.4379486588785954
24,v2,4,1,-0.14066750786629836
24,v2,4,2,0.2682564751825507
24,v2,4,3,0.4379486588785954
24,v2,4,4,0.0
25,v2,1,1,0.0
25,v2,1,2,-0.18347627924268523
25,v2,1,3,-0.30101388668138596
25,v2,1,4,0.22351250939544823
25,v2,2,1,0.18347627924268523
25,v2,2,2,0.0
25,v2,2,3,0.015444364053803701
25,v2,2,4,-0.08456588280397746
25,v2,3,1,0.30101388668138596
25,v2,3,2,-0.015444364053803701
25,v2,3,3,0.0
25,v2,3,4,-0.3569408671692243
25,v2,4,1,-0.22351250939544823
25,v2,4,2,0.08456588280397746
25,v2,4,3,0.3569408671692243
25,v2,4,4,0.0
26,v2,1,1,0.0
26,v2,1,2,-0.1418856931403676
26,v2,1,3,-0.5443084508349201
26,v2,1,4,0.22219541025459805
26,v2,2,1,0.1418856931403676
26,v2,2,2,0.0
26,v2,2,3,-0.06303353124301382
26,v2,2,4,-0.024309153433220543
26,v2,3,1,0.5443084508349201
26,v2,3,2,0.06303353124301382
26,v2,3,3,0.0
26,v2,3,4,-0.3042862223787444
26,v2,4,1,-0.22219541025459805
26,v2,4,2,0.024309153433220543
26,v2,4,3,0.3042862223787444
26,v2,4,4,0.0
27,v2,1,1,0.0
27,v2,1,2,-0.1069066454895849
27,v2,1,3,-0.5309413360863066
27,v2,1,4,0.07144336578377537
27,v2,2,1,0.1069066454895849
27,v2,2,2,0.0
27,v2,2,3,0.04098035984596511
27,v2,2,4,0.05744323605821297
27,v2,3,1,0.5309413360863066
27,v2,3,2,-0.04098035984596511
27,v2,3,3,0.0
27,v2,3,4,-0.24167696031234834
27,v2,4,1,-0.07144336578377537
27,v2,4,2,-0.05744323605821297
27,v2,4,3,0.24167696031234834
27,v2,4,4,0.0
28,v2,1,1,0.0
28,v2,1,2,-0.12083538122034684
28,v2,1,3,-0.47058293244123517
28,v2,1,4,0.022437844277675926
28,v2,2,1,0.12083538122034684
28,v2,2,2,0.0
28,v2,2,3,0.11044812653150864
28,v2,2,4,0.10679300015400112
28,v2,3,1,0.47058293244123517
28,v2,3,2,-0.11044812653150864
28,v2,3,3,0.0
28,v2,3,4,-0.22553053878982743
28,v2,4,1,-0.022437844277675926
28,v2,4,2,-0.10679300015400112
28,v2,4,3,0.22553053878982743
28,v2,4,4,0.0
29,v2,1,1,0.0
29,v2,1,2,-0.0647645993837773
29,v2,1,3,-0.9583164727517768
29,v2,1,4,0.036661056327967484
29,v2,2,1,0.0647645993837773
29,v2,2,2,0.0
29,v2,2,3,0.14522649079043476
29,v2,2,4,0.14507585314619298
29,v2,3,1,0.9583164727517768
29,v2,3,2,-0.14522649079043476
29,v2,3,3,0.0
29,v2,3,4,-0.053145493099560265
29,v2,4,1,-0.036661056327967484
29,v2,4,2,-0.14507585314619298
29,v2,4,3,0.053145493099560265
29,v2,4,4,0.0
30,v2,1,1,0.0
30,v2,1,2,-0.02269510373703919
30,v2,1,3,-0.4566217792213617
30,v2,1,4,0.06476319495071052
30,v2,2,1,0.02269510373703919
30,v2,2,2,0.0
30,v2,2,3,0.029995074899719622
30,v2,2,4,0.1591624849774842
30,v2,3,1,0.4566217792213617
30,v2,3,2,-0.029995074899719622
30,v2,3,3,0.0
30,v2,3,4,-0.0722176007506602
30,v2,4,1,-0.06476319495071052
30,v2,4,2,-0.1591624849774842
30,v2,4,3,0.0722176007506602
30,v2,4,4,0.0
31,v2,1,1,0.0
31,v2,1,2,0.03592621148583981
31,v2,1,3,0.46844731076333024
31,v2,1,4,0.0718047766921165
31,v2,2,1,-0.03592621148583981
31,v2,2,2,0.0
31,v2,2,3,0.06083037215669744
31,v2,2,4,0.15965838919399258
31,v2,3,1,-0.46844731076333024
31,v2,3,2,-0.06083037215669744
31,v2,3,3,0.0
31,v2,3,4,0.09989001175898145
31,v2,4,1,-0.0718047766921165
31,v2,4,2,-0.15965838919399258
31,v2,4,3,-0.09989001175898145
31,v2,4,4,0.0
32,v2,1,1,0.0
32,v2,1,2,0.03157870010089043
32,v2,1,3,-0.25985430776490437
32,v2,1,4,0.05691068629912392
32,v2,2,1,-0.03157870010089043
32,v2,2,2,0.0
32,v2,2,3,0.053396707031565266
32,v2,2,4,0.1117429676323372
32,v2,3,1,0.25985430776490437
32,v2,3,2,-0.053396707031565266
32,v2,3,3,0.0
32,v2,3,4,0.12337382636298609
