method,oos_period,model,weight
full_gcsr_eigenvector,20,16,0.8772103893430448
full_gcsr_eigenvector,20,23,1.3010426069813042e-18
full_gcsr_eigenvector,20,24,0.12278961065595513
full_gcsr_eigenvector,20,89,2.979642498780169e-18
full_gcsr_eigenvector,21,16,0.8426380013343505
full_gcsr_eigenvector,21,23,2.2551405187675945e-17
full_gcsr_eigenvector,21,24,0.1573619986646495
full_gcsr_eigenvector,21,89,5.637851296918986e-18
full_gcsr_eigenvector,22,16,0.6858615270447741
full_gcsr_eigenvector,22,23,0.0
full_gcsr_eigenvector,22,24,0.17638301530417408
full_gcsr_eigenvector,22,89,0.13775545765005184
full_gcsr_eigenvector,23,16,0.47446624874497567
full_gcsr_eigenvector,23,23,0.16241453621302482
full_gcsr_eigenvector,23,24,0.3417267503837717
full_gcsr_eigenvector,23,89,0.021392464657227748
full_gcsr_eigenvector,24,16,0.42228510123268254
full_gcsr_eigenvector,24,23,0.15609394582292263
full_gcsr_eigenvector,24,24,0.31916858631465533
full_gcsr_eigenvector,24,89,0.10245236662873927
full_gcsr_eigenvector,25,16,0.39900879372595016
full_gcsr_eigenvector,25,23,8.986496632887347e-19
full_gcsr_eigenvector,25,24,0.5152607211503677
full_gcsr_eigenvector,25,89,0.08573048512268212
full_gcsr_eigenvector,26,16,0.34053906107540893
full_gcsr_eigenvector,26,23,0.030940735191796298
full_gcsr_eigenvector,26,24,0.5126896271860086
full_gcsr_eigenvector,26,89,0.11583057654578618
full_gcsr_eigenvector,27,16,0.4283842343691494
full_gcsr_eigenvector,27,23,0.000702991782807077
full_gcsr_eigenvector,27,24,0.5592174662164285
full_gcsr_eigenvector,27,89,0.011695307630614937
full_gcsr_eigenvector,28,16,0.42434746148609875
full_gcsr_eigenvector,28,23,0.0
full_gcsr_eigenvector,28,24,0.522792966832283
full_gcsr_eigenvector,28,89,0.052859571680618216
full_gcsr_eigenvector,29,16,0.5220131934572396
full_gcsr_eigenvector,29,23,0.0
full_gcsr_eigenvector,29,24,0.3884272905955138
full_gcsr_eigenvector,29,89,0.08955951594624656
full_gcsr_eigenvector,30,16,0.635646339095702
full_gcsr_eigenvector,30,23,1.5300849399107687e-18
full_gcsr_eigenvector,30,24,0.2764018818516329
full_gcsr_eigenvector,30,89,0.08795177905166501
full_gcsr_eigenvector,31,16,0.5501906449022339
full_gcsr_eigenvector,31,23,0.0
full_gcsr_eigenvector,31,24,0.09468372056682053
full_gcsr_eigenvector,31,89,0.3551256345299456
full_gcsr_eigenvector,32,16,0.6476876070580669
full_gcsr_eigenvector,32,23,0.019295769022247836
full_gcsr_eigenvector,32,24,0.2575003047243939
full_gcsr_eigenvector,32,89,0.0755163191942914
full_gcsr_eigenvector,33,16,0.5122894989159614
full_gcsr_eigenvector,33,23,0.1085836419877012
full_gcsr_eigenvector,33,24,0.26475274583907693
full_gcsr_eigenvector,33,89,0.1143741132562605
full_gcsr_eigenvector,34,16,0.5196636789470435
full_gcsr_eigenvector,34,23,0.14767543378426734
full_gcsr_eigenvector,34,24,0.19679591767822924
full_gcsr_eigenvector,34,89,0.13586496958945984
full_gcsr_eigenvector,35,16,0.4737518371875464
full_gcsr_eigenvector,35,23,0.178631316270226
full_gcsr_eigenvector,35,24,0.17870786093275678
full_gcsr_eigenvector,35,89,0.16890898560847079
full_gcsr_eigenvector,36,16,0.4794419223219839
full_gcsr_eigenvector,36,23,0.18351773966920093
full_gcsr_eigenvector,36,24,0.2030707150983477
full_gcsr_eigenvector,36,89,0.1339696229094672
full_gcsr_eigenvector,37,16,0.6061557175273268
full_gcsr_eigenvector,37,23,0.0912374396897728
full_gcsr_eigenvector,37,24,0.2466186119100218
full_gcsr_eigenvector,37,89,0.05598823087187849
full_gcsr_eigenvector,38,16,0.4185911219970731
full_gcsr_eigenvector,38,23,0.0
full_gcsr_eigenvector,38,24,0.43320972216475645
full_gcsr_eigenvector,38,89,0.1481991558371704
full_gcsr_eigenvector,39,16,0.2739532667460976
full_gcsr_eigenvector,39,23,0.12051305704983938
full_gcsr_eigenvector,39,24,0.25973174469041266
full_gcsr_eigenvector,39,89,0.3458019315126502
full_gcsr_eigenvector,40,16,0.2816531760481324
full_gcsr_eigenvector,40,23,0.07711484768040221
full_gcsr_eigenvector,40,24,0.20431744058536427
full_gcsr_eigenvector,40,89,0.4369145356851011
full_gcsr_eigenvector,41,16,0.011706533699727253
full_gcsr_eigenvector,41,23,0.15416443014950174
full_gcsr_eigenvector,41,24,0.024313571637928726
full_gcsr_eigenvector,41,89,0.8098154645118422
full_gcsr_eigenvector,42,16,0.0
full_gcsr_eigenvector,42,23,1.3877787807800575e-16
full_gcsr_eigenvector,42,24,0.0
full_gcsr_eigenvector,42,89,0.9999999999989997
full_gcsr_eigenvector,43,16,0.13595330386931587
full_gcsr_eigenvector,43,23,0.00043462516324571
full_gcsr_eigenvector,43,24,0.0
full_gcsr_eigenvector,43,89,0.8636120709664384
full_gcsr_eigenvector,44,16,0.9999999999989997
full_gcsr_eigenvector,44,23,0.0
full_gcsr_eigenvector,44,24,1.665334536936069e-16
full_gcsr_eigenvector,44,89,0.0
full_gcsr_eigenvector,45,16,0.4533988788674875
full_gcsr_eigenvector,45,23,0.19930967642198388
full_gcsr_eigenvector,45,24,0.17346032750962073
full_gcsr_eigenvector,45,89,0.173831117199908
full_gcsr_eigenvector,46,16,0.42815026404984224
full_gcsr_eigenvector,46,23,0.22297435240530739
full_gcsr_eigenvector,46,24,0.28144201634676297
full_gcsr_eigenvector,46,89,0.06743336719708731
full_gcsr_eigenvector,47,16,0.2563511632231768
full_gcsr_eigenvector,47,23,0.018147159277546062
full_gcsr_eigenvector,47,24,0.7255016774982771
full_gcsr_eigenvector,47,89,0.0
full_gcsr_eigenvector,48,16,0.26439567582942486
full_gcsr_eigenvector,48,23,0.012718418509608783
full_gcsr_eigenvector,48,24,0.7228859056599662
full_gcsr_eigenvector,48,89,1.1655086261136303e-17
full_gcsr_eigenvector,49,16,0.4973831109808842
full_gcsr_eigenvector,49,23,0.10320052937365999
full_gcsr_eigenvector,49,24,0.35017302478369017
full_gcsr_eigenvector,49,89,0.04924333486076556
full_gcsr_v2_eigenvector,20,16,0.8757598782751684
full_gcsr_v2_eigenvector,20,23,0.0
full_gcsr_v2_eigenvector,20,24,0.12424012172383155
full_gcsr_v2_eigenvector,20,89,0.0
full_gcsr_v2_eigenvector,21,16,0.8418058516275359
full_gcsr_v2_eigenvector,21,23,0.0
full_gcsr_v2_eigenvector,21,24,0.15819414837146412
full_gcsr_v2_eigenvector,21,89,1.4745149545788115e-17
full_gcsr_v2_eigenvector,22,16,0.8360452439837945
full_gcsr_v2_eigenvector,22,23,0.0
full_gcsr_v2_eigenvector,22,24,0.1639547560152054
full_gcsr_v2_eigenvector,22,89,0.0
full_gcsr_v2_eigenvector,23,16,0.5277568585940439
full_gcsr_v2_eigenvector,23,23,0.013820341559984538
full_gcsr_v2_eigenvector,23,24,0.3828857053870765
full_gcsr_v2_eigenvector,23,89,0.07553709445789504
full_gcsr_v2_eigenvector,24,16,0.5092112017015635
full_gcsr_v2_eigenvector,24,23,0.0
full_gcsr_v2_eigenvector,24,24,0.37026780823387423
full_gcsr_v2_eigenvector,24,89,0.12052099006356215
full_gcsr_v2_eigenvector,25,16,0.39900879372595016
full_gcsr_v2_eigenvector,25,23,8.986496632887347e-19
full_gcsr_v2_eigenvector,25,24,0.5152607211503677
full_gcsr_v2_eigenvector,25,89,0.08573048512268212
full_gcsr_v2_eigenvector,26,16,0.34053906107540893
full_gcsr_v2_eigenvector,26,23,0.030940735191796298
full_gcsr_v2_eigenvector,26,24,0.5126896271860086
full_gcsr_v2_eigenvector,26,89,0.11583057654578618
full_gcsr_v2_eigenvector,27,16,0.39612469296272435
full_gcsr_v2_eigenvector,27,23,2.2122382999892064e-17
full_gcsr_v2_eigenvector,27,24,0.3957191014872417
full_gcsr_v2_eigenvector,27,89,0.20815620554903388
full_gcsr_v2_eigenvector,28,16,0.42434746148609875
full_gcsr_v2_eigenvector,28,23,0.0
full_gcsr_v2_eigenvector,28,24,0.522792966832283
full_gcsr_v2_eigenvector,28,89,0.052859571680618216
full_gcsr_v2_eigenvector,29,16,0.514487330168538
full_gcsr_v2_eigenvector,29,23,0.0
full_gcsr_v2_eigenvector,29,24,0.39050975134081267
full_gcsr_v2_eigenvector,29,89,0.0950029184896493
full_gcsr_v2_eigenvector,30,16,0.5191109078866784
full_gcsr_v2_eigenvector,30,23,0.0
full_gcsr_v2_eigenvector,30,24,0.24243976591996316
full_gcsr_v2_eigenvector,30,89,0.23844932619235842
full_gcsr_v2_eigenvector,31,16,0.5642289506395974
full_gcsr_v2_eigenvector,31,23,3.003748237550196e-17
full_gcsr_v2_eigenvector,31,24,0.0769183874002923
full_gcsr_v2_eigenvector,31,89,0.35885266195911014
full_gcsr_v2_eigenvector,32,16,0.6204395358468922
full_gcsr_v2_eigenvector,32,23,2.5047955622034428e-17
full_gcsr_v2_eigenvector,32,24,0.16361906771410284
full_gcsr_v2_eigenvector,32,89,0.21594139643800483
full_gcsr_v2_eigenvector,33,16,0.5373821509843025
full_gcsr_v2_eigenvector,33,23,0.0
full_gcsr_v2_eigenvector,33,24,0.0
full_gcsr_v2_eigenvector,33,89,0.46261784901469727
full_gcsr_v2_eigenvector,34,16,0.5633552363858522
full_gcsr_v2_eigenvector,34,23,0.02624318866055554
full_gcsr_v2_eigenvector,34,24,0.0726547323479617
full_gcsr_v2_eigenvector,34,89,0.33774684260463056
full_gcsr_v2_eigenvector,35,16,0.5302047844758047
full_gcsr_v2_eigenvector,35,23,0.1654161050122625
full_gcsr_v2_eigenvector,35,24,0.17553357587127513
full_gcsr_v2_eigenvector,35,89,0.12884553463965775
full_gcsr_v2_eigenvector,36,16,0.4794419223219839
full_gcsr_v2_eigenvector,36,23,0.18351773966920093
full_gcsr_v2_eigenvector,36,24,0.2030707150983477
full_gcsr_v2_eigenvector,36,89,0.1339696229094672
full_gcsr_v2_eigenvector,37,16,0.6061557175273268
full_gcsr_v2_eigenvector,37,23,0.0912374396897728
full_gcsr_v2_eigenvector,37,24,0.2466186119100218
full_gcsr_v2_eigenvector,37,89,0.05598823087187849
full_gcsr_v2_eigenvector,38,16,0.42449926041276226
full_gcsr_v2_eigenvector,38,23,2.7748799352023126e-18
full_gcsr_v2_eigenvector,38,24,0.42415369466430025
full_gcsr_v2_eigenvector,38,89,0.15134704492193746
full_gcsr_v2_eigenvector,39,16,0.2739532667460976
full_gcsr_v2_eigenvector,39,23,0.12051305704983938
