graph_only_eigenvector,full_gcsr_eigenvector_rolling,graph_only_pagerank,full_gcsr_pagerank_rolling,graph_only_softmax,full_gcsr_softmax_rolling,full_gcsr_eigenvector_ewma,full_gcsr_pagerank_ewma,full_gcsr_softmax_ewma,full_gcsr_eigenvector_shrinkage,full_gcsr_pagerank_shrinkage,full_gcsr_softmax_shrinkage
0.5136878486907624,0.0579889821817777,0.3405647650411721,0.0558590327988896,0.1379633352576169,0.049773684932553,0.1361197768958552,0.1325371737288823,0.1220376927494935,0.0546544824789203,0.0525011071563972,0.0471324896884345
0.1513375193539262,0.1188459631007572,0.0056413615173343,0.0985612306776615,0.0639861012644442,0.104980829868859,0.0959175774758047,0.0791892777624482,0.0864870858489246,0.0984322450784186,0.0820836373961204,0.0875756258932934
0.3390624934633127,0.3229009341719936,1.1313213769339254,0.3796593422394205,0.5689870247604601,0.351014546647384,0.4477297759020819,0.5041300087702243,0.4646280132315506,0.3538579780482903,0.4044366049626436,0.3776117253104319
0.0889283482568027,0.0546044664249684,0.2410986354687851,0.0953900931403675,0.7867066627145144,0.1138682427105618,0.007628019132202,0.0328804063320371,0.0468401132370827,0.1011131427338509,0.1473665415984326,0.1675025956506623
0.5562970143671203,0.2700261346471568,0.2337160674891083,0.3758800060281436,6.960808188536251,0.4924225760726288,0.3706796847921199,0.4797357402533688,0.5818275753039134,0.222532751529835,0.2950190212291184,0.3970428727677361
0.068779608056312,1.2078475488608746,0.9611490227235078,1.2718220118069592,1.2775894760020328,1.327211316101558,0.9764139696563252,1.0277180323621986,1.0804672855256587,1.0934221281743577,1.2110406051186695,1.2286633640795317
2.051157102137208,0.535633904029448,0.87306862308654,0.4977492973712018,0.9874309940347908,0.5002209299550292,1.2824077923663777,1.201952941293537,1.1976943478590545,0.5730560650967437,0.5344933083893537,0.5364940226245444
0.010704098733797,0.0787052925409119,0.0018017357374825,0.081097719410073,1.9681583915946702e-05,0.0804389298290816,0.0123431088732841,0.0160221349400561,0.0165347309820223,0.0593378511698114,0.0617748428602641,0.0611565710043094
0.0192376261335389,0.0100180334029779,0.0897740732197393,0.0129671333677052,0.085687928524095,0.0132335950740732,0.0760069879661506,0.0823994845519646,0.0836927995482673,0.0254275349036851,0.0292013146479541,0.0294764063535744
0.4902369001622496,0.1350838884546404,0.3517806595087551,0.133132847763098,0.3527344419196647,0.1332830808711971,0.1484093351640301,0.1294687193940582,0.1261815088339755,0.1710120413759338,0.1676949427518467,0.1676960960031565
1.052472559032796,1.1252554211000354,0.4151279657811108,1.099964804364885,0.3248076714674327,1.0818424468129686,0.8917417554649022,0.936616620357928,0.9201163554750026,1.055684158860961,1.0322921100122278,1.0168077217219846
0.6813883754551598,0.2360212676040907,0.1903149895649947,0.2198329676643523,0.2521869348985238,0.2247178562189084,0.3584020340363583,0.3598967520121618,0.3665544405779379,0.2089052531270962,0.1948450044378206,0.1990746169598224
3.5340362226014954,0.2622474298168865,0.1418701109924875,0.1711245839587576,0.0907521368642558,0.1650764013218058,0.1607875686188231,0.0951111673263909,0.0869993175515832,0.1808778001220915,0.1072565973788496,0.103394658734643
0.6570917204671702,0.0511693521330085,0.0416440678784475,0.0716305290899019,0.033136896226137,0.0719473265465123,0.0002588399148812,0.0014070961621327,0.0014932955728294,0.0354431108576834,0.0517372060142202,0.052112955211111
3.508286259934079,1.4344901136881496,1.19308800935589,1.3123240639566658,1.0739886802902163,1.2985573179741707,1.7287640337604906,1.5253395949571855,1.5042622092809976,1.3341507450081658,1.1896550714091945,1.1780061911839468
