method,oos_period,model,weight
full_gcsr_eigenvector,150,model_1,0.01566696612939151
full_gcsr_eigenvector,150,model_2,0.5756175379978786
full_gcsr_eigenvector,150,model_3,0.06071198301261815
full_gcsr_eigenvector,150,model_4,7.050172857345712e-18
full_gcsr_eigenvector,150,model_5,0.24050122335988808
full_gcsr_eigenvector,150,model_6,0.02287791319794135
full_gcsr_eigenvector,150,model_7,0.07828442784750561
full_gcsr_eigenvector,150,model_8,0.006339948453776643
full_gcsr_eigenvector,151,model_1,0.007671821746459906
full_gcsr_eigenvector,151,model_2,0.59005986009982
full_gcsr_eigenvector,151,model_3,0.09280481337853533
full_gcsr_eigenvector,151,model_4,0.020107399529928117
full_gcsr_eigenvector,151,model_5,0.23465580683333145
full_gcsr_eigenvector,151,model_6,0.008025174020486154
full_gcsr_eigenvector,151,model_7,0.04057706515894126
full_gcsr_eigenvector,151,model_8,0.006098059231497601
full_gcsr_eigenvector,152,model_1,0.008258608961173709
full_gcsr_eigenvector,152,model_2,0.5796570801588196
full_gcsr_eigenvector,152,model_3,0.10029175072590726
full_gcsr_eigenvector,152,model_4,0.022170119674787124
full_gcsr_eigenvector,152,model_5,0.2358355671801548
full_gcsr_eigenvector,152,model_6,0.006475670285263028
full_gcsr_eigenvector,152,model_7,0.03623384086427541
full_gcsr_eigenvector,152,model_8,0.01107736214861922
full_gcsr_eigenvector,153,model_1,1.081732512887437e-18
full_gcsr_eigenvector,153,model_2,0.6111767554154114
full_gcsr_eigenvector,153,model_3,0.09273170040546852
full_gcsr_eigenvector,153,model_4,0.024495641257404607
full_gcsr_eigenvector,153,model_5,0.17915696958174315
full_gcsr_eigenvector,153,model_6,0.006753461906240972
full_gcsr_eigenvector,153,model_7,0.07351534330707443
full_gcsr_eigenvector,153,model_8,0.0121701281256569
full_gcsr_eigenvector,154,model_1,0.0
full_gcsr_eigenvector,154,model_2,0.6130857449011312
full_gcsr_eigenvector,154,model_3,0.09076361389886826
full_gcsr_eigenvector,154,model_4,0.02638406804967532
full_gcsr_eigenvector,154,model_5,0.17597788207019074
full_gcsr_eigenvector,154,model_6,0.009423682714441847
full_gcsr_eigenvector,154,model_7,0.06963605585869138
full_gcsr_eigenvector,154,model_8,0.01472895250600115
full_gcsr_eigenvector,155,model_1,0.0
full_gcsr_eigenvector,155,model_2,0.5909722734177377
full_gcsr_eigenvector,155,model_3,0.07974601956910161
full_gcsr_eigenvector,155,model_4,0.027493121829717363
full_gcsr_eigenvector,155,model_5,0.1713370164562222
full_gcsr_eigenvector,155,model_6,0.00874620950706646
full_gcsr_eigenvector,155,model_7,0.10680783165870697
full_gcsr_eigenvector,155,model_8,0.01489752756044763
full_gcsr_eigenvector,156,model_1,0.0
full_gcsr_eigenvector,156,model_2,0.596044678058982
full_gcsr_eigenvector,156,model_3,0.07295722193503099
full_gcsr_eigenvector,156,model_4,0.037552029825127856
full_gcsr_eigenvector,156,model_5,0.16527195663755875
full_gcsr_eigenvector,156,model_6,0.004132556408096155
full_gcsr_eigenvector,156,model_7,0.11497901568958031
full_gcsr_eigenvector,156,model_8,0.009062541444624005
full_gcsr_eigenvector,157,model_1,0.0
full_gcsr_eigenvector,157,model_2,0.5981182197333015
full_gcsr_eigenvector,157,model_3,0.06976587290428113
full_gcsr_eigenvector,157,model_4,0.03550954866262759
full_gcsr_eigenvector,157,model_5,0.16593690560866226
full_gcsr_eigenvector,157,model_6,0.0038780370771851584
full_gcsr_eigenvector,157,model_7,0.11823077576291331
full_gcsr_eigenvector,157,model_8,0.008560640250028955
full_gcsr_eigenvector,158,model_1,5.930451435706337e-19
full_gcsr_eigenvector,158,model_2,0.6084666420024654
full_gcsr_eigenvector,158,model_3,0.06001959165275612
full_gcsr_eigenvector,158,model_4,0.027571166307526332
full_gcsr_eigenvector,158,model_5,0.1355553290000173
full_gcsr_eigenvector,158,model_6,0.004647851148925236
full_gcsr_eigenvector,158,model_7,0.14196253275456228
full_gcsr_eigenvector,158,model_8,0.02177688713274735
full_gcsr_eigenvector,159,model_1,8.501992206952669e-19
full_gcsr_eigenvector,159,model_2,0.566142897961386
full_gcsr_eigenvector,159,model_3,0.07083197441135228
full_gcsr_eigenvector,159,model_4,0.028469686394697186
full_gcsr_eigenvector,159,model_5,0.1510107432664525
full_gcsr_eigenvector,159,model_6,0.015385141988557853
full_gcsr_eigenvector,159,model_7,0.149337942562038
full_gcsr_eigenvector,159,model_8,0.018821613414516065
full_gcsr_eigenvector,160,model_1,0.0038069247329949652
full_gcsr_eigenvector,160,model_2,0.573962212108072
full_gcsr_eigenvector,160,model_3,0.06959454898058028
full_gcsr_eigenvector,160,model_4,0.02216010518014682
full_gcsr_eigenvector,160,model_5,0.1516032570156311
full_gcsr_eigenvector,160,model_6,0.0064362252907420895
full_gcsr_eigenvector,160,model_7,0.15080277982956183
full_gcsr_eigenvector,160,model_8,0.021633946861270927
full_gcsr_eigenvector,161,model_1,0.0
full_gcsr_eigenvector,161,model_2,0.5947785401314574
full_gcsr_eigenvector,161,model_3,0.06488989096337228
full_gcsr_eigenvector,161,model_4,0.026304068358235674
full_gcsr_eigenvector,161,model_5,0.14985049486506433
full_gcsr_eigenvector,161,model_6,0.008517884723477526
full_gcsr_eigenvector,161,model_7,0.13331996215011824
full_gcsr_eigenvector,161,model_8,0.02233915880727452
full_gcsr_eigenvector,162,model_1,0.0
full_gcsr_eigenvector,162,model_2,0.5467139063034409
full_gcsr_eigenvector,162,model_3,0.06099394421443963
full_gcsr_eigenvector,162,model_4,0.029046513148206565
full_gcsr_eigenvector,162,model_5,0.18049474929262616
full_gcsr_eigenvector,162,model_6,0.04768727737768636
full_gcsr_eigenvector,162,model_7,0.08028221700513194
full_gcsr_eigenvector,162,model_8,0.054781392657468314
full_gcsr_eigenvector,163,model_1,0.006420902846475956
full_gcsr_eigenvector,163,model_2,0.5165060670637136
full_gcsr_eigenvector,163,model_3,0.05702532723522716
full_gcsr_eigenvector,163,model_4,0.03301672682500493
full_gcsr_eigenvector,163,model_5,0.17275165696882375
full_gcsr_eigenvector,163,model_6,0.054081729927398056
full_gcsr_eigenvector,163,model_7,0.10611232757639731
full_gcsr_eigenvector,163,model_8,0.05408526155595907
full_gcsr_eigenvector,164,model_1,0.005014629980754684
full_gcsr_eigenvector,164,model_2,0.46696635180553153
full_gcsr_eigenvector,164,model_3,0.06499123153509899
full_gcsr_eigenvector,164,model_4,0.03888381220557611
full_gcsr_eigenvector,164,model_5,0.14628315176881673
full_gcsr_eigenvector,164,model_6,0.07197630025901963
full_gcsr_eigenvector,164,model_7,0.13159035826883528
full_gcsr_eigenvector,164,model_8,0.07429416417536698
full_gcsr_eigenvector,165,model_1,0.00877442151703081
full_gcsr_eigenvector,165,model_2,0.5048353247124271
full_gcsr_eigenvector,165,model_3,0.04791380745355279
full_gcsr_eigenvector,165,model_4,0.029613169849124658
full_gcsr_eigenvector,165,model_5,0.14869562590222124
full_gcsr_eigenvector,165,model_6,0.05701468636888611
full_gcsr_eigenvector,165,model_7,0.13312893062569925
full_gcsr_eigenvector,165,model_8,0.07002403357005807
full_gcsr_eigenvector,166,model_1,0.013978883090572446
full_gcsr_eigenvector,166,model_2,0.5229497216013098
full_gcsr_eigenvector,166,model_3,0.050423482872823756
full_gcsr_eigenvector,166,model_4,0.03428707573388028
full_gcsr_eigenvector,166,model_5,0.13775619359442054
full_gcsr_eigenvector,166,model_6,0.06351974185123052
full_gcsr_eigenvector,166,model_7,0.127095803983791
full_gcsr_eigenvector,166,model_8,0.049989097270971464
full_gcsr_eigenvector,167,model_1,0.018999908438681202
full_gcsr_eigenvector,167,model_2,0.502546468426824
full_gcsr_eigenvector,167,model_3,0.050270140982838586
full_gcsr_eigenvector,167,model_4,0.031857627324244873
full_gcsr_eigenvector,167,model_5,0.18421855887565405
full_gcsr_eigenvector,167,model_6,0.040580508006688984
full_gcsr_eigenvector,167,model_7,0.11969669894296736
full_gcsr_eigenvector,167,model_8,0.05183008900110065
full_gcsr_eigenvector,168,model_1,0.017043193922875944
full_gcsr_eigenvector,168,model_2,0.5054522268113454
full_gcsr_eigenvector,168,model_3,0.049386932139519314
full_gcsr_eigenvector,168,model_4,0.03155871181810461
full_gcsr_eigenvector,168,model_5,0.17948919920506423
full_gcsr_eigenvector,168,model_6,0.04126414955670329
full_gcsr_eigenvector,168,model_7,0.1245292117670384
full_gcsr_eigenvector,168,model_8,0.05127637477834873
full_gcsr_eigenvector,169,model_1,0.018092282977788105
full_gcsr_eigenvector,169,model_2,0.5320751847496125
full_gcsr_eigenvector,169,model_3,0.04789473141920809
full_gcsr_eigenvector,169,model_4,0.033309602527630724
full_gcsr_eigenvector,169,model_5,0.16805326406933624
full_gcsr_eigenvector,169,model_6,0.04590431403239716
full_gcsr_eigenvector,169,model_7,0.10220157791503805
full_gcsr_eigenvector,169,model_8,0.052469042307989176
full_gcsr_eigenvector,170,model_1,0.017561778501255572
full_gcsr_eigenvector,170,model_2,0.43425546816419663
full_gcsr_eigenvector,170,model_3,0.05827472622947954
full_gcsr_eigenvector,170,model_4,0.0367221743105386
full_gcsr_eigenvector,170,model_5,0.18745420979805458
full_gcsr_eigenvector,170,model_6,0.05665248104276727
full_gcsr_eigenvector,170,model_7,0.141627130892655
full_gcsr_eigenvector,170,model_8,0.06745203106005274
full_gcsr_eigenvector,171,model_1,0.023831306121006122
full_gcsr_eigenvector,171,model_2,0.2232350651057447
full_gcsr_eigenvector,171,model_3,0.062251801694694596
full_gcsr_eigenvector,171,model_4,0.03855023879836527
full_gcsr_eigenvector,171,model_5,0.27084288375052706
full_gcsr_eigenvector,171,model_6,0.15291059680277358
full_gcsr_eigenvector,171,model_7,0.1550135669449019
full_gcsr_eigenvector,171,model_8,0.07336454078098674
full_gcsr_eigenvector,172,model_1,0.00845850454875444
full_gcsr_eigenvector,172,model_2,0.21606588215805408
full_gcsr_eigenvector,172,model_3,0.05760932564927109
full_gcsr_eigenvector,172,model_4,0.03829548653158607
full_gcsr_eigenvector,172,model_5,0.2717088048355071
full_gcsr_eigenvector,172,model_6,0.16451357910317868
full_gcsr_eigenvector,172,model_7,0.17529958423076739
full_gcsr_eigenvector,172,model_8,0.06804883294188115
full_gcsr_eigenvector,173,model_1,0.0006471326484918706
full_gcsr_eigenvector,173,model_2,0.186520403730808
full_gcsr_eigenvector,173,model_3,0.053279374711239995
full_gcsr_eigenvector,173,model_4,0.035638911306459395
full_gcsr_eigenvector,173,model_5,0.4184041357526346
full_gcsr_eigenvector,173,model_6,0.16038094163070288
full_gcsr_eigenvector,173,model_7,0.10253975770528367
full_gcsr_eigenvector,173,model_8,0.042589342513379584
full_gcsr_eigenvector,174,model_1,0.0044247043692276925
full_gcsr_eigenvector,174,model_2,0.15041688671609046
full_gcsr_eigenvector,174,model_3,0.04981307418358438
full_gcsr_eigenvector,174,model_4,0.040933020186669083
full_gcsr_eigenvector,174,model_5,0.35514388751597364
full_gcsr_eigenvector,174,model_6,0.19908973315179965
full_gcsr_eigenvector,174,model_7,0.11622847586807286
full_gcsr_eigenvector,174,model_8,0.08395021800758219
full_gcsr_eigenvector,175,model_1,0.008579536423700443
full_gcsr_eigenvector,175,model_2,0.14583497006790364
full_gcsr_eigenvector,175,model_3,0.05018266836155473
full_gcsr_eigenvector,175,model_4,0.03329934489925684
full_gcsr_eigenvector,175,model_5,0.41819776363198635
full_gcsr_eigenvector,175,model_6,0.16299064684032927
full_gcsr_eigenvector,175,model_7,0.10966282751527834
full_gcsr_eigenvector,175,model_8,0.07125224225899034
full_gcsr_eigenvector,176,model_1,0.004985124171129814
full_gcsr_eigenvector,176,model_2,0.14893720813764807
full_gcsr_eigenvector,176,model_3,0.04967507233541752
full_gcsr_eigenvector,176,model_4,0.04007681683796679
full_gcsr_eigenvector,176,model_5,0.3526718028794752
full_gcsr_eigenvector,176,model_6,0.19909944313015937
full_gcsr_eigenvector,176,model_7,0.11713055471007117
full_gcsr_eigenvector,176,model_8,0.0874239777971322
full_gcsr_eigenvector,177,model_1,0.0073022247197113135
full_gcsr_eigenvector,177,model_2,0.13835658254065591
full_gcsr_eigenvector,177,model_3,0.05160727809443479
full_gcsr_eigenvector,177,model_4,0.043959271575142185
full_gcsr_eigenvector,177,model_5,0.3065870454402024
full_gcsr_eigenvector,177,model_6,0.21288206835045956
full_gcsr_eigenvector,177,model_7,0.12282626662977852
full_gcsr_eigenvector,177,model_8,0.11647926264861541
full_gcsr_eigenvector,178,model_1,0.010119397301325491
full_gcsr_eigenvector,178,model_2,0.13727739356574148
full_gcsr_eigenvector,178,model_3,0.05749117919879309
full_gcsr_eigenvector,178,model_4,0.04295934936681455
full_gcsr_eigenvector,178,model_5,0.3023247283551651
full_gcsr_eigenvector,178,model_6,0.19875222719792351
full_gcsr_eigenvector,178,model_7,0.12914459142595947
full_gcsr_eigenvector,178,model_8,0.12193113358727731
full_gcsr_eigenvector,179,model_1,0.028872658320658034
full_gcsr_eigenvector,179,model_2,0.12149211359433944
full_gcsr_eigenvector,179,model_3,0.06074665033950129
full_gcsr_eigenvector,179,model_4,0.041207356787630635
full_gcsr_eigenvector,179,model_5,0.3027538230003247
full_gcsr_eigenvector,179,model_6,0.23010603435818638
full_gcsr_eigenvector,179,model_7,0.11067627477914105
full_gcsr_eigenvector,179,model_8,0.10414508881921848
full_gcsr_eigenvector,180,model_1,0.012121320462775158
full_gcsr_eigenvector,180,model_2,0.08743711164880275
full_gcsr_eigenvector,180,model_3,0.04331933471161865
full_gcsr_eigenvector,180,model_4,0.03622454968404947
full_gcsr_eigenvector,180,model_5,0.4457284662679769
full_gcsr_eigenvector,180,model_6,0.21793709722939986
full_gcsr_eigenvector,180,model_7,0.03592441676925074
full_gcsr_eigenvector,180,model_8,0.12130770322512632
full_gcsr_eigenvector,181,model_1,0.014152933840242944
full_gcsr_eigenvector,181,model_2,0.07343218807664711
full_gcsr_eigenvector,181,model_3,0.04367719885397074
full_gcsr_eigenvector,181,model_4,0.033989604266154584
full_gcsr_eigenvector,181,model_5,0.488771204466651
full_gcsr_eigenvector,181,model_6,0.18432109866975335
full_gcsr_eigenvector,181,model_7,0.03604779054346767
full_gcsr_eigenvector,181,model_8,0.12560798128211248
full_gcsr_eigenvector,182,model_1,0.014941846820040362
full_gcsr_eigenvector,182,model_2,0.08435673957937402
full_gcsr_eigenvector,182,model_3,0.04887995400484756
full_gcsr_eigenvector,182,model_4,0.03552730731671841
full_gcsr_eigenvector,182,model_5,0.4738446162243712
full_gcsr_eigenvector,182,model_6,0.1795995122552376
full_gcsr_eigenvector,182,model_7,0.04408463543356623
full_gcsr_eigenvector,182,model_8,0.11876538836484464
full_gcsr_eigenvector,183,model_1,0.015095939122905874
full_gcsr_eigenvector,183,model_2,0.08533433251805041
full_gcsr_eigenvector,183,model_3,0.05982151031047645
full_gcsr_eigenvector,183,model_4,0.037309390322641016
full_gcsr_eigenvector,183,model_5,0.4990324422109502
full_gcsr_eigenvector,183,model_6,0.18860309451486937
full_gcsr_eigenvector,183,model_7,0.02057588813841305
full_gcsr_eigenvector,183,model_8,0.0942274028606935
full_gcsr_eigenvector,184,model_1,0.014424715465357204
full_gcsr_eigenvector,184,model_2,0.0654729801774137
full_gcsr_eigenvector,184,model_3,0.04533971535674083
full_gcsr_eigenvector,184,model_4,0.03615237554158212
full_gcsr_eigenvector,184,model_5,0.5358865359146353
full_gcsr_eigenvector,184,model_6,0.18261280544609834
full_gcsr_eigenvector,184,model_7,0.0
full_gcsr_eigenvector,184,model_8,0.12011087209717251
full_gcsr_eigenvector,185,model_1,0.014227323178152085
full_gcsr_eigenvector,185,model_2,0.0448694785165039
full_gcsr_eigenvector,185,model_3,0.03195183011516534
full_gcsr_eigenvector,185,model_4,0.03191015476735355
full_gcsr_eigenvector,185,model_5,0.6429909357411792
full_gcsr_eigenvector,185,model_6,0.132648573890956
full_gcsr_eigenvector,185,model_7,0.0
full_gcsr_eigenvector,185,model_8,0.10140170378968992
full_gcsr_eigenvector,186,model_1,0.015182813291109558
