oos_period,row_model,col_model,cov_matrice
150,1,1,7.468974577126256
150,1,2,0.23559060777210444
150,1,3,-0.10007243663406364
150,1,4,1.190426225152093
150,1,5,-0.12613218426471498
150,1,6,1.6721966862336932
150,1,7,0.30057268086981714
150,1,8,-1.0024871671581812
150,2,1,0.23559060777210444
150,2,2,0.3874670852693621
150,2,3,0.1751585401699302
150,2,4,0.21986999615991706
150,2,5,0.06568323875283112
150,2,6,0.2563777832608123
150,2,7,0.20517402209023722
150,2,8,0.1342174845097626
150,3,1,-0.10007243663406364
150,3,2,0.1751585401699302
150,3,3,2.26389621287623
150,3,4,-0.837827979480617
150,3,5,0.02475643049434367
150,3,6,0.3288644391543281
150,3,7,0.28780123368907407
150,3,8,-0.17487764598535402
150,4,1,1.190426225152093
150,4,2,0.21986999615991706
150,4,3,-0.837827979480617
150,4,4,5.74281733494543
150,4,5,0.7967976681932476
150,4,6,-0.3841215148190626
150,4,7,0.2719156470815104
150,4,8,0.8018383169589526
150,5,1,-0.12613218426471498
150,5,2,0.06568323875283112
150,5,3,0.02475643049434367
150,5,4,0.7967976681932476
150,5,5,0.9485806348259307
150,5,6,-0.06682745717797818
150,5,7,0.033471506063744105
150,5,8,0.7665214431904728
150,6,1,1.6721966862336932
150,6,2,0.2563777832608123
150,6,3,0.3288644391543281
150,6,4,-0.3841215148190626
150,6,5,-0.06682745717797818
150,6,6,6.118405894567961
150,6,7,-0.5958541828384429
150,6,8,0.12507382479914847
150,7,1,0.30057268086981714
150,7,2,0.20517402209023722
150,7,3,0.28780123368907407
150,7,4,0.2719156470815104
150,7,5,0.033471506063744105
150,7,6,-0.5958541828384429
150,7,7,1.7461134040172848
150,7,8,0.029700890760840974
150,8,1,-1.0024871671581812
150,8,2,0.1342174845097626
150,8,3,-0.17487764598535402
150,8,4,0.8018383169589526
150,8,5,0.7665214431904728
150,8,6,0.12507382479914847
150,8,7,0.029700890760840974
150,8,8,4.918874103438521
151,1,1,7.644234169325821
151,1,2,0.3478359087775886
151,1,3,-0.2843429054362981
151,1,4,0.8974782308518057
151,1,5,-0.03840829437139638
151,1,6,1.7803148619489213
151,1,7,0.4269005323026438
151,1,8,-0.932431450244034
151,2,1,0.3478359087775886
151,2,2,0.3909771837308355
151,2,3,0.09504171081602288
151,2,4,0.046695370081079685
151,2,5,0.05899587449705653
151,2,6,0.36979101943713805
151,2,7,0.27516600699168464
151,2,8,0.12637089707041518
151,3,1,-0.2843429054362981
151,3,2,0.09504171081602288
151,3,3,2.4780595913262036
151,3,4,-0.5119529204221805
151,3,5,-0.03146186696916694
151,3,6,0.17361916059867186
151,3,7,0.1505852438319296
151,3,8,-0.2180024848078806
151,4,1,0.8974782308518057
151,4,2,0.046695370081079685
151,4,3,-0.5119529204221805
151,4,4,6.373174137223623
151,4,5,0.6664636452515231
151,4,6,-0.6120650608542196
151,4,7,0.04017339516424452
151,4,8,0.699141000092494
151,5,1,-0.03840829437139638
151,5,2,0.05899587449705653
151,5,3,-0.03146186696916694
151,5,4,0.6664636452515231
151,5,5,0.9331285599527905
151,5,6,0.02553646871423605
151,5,7,0.08548523915573142
151,5,8,0.7536426745964397
151,6,1,1.7803148619489213
151,6,2,0.36979101943713805
151,6,3,0.17361916059867186
151,6,4,-0.6120650608542196
151,6,5,0.02553646871423605
151,6,6,6.192350755478899
151,6,7,-0.4956287042648414
151,6,8,0.1998669273905195
151,7,1,0.4269005323026438
151,7,2,0.27516600699168464
151,7,3,0.1505852438319296
151,7,4,0.04017339516424452
151,7,5,0.08548523915573142
151,7,6,-0.4956287042648414
151,7,7,1.8604230945291125
151,7,8,0.07049465140120974
151,8,1,-0.932431450244034
151,8,2,0.12637089707041518
151,8,3,-0.2180024848078806
151,8,4,0.699141000092494
151,8,5,0.7536426745964397
151,8,6,0.1998669273905195
151,8,7,0.07049465140120974
151,8,8,4.904777063435833
152,1,1,7.610755542034825
152,1,2,0.36677138747772736
152,1,3,-0.2993224599186436
152,1,4,0.8869353115768795
152,1,5,0.0031919387008131836
152,1,6,1.8202474766068042
152,1,7,0.48007988107996
152,1,8,-0.8048005847866628
152,2,1,0.36677138747772736
152,2,2,0.41338386939598776
152,2,3,0.09223096941063261
152,2,4,0.04439557610261202
152,2,5,0.0742150787540899
152,2,6,0.39920785303162426
152,2,7,0.30540644827326463
152,2,8,0.13630635484325507
152,3,1,-0.2993224599186436
152,3,2,0.09223096941063261
152,3,3,2.474878859266129
152,3,4,-0.5137547676387195
152,3,5,-0.026798962926851657
152,3,6,0.17219868739644678
152,3,7,0.1522513948991661
152,3,8,-0.18905962766367487
152,4,1,0.8869353115768795
152,4,2,0.04439557610261202
152,4,3,-0.5137547676387195
152,4,4,6.371811362991351
152,4,5,0.6693148183886024
152,4,6,-0.6136282385357429
152,4,7,0.04068625886128549
152,4,8,0.7185626257921272
152,5,1,0.0031919387008131836
152,5,2,0.0742150787540899
152,5,3,-0.026798962926851657
152,5,4,0.6693148183886024
152,5,5,0.9296256014472418
152,5,6,0.04247161326910127
152,5,7,0.09607076291306493
152,5,8,0.6951437302605862
152,6,1,1.8202474766068042
152,6,2,0.39920785303162426
152,6,3,0.17219868739644678
152,6,4,-0.6136282385357429
152,6,5,0.04247161326910127
152,6,6,6.241306744183109
152,6,7,-0.45508137200708737
152,6,8,0.18741521772185066
152,7,1,0.48007988107996
152,7,2,0.30540644827326463
152,7,3,0.1522513948991661
152,7,4,0.04068625886128549
152,7,5,0.09607076291306493
152,7,6,-0.45508137200708737
152,7,7,1.901792681381189
152,7,8,0.027543114925959122
152,8,1,-0.8048005847866628
152,8,2,0.13630635484325507
152,8,3,-0.18905962766367487
152,8,4,0.7185626257921272
152,8,5,0.6951437302605862
152,8,6,0.18741521772185066
152,8,7,0.027543114925959122
152,8,8,4.570743824569088
153,1,1,7.5461984481668685
153,1,2,0.4183946206637364
153,1,3,-0.267747196944141
153,1,4,0.8486260814365258
153,1,5,-0.052971489929908196
153,1,6,1.7993008126661931
153,1,7,0.6156279398478232
153,1,8,-0.8070799412361993
153,2,1,0.4183946206637364
153,2,2,0.36383969567128294
153,2,3,0.08516644719498276
153,2,4,0.03868042672414209
153,2,5,0.11609433265360238
153,2,6,0.4042326644804791
153,2,7,0.17698413981672792
153,2,8,0.14298618043336697
153,3,1,-0.267747196944141
153,3,2,0.08516644719498276
153,3,3,2.564814044731503
153,3,4,-0.6691732448409307
153,3,5,-0.038814758731814794
153,3,6,0.12221876774121503
153,3,7,0.06380106354395292
153,3,8,-0.16815955516800063
153,4,1,0.8486260814365258
153,4,2,0.03868042672414209
153,4,3,-0.6691732448409307
153,4,4,6.722643186563495
153,4,5,0.7121004610293524
153,4,6,-0.5132219461060229
153,4,7,0.15542168828410705
153,4,8,0.6806016738688399
153,5,1,-0.052971489929908196
153,5,2,0.11609433265360238
153,5,3,-0.038814758731814794
153,5,4,0.7121004610293524
153,5,5,0.8872802090275721
153,5,6,0.049774825538975505
153,5,7,0.23817082787879265
153,5,8,0.6838292007963168
153,6,1,1.7993008126661931
153,6,2,0.4042326644804791
153,6,3,0.12221876774121503
153,6,4,-0.5132219461060229
153,6,5,0.049774825538975505
153,6,6,6.278675494157312
153,6,7,-0.3965801828651844
153,6,8,0.17384879512500923
153,7,1,0.6156279398478232
153,7,2,0.17698413981672792
153,7,3,0.06380106354395292
153,7,4,0.15542168828410705
153,7,5,0.23817082787879265
153,7,6,-0.3965801828651844
153,7,7,1.5204481230197697
153,7,8,0.030723014736584682
153,8,1,-0.8070799412361993
153,8,2,0.14298618043336697
153,8,3,-0.16815955516800063
153,8,4,0.6806016738688399
153,8,5,0.6838292007963168
153,8,6,0.17384879512500923
153,8,7,0.030723014736584682
153,8,8,4.575307723755283
154,1,1,7.386270692825499
154,1,2,0.4621518962341722
154,1,3,-0.21232640696388536
154,1,4,0.9549816145764242
154,1,5,-0.053102921736607675
154,1,6,1.9206542115938108
154,1,7,0.5392167317265426
154,1,8,-0.6131828844864222
154,2,1,0.4621518962341722
154,2,2,0.3650618085537891
154,2,3,0.09387849055480552
154,2,4,0.025416805970430643
154,2,5,0.12042503257890635
154,2,6,0.3827425828830663
154,2,7,0.19287921538265596
154,2,8,0.1260214007135166
154,3,1,-0.21232640696388536
154,3,2,0.09387849055480552
154,3,3,2.5926788048568454
154,3,4,-0.6758539216647609
154,3,5,-0.031211917805584796
154,3,6,0.10340725214776339
154,3,7,0.07980670741051751
154,3,8,-0.16763632489518895
154,4,1,0.9549816145764242
154,4,2,0.025416805970430643
154,4,3,-0.6758539216647609
154,4,4,6.6600714778437755
154,4,5,0.7180841277266053
154,4,6,-0.5834869096737962
154,4,7,0.2029063497774193
154,4,8,0.59215831330932
154,5,1,-0.053102921736607675
154,5,2,0.12042503257890635
154,5,3,-0.031211917805584796
154,5,4,0.7180841277266053
154,5,5,0.8887082218478445
154,5,6,0.054777749942863226
154,5,7,0.23569919229352537
154,5,8,0.6968094685089065
154,6,1,1.9206542115938108
154,6,2,0.3827425828830663
154,6,3,0.10340725214776339
154,6,4,-0.5834869096737962
154,6,5,0.054777749942863226
154,6,6,6.177272790325243
154,6,7,-0.33884451299450746
154,6,8,0.0539712649110108
154,7,1,0.5392167317265426
154,7,2,0.19287921538265596
154,7,3,0.07980670741051751
154,7,4,0.2029063497774193
154,7,5,0.23569919229352537
154,7,6,-0.33884451299450746
154,7,7,1.476744270874165
154,7,8,0.11325649168966227
154,8,1,-0.6131828844864222
154,8,2,0.1260214007135166
154,8,3,-0.16763632489518895
154,8,4,0.59215831330932
154,8,5,0.6968094685089065
154,8,6,0.0539712649110108
154,8,7,0.11325649168966227
154,8,8,4.413240420050477
155,1,1,7.373348736119383
155,1,2,0.4584097102476206
155,1,3,-0.21665593734284244
155,1,4,0.9573586106861678
155,1,5,-0.04587981363107082
155,1,6,1.9523424049784117
155,1,7,0.48527381374433237
155,1,8,-0.6550224189803522
155,2,1,0.4584097102476206
155,2,2,0.37743013934548414
155,2,3,0.13213013926469305
155,2,4,0.010966504306667603
155,2,5,0.12700484708837362
155,2,6,0.4077929473967742
155,2,7,0.1721687586256642
155,2,8,0.14814649224797008
155,3,1,-0.21665593734284244
155,3,2,0.13213013926469305
155,3,3,2.744158420425638
155,3,4,-0.7257268111517187
155,3,5,-0.014569073052561908
155,3,6,0.1637096718630227
155,3,7,0.050216266307029994
155,3,8,-0.06337368922265359
155,4,1,0.9573586106861678
155,4,2,0.010966504306667603
155,4,3,-0.7257268111517187
155,4,4,6.682112505312035
155,4,5,0.7112294250666084
155,4,6,-0.6086774392464406
155,4,7,0.21772915558224773
155,4,8,0.5547998061916847
155,5,1,-0.04587981363107082
155,5,2,0.12700484708837362
155,5,3,-0.014569073052561908
155,5,4,0.7112294250666084
155,5,5,0.8849540400174858
155,5,6,0.03925007526209937
155,5,7,0.26977446726823673
155,5,8,0.7365459037670545
155,6,1,1.9523424049784117
155,6,2,0.4077929473967742
155,6,3,0.1637096718630227
155,6,4,-0.6086774392464406
155,6,5,0.03925007526209937
155,6,6,6.092903443615269
155,6,7,-0.18852547106920184
155,6,8,0.2167152297409656
155,7,1,0.48527381374433237
155,7,2,0.1721687586256642
155,7,3,0.050216266307029994
155,7,4,0.21772915558224773
155,7,5,0.26977446726823673
155,7,6,-0.18852547106920184
155,7,7,1.1743869470759745
155,7,8,-0.09720801050466309
155,8,1,-0.6550224189803522
155,8,2,0.14814649224797008
155,8,3,-0.06337368922265359
155,8,4,0.5547998061916847
155,8,5,0.7365459037670545
155,8,6,0.2167152297409656
155,8,7,-0.09720801050466309
155,8,8,4.358344872180033
156,1,1,7.294113959948928
156,1,2,0.4688126252228715
156,1,3,-0.20596659627730923
156,1,4,0.8519542237573965
156,1,5,-0.012472490182403958
156,1,6,1.7694894614607553
156,1,7,0.5596558529657188
156,1,8,-0.6670129131371422
156,2,1,0.4688126252228715
156,2,2,0.3908488676235654
156,2,3,0.16872793570998498
156,2,4,-0.06364288781725119
156,2,5,0.14031346428533972
156,2,6,0.43916585795733665
156,2,7,0.1783907101349236
156,2,8,0.18355256797638633
156,3,1,-0.20596659627730923
156,3,2,0.16872793570998498
156,3,3,2.8710937704228523
156,3,4,-0.9727340163023008
156,3,5,0.03367079651264926
156,3,6,0.2025686381903415
156,3,7,0.08958434059277787
156,3,8,0.03609983978115424
156,4,1,0.8519542237573965
156,4,2,-0.06364288781725119
156,4,3,-0.9727340163023008
156,4,4,7.218394474123643
156,4,5,0.6359681085867309
156,4,6,-0.9151382473649476
156,4,7,0.2115304103127926
156,4,8,0.30482001423899263
156,5,1,-0.012472490182403958
156,5,2,0.14031346428533972
156,5,3,0.03367079651264926
156,5,4,0.6359681085867309
156,5,5,0.8958498273824346
156,5,6,0.13361056889772804
156,5,7,0.25794360214358697
156,5,8,0.7893798149625083
156,6,1,1.7694894614607553
156,6,2,0.43916585795733665
156,6,3,0.2025686381903415
156,6,4,-0.9151382473649476
156,6,5,0.13361056889772804
156,6,6,5.526187767313305
156,6,7,0.015296477817002142
156,6,8,0.19361586439771444
156,7,1,0.5596558529657188
156,7,2,0.1783907101349236
156,7,3,0.08958434059277787
156,7,4,0.2115304103127926
156,7,5,0.25794360214358697
156,7,6,0.015296477817002142
156,7,7,1.107594429208399
156,7,8,-0.039341983955006675
156,8,1,-0.6670129131371422
156,8,2,0.18355256797638633
156,8,3,0.03609983978115424
156,8,4,0.30482001423899263
156,8,5,0.7893798149625083
156,8,6,0.19361586439771444
156,8,7,-0.039341983955006675
156,8,8,4.455356416466822
157,1,1,7.392736158444231
157,1,2,0.4646934397093859
157,1,3,-0.13099557032388
157,1,4,0.9705729700686244
157,1,5,-0.00327232202260335
157,1,6,1.765525074793131
157,1,7,0.5468428543280919
157,1,8,-0.6357393645780439
157,2,1,0.4646934397093859
157,2,2,0.389567436944812
157,2,3,0.16199588700766196
157,2,4,-0.06636495937146453
157,2,5,0.13666030223849585
157,2,6,0.4410457854577769
157,2,7,0.19079750285747615
157,2,8,0.18365931119092546
157,3,1,-0.13099557032388
157,3,2,0.16199588700766196
157,3,3,2.9392365004970236
157,3,4,-0.8609451432904905
157,3,5,0.03416089412886539
157,3,6,0.20308413747494763
157,3,7,0.10629626737754745
157,3,8,0.06753200281574058
157,4,1,0.9705729700686244
157,4,2,-0.06636495937146453
157,4,3,-0.8609451432904905
157,4,4,7.402232300831508
157,4,5,0.6562432792030096
157,4,6,-0.9245840709135054
157,4,7,0.1663179268862923
157,4,8,0.3446910287008504
157,5,1,-0.00327232202260335
157,5,2,0.13666030223849585
157,5,3,0.03416089412886539
157,5,4,0.6562432792030096
157,5,5,0.8878550414659953
157,5,6,0.13733231906322488
157,5,7,0.285541072407904
157,5,8,0.7967526970493228
157,6,1,1.765525074793131
157,6,2,0.4410457854577769
157,6,3,0.20308413747494763
157,6,4,-0.9245840709135054
157,6,5,0.13733231906322488
157,6,6,5.523868449867444
157,6,7,0.0006415468155125348
157,6,8,0.19005861657631593
157,7,1,0.5468428543280919
157,7,2,0.19079750285747615
157,7,3,0.10629626737754745
157,7,4,0.1663179268862923
157,7,5,0.285541072407904
157,7,6,0.0006415468155125348
157,7,7,0.9862886110523309
157,7,8,-0.05871199093198967
157,8,1,-0.6357393645780439
157,8,2,0.18365931119092546
157,8,3,0.06753200281574058
157,8,4,0.3446910287008504
157,8,5,0.7967526970493228
157,8,6,0.19005861657631593
157,8,7,-0.05871199093198967
157,8,8,4.4663609596925875
158,1,1,6.975126656979761
158,1,2,0.3474488802306404
158,1,3,-0.2136052209932197
158,1,4,1.0209033187272096
158,1,5,-0.06327521058240519
158,1,6,1.597256605243599
158,1,7,0.3878536633040739
158,1,8,-0.8352473308205823
158,2,1,0.3474488802306404
158,2,2,0.34551310097880744
