oos_period,row_model,col_model,adjacency_matrice
151,6,1,61067.56495323697
151,6,2,0.0
151,6,3,90070.76563626545
151,6,4,0.9159384412191796
151,6,5,0.0
151,6,6,0.0
151,6,7,2858.0091997393583
151,6,8,0.0
151,7,1,0.6390616068052616
151,7,2,0.0
151,7,3,1.6755695624574072
151,7,4,0.7828754774427212
151,7,5,0.0
151,7,6,0.0
151,7,7,0.0
151,7,8,0.0
151,8,1,0.7281140908543127
151,8,2,5611.693813801854
151,8,3,91279.77289380001
151,8,4,0.7741591603864459
151,8,5,1540.3493706724828
151,8,6,5674.764803098376
151,8,7,29460.61433467384
151,8,8,0.0
152,1,1,0.0
152,1,2,0.0
152,1,3,0.17128369530270415
152,1,4,0.36764770495394394
152,1,5,0.0
152,1,6,0.0
152,1,7,0.0
152,1,8,0.0
152,2,1,0.8243365932614525
152,2,2,0.0
152,2,3,1.3908023593619874
152,2,4,1.0869023462184837
152,2,5,0.0
152,2,6,106.08572646121954
152,2,7,11838.032251596374
152,2,8,0.0
152,3,1,0.0
152,3,2,0.0
152,3,3,0.0
152,3,4,0.34379948721063197
152,3,5,0.0
152,3,6,0.0
152,3,7,0.0
152,3,8,0.0
152,4,1,0.0
152,4,2,0.0
152,4,3,0.0
152,4,4,0.0
152,4,5,0.0
152,4,6,0.0
152,4,7,0.0
152,4,8,0.0
152,5,1,0.826269211277649
152,5,2,0.5708647381532385
152,5,3,1.3551082751643668
152,5,4,1.1059175841595448
152,5,5,0.0
152,5,6,7252.443695500878
152,5,7,15533.286606557847
152,5,8,0.0
152,6,1,72370.44835725549
152,6,2,0.0
152,6,3,107871.24826919033
152,6,4,0.9569507544557591
152,6,5,0.0
152,6,6,0.0
152,6,7,4543.541017808786
152,6,8,0.0
152,7,1,0.7046675052182061
152,7,2,0.0
152,7,3,1.1871680852639968
152,7,4,1.0875511806291025
152,7,5,0.0
152,7,6,0.0
152,7,7,0.0
152,7,8,0.0
152,8,1,0.9896331001466733
152,8,2,8881.12362678031
152,8,3,7.270659847799888
152,8,4,1.0968996956070423
152,8,5,3230.8619848459452
152,8,6,6216.107464252035
152,8,7,22600.69535460948
152,8,8,0.0
153,1,1,0.0
153,1,2,0.0
153,1,3,0.0
153,1,4,0.46645207521860127
153,1,5,0.0
153,1,6,0.0
153,1,7,0.0
153,1,8,0.0
153,2,1,0.696937046849373
153,2,2,0.0
153,2,3,1.2483451205142526
153,2,4,0.7202686538658186
153,2,5,0.0
153,2,6,2023.0609439314162
153,2,7,10510.193232184989
153,2,8,0.0
153,3,1,0.06107536555570247
153,3,2,0.0
153,3,3,0.0
153,3,4,0.27478362301561116
153,3,5,0.0
153,3,6,0.0
153,3,7,0.0
153,3,8,0.0
153,4,1,0.0
153,4,2,0.0
153,4,3,0.0
153,4,4,0.0
153,4,5,0.0
153,4,6,0.0
153,4,7,0.0
153,4,8,0.0
153,5,1,0.7243123410670689
153,5,2,0.4346895123403622
153,5,3,1.2565734149962233
153,5,4,0.7400431653127423
153,5,5,0.0
153,5,6,6777.363716764997
153,5,7,12346.600929395154
153,5,8,0.0
153,6,1,68041.42803942296
153,6,2,0.0
153,6,3,76148.16009207757
153,6,4,0.7762379658444285
153,6,5,0.0
153,6,6,0.0
153,6,7,6361.060406513653
153,6,8,0.0
153,7,1,0.5654659923421319
153,7,2,0.0
153,7,3,1.0821439684506102
153,7,4,0.6577044835062094
153,7,5,0.0
153,7,6,0.0
153,7,7,0.0
153,7,8,0.0
153,8,1,0.9586729123124967
153,8,2,6956.5291709585135
153,8,3,7.188877064632682
153,8,4,0.7949996659020165
153,8,5,4331.113901498184
153,8,6,6734.503392589154
153,8,7,17695.489511158932
153,8,8,0.0
154,1,1,0.0
154,1,2,0.0
154,1,3,0.19969009308536498
154,1,4,0.45723547043030227
154,1,5,0.0
154,1,6,0.0
154,1,7,0.0
154,1,8,0.0
154,2,1,0.5696580858036671
154,2,2,0.0
154,2,3,1.0597393759146059
154,2,4,1.0985354382151686
154,2,5,0.0
154,2,6,237.95044630297477
154,2,7,4387.545559205261
154,2,8,0.0
154,3,1,0.0
154,3,2,0.0
154,3,3,0.0
154,3,4,0.39049076716521247
154,3,5,0.0
154,3,6,0.0
154,3,7,0.0
154,3,8,0.0
154,4,1,0.0
154,4,2,0.0
154,4,3,0.0
154,4,4,0.0
154,4,5,0.0
154,4,6,0.0
154,4,7,0.0
154,4,8,0.0
154,5,1,0.586946170417143
154,5,2,1.4802978671293867
154,5,3,1.0578330232888888
154,5,4,1.1225066804592196
154,5,5,0.0
154,5,6,5349.37176547809
154,5,7,9820.384630091961
154,5,8,0.0
154,6,1,51621.529613364706
154,6,2,0.0
154,6,3,78201.3264108858
154,6,4,0.981676299930272
154,6,5,0.0
154,6,6,0.0
154,6,7,6366.309952851213
154,6,8,0.0
154,7,1,0.4585928104117446
154,7,2,0.0
154,7,3,0.9463206648670162
154,7,4,1.0532650499270786
154,7,5,0.0
154,7,6,0.0
154,7,7,0.0
154,7,8,0.0
154,8,1,0.8123839834292117
154,8,2,5271.39961268073
154,8,3,3.3312010472743006
154,8,4,1.1548222438128801
154,8,5,2189.681405774271
154,8,6,2196.5750088931973
154,8,7,10328.340379308664
154,8,8,0.0
155,1,1,0.0
155,1,2,0.0
155,1,3,0.0
155,1,4,0.4351141016431175
155,1,5,0.0
155,1,6,0.0
155,1,7,0.0
155,1,8,0.0
155,2,1,0.45116924944199216
155,2,2,0.0
155,2,3,1.1906718789516766
155,2,4,0.8920875992332842
155,2,5,0.0
155,2,6,0.0
155,2,7,547.323075660589
155,2,8,6462.84022991319
155,3,1,0.1520576846556008
155,3,2,0.0
155,3,3,0.0
155,3,4,0.3621872764715473
155,3,5,0.0
155,3,6,0.0
155,3,7,0.0
155,3,8,0.0
155,4,1,0.0
155,4,2,0.0
155,4,3,0.0
155,4,4,0.0
155,4,5,0.0
155,4,6,0.0
155,4,7,0.0
155,4,8,0.0
155,5,1,0.48582977472478944
155,5,2,3595.655603302666
155,5,3,1.2839880785491085
155,5,4,0.9116855599138655
155,5,5,0.0
155,5,6,4099.311768044175
155,5,7,9386.264285852207
155,5,8,11803.533748211054
155,6,1,43331.588506050364
155,6,2,988.4627081171018
155,6,3,48000.23537073514
155,6,4,0.8462568650736432
155,6,5,0.0
155,6,6,0.0
155,6,7,6007.809168151072
155,6,8,20007.05793142455
155,7,1,0.38169658944302715
155,7,2,0.0
155,7,3,1.1057495041519567
155,7,4,0.8652984263985571
155,7,5,0.0
155,7,6,0.0
155,7,7,0.0
155,7,8,14644.864805190848
155,8,1,0.5315174789362841
155,8,2,0.0
155,8,3,3.9525206847638437
155,8,4,0.9575564764821705
155,8,5,0.0
155,8,6,0.0
155,8,7,0.0
155,8,8,0.0
156,1,1,0.0
156,1,2,0.0
156,1,3,0.22532881976056177
156,1,4,0.45105170745912676
156,1,5,0.0
156,1,6,0.0
156,1,7,0.0
156,1,8,0.0
156,2,1,0.3620488660034805
156,2,2,0.0
156,2,3,1.246667268601169
156,2,4,0.04113860050546748
156,2,5,0.0
156,2,6,864.8805918642317
156,2,7,2704.4412770243325
156,2,8,36108.419757844145
156,3,1,0.0
156,3,2,0.0
156,3,3,0.0
156,3,4,0.0
156,3,5,0.0
156,3,6,0.0
156,3,7,0.0
156,3,8,0.0
156,4,1,0.0
156,4,2,0.0
156,4,3,0.16216559033050207
156,4,4,0.0
156,4,5,0.0
156,4,6,0.0
156,4,7,0.11602769842832922
156,4,8,0.0
156,5,1,0.3957979448134743
156,5,2,3872.1291733729186
156,5,3,1.3231909384970104
156,5,4,0.057739185314895435
156,5,5,0.0
156,5,6,4089.352271271591
156,5,7,7948.707615236626
156,5,8,39455.5808149679
156,6,1,32629.364227764163
156,6,2,0.0
156,6,3,61448.04428907275
156,6,4,0.3024841232961161
156,6,5,0.0
156,6,6,0.0
156,6,7,5365.6171090781945
156,6,8,34021.887745685664
156,7,1,0.3055562256255769
156,7,2,0.0
156,7,3,1.1898194273457432
156,7,4,0.0
156,7,5,0.0
156,7,6,0.0
156,7,7,0.0
156,7,8,36350.686560465365
156,8,1,0.14762837507709473
156,8,2,0.0
156,8,3,3.521655459489336
156,8,4,0.27613581263459885
156,8,5,0.0
156,8,6,0.0
156,8,7,0.0
156,8,8,0.0
157,1,1,0.0
157,1,2,0.0
157,1,3,0.866913504457567
157,1,4,0.6400787813765736
157,1,5,0.0
157,1,6,0.0
157,1,7,0.0
157,1,8,0.0
157,2,1,0.4447723836104132
157,2,2,0.0
157,2,3,1.2254016024131735
157,2,4,0.9053210713558162
157,2,5,0.0
157,2,6,596.5919030636577
157,2,7,2708.3423471370684
157,2,8,2770.0012737411334
157,3,1,0.0
157,3,2,0.0
157,3,3,0.0
157,3,4,0.3721132273534249
157,3,5,0.0
157,3,6,0.0
157,3,7,0.0
157,3,8,0.0
157,4,1,0.0
157,4,2,0.0
157,4,3,0.0
157,4,4,0.0
157,4,5,0.0
157,4,6,0.0
157,4,7,0.0
157,4,8,0.0
157,5,1,0.4880531268483409
157,5,2,4030.1753134540118
157,5,3,1.298047699721882
157,5,4,0.9410700671340849
157,5,5,0.0
157,5,6,3863.707762037249
157,5,7,7614.162269741976
157,5,8,6446.898821028583
157,6,1,19442.218113095692
157,6,2,0.0
157,6,3,69284.134028321
157,6,4,0.9219507122201124
157,6,5,0.0
157,6,6,0.0
157,6,7,3669.19825293141
157,6,8,6073.843769920032
157,7,1,0.3219211694817128
157,7,2,0.0
157,7,3,1.170735841014695
157,7,4,0.8798474630106088
157,7,5,0.0
157,7,6,0.0
157,7,7,0.0
157,7,8,0.0
157,8,1,0.4499648914295143
157,8,2,0.0
157,8,3,4.762452215348025
157,8,4,0.8718845720420174
157,8,5,0.0
157,8,6,0.0
157,8,7,128.53072609152917
157,8,8,0.0
158,1,1,0.0
158,1,2,0.0
158,1,3,0.482080412042107
158,1,4,0.5899074136289131
158,1,5,0.0
158,1,6,0.0
158,1,7,0.0
158,1,8,0.0
158,2,1,0.4412599082591399
158,2,2,0.0
158,2,3,1.2063471151319403
158,2,4,0.9346118409171936
158,2,5,0.0
158,2,6,0.0
158,2,7,7194.610676229036
158,2,8,399.2114350907218
158,3,1,0.0
158,3,2,0.0
158,3,3,0.0
158,3,4,0.3839181175800841
158,3,5,0.0
158,3,6,0.0
158,3,7,0.0
158,3,8,0.0
158,4,1,0.0
158,4,2,0.0
158,4,3,0.0
158,4,4,0.0
158,4,5,0.0
158,4,6,0.0
158,4,7,0.0
158,4,8,0.0
158,5,1,0.4798598657128873
158,5,2,4092.8297880130676
158,5,3,1.2781445053331753
158,5,4,0.9728371736050156
158,5,5,0.0
158,5,6,1887.636872118303
158,5,7,9991.660969107586
158,5,8,3843.378364928498
158,6,1,29482.933368312457
158,6,2,824.0854587402868
158,6,3,69093.52198003179
158,6,4,0.9439794123028933
158,6,5,0.0
158,6,6,0.0
158,6,7,4258.666927566864
158,6,8,3886.7019664176387
158,7,1,0.38408247255635175
158,7,2,0.0
158,7,3,1.146541369010972
158,7,4,0.930140105142468
158,7,5,0.0
158,7,6,0.0
158,7,7,0.0
158,7,8,0.0
158,8,1,0.3380009747887444
158,8,2,0.0
158,8,3,7.312709452309605
158,8,4,0.8931597365546508
158,8,5,0.0
158,8,6,0.0
158,8,7,7017.487669685978
158,8,8,0.0
159,1,1,0.0
159,1,2,0.0
159,1,3,0.7654126252735356
159,1,4,0.6267574527893416
159,1,5,0.0
159,1,6,0.0
159,1,7,0.0
159,1,8,0.0
159,2,1,0.3520357941517667
159,2,2,0.0
159,2,3,1.1243990408048534
159,2,4,0.9804664655009278
159,2,5,0.0
159,2,6,0.0
159,2,7,0.0
159,2,8,0.0
159,3,1,0.0
159,3,2,0.0
159,3,3,0.0
159,3,4,0.40935268020235605
159,3,5,0.0
159,3,6,0.0
159,3,7,0.0
159,3,8,0.0
159,4,1,0.0
159,4,2,0.0
159,4,3,0.0
159,4,4,0.0
159,4,5,0.0
159,4,6,0.0
159,4,7,0.0
159,4,8,0.0
159,5,1,0.43860238790744344
159,5,2,4197.612408908073
159,5,3,1.2288274846733473
159,5,4,1.0018847118954002
159,5,5,0.0
159,5,6,0.0
159,5,7,8294.322864986701
159,5,8,3706.8012880504584
159,6,1,21784.275457960437
159,6,2,9914.507497732226
159,6,3,69814.46179590939
159,6,4,0.9605205595073614
159,6,5,197.8244364659171
159,6,6,0.0
159,6,7,5384.109715751691
159,6,8,3050.4914111959297
159,7,1,0.3186827151940853
159,7,2,7784.324458059774
159,7,3,1.1055214247475185
159,7,4,0.9505500039307451
159,7,5,0.0
159,7,6,0.0
159,7,7,0.0
159,7,8,0.0
159,8,1,0.3027458983662443
159,8,2,9722.791830686854
159,8,3,20.429107370055007
159,8,4,0.9430972528016976
159,8,5,0.0
159,8,6,0.0
159,8,7,4441.280196405851
159,8,8,0.0
160,1,1,0.0
160,1,2,0.0
160,1,3,1.1833757605676498
160,1,4,0.4726905886350628
160,1,5,0.0
160,1,6,0.0
160,1,7,0.0
160,1,8,0.0
160,2,1,0.32039149588634097
160,2,2,0.0
160,2,3,0.9756435531094187
160,2,4,0.5577797834565921
160,2,5,0.0
160,2,6,0.0
160,2,7,2.2250397954672074
160,2,8,0.0
160,3,1,0.0
160,3,2,0.0
160,3,3,0.0
160,3,4,0.025619960145308148
160,3,5,0.0
160,3,6,0.0
160,3,7,0.0
160,3,8,0.0
160,4,1,0.0
160,4,2,0.0
160,4,3,0.0
160,4,4,0.0
160,4,5,0.0
160,4,6,0.0
160,4,7,0.0
160,4,8,0.0
160,5,1,0.4306415911398507
160,5,2,6458.555935316734
160,5,3,1.08740008367766
160,5,4,0.5971601594827252
160,5,5,0.0
160,5,6,0.0
160,5,7,12348.78455193559
160,5,8,0.0
160,6,1,17058.97382353989
160,6,2,2723.463577188212
160,6,3,70256.7864734777
160,6,4,0.660208254994883
160,6,5,696.9847258785865
160,6,6,0.0
160,6,7,8358.871173657271
160,6,8,0.0
160,7,1,0.2729392581712126
160,7,2,0.0
160,7,3,0.9571483245703011
160,7,4,0.5634040379925115
160,7,5,0.0
160,7,6,0.0
160,7,7,0.0
160,7,8,0.0
160,8,1,0.3353686205822069
160,8,2,3701.5884914060807
160,8,3,11.184175448157708
160,8,4,0.4970618751932527
160,8,5,408.22625616260103
160,8,6,3331.8501333778895
160,8,7,14562.367388007506
160,8,8,0.0
161,1,1,0.0
161,1,2,0.0
161,1,3,2.003113322273643
161,1,4,1.0005880507965144
161,1,5,0.0
161,1,6,29306.027969638002
161,1,7,0.16990621177875717
161,1,8,0.0
161,2,1,0.16156120588759068
161,2,2,0.0
161,2,3,0.944691380405645
161,2,4,0.8915580275318766
161,2,5,0.0
161,2,6,0.0
161,2,7,4.096679194170982
161,2,8,0.0
161,3,1,0.0
161,3,2,0.0
161,3,3,0.0
161,3,4,0.4141737054572582
161,3,5,0.0
161,3,6,0.0
161,3,7,0.0
161,3,8,0.0
161,4,1,0.0
161,4,2,0.0
161,4,3,0.0
161,4,4,0.0
161,4,5,0.0
161,4,6,0.0
161,4,7,0.0
161,4,8,0.0
161,5,1,0.29748101768164625
161,5,2,6192.3941284775065
161,5,3,1.004043948100291
161,5,4,0.9697908394059833
161,5,5,0.0
161,5,6,0.0
161,5,7,14586.699037137447
161,5,8,0.0
161,6,1,0.0
161,6,2,4416.329008778448
161,6,3,58743.392199801165
161,6,4,0.9581497197972579
161,6,5,8415.626418780339
161,6,6,0.0
161,6,7,14901.396805245151
161,6,8,262.3774079534953
161,7,1,0.0
161,7,2,0.0
161,7,3,0.8108973906848334
161,7,4,0.9432791764065626
161,7,5,0.0
161,7,6,0.0
161,7,7,0.0
161,7,8,0.0
161,8,1,0.5090698165989822
161,8,2,2030.8181011578947
161,8,3,43830.43647518612
161,8,4,0.9063377612808248
161,8,5,3337.851557771209
161,8,6,0.0
161,8,7,20160.16276189555
161,8,8,0.0
162,1,1,0.0
162,1,2,0.0
162,1,3,0.4588779595675244
162,1,4,0.3980995810622333
162,1,5,0.0
162,1,6,0.0
162,1,7,0.0
162,1,8,0.0
162,2,1,0.7200407788947829
162,2,2,0.0
162,2,3,0.9651640071110474
162,2,4,0.5852283817611083
162,2,5,0.0
162,2,6,0.0
162,2,7,0.3634667071617676
162,2,8,13748.779998880156
162,3,1,0.0
162,3,2,0.0
162,3,3,0.0
162,3,4,0.15731305015717537
162,3,5,0.0
162,3,6,0.0
162,3,7,0.0
162,3,8,0.0
162,4,1,0.0
162,4,2,0.0
162,4,3,0.0
162,4,4,0.0
162,4,5,0.0
162,4,6,0.0
162,4,7,0.0
162,4,8,0.0
162,5,1,0.8831182377398987
162,5,2,4456.401448148208
162,5,3,1.048118172233043
162,5,4,0.6079044553997348
162,5,5,0.0
162,5,6,0.0
162,5,7,6923.532677711364
162,5,8,17677.87662303672
162,6,1,30371.052537203093
162,6,2,5988.049828573365
162,6,3,53697.39232495341
162,6,4,0.6880593113457383
162,6,5,2879.300092545561
162,6,6,0.0
162,6,7,7302.088629095991
162,6,8,25017.443436004818
162,7,1,0.5997939123157778
162,7,2,0.0
162,7,3,0.9083889011431515
162,7,4,0.5252968792895739
162,7,5,0.0
162,7,6,0.0
162,7,7,0.0
162,7,8,13524.598136815228
162,8,1,0.7868527469673765
162,8,2,0.0
162,8,3,9.637957350696254
162,8,4,0.6377106821251445
162,8,5,0.0
162,8,6,0.0
162,8,7,0.0
162,8,8,0.0
163,1,1,0.0
163,1,2,0.0
163,1,3,0.439414257157175
163,1,4,0.6619530336357132
163,1,5,0.0
163,1,6,0.0
163,1,7,0.0
163,1,8,0.0
163,2,1,0.9958185484219712
163,2,2,0.0
163,2,3,0.8542388240321276
163,2,4,1.0964096686194833
163,2,5,0.0
163,2,6,0.0
163,2,7,0.0
163,2,8,0.0
163,3,1,0.0
163,3,2,0.0
163,3,3,0.0
163,3,4,0.6198620475187857
163,3,5,0.0
163,3,6,0.0
163,3,7,0.0
163,3,8,0.0
163,4,1,0.0
163,4,2,0.0
163,4,3,0.0
163,4,4,0.0
163,4,5,0.0
163,4,6,0.0
163,4,7,0.0
163,4,8,0.0
163,5,1,1.3301284513574758
163,5,2,4505.355219917383
163,5,3,0.9431581587249669
163,5,4,1.1646787010499506
163,5,5,0.0
163,5,6,0.0
163,5,7,0.0
163,5,8,0.0
163,6,1,34412.73931780289
163,6,2,22508.662978102468
163,6,3,51556.848423461044
163,6,4,1.1276368127526928
163,6,5,26545.96872858674
163,6,6,0.0
163,6,7,10681.947444647387
163,6,8,9182.700977345288
163,7,1,0.9292395475415227
163,7,2,1.2622254985286532
163,7,3,0.8899246617082389
163,7,4,1.0515192111329568
163,7,5,4148.406679320364
163,7,6,0.0
163,7,7,0.0
163,7,8,0.0
163,8,1,1.2705691428313628
163,8,2,5690.9447590102045
163,8,3,8.360260196621804
163,8,4,1.0512884934223117
163,8,5,596.9615245362027
163,8,6,0.0
163,8,7,1101.0802589072464
163,8,8,0.0
164,1,1,0.0
164,1,2,0.0
164,1,3,0.31370331203322094
164,1,4,0.38930198629012464
164,1,5,0.0
164,1,6,0.0
164,1,7,0.0
164,1,8,0.0
164,2,1,1.3372438931500015
164,2,2,0.0
164,2,3,0.32235415104885634
164,2,4,0.7731921033226623
164,2,5,0.0
164,2,6,0.0
164,2,7,0.0
164,2,8,0.0
164,3,1,0.0
164,3,2,0.0
164,3,3,0.0
164,3,4,0.33850645013141434
164,3,5,0.0
164,3,6,0.0
164,3,7,0.0
164,3,8,0.0
164,4,1,0.0
164,4,2,0.0
164,4,3,0.0
164,4,4,0.0
164,4,5,0.0
164,4,6,0.0
164,4,7,0.0
164,4,8,0.0
164,5,1,5.885666896461512
164,5,2,1694.7087256358036
164,5,3,0.7246801014679225
164,5,4,0.8047229422063974
164,5,5,0.0
164,5,6,0.0
164,5,7,6443.084690829274
164,5,8,4106.820992082161
164,6,1,39582.98493970203
164,6,2,28632.847143233634
164,6,3,57632.99966817201
164,6,4,0.9262019803072581
164,6,5,3629.3283276018938
164,6,6,0.0
164,6,7,9025.720905428556
164,6,8,1686.2697812095605
164,7,1,2.1609876547090994
164,7,2,3.428332716613609
164,7,3,0.6816993807146502
164,7,4,0.8005157888538625
164,7,5,0.0
164,7,6,0.0
164,7,7,0.0
164,7,8,0.0
164,8,1,29465.04191248417
164,8,2,18391.393426745184
164,8,3,3.3307928777457247
164,8,4,0.8012558591951394
164,8,5,0.0
164,8,6,0.0
164,8,7,2915.4920223290997
164,8,8,0.0
165,1,1,0.0
165,1,2,0.0
165,1,3,0.0
165,1,4,0.0
165,1,5,0.0
165,1,6,0.0
165,1,7,0.0
165,1,8,0.0
165,2,1,23237.749826605497
165,2,2,0.0
165,2,3,0.0
165,2,4,0.06160759846256402
165,2,5,0.0
165,2,6,3174.396857921815
165,2,7,0.5725399963843184
165,2,8,0.0
165,3,1,0.5473708701766918
165,3,2,1.4718004694821578
165,3,3,0.0
165,3,4,0.2921814301924472
165,3,5,0.06688764077801812
165,3,6,40436.17874046525
165,3,7,0.609587953031706
165,3,8,1.445725780560358
165,4,1,0.15223387152852125
165,4,2,0.0
165,4,3,0.0
165,4,4,0.0
165,4,5,0.0
165,4,6,0.0
165,4,7,0.0
165,4,8,0.032594735722527336
165,5,1,27729.06239367923
165,5,2,14250.025261952993
165,5,3,0.0
165,5,4,0.14562355723675616
165,5,5,0.0
165,5,6,4211.325770653405
165,5,7,7344.473127081094
165,5,8,0.0
165,6,1,35935.87176340741
165,6,2,0.0
165,6,3,0.0
165,6,4,0.24579022625927496
165,6,5,0.0
165,6,6,0.0
165,6,7,6074.420493994174
165,6,8,0.0
165,7,1,25931.995839021878
165,7,2,0.0
165,7,3,0.0
165,7,4,0.058987856852998316
165,7,5,0.0
165,7,6,0.0
165,7,7,0.0
165,7,8,0.0
165,8,1,25140.662224040152
165,8,2,2267.768759233449
165,8,3,0.0
165,8,4,0.0
165,8,5,2039.6267917305981
165,8,6,18976.253226322337
165,8,7,11620.475944738515
165,8,8,0.0
166,1,1,0.0
166,1,2,0.0
166,1,3,0.7830861882438483
166,1,4,0.4946644009104974
166,1,5,0.0
166,1,6,0.0
166,1,7,0.0
166,1,8,0.0
166,2,1,18228.458705639896
166,2,2,0.0
166,2,3,1.0440383371204942
166,2,4,0.8066039795156926
166,2,5,0.0
166,2,6,0.0
166,2,7,0.21558496522330498
166,2,8,0.0
166,3,1,0.0
166,3,2,0.0
166,3,3,0.0
166,3,4,0.5683159937140078
166,3,5,0.0
166,3,6,0.0
166,3,7,0.0
166,3,8,0.0
166,4,1,0.0
166,4,2,0.0
166,4,3,0.0
166,4,4,0.0
166,4,5,0.0
166,4,6,0.0
166,4,7,0.0
166,4,8,0.0
166,5,1,21723.301456003268
166,5,2,6386.820093886388
166,5,3,1.328867273292745
166,5,4,0.8996608010306753
166,5,5,0.0
166,5,6,0.0
166,5,7,7193.1392454009265
166,5,8,1679.0059364026058
166,6,1,26338.874471947784
166,6,2,6468.041749528932
166,6,3,73764.98317662887
166,6,4,1.0672736936854375
166,6,5,3616.3875383030067
166,6,6,0.0
166,6,7,9166.304084051528
166,6,8,1305.6518345063732
166,7,1,18639.90109808856
166,7,2,0.0
166,7,3,1.2238102458404647
166,7,4,0.9126706767988302
166,7,5,0.0
166,7,6,0.0
166,7,7,0.0
166,7,8,0.0
166,8,1,20783.408614175
166,8,2,2462.225348150642
166,8,3,1.5298235112640843
166,8,4,0.9035725491524926
166,8,5,0.0
166,8,6,0.0
166,8,7,5286.456384740796
166,8,8,0.0
167,1,1,0.0
167,1,2,0.49382086735519654
167,1,3,1.2893686383314622
167,1,4,0.8157601464637765
167,1,5,0.4971744561508988
167,1,6,1.1497363648037624
167,1,7,0.8993740735187125
167,1,8,0.3491864918487034
167,2,1,0.0
167,2,2,0.0
167,2,3,0.8855982850740381
167,2,4,0.7206361808330738
167,2,5,0.0
167,2,6,0.0
167,2,7,0.016687391250338197
167,2,8,2684.763040386032
167,3,1,0.0
167,3,2,0.0
167,3,3,0.0
167,3,4,0.08780004650259801
167,3,5,0.0
167,3,6,0.0
167,3,7,0.0
167,3,8,0.0
167,4,1,0.0
167,4,2,0.0
167,4,3,0.0
167,4,4,0.0
167,4,5,0.0
167,4,6,0.0
167,4,7,0.0
167,4,8,0.0
167,5,1,0.0
167,5,2,5933.678165064863
167,5,3,1.0124180688797775
167,5,4,0.8007481638544297
167,5,5,0.0
167,5,6,0.0
167,5,7,3528.987263602404
167,5,8,5780.136266396045
167,6,1,0.0
167,6,2,6599.430497185868
167,6,3,68790.36841110454
167,6,4,0.958426693986734
167,6,5,4406.972342825606
167,6,6,0.0
167,6,7,7143.067522770852
167,6,8,12331.417775260456
167,7,1,0.0
167,7,2,0.0
167,7,3,0.9504503805645307
167,7,4,0.7913332542201236
167,7,5,0.0
167,7,6,0.0
167,7,7,0.0
167,7,8,3575.1109721675266
167,8,1,0.0
167,8,2,0.0
167,8,3,1.0875540153414698
167,8,4,0.8404041362384856
167,8,5,0.0
167,8,6,0.0
167,8,7,0.0
167,8,8,0.0
168,1,1,0.0
168,1,2,0.0
168,1,3,0.0
168,1,4,0.0
168,1,5,0.0
168,1,6,0.0
168,1,7,0.0
168,1,8,0.0
168,2,1,0.7827369153904628
168,2,2,0.0
168,2,3,0.7404811195693768
168,2,4,0.5448958225433116
