oos_period,model,centrality_score
201,4,0.9998499386626066
201,5,0.000149508965407343
201,6,6.232141567349889e-08
201,7,1.1740881514141598e-07
201,8,1.3682506192987956e-07
202,1,2.2065665393001284e-05
202,2,8.555865128049153e-09
202,3,8.558189858847854e-09
202,4,0.02749754504716312
202,5,0.8554652771139809
202,6,8.557019034800512e-09
202,7,0.009555358174699416
202,8,0.10745972832668968
203,1,1.1801453094310941e-07
203,2,5.7523580488913285e-08
203,3,6.145964269042384e-08
203,4,0.999719832741459
203,5,0.0002796221857428358
203,6,5.6926216765216995e-08
203,7,1.2789039391962752e-07
203,8,1.2325743341075686e-07
204,1,2.9825762940119098e-05
204,2,1.0056322311820868e-07
204,3,1.252170809791175e-07
204,4,0.9996494566980861
204,5,0.00031974778916343496
204,6,1.053150572067769e-07
204,7,2.7058305732113523e-07
204,8,3.680703916541739e-07
205,1,2.600976104753422e-07
205,2,9.52957967152376e-08
205,3,1.2508333204591477e-07
205,4,0.9998243612309639
205,5,0.00017449065020208813
205,6,1.0381198082667666e-07
205,7,2.478288474503998e-07
205,8,3.160002665979552e-07
206,1,1.7981790969936116e-07
206,2,7.917989871475111e-08
206,3,1.0827061430449412e-07
206,4,0.9997209492633111
206,5,0.00027819994390982386
206,6,8.05354456207936e-08
206,7,1.8861725793602501e-07
206,8,2.1437065274339626e-07
207,1,1.0080972228023541e-08
207,2,9.073793603856148e-09
207,3,9.3712377521957e-09
207,4,1.1619258632868802e-05
207,5,0.9891233968976584
207,6,9.08041356034056e-09
207,7,1.0262742162965549e-08
207,8,0.01086493597354944
208,1,2.9864626828034885e-07
208,2,1.2764673826411192e-07
208,3,1.9755292511432964e-07
208,4,0.999630622396725
208,5,0.00036763517265587815
208,6,1.3222248434249908e-07
208,7,4.394151662495873e-07
208,8,5.469460369094502e-07
209,1,8.034729172538947e-09
209,2,4.2152502802828824e-09
209,3,5.515395512491751e-09
209,4,0.9093808680643342
209,5,0.09013179532990281
209,6,4.645993347553853e-09
209,7,0.0004873045806122932
209,8,9.61278233589892e-09
210,1,1.9516964267557137e-07
210,2,9.676993932093057e-08
210,3,1.403280886381363e-07
210,4,0.0033402414055872577
210,5,0.996658498446082
210,6,1.065008196462426e-07
210,7,3.4028874796331955e-07
210,8,3.8109009259902397e-07
211,1,1.4777936774155732e-09
211,2,1.457420155101019e-09
211,3,1.4689852644184542e-09
211,4,0.012301415555057505
211,5,0.9050993999626645
211,6,1.4595668583868053e-09
211,7,0.0007851343896400645
211,8,0.08181404422787188
212,1,9.592331929598624e-08
212,2,1.113122633785798e-08
212,3,2.2686667561397957e-06
212,4,0.00010709499614076349
212,5,0.9519739954961268
212,6,1.1354696997832596e-08
212,7,0.010144830526166456
212,8,0.037771691904567306
213,1,2.3605598812945966e-08
213,2,1.8516544829771312e-08
213,3,2.001153399553188e-08
213,4,4.00878397017672e-05
213,5,0.02085846900978248
213,6,1.9116979346387627e-08
213,7,0.04073715413214293
213,8,0.9383642077667157
214,1,1.7940891606226824e-08
214,2,1.506732301748803e-08
214,3,1.651604204656867e-08
214,4,3.024181290976954e-05
214,5,0.01529341082451696
214,6,1.539160217376777e-08
214,7,0.010484374883495637
214,8,0.9741919075622189
215,1,5.0364608484050345e-06
215,2,9.542861314305182e-10
215,3,0.0017197961902330986
215,4,0.04038900326158285
215,5,0.9546959832855976
215,6,9.556162680635298e-10
215,7,0.0031901779228659605
215,8,9.679698100114119e-10
216,1,1.868077889525236e-06
216,2,1.1783095822047688e-08
216,3,1.2069039825026856e-08
216,4,0.0013908384549745439
216,5,0.1733543774760886
216,6,1.1882789119171163e-08
216,7,0.8252528666593298
216,8,1.359579280815154e-08
217,1,0.000123065400813677
217,2,1.7988374477130867e-09
217,3,5.434995131423714e-05
217,4,0.01273234130090287
217,5,0.7639546235964151
217,6,0.01117077492321042
217,7,0.21196481378370433
217,8,2.9243801808043302e-08
218,1,3.0185397740799684e-06
218,2,1.094423033316187e-08
218,3,1.14518778074598e-08
218,4,0.0015758701062881428
218,5,0.6633227303582387
218,6,1.0920742239315537e-08
218,7,0.3350983346715756
218,8,1.3006273140393011e-08
219,1,4.304093373252463e-11
219,2,4.300410433918562e-11
219,3,4.3017158572040563e-11
219,4,0.26442822294604906
219,5,0.23529596454692214
219,6,4.3007888765249216e-11
219,7,0.2995153138625267
219,8,0.20076049847143188
220,1,1.1178871348464963e-07
220,2,6.051202479383445e-08
220,3,8.52804106450006e-08
220,4,0.9993337496495992
220,5,0.00034070057715824946
220,6,6.496568841610665e-08
220,7,0.00028667750009630914
220,8,3.854972530887843e-05
221,1,2.3434984162063974e-08
221,2,2.3416020025254273e-08
221,3,2.342199707308667e-08
221,4,0.01818084028602716
221,5,0.9033353065341649
221,6,2.3418611655815036e-08
221,7,0.07848369540594977
221,8,6.40812453074267e-08
222,1,2.076148838156835e-08
222,2,1.8192445300637968e-08
222,3,2.0217469386428053e-08
222,4,0.03563299344130712
222,5,6.987893643065525e-05
222,6,1.837619784952232e-08
222,7,0.9642438719247831
222,8,5.3178148878180405e-05
223,1,6.2221326616169695e-09
223,2,5.969917530361441e-09
223,3,0.014236315881924259
223,4,0.0010835101538569228
223,5,6.005815535914506e-06
223,6,5.985501423871206e-09
223,7,0.9846695944807262
223,8,4.555489405101797e-06
224,1,8.307461826454542e-06
224,2,2.930252477703065e-09
224,3,2.9380257486650127e-09
224,4,0.5561429906456508
224,5,0.4377615191987207
224,6,0.0012167587693018322
224,7,0.0026659956467385264
224,8,0.002204422408483471
225,1,6.675324842357385e-08
225,2,4.558971616612212e-08
225,3,5.293023860585602e-08
225,4,0.9988535800220135
225,5,0.0004213078509147689
225,6,4.713946036070558e-08
225,7,0.0004611907548324679
225,8,0.00026370895857561865
226,1,1.4075374105527754e-08
226,2,1.2303869133297534e-08
226,3,1.2543181409614181e-08
226,4,0.04301720724002882
226,5,0.9569415742347219
226,6,1.2297506046127988e-08
226,7,2.724024551631069e-05
226,8,1.3927058802383885e-05
227,1,4.1420045219656793e-08
227,2,3.133306245237204e-08
227,3,3.379117553748845e-08
227,4,0.9994822368586166
227,5,0.00024082538070778283
227,6,3.108473417765928e-08
227,7,0.00019176767767122035
227,8,8.503245298714941e-05
228,1,9.543919263073461e-09
228,2,9.257755124211082e-09
228,3,8.990301980162704e-09
228,4,0.007089497136092265
228,5,0.992892990998953
228,6,8.942487741662133e-09
228,7,1.1490186482578548e-05
228,8,5.984943008025514e-06
229,1,4.1528517721675685e-09
229,2,4.142975829407034e-09
229,3,4.142187019002255e-09
229,4,0.010420436156624613
229,5,0.003934096527256917
229,6,4.141036620734575e-09
229,7,0.9856453468132073
229,8,1.0392285983154457e-07
230,1,1.4446284013082664e-08
230,2,1.3137368037605957e-08
230,3,0.06716793390299455
230,4,0.9270319923644427
230,5,0.00327416816409862
230,6,1.3342817728651939e-08
230,7,0.0024835587321276283
230,8,4.230590886663955e-05
231,1,1.7020784903228624e-05
231,2,4.144853995469763e-09
231,3,4.129926452051701e-09
231,4,0.9850708270115075
231,5,0.01491213081414443
231,6,4.1827511789024245e-09
231,7,4.2466546745832625e-09
231,8,4.684258637642109e-09
232,1,5.285171035588896e-06
232,2,7.201511103769227e-09
232,3,7.2899957431461326e-09
232,4,0.9930381949908648
232,5,0.0069564831592999025
232,6,7.32613255190654e-09
232,7,7.595089007738073e-09
232,8,7.2650713020450606e-09
233,1,0.000158597269321352
233,2,1.3842691275773913e-09
233,3,0.005408452559254309
233,4,0.9636244788287054
233,5,0.030796181016992545
233,6,8.65293064762563e-06
233,7,3.577713333547145e-06
233,8,5.829647603168894e-08
234,1,0.000253127401895205
234,2,1.0021282835405619e-09
234,3,9.97850253157723e-10
234,4,0.9591224557259496
234,5,0.037998510999264885
234,6,0.0026197910419020576
234,7,6.111828735328247e-06
234,8,1.0012745124695713e-09
235,1,3.726766865096502e-06
235,2,7.464120802384793e-09
235,3,7.000317730006382e-09
235,4,0.9965876518184797
235,5,0.003408585007940703
235,6,7.167728774128349e-09
235,7,7.476154901355056e-09
235,8,7.2973922689883976e-09
236,1,1.9360360014061893e-07
236,2,9.337134399313001e-08
236,3,6.162820101583538e-08
236,4,0.9983392526401494
236,5,0.0011862606286093154
236,6,7.809559830966192e-08
236,7,0.00047399163880867636
236,8,6.83926891289982e-08
237,1,1.1831488508956798e-07
237,2,2.863597297141664e-07
237,3,5.449863180306304e-08
237,4,0.9987385192495232
237,5,0.0012146212288278572
237,6,7.423894384016991e-08
237,7,4.6266205157123224e-05
237,8,5.990330131647746e-08
238,1,2.5486381899542097e-06
238,2,7.368141162843197e-08
238,3,1.1783228651767906e-08
238,4,0.9943773781654451
238,5,0.005619950552668913
238,6,1.225523551407862e-08
