oos_period,model_1,model_2,model_3,model_4,model_5,model_6,model_7,model_8
200,0.027720056374897425,0.022411253260087687,0.03220048296094248,0.10164896268277201,0.43751667052372567,0.06741419597268564,0.1316953103366263,0.17939306788726261
201,0.028229279556667593,0.014687305167318573,0.03281609467156052,0.1043117116054996,0.43648845036383666,0.06573397471236574,0.13860629534184582,0.17912688857990547
202,0.023021545088158107,0.016219688080612086,0.03185747777042546,0.11230378213576994,0.4357186657832954,0.06723726696929072,0.1268884923586284,0.1867530818128198
203,0.010041943002327493,0.015104712229416471,0.038970951109860826,0.10852366123505672,0.3895020167642409,0.07129971202370264,0.11454484098691688,0.25201216264747806
204,0.00925806048007525,8.671532884731727e-18,0.03707136856035071,0.09901152100773997,0.38545413864018097,0.06345008992427757,0.13852683825715692,0.2672279831292184
205,0.00598880207329238,0.006289200430627968,0.042464561025754695,0.10721913177761344,0.39230243628315137,0.06366250629994544,0.11558976558027398,0.26648359652834064
206,0.0,0.007652173439155944,0.040042720574929504,0.09876544785523302,0.3936830622583068,0.04967729489214218,0.10577589397117484,0.3044034070080577
207,0.0022349775866081466,0.01590615959964452,0.04959502110393595,0.09966580392784516,0.40687100057784864,0.044908723394929725,0.09455958742760281,0.28625872638058497
208,3.816231775095605e-18,0.014524255974914127,0.04095110159914066,0.0934616364171379,0.44169720964386755,0.04229492982305583,0.08213163128494164,0.2849392352559423
209,0.00045228910625988526,0.01568938908628521,0.04524620202216263,0.0968846558087703,0.4222497725086867,0.04167224650371418,0.0748181667576292,0.30298727820549176
210,0.0,0.017189114369852463,0.03673346881036235,0.09923377430764636,0.4299021998830226,0.044216679777173105,0.0671450687929968,0.3055796940579463
211,9.45272783648605e-18,0.010154599630580661,0.03153902974838628,0.12048238794145077,0.4398731402780257,0.03259941701229228,0.07807813324676825,0.287273292141496
212,0.0,0.007292788847313484,0.031767558562260746,0.12363567574248528,0.4374446992951643,0.02790258688134929,0.07934558134388264,0.29261110932654416
213,0.0,0.00777838021175943,0.030487413909036743,0.12822131722799832,0.4400087174914413,0.02799729635844012,0.08113491132610556,0.2843719634742185
214,5.321606252819591e-18,0.0041695014152635336,0.03824077362752465,0.13061853645066882,0.3950123350380887,0.02733151075875993,0.08608860341802525,0.318538739290669
215,1.070550255069188e-17,0.0,0.034167596305652345,0.12248720121038734,0.3904597185381844,0.03553360579354564,0.11489407720577037,0.30245780094545976
216,2.033530393874291e-17,0.0,0.03351806867856255,0.1202545673108204,0.39353489304555495,0.03010750327656401,0.10709320550427881,0.31549176218321917
217,0.0,0.013841859629102518,0.031213247823888953,0.1445252673530105,0.4577559074727736,0.03180287155050448,0.12589508001566166,0.1949657661540582
218,0.0,0.01652101797867631,0.03404876263499671,0.15001196806771797,0.4488199768599569,0.032387091984445254,0.1327932748337926,0.1854179076394143
219,0.006423159268152754,0.009281843478227955,0.039236912207060354,0.19498643631230103,0.4062543057624308,0.030067404057462666,0.1323646593187459,0.18138527959461853
220,0.01221857639111041,0.008987664285174841,0.03252644006671666,0.20246987097870636,0.42219342308959845,0.02359651440926467,0.14087526997720784,0.1571322408012208
221,0.014019166068190418,0.015121506104573286,0.03586408323261947,0.22392764554493363,0.3776103547045808,0.022336393737226606,0.13722973555982676,0.17389111504704888
222,0.014029353062553254,0.014149746359248068,0.03467145268580379,0.2275423073142026,0.37798154417743074,0.02112791079003264,0.13654757243752125,0.17395011317220757
223,0.016295626518466846,0.010649579855172439,0.03674724754844744,0.2215076902027708,0.3760114245094794,0.020823262558128455,0.1280381474640699,0.18992702134246475
224,0.011439302336084057,0.00821525566683075,0.03855173031330624,0.23808444928178857,0.3676377426668958,0.02383837067863984,0.11072599778072789,0.2015071512747268
225,0.01093933084990546,0.010009556007654243,0.04143067719407044,0.2156809955520307,0.3594300063777488,0.02827853947745109,0.13547294101460078,0.19875795352553843
226,0.011722768803977176,0.010187251335845141,0.04223780013514377,0.24161158836387067,0.35911475339032706,0.02853441523704512,0.13523955456084416,0.1713518681719467
227,0.010561974740912142,0.008241447484789518,0.0438350333254263,0.2524519804568447,0.34097495370661457,0.031713259449683374,0.13875880265366133,0.17346254818106802
228,0.013202988034176447,0.008792983660192131,0.043233576042142514,0.25510962989248,0.3488501567564225,0.03430076995822515,0.1235399707276717,0.17296992492768953
229,1.9657487925660138e-19,0.008849446542968827,0.03691713327803254,0.31490095927897643,0.292596299920794,0.037310681578513534,0.13982258091364533,0.16960289848606935
230,6.802830257822759e-19,0.011458127669609106,0.034006310577935774,0.38933815847157444,0.28534135274002986,0.03165205505669429,0.0947123312628048,0.15349166422035174
231,0.0,0.013253750553330345,0.03642980218286807,0.3928131610845643,0.2890212004043776,0.030464454398296575,0.09379029051863308,0.14422734085692987
232,3.7765735584162815e-17,0.01996828632548398,0.04066798197757136,0.4117564145163721,0.2991461039309868,0.02996692500679729,0.06587042609227685,0.1326238621495116
233,0.0,0.022067299083592052,0.032561981907626124,0.47330676347908857,0.2726964138822542,0.03385586624714271,0.05097856738404052,0.11453310801525579
234,0.00013786501872834175,0.015535045206476418,0.04414433174557102,0.45323299425733504,0.2806370309793879,0.03490065793893321,0.07436362033980644,0.09704845451276167
235,1.817192275864338e-18,0.017483717199020293,0.045637143973977945,0.44990435278724844,0.28917104437066304,0.03586560302671456,0.057951574697919866,0.10398656394345578
236,0.0,0.021576389594873856,0.046351860279959904,0.4627743731708974,0.25614143382743754,0.035738580253417584,0.06588300950548824,0.11153435336692519
237,2.0393625988137203e-18,0.0171177217550384,0.05705688932164257,0.49137748210416266,0.2905470847391952,0.02167156323193665,0.037950479305542566,0.08427877954148186
238,1.1611097475441121e-17,0.018169602122161645,0.05372046397761156,0.49334159681435413,0.2918500388749339,0.020743990714387827,0.03852048059244,0.08365382690311092
239,0.0,0.01972204243744384,0.06790809381326106,0.4989975113486544,0.2854085803097927,0.020118488749421584,0.027133416997678815,0.08071186634274745
240,4.015654655315517e-17,0.0191219957056064,0.06472959507685314,0.5090123743241756,0.2725365375373563,0.018990798348206422,0.030546568276143826,0.08506213073065819
241,0.0,0.018510888197320448,0.059147588551223165,0.5149877527970042,0.2789954045636166,0.012630934796344289,0.027756564673639943,0.08797086641985147
