oos_period,var_error,full_gcsr_eigenvector,full_gcsr_v2_eigenvector,full_gcsr_pagerank,full_gcsr_v2_pagerank,full_gcsr_softmax,full_gcsr_v2_softmax,graph_only_eigenvector,graph_only_v2_eigenvector,graph_only_pagerank,graph_only_v2_pagerank,graph_only_softmax,graph_only_v2_softmax,rs_selection_v2,rs_selection,recent_best,bates_granger_mv
315,5.690550118127341,0.5959923515351458,-2.2282048630778766,-1.6744645741064776,-1.7005481745061948,1.4721592688785512,1.7302863252399792,1.4909194268097257,-16.81273613140437,-17.73816741341284,-22.44501263358603,69.85491542939907,33.79546571565267,-12.085425466172284,2.6693076750043456,50.66528379393337,5.576867563284062
316,5.0642045167092,0.03629890883283171,-2.7878335004781025,-2.2104643761533733,-2.23660151156609,0.9362427089257617,1.190168279676119,1.1346005823800696,-17.16743828027172,-17.73826522823372,-22.44436623089786,70.26617464523363,33.988041642695265,-12.441868963170997,2.3128641780056323,50.308840296934655,4.935557677059191
317,2.410088046287854,-2.5547219146880615,-5.378612025650204,-4.659201653256105,-4.697757025952628,-1.52693186869559,-1.2999677831453056,-2.0896395507723637,-20.390833433518015,-19.08072894153469,-24.0559066389763,67.97623260558214,31.46688331558265,-15.666798250149753,-0.9120651089731249,47.0839110099559,2.2253060819361172
318,1.804970185478334,-3.1482401441832626,-5.972119444952519,-5.248704765374935,-5.287109156024293,-2.1184144588180684,-1.8914689794137896,-2.6029251915755065,-20.903278015906196,-19.680015107749686,-24.643650131157838,67.77645135609546,31.128708886359107,-16.180109778721803,-1.4253766375451749,46.570599481383844,1.6387864890646764
319,2.4867178641476047,-2.54822535593439,-5.371996834229163,-4.627760849611935,-4.666478305257066,-1.4968095012748452,-1.273070685290533,-1.8594756429942376,-20.158285182975487,-19.404192490386524,-24.35483811561539,68.67326801824089,32.192282173560855,-15.436720196565018,-0.6819870553883901,47.31398906354063,2.187836261938168
320,1.2179465595982788,-3.7343698911466543,-6.557250261150729,-5.648615080216127,-5.688033986860365,-2.5571903465953616,-2.3335576451384545,-4.317865339379675,-22.615390967477424,-20.60255122480725,-25.520208735852343,66.43102747287432,30.02568467010095,-17.895143305079383,-3.140410163902755,44.855565955026265,0.9280594534300992
321,-1.0800566614335483,-5.901805015408289,-8.81217245061432,-7.810991651221899,-7.883591315316641,-4.734027853953588,-4.542744474938509,-6.610748374599723,-24.852001162766324,-20.037481918476765,-27.209977721058586,64.06290482027877,27.655826237745476,-20.130256198189382,-5.436174005588283,42.620453061916265,-1.3758481067929667
322,-0.8689638864271365,-5.561582864700945,-8.437694321348635,-7.4653120459495605,-7.533841167178539,-4.3828538460712725,-4.194755605548426,-7.133743405724455,-24.759115393854742,-20.329227853905124,-27.391018479817895,63.63290855126778,27.17204021428038,-20.031001372769897,-5.9596212911036766,42.71970788733575,-0.9214866060265678
323,-0.8804636803090401,-5.601654623712043,-8.47771903480213,-7.504585916870502,-7.573101120796533,-4.421133405793747,-4.232909626267421,-6.979395005038306,-24.613099277075552,-20.354633472234386,-27.419940936622034,63.58185969233944,27.120359059786328,-19.87619214388399,-5.80481206221777,42.7563152479136,-0.952248454716767
324,-0.03938912393359595,-4.798258897652508,-7.673409895796546,-6.687086456841099,-6.755682951056211,-3.5910941856949217,-3.402407133436148,-7.547934845121024,-25.180693875313352,-20.576251579773142,-27.64404214206915,63.27728955716316,26.82001072047744,-20.444780536821906,-6.373400455155684,43.75667282610194,0.08822675061860596
