oos_period,variant,row_model,col_model,mu
226,legacy,1,7,1.718132227113461
226,legacy,1,8,1.0147167212322799
226,legacy,2,1,4.953947237679115
226,legacy,2,2,0.0
226,legacy,2,3,1.1765612264601597
226,legacy,2,4,8.188185884003769
226,legacy,2,5,7.421155459230528
226,legacy,2,6,-0.07847030799785482
226,legacy,2,7,7.003029795250961
226,legacy,2,8,7.000669307545422
226,legacy,3,1,2.9648096250687788
226,legacy,3,2,-1.1765612264601597
226,legacy,3,3,0.0
226,legacy,3,4,6.848909549854946
226,legacy,3,5,6.335036590484074
226,legacy,3,6,-1.6017572953818
226,legacy,3,7,6.20561780060585
226,legacy,3,8,6.922511367597136
226,legacy,4,1,-2.417914886639375
226,legacy,4,2,-8.188185884003769
226,legacy,4,3,-6.848909549854946
226,legacy,4,4,0.0
226,legacy,4,5,0.02283723226106811
226,legacy,4,6,-7.417388334841079
226,legacy,4,7,-0.7143019244226161
226,legacy,4,8,-1.7714429022553546
226,legacy,5,1,-2.0019525446486193
226,legacy,5,2,-7.421155459230528
226,legacy,5,3,-6.335036590484074
226,legacy,5,4,-0.02283723226106811
226,legacy,5,5,0.0
226,legacy,5,6,-7.2780978367753635
226,legacy,5,7,-0.08497288280129067
226,legacy,5,8,-2.5897507148224
226,legacy,6,1,4.32892563399064
226,legacy,6,2,0.07847030799785482
226,legacy,6,3,1.6017572953818
226,legacy,6,4,7.417388334841079
226,legacy,6,5,7.2780978367753635
226,legacy,6,6,0.0
226,legacy,6,7,6.827798833859834
226,legacy,6,8,7.702374066297481
226,legacy,7,1,-1.718132227113461
226,legacy,7,2,-7.003029795250961
226,legacy,7,3,-6.20561780060585
226,legacy,7,4,0.7143019244226161
226,legacy,7,5,0.08497288280129067
226,legacy,7,6,-6.827798833859834
226,legacy,7,7,0.0
226,legacy,7,8,-2.3495939707970552
226,legacy,8,1,-1.0147167212322799
226,legacy,8,2,-7.000669307545422
226,legacy,8,3,-6.922511367597136
226,legacy,8,4,1.7714429022553546
226,legacy,8,5,2.5897507148224
226,legacy,8,6,-7.702374066297481
226,legacy,8,7,2.3495939707970552
226,legacy,8,8,0.0
227,legacy,1,1,0.0
227,legacy,1,2,-4.375585078041279
227,legacy,1,3,-2.1140591949995997
227,legacy,1,4,2.78110481095957
227,legacy,1,5,2.1961740002666827
227,legacy,1,6,-3.8286427357955777
227,legacy,1,7,1.6990613541666728
227,legacy,1,8,0.8333663810752417
227,legacy,2,1,4.375585078041279
227,legacy,2,2,0.0
227,legacy,2,3,2.192187770688199
227,legacy,2,4,8.829168423481564
227,legacy,2,5,7.160628342543645
227,legacy,2,6,-0.4630127494519016
227,legacy,2,7,6.980334352048331
227,legacy,2,8,5.419517180416295
227,legacy,3,1,2.1140591949995997
227,legacy,3,2,-2.192187770688199
227,legacy,3,3,0.0
227,legacy,3,4,6.002484950724519
227,legacy,3,5,5.2828576858449185
227,legacy,3,6,-2.3913380299823443
227,legacy,3,7,5.1345912128083215
227,legacy,3,8,3.629710779068783
227,legacy,4,1,-2.78110481095957
227,legacy,4,2,-8.829168423481564
227,legacy,4,3,-6.002484950724519
227,legacy,4,4,0.0
227,legacy,4,5,-0.4584480223332292
227,legacy,4,6,-8.090838613412764
227,legacy,4,7,-0.9798777532577173
227,legacy,4,8,-1.2643130138574499
227,legacy,5,1,-2.1961740002666827
227,legacy,5,2,-7.160628342543645
227,legacy,5,3,-5.2828576858449185
227,legacy,5,4,0.4584480223332292
227,legacy,5,5,0.0
227,legacy,5,6,-7.415880929999432
227,legacy,5,7,-0.04314319095670416
227,legacy,5,8,-0.7588067313813757
227,legacy,6,1,3.8286427357955777
227,legacy,6,2,0.4630127494519016
227,legacy,6,3,2.3913380299823443
227,legacy,6,4,8.090838613412764
227,legacy,6,5,7.415880929999432
227,legacy,6,6,0.0
227,legacy,6,7,7.295282268289995
227,legacy,6,8,5.968120649998388
227,legacy,7,1,-1.6990613541666728
227,legacy,7,2,-6.980334352048331
227,legacy,7,3,-5.1345912128083215
227,legacy,7,4,0.9798777532577173
227,legacy,7,5,0.04314319095670416
227,legacy,7,6,-7.295282268289995
227,legacy,7,7,0.0
227,legacy,7,8,-0.8600263661078719
227,legacy,8,1,-0.8333663810752417
227,legacy,8,2,-5.419517180416295
227,legacy,8,3,-3.629710779068783
227,legacy,8,4,1.2643130138574499
227,legacy,8,5,0.7588067313813757
227,legacy,8,6,-5.968120649998388
